allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.2	112.29	117.97	109.33	136.97	73.23	90.75	122.13	68.04	107.04	80.68	91.74	113.51	122.22	110.37	108.29	101.88	93.58	95.26	123.19	136.61	83.32	122.67	148.58	115.47	128.82	93.93	70.07	112.94	114.08	114.71	58.59
116.36	119.1	125.76	116.61	144.08	79.99	97.01	130.45	72.94	113.54	86.45	98.41	119.85	129.44	117.22	114.87	107.89	99.08	101.52	130.41	142.46	88.91	129.7	155.49	122.47	134.7	99.52	75.6	119.27	120.37	120.96	64.28
123.74	128.24	135.38	126.41	153.32	88.18	104.79	139.12	79.67	121.86	94.63	106.83	128.24	137.68	126.63	123.31	116.56	106.82	109.99	138.29	150.43	96.68	138.09	164.32	131	142.96	107.03	83.34	128.71	129.61	129.78	71.59
131.42	136.17	143.88	135.15	162.27	96.98	112.95	148.3	86.28	130.72	102.57	115.38	136.52	145.66	135.21	131.92	124.33	114.37	117.99	146.29	159.02	104.45	146.18	173.05	138.97	151.04	114.37	90.77	136.69	137.67	137.43	78.48
138.9	144.18	152.47	143.39	170.39	105.44	121.35	157.16	93.21	138.52	110.21	123.74	144.23	153.74	142.83	139.16	132.48	122.34	126.84	154.77	166.59	112.1	154.56	181.41	146.98	159.1	121.77	98.34	144.74	145.85	144.76	86.02
146.75	152.49	162.1	151.96	179.74	114.57	129.45	166.41	100.98	146.93	119.02	132.33	152.14	162.36	151.88	147.63	140.56	130.91	135.19	163.12	174.68	120.5	163.4	190.83	155.21	167.47	129.88	106.24	152.87	154.25	152.74	93.92
153.64	160.49	170.12	160.97	187.98	122.75	136.48	175.17	107.29	154.67	127.3	140.21	160.27	169.87	160.18	155.27	147.92	137.62	142.94	171.1	182.53	128.17	171.06	198.58	162.94	175.4	136.49	114.06	161.25	162.14	159.97	101.48
161.79	168.62	179.17	169.47	196.76	132.06	144.1	184.4	115.24	163.49	135.54	148.77	168.46	178.44	168.78	163.22	156.04	145.22	150.94	179.89	190.34	135.96	179.58	207.35	171.19	183.74	143.7	122.96	169.45	170.73	167.98	109.57
169.03	176.93	187.31	177.4	204.39	139.82	150.97	192.77	122.4	170.95	143.03	156.49	176.26	186.27	176.47	170.84	163.29	152.18	158.9	187.65	198.13	143.14	187.66	215.32	179.23	191.52	150.38	131.13	177.8	178.45	175.09	117.86
176.48	185.16	195.59	186	212.72	148.06	158.06	201.15	129.86	178.72	150.53	165.05	183.76	193.9	184.81	178.49	170.99	159.82	166.93	195.39	205.31	150.51	195.61	223.46	186.82	199.05	157.28	139.01	185.47	186.5	182.73	125.22
