allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.82	116.45	124.01	116.11	144.76	77.87	94.9	128.14	68.83	112.37	84.69	95.87	116.75	125.96	114.95	112.04	105.8	94.08	97.69	126.26	140.04	84.38	126.59	152.95	119.75	132.59	95.53	71.49	116.68	117.36	118.34	61.56
118.66	122.71	130.43	122.45	150.39	83.93	99.95	134.65	72.79	117.87	89.6	101.56	122.16	131.6	120.57	117.5	110.67	99.29	103.68	132.12	144.92	89.68	132.66	159.84	125.55	138.13	100.02	77.07	123.02	123.82	123.25	66.79
124.09	128.66	136.4	129.44	155.67	89.46	105.01	141.23	77.88	123.96	94.23	108.16	128.35	136.85	126.24	123.45	116.75	106.34	110.58	139.11	150.96	96.29	139.62	167.12	132.54	144.87	104.63	83.19	129.77	130.81	129.2	72.56
137.43	142.4	151.23	143.87	171.81	103.84	116.8	157.01	87.37	137.27	106.85	121.06	140.1	149.01	139.82	135.33	129.06	116.52	122.35	151.17	163.02	106.62	151.97	179.75	144.24	156.93	115.43	94.63	142.2	143.3	140.99	83.88
146.53	153.2	162.52	154.76	183.35	114.77	126.27	167.91	95.67	147.73	117.12	131.56	149.99	158.6	150.29	145.04	138.64	125.53	132.1	160.89	172.09	115.81	162.09	190.7	154.48	166.81	123.97	104.32	152.02	153.6	150.49	92.83
153.02	159.62	170.17	162.3	190.86	123.07	132.49	176.05	101.98	154.88	124.04	139.63	157.13	165.57	157.99	152.14	146.05	133.11	139.98	168.34	179.32	123.34	169.58	198.77	161.72	174.32	130.63	112.39	160.01	160.86	156.94	100.34
158.85	166.06	176.72	168.78	196.58	129.79	138.36	182.81	107.95	161.59	130.7	146.49	163.77	172.16	164.28	158.74	152.29	139.54	147.42	175.97	185.64	130.71	176.87	206.58	169.07	181.93	135.75	119.86	166.98	168.6	162.91	107.59
170.97	177.82	188.81	180.48	208.54	141.76	147.75	195.37	116.34	172.25	141.3	157.28	173.78	182.68	175.48	168.8	162.88	148.59	157.27	186.31	196.18	139.8	187.91	217.39	178.94	192.21	145.14	131.07	177.24	179.14	172.78	118.12
177.6	184.49	195.97	187.96	216.05	148.74	153.98	202.7	122.57	179.77	147.44	164.87	180.64	189.19	182.41	175.44	169.46	155.2	164.55	193.82	201.87	146.96	195.76	224.56	186.47	199.09	150.53	138.62	184.71	186.46	179.13	125.09
187.89	192.98	204.59	198.42	224.83	158.46	161.56	212.16	130.55	188.58	155.97	173.52	189.3	197.45	191.49	183.71	177.79	163.5	172.76	201.88	210.47	154.76	204.14	233.89	194.89	208.05	158.48	147.38	193.65	195.26	187.43	134.3
265.62	268.4	283.1	277.22	305.65	236.71	224.53	293.93	195.05	266.14	229.52	251.71	262.51	270.31	270.31	254.77	249.54	231.21	246.95	278.04	282.38	225.62	281.39	315.63	269.24	283.65	221.27	224.53	270.18	273.46	257.08	209.46
322.77	324.43	342.37	336.65	365.06	297.27	273.35	355.01	243.14	325.76	285.48	313.93	317.66	324.54	329.07	309.49	305.28	285	305.87	337.13	335.43	280.93	341.67	378.96	326.11	341.96	270.07	286.7	329.18	333.81	309.33	269.14
371	372.6	393.19	387.38	417.34	348.43	312.75	408.24	285.1	376.32	332.65	365.36	363.97	370.41	379.94	355.11	351.72	328.65	354.02	387.39	381.37	326.38	392.19	432.75	373.86	392.01	310.69	338.78	379.38	385.06	354.28	317.87
408.43	409.53	431.9	426.14	457.04	387.88	343.55	448.39	316.97	415.39	368.72	405.41	400.58	406.07	418.4	391.1	388.38	362.88	392.1	424.84	416.89	361.62	431.36	474.04	410.98	430.1	341.56	378.94	417.87	424.12	388.94	355.87
442.71	442.32	465.62	460.51	491.59	422.09	371.52	483.46	345.06	449.25	400.49	439.76	431.77	437.07	451.61	421.17	419.35	392.85	424.36	457.93	447.37	392.6	464.13	509.23	443.63	462.85	369.2	412.91	451.35	458.03	418.98	389.39
470.1	468.15	492.12	487.34	519.7	449.16	394.61	511.41	367.83	475.83	425.71	467.23	457.03	462.23	478.3	446.05	444.86	417.41	450.8	484.88	471.78	417.82	491.83	537.8	469.27	489.1	393.07	440.42	477.42	485.14	443.27	416.17
496.3	491.99	518.22	512.61	545.12	474.25	415.31	537.14	389.51	500.73	449.15	492	480.2	484.54	502.53	468.81	467.6	439.14	473.74	508.65	494.84	440.66	516.71	562.91	493	513.84	413.3	465.32	501.53	510.27	465.8	439.75
515.73	510.79	537.26	532.2	564.46	493.53	432.22	556.29	406.13	520.32	467.41	512.36	498.46	503.84	522.31	486.85	485.54	457.45	492.92	528.19	513.73	458.54	535.72	583.62	512.4	532.27	430.02	485.05	521.7	529.52	483.23	458.54
535.62	529.97	556.71	552.04	584.46	513.52	449.3	576.3	423.65	539.34	485.28	531.72	517.68	522.11	541.3	505.03	503.99	474.91	512.08	546.95	532	476.13	555	602.43	530.73	551.32	447.4	504.35	540.42	548.64	501.54	477.71
564.99	559.15	586.64	581.33	614.11	543.35	475.47	606.36	450.74	568.64	514.15	561.44	546.38	549.8	570.5	533.21	533.19	502.14	541.05	576.32	559.8	504.96	584.7	633.14	559.72	580.74	472.77	534.45	569.73	578.51	529.53	506.5
591.22	584.09	612.2	607.11	640.05	569.01	499.05	632.32	473.54	594.79	538.79	587.41	570.46	574.8	595.59	558.2	557.6	527.16	565.86	600.95	584.38	529.9	609.99	659.83	584.54	605.71	496.6	560.59	595.08	604.18	553.72	532.46
613.4	605.02	634.29	629.11	662.77	591.03	519.74	655.35	494.38	616.11	560.28	609	591.95	595.26	617.65	579.35	578.36	547.99	587.34	622.27	605.12	551.52	632.52	681.93	606.1	626.83	518.02	583.04	616.57	625.87	575.31	553.83
632.93	623.54	653.12	648.22	681.92	609.62	536.98	673.63	512.66	634.51	578.42	627.89	609.98	613.2	636.17	596.52	595.67	566.28	605.19	641.2	623.32	568.91	649.88	700.55	624.57	645.45	534.58	600.16	635.48	644.36	593.35	572.06
650.83	640.27	669.89	665.23	698.9	627.26	552.85	690.68	528.65	651.92	595	645.24	626.49	629.99	653.65	613.08	612.7	582.36	622.01	658.22	640.37	585.9	667.06	718.36	641.4	662.66	550.78	617.94	652.22	660.87	609.72	588.62
760.91	749.09	782.08	776.77	811.65	737.68	658.48	802.9	634.4	761.49	702.93	754.18	733.81	737.45	761.51	720.13	718.89	688.31	729.77	767	746.64	693.3	778.58	829.43	749.02	770.61	655.86	726.93	760.65	770.5	715.78	696.39
830.78	818.28	850.47	844.56	880	807.76	725.47	872.18	700.99	830.34	770.91	823.55	802.62	806.19	829.95	788.46	787.26	755.07	798.63	834.68	815.96	760.13	846.6	897.84	818.24	838.36	721.88	795.65	830.17	837.72	784.74	762.82
883.95	870.63	904.26	897.28	933.61	860.6	778.98	925.67	752.81	883.25	823.85	876.25	855.14	858.45	882.84	840.12	838.96	808.61	851.27	887.81	868.85	814.01	899.15	950.38	870.89	890.74	775.74	848.24	882.2	889.97	837.68	815.57
