allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
597.19	594.18	621.23	614.06	646.58	578.69	509.33	640.68	484.28	600.37	547.78	595.25	578.81	583.72	601.72	565.82	564.9	539.31	575.23	610.44	591.92	539.81	618.44	668.5	592.25	613.89	512.63	571.09	601.93	612.89	563.2	542.24
623.98	620.15	648.87	641.28	673.69	605.04	533.82	667.67	509.17	627.1	573.58	621.62	603.96	609.45	628.03	591.86	590.71	564.96	601.22	637.39	617.62	565.61	645.5	695.96	618.96	640.66	537.65	598.97	628.57	639.94	588.26	568.6
648.64	643.92	672.17	664.52	697.35	628.83	555.37	691.5	531.4	650.8	595.73	646.12	627.17	631.89	651.92	613.79	612.86	587.07	623.89	659.91	640.42	588.17	668.22	719.36	642.15	663.61	558.95	621.91	652.09	663.08	610.97	591.44
668.19	663.8	692.14	684.73	717.81	649.76	574.22	712.31	550.29	671	615.44	665.99	646.99	651.62	671.59	633.72	632.67	606.32	643.83	680	660.4	607.09	688.43	739.15	661.45	683.46	577.86	642.21	672.08	683.04	630.07	610.04
687.02	681.35	710.76	702.55	735.65	667.63	590.75	729.99	566.91	688.91	633	683.44	664.06	669.34	689.68	651.07	650.11	623.4	661.89	698.01	676.89	625.37	706.83	757.53	678.78	701.02	594.92	660.09	689.58	700.83	647.27	628.28
805.26	797.45	828.74	820.39	854.32	785.58	703.15	848.4	679.64	805.91	746.45	800.62	779.16	783.75	805.09	763.51	762.7	736.31	777.33	813.89	791.59	739.07	822.82	875.19	794.51	816.25	706.56	776.97	805.55	816.8	760.54	742.32
876.77	868.96	901.13	892.1	926.54	857.03	774.6	920.38	749.18	876.66	817.95	871.54	849.34	853.66	875.19	835.06	833.74	807.39	847.12	884.59	862.28	810.13	894.32	946.77	865.28	886.45	777.21	847.25	876.4	887.42	832.41	813.91
931.37	922.68	955.83	946.1	980.66	911.4	827.84	975.33	803.99	932.58	871.53	925.86	903.68	908.31	929.96	888.47	887.3	860.97	901.97	939.26	917.17	864.82	949.32	1001.27	920.28	940.69	830.83	901.29	931.09	941.67	886.76	866.81
977.16	967.83	1001.11	991.11	1026.52	956.61	873.36	1020.93	849.11	976.69	917.3	971.35	948.38	953.81	974.59	933.87	932.26	906.95	947.13	984.62	962.08	910.94	995.13	1046.36	965.39	985.41	876.33	946.55	976.18	986.4	932.34	912.05
1016	1006.89	1040.98	1030.02	1066.26	996	912.66	1060.33	888.44	1015.37	956.04	1010.01	987.58	993.04	1013.92	972.46	971.33	945.55	986.23	1022.76	1001.8	948.96	1033.7	1085.02	1003.88	1024.43	915.45	985.66	1014.77	1025.97	971.43	950.34
1051.17	1041.83	1075.98	1065.16	1102.08	1031.59	947.37	1095.83	923.78	1050.84	990.97	1044.98	1022.47	1028.07	1048.78	1007.53	1006.14	981.11	1021.02	1058.04	1036.4	984.44	1068.6	1120.56	1039.91	1059.07	950.11	1020.34	1050.06	1060.66	1006.05	985.11
1084.19	1074.15	1108.98	1097.89	1134.05	1064.19	980.5	1128.56	955.41	1082.44	1023.65	1076.96	1054.32	1060.3	1080.9	1040.2	1037.74	1013.34	1053.65	1090.16	1068.95	1016.88	1101.36	1152.72	1072.02	1091.01	982.8	1052.44	1081.96	1091.99	1038.55	1017.07
1113.88	1104.42	1139.07	1127.94	1165.15	1094.39	1010.41	1159.43	986	1113.14	1053.02	1107.71	1085.04	1090.45	1111.24	1070.09	1067.8	1043.17	1083.67	1120.84	1099.05	1046.98	1130.77	1183.21	1102.3	1121.05	1012.36	1082.98	1112.28	1121.78	1069.13	1046.63
1143.29	1132.54	1168.29	1157.93	1194.02	1123.34	1038.75	1188.85	1014.46	1142.21	1081.98	1136.06	1113.8	1119.5	1139.96	1098.9	1096.75	1071.56	1112.54	1149.49	1128.11	1076.1	1160.46	1212.23	1130.73	1149.97	1041.74	1111.25	1141.17	1150.79	1097.95	1074.97
1170.44	1160.89	1196.69	1184.11	1221.33	1150.47	1066.33	1215.48	1041.77	1169.71	1109.1	1163.73	1140.62	1146.73	1167.56	1125.96	1123.46	1098.87	1139.51	1176.51	1155.83	1103.45	1187.9	1239.15	1158.79	1176.71	1068.88	1138.13	1168.25	1177.87	1125.36	1102.04
1197.48	1187.23	1222.83	1210.65	1247.83	1176.89	1093.11	1242.42	1068.42	1195.95	1135.53	1189.9	1167.56	1173.62	1193.61	1152.31	1149.39	1125.58	1166.04	1202.6	1182.94	1129.47	1214.42	1265.73	1185.23	1203.34	1094.96	1164.46	1194.76	1204	1152.08	1127.55
1223.12	1211.77	1248.1	1236.34	1273.27	1202.61	1118.56	1267.71	1094.1	1221.11	1160.85	1215	1192.66	1199.08	1218.77	1177.86	1175.28	1150.53	1190.87	1227.75	1208.11	1155.22	1239.51	1292.41	1210.47	1228.25	1120.22	1189.18	1220.35	1229.35	1177.74	1152.61
1247.15	1236.82	1273.02	1260.88	1300.07	1226.6	1143.33	1294.31	1118.24	1245.43	1185.25	1239.66	1216.95	1223.59	1243.49	1202.06	1199.6	1175.57	1215.67	1252.24	1232.02	1180.05	1264.45	1316.68	1235.45	1252.54	1145.38	1214.03	1244.67	1253.03	1201.81	1177.2
1270.99	1260.57	1299.19	1285.65	1323.46	1251.04	1167.19	1318.42	1142.16	1270.03	1208.82	1263.1	1240.62	1247.18	1267.15	1225.92	1222.99	1198.98	1239.31	1276.31	1255.99	1203.96	1289.67	1340.53	1258.71	1276.65	1168.8	1237.35	1268	1277.86	1226.97	1200.25
1295.99	1284.78	1321.87	1309.75	1347.08	1274.24	1190.64	1341.78	1165.78	1294.71	1232.4	1288.03	1263.9	1270.46	1292.65	1248.9	1246.14	1222.27	1262.63	1300.73	1281.82	1226.93	1312.9	1364.2	1283.29	1300.94	1191.95	1260.93	1292.99	1301.92	1249.89	1223.35
1318.58	1307.88	1345.19	1332.68	1369.83	1298.75	1213.44	1364.52	1189.14	1317.42	1255.41	1310.81	1288.18	1294.5	1315.24	1271.56	1268.18	1245.45	1286.83	1323.35	1304.16	1250.25	1335.74	1386.59	1306.61	1323.36	1215.35	1284.86	1315.82	1324.15	1272.78	1245.99
1340.77	1330.1	1367.39	1354.42	1391.73	1321.04	1236.01	1386.68	1210.91	1339.49	1277.66	1332.67	1310.57	1317.27	1337.17	1295.99	1291.69	1267.06	1308.78	1345.63	1326.3	1271.98	1357.51	1408.67	1328.71	1345.35	1237.17	1307.07	1337.88	1346.74	1296.22	1267.91
1362.86	1351.87	1389.66	1376.81	1415.12	1343	1258.38	1409.6	1233.41	1362.45	1301.07	1355.51	1332.91	1339.43	1360.09	1318.15	1313.78	1291.01	1330.92	1367.84	1349.1	1296.21	1380.61	1431.2	1351.2	1367.9	1259.03	1329.78	1360.32	1368.35	1318.7	1291.25
1385.01	1374.19	1411.91	1398.02	1436.43	1365.33	1280.67	1431.07	1254.5	1384.02	1322.88	1376.3	1354.5	1361.95	1381.61	1339.25	1334.91	1312.74	1352.7	1388.98	1370.78	1318	1401.72	1452.77	1372.64	1388.6	1281.96	1350.7	1381.56	1389.64	1340.11	1312.26
1406.43	1394.91	1433.39	1419.79	1457.78	1386.39	1303.36	1453.03	1276.05	1405.22	1344.11	1397.96	1375.73	1382.96	1402.81	1361.31	1356.32	1333.86	1374.24	1411.39	1391.76	1338.9	1424.23	1474.12	1394	1409.72	1304	1371.71	1402.31	1410.95	1362.08	1333.34
1427.96	1416.67	1454.51	1440.63	1478.77	1407.3	1324.11	1473.6	1299.59	1426.51	1365.25	1419.06	1396.78	1403.16	1423.93	1381.64	1377.28	1354.88	1395.4	1432.33	1413.16	1360.24	1444.99	1495	1415.68	1430.92	1325.5	1393.31	1423.97	1431.91	1383.77	1354.29
1448.85	1436.84	1475.14	1461.55	1499.7	1428.56	1344.85	1494.72	1320.83	1447.2	1385.7	1439.93	1417.9	1425.07	1444.41	1402.35	1398.1	1375.91	1416.13	1452.99	1434.1	1381.26	1465.25	1515.59	1436.25	1451.28	1346.02	1413.49	1444.49	1452.66	1404.26	1374.86
1468.87	1457.32	1496.56	1481.92	1520.51	1448.95	1366.11	1515.19	1340.33	1468.37	1406.12	1460.07	1438.12	1446.03	1465.34	1422.75	1418.94	1396.2	1436.54	1472.7	1455.12	1401.56	1486.77	1536.21	1456.69	1471.09	1367.28	1434.31	1465.12	1472.45	1424.91	1395.41
1489.55	1477.13	1516.65	1502.23	1541.08	1469.21	1386.42	1535.34	1361.04	1487.92	1426.59	1480.46	1458.16	1466.42	1484.96	1443.46	1438.84	1416.75	1456.96	1493.61	1474.8	1421.97	1506.21	1557.05	1476.66	1492	1386.75	1453.89	1485.44	1493.24	1445.25	1415.55
1509.24	1497.56	1537.22	1522.52	1561.55	1489.72	1406.49	1555.84	1381.28	1508	1446.67	1500.59	1478.44	1486.25	1504.93	1463.03	1458.29	1437.04	1476.81	1513.47	1495.34	1442.33	1525.64	1576.8	1496.56	1511.86	1407.02	1473.18	1504.94	1512.79	1465.23	1434.89
1529.25	1516.67	1557.3	1542.46	1581	1509.65	1426.88	1575.99	1400.68	1528.01	1466.13	1520.37	1497.98	1505.92	1524.9	1483.3	1477.87	1455.97	1496.88	1532.85	1515.64	1462.35	1546.23	1596.33	1516.74	1531.49	1426.97	1492.93	1524.93	1531.91	1484.98	1454.59
1550.04	1537.41	1577.87	1562.61	1601.35	1529.11	1446.66	1595.99	1421.4	1548.54	1486.15	1540.94	1517.9	1525.46	1544.85	1502.77	1498.01	1476.28	1516.39	1553.13	1535.64	1481.8	1565.66	1616.58	1537.25	1551.83	1447.1	1513.41	1545.57	1552.96	1505.31	1473.78
1569.59	1557.11	1596.97	1582.01	1620.41	1549.2	1466.2	1616.22	1440.74	1568.33	1506.11	1560.1	1538.13	1546.05	1564.71	1522.47	1517.72	1496.39	1536.47	1573.12	1555.52	1501.37	1586.08	1635.99	1557.36	1571.49	1466.87	1532.23	1565.09	1572.13	1524.71	1493.54
1589.37	1576.45	1617.02	1601.77	1640.81	1569.34	1486.37	1635.64	1461.05	1588.17	1525.52	1579.88	1557.83	1565.67	1584.4	1542.62	1537	1515.83	1556.41	1592.35	1575.4	1521.21	1605.54	1655.54	1576.47	1591.29	1486.2	1553.56	1584.71	1591.66	1545.45	1513.17
1608.1	1595.66	1636.63	1620.63	1659.69	1588.5	1505.62	1654.54	1480.18	1607.25	1544.8	1599.08	1577.49	1585.17	1603.29	1562.1	1557.03	1534.44	1575.38	1612.3	1594.67	1541.21	1625.39	1675.17	1595.92	1610.73	1504.68	1572.84	1603.96	1610.96	1565.49	1532.15
1627.6	1614.88	1655.71	1639.89	1679.2	1607.78	1524.25	1674.17	1499.41	1626.03	1564.61	1617.98	1595.8	1603.91	1622.62	1580.78	1575.69	1554.86	1594.41	1631.09	1614.01	1560.69	1644.02	1694.26	1614.97	1629.37	1524.1	1590.43	1622.72	1629.8	1584.46	1550.63
