allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.74	124.07	128.83	120.03	145.66	85.96	98.97	131.46	75.29	113.75	89.52	102.18	120.09	130.6	119.03	115.38	108.4	102.21	104.88	131.74	142.11	93.06	131.92	157.46	123.66	137.01	101.25	81.64	120.5	123.07	121.63	66.89
130.44	141.08	146.89	138.72	165.47	103.03	113.85	151.03	86.02	127.83	102.64	116.53	133.96	143.99	134.01	129.1	122.15	114.4	117.54	144.91	155.34	104.96	145.42	172.38	137.79	150.85	113.65	94.67	134.91	137.94	135.57	79.69
135.06	150.5	158.02	147.85	174.98	111.93	122.26	160.72	93.72	137.58	110.96	126.22	142.7	152.74	143.49	138.31	131.69	123.31	127.88	154.94	164.76	113.86	155.62	183.24	146.88	160.33	121.65	103.59	144.54	147.65	144.19	87.99
146.23	164.5	172.03	163.17	190.79	126.66	134.47	176.12	104.57	150.44	123.63	139.03	155.1	165.36	156.7	150.24	143.67	134.77	139.66	167.53	176.5	125.36	167.72	196.57	159.1	172.83	132.98	116.48	156.63	160.57	156.05	99.78
156.5	175.6	182.9	174.27	201.89	139.23	144.34	188.94	112.77	160.27	133.75	149.39	164.53	174.92	166.31	159.84	153.15	144.28	149.93	177.36	186.53	135.26	178.86	207.06	169.48	183.56	141.36	126.81	167.16	170.91	165.31	110.1
166.71	186.67	195.54	186.93	213.62	150.79	153.58	200.68	121.88	171.11	143.36	160.29	174.32	184.86	177.25	170.01	163.57	153.75	160.24	188.32	196.34	145.25	189.67	218.27	180.38	194.01	150.93	138.12	178.07	182.14	175.24	120.79
175.54	197.22	206.32	197.41	223.8	161.35	162.53	212.14	130.97	180.42	152.57	169.89	184.02	194.49	186.9	179.41	172.5	162.65	169.65	197.61	205.32	154.21	199.35	228.51	189.93	203.6	159.09	147.63	187.62	191.84	183.87	130.21
181.91	204.13	213.97	204.54	231.16	168.69	168.98	220.04	137.58	189.04	160.03	178.63	191.88	201.82	194.36	187.23	180.6	170.85	178.52	206.48	212.89	162.19	208.34	238.26	198.24	211.67	166.24	156.62	196.12	200.21	191.38	139.11
193.6	216.61	226.96	217.48	244.21	182.81	180.68	233.69	147.58	200.49	171.7	190.58	203.02	212.89	206.54	198.25	191.43	181.75	189.67	216.96	223.73	173.14	219.16	249.87	209.37	222.89	176.88	168.66	207.63	211.63	202.21	150.02
203.15	226.59	236.39	227.22	254.83	192.37	188.48	243.74	155.93	209.99	180.79	200.37	211.92	221.78	215.69	206.83	200.3	190.16	198.93	226.81	232.49	182.42	228.87	261.19	218.06	232.34	184.7	177.75	216.61	220.9	210.47	159.8
