allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
121.21	127.13	132	121.8	148.32	88.1	101.86	133.52	79.5	114.28	92.06	104.66	123.21	134.41	122.1	117.91	110.58	105.63	107.45	134.15	144.33	96.55	133.74	159.22	125.09	138.3	104.73	83.78	122.53	125.8	124.85	69.25
129.22	136.05	140.79	131.38	157.45	96.43	109.39	142.64	85.93	122.5	99.49	112.79	131.31	141.85	130.32	125.99	118.01	113.19	115.13	142.22	152	103.95	141.85	167.67	133.44	146.66	112.32	91.33	130.79	133.85	132.22	76.02
137.88	146.37	151.69	142.61	168.92	107.24	119.78	154.04	94.05	132.87	109.06	122.72	140.73	151.31	140.46	135.97	128	122.9	125.17	152.07	161.58	113.27	152.06	178.57	143.41	156.18	121.43	100.98	140.69	143.85	141.99	84.74
146.88	155.98	162.85	152.81	179.26	117.99	130.04	165.45	102.57	142.22	118.8	132.73	149.93	161.21	150.05	145.29	137.79	132.46	135.25	162.28	170.75	122.53	162.13	188.59	152.61	165.98	130.58	110.19	150.31	153.96	150.57	93.78
155.68	166.59	173.77	163.9	190.15	129.44	139.3	176.4	111.7	152.29	129.11	142.64	159.55	170.87	160.25	154.8	147.08	141.32	145.06	171.65	180.95	132.33	171.76	199.22	162.75	175.94	139.51	120.44	160.24	163.86	160.68	103.34
164.45	176.8	183.87	174.44	200.74	139.73	148.41	187.28	120.51	162.03	138.79	152.17	169.3	180.67	169.63	164.1	156.47	150.59	154.47	181.66	190.63	141.34	182.2	209.12	172.53	186.06	148.33	130.76	169.87	173.96	169.93	113.09
173.84	186.29	194.72	184.2	210.03	149.72	157.49	197.49	129.57	171.22	147.84	162	178.44	190.08	179.7	173.41	165.88	159.39	164.18	191.72	199.63	150.72	191.44	218.52	182.49	195.62	156.93	140.05	179.42	183.49	179	122.74
182.65	195.89	203.93	194.19	220.21	159.56	166.49	207.42	137.53	180.76	156.91	171.48	188.01	199.12	189.29	182.94	175.2	168.32	173.42	200.52	208.77	159.41	200.96	228.77	191.69	204.8	165.49	149.03	189.26	193.52	187.98	132.33
191.55	204.87	213.77	203.57	229.9	169.05	174.8	216.88	145.92	189.9	165.71	181.04	196.48	208.19	198.49	191.52	184.17	176.98	182.81	209.39	217.22	168.38	209.98	237.9	200.73	213.37	173.85	158.36	198.07	202.44	197	141
200.34	213.59	223.86	213.03	239.09	178.83	183.55	227.08	153.71	199.24	174.94	190.74	205.67	216.79	208.17	200.38	193.32	185.85	192.27	218.89	226.23	177.51	219.21	247.67	209.72	222.66	182.07	167.81	207.35	211.65	205.54	149.66
282.09	298.32	310.93	300.73	327.29	267.01	258.69	316.92	228.85	285.28	258.73	277.67	287.9	299.42	294.05	282.24	274.93	265.68	276.18	303.9	307.61	259.7	306.6	337.98	293.78	307.83	259.48	255.47	292.66	298.35	284.61	233.65
352.97	367.45	383.83	372.93	399.12	339.14	317.69	391.67	290.73	357.31	326.13	350.71	355.46	366.63	365.31	348.1	341.58	330.26	345.61	375.43	374.04	325.24	378.9	414.36	362.62	378.5	320.63	328.74	363.54	371.32	349.31	306.27
412.02	424.21	443.43	432.69	459.55	398.76	365.52	452.92	339.63	417.39	381.29	412.03	411.04	421.97	424.63	403.18	396.91	383.67	403	434.48	428.19	379.34	438.15	477.6	419.75	437.14	370.02	390.52	421.96	431.47	403.11	364.1
460.48	470.45	491.62	481.21	508.17	447.93	404.85	502.02	380.25	465.8	426.39	461.15	456.1	466.47	471.33	447.37	441.53	426.6	449.23	481.54	471.77	423.55	485.91	529.6	465.96	483.95	410.95	438.77	469.47	480.54	445.76	411.79
500.96	508.79	531.43	521.59	548.98	487.62	437.88	543.63	413.77	505.5	463.71	501.5	493.07	503.07	511.08	483.83	477.64	462.09	486.58	521.51	508.53	459.75	526.46	571.4	503.49	523.32	445.11	479.7	508.34	521.14	481.65	450.66
535.56	541.06	565	554.88	582.83	521.8	466.16	578.34	442.88	539.5	495.27	535.78	525.56	534.61	544.12	515.99	509.56	492.71	519.63	554.03	539.77	490.66	559.47	606.17	536.16	555.93	473.96	514.6	541.38	554.37	512.46	483.07
564.1	568.97	593.32	583.16	611.01	550.26	490.38	606.54	467.35	567.36	522.28	564.59	552.22	561.4	571.87	541.56	536.39	519.56	546.7	582.07	565.58	517.8	587.5	635.67	563.22	583.77	498.91	543.59	569.18	582.99	538.28	512.67
589.02	592.36	617.7	607	635.76	574.64	512.55	631.72	488.8	591.86	545.61	588.75	575.46	584.28	595.59	564.53	559.3	541.37	570.25	606.25	588.24	540.08	612.17	660.86	587.17	607.05	521.37	567.93	592.82	607.36	560.93	536.04
610.99	613.12	639.38	629	657.23	595.92	531.22	653.84	508.69	613.35	566	610.53	596.11	604.72	616.53	585.02	580.53	561.59	590.67	627.48	609.18	560.96	633.38	683.17	607.2	628.58	540.19	589.68	614.23	628.48	581.51	556.93
648.5	649.27	676.17	665.92	694.49	632.92	564.07	690.94	542.08	650.52	600.53	647.71	630.63	639.26	652.83	619.08	614.79	596.12	626.59	663.66	644.06	595.33	669.86	720.53	643.2	664.2	573.93	626.27	650.16	664.95	614.69	592.92
678.77	678.45	706.67	695.77	724.97	663.48	591.27	721.33	569.94	680	629.7	677.8	660.31	668.09	682.05	648.32	644.1	624.28	656.07	693.75	672.38	623.94	699.06	751.07	672.34	693.85	601.01	656.77	680.21	695.51	644.02	621.99
704.93	703.11	731.89	720.8	750.42	688.83	614.84	746.67	593.22	705.85	654.51	703.07	684.98	692.65	707.48	672.78	668.38	648.76	680.84	718.51	696.91	648.87	724.55	779.11	696.77	718.71	624.54	682.11	704.9	720.34	667.74	647.05
727.47	725.04	754.13	742.46	773.64	710.87	635.6	770.16	614.2	726.89	675.54	725.16	706.4	713.99	729.11	693.71	689.41	669.49	702.32	740.09	718.49	669.75	746.48	801.03	718.54	740.5	645.95	704.46	726.55	741.93	689.44	668.24
746.8	744.26	774.9	762.22	794.11	730.7	653.63	790.15	632.8	746.68	694.98	744.89	724.78	732.6	747.97	713.2	708.1	688.45	721.62	759.69	737.48	689.17	766.72	820.72	737.65	759.54	664.26	723.52	745.71	761.41	707.83	687.53
876.01	870.93	901.9	889.49	920.8	858.1	776.18	917.78	753.77	873.87	819.65	871.87	849.93	857.97	873.87	837.02	832.58	811.93	845.91	885.18	861.86	813.21	892.91	947.61	863.4	884.91	786.8	850.12	871.53	887.24	832.25	812.1
953.45	946.83	978.24	966.17	997.5	934.32	850.79	993.82	829.64	949.55	894.55	947.77	925.28	933.2	948.94	911.97	906.97	886.03	921.16	960.81	937.91	888.4	968.79	1023.67	938.55	959.83	860.63	925.32	946.86	963	907.45	887.16
1012.09	1003.91	1036.43	1023.47	1055.01	992.41	908.11	1052.38	887.48	1007.36	951.61	1005.03	982.94	990.39	1006.43	969.19	963.95	943.7	978.06	1018.16	995.81	946.46	1026	1081.06	995.94	1016.31	917.64	982.61	1004.18	1020.18	964.73	943.74
1059.48	1051.03	1083.97	1070.73	1103.3	1040.23	955.36	1099.85	934.89	1055.13	999.24	1052.99	1029.77	1038.33	1053.93	1016.13	1010.75	990.81	1026.6	1066.14	1043.07	993.3	1073.71	1128.94	1043.65	1064	964.87	1029.99	1051.81	1067.61	1011.66	990.29
1100.96	1092.8	1126.2	1112.09	1144.36	1081.96	997.01	1141.52	976.08	1096.04	1040.16	1093.98	1071.06	1080.3	1095.55	1057.58	1051.54	1032.34	1067.61	1107.37	1084.67	1034.86	1115.18	1170.41	1085.04	1105.04	1006.26	1071.09	1092.97	1108.61	1053	1031.05
1138.67	1129.51	1163.17	1149.33	1182.84	1119.69	1034.08	1179.49	1013.16	1133.52	1077.43	1131.04	1108.66	1117.24	1132.41	1094.7	1088.9	1069.6	1105.12	1144.48	1121.84	1072.21	1152.67	1207.28	1122.28	1141.39	1043.02	1107.83	1130.1	1145.36	1090.19	1067.25
1173.6	1163.28	1197.09	1183.27	1216.52	1152.99	1067.23	1212.92	1046.81	1167.79	1110.99	1165.06	1142.28	1151.48	1166.94	1128.35	1122.82	1102.74	1139	1178.32	1155.97	1106.3	1186.93	1241.48	1156.16	1175.94	1076.89	1140.92	1165.42	1179.09	1123.81	1100.86
1205.26	1194.99	1229.77	1215.23	1248.5	1185.04	1099.55	1245.5	1079.07	1199.41	1142.87	1197.26	1174.11	1183.03	1198.2	1160.32	1154.35	1134.58	1170.93	1210.69	1188.37	1138.09	1218.58	1272.49	1187.9	1207.17	1108.42	1172.91	1197.24	1210.58	1156.42	1131.86
1235.67	1224.94	1259.66	1245.34	1278.58	1215.07	1129.86	1275.74	1108.37	1229.35	1173.3	1227.16	1204.57	1213.49	1228.85	1190.26	1184.36	1165.1	1201.09	1240.43	1217.8	1168.58	1248.59	1304.36	1217.87	1236.58	1138.62	1202.61	1226.93	1240.67	1186.16	1162.29
1264.35	1253.44	1289.61	1273.54	1308.73	1244.19	1158.46	1305.89	1137.65	1257.85	1201.83	1255.69	1233.08	1242.28	1256.77	1218.63	1212.17	1193.48	1229.41	1268.47	1245.98	1196.77	1277.71	1333.08	1246.43	1264.92	1167.37	1230.84	1255.28	1268.71	1214.32	1190.53
1292.76	1280.85	1316.85	1302.32	1335.6	1271.15	1185.53	1332.53	1164.46	1286.31	1228.11	1283.58	1259.7	1268.87	1285	1245.47	1238.89	1220.27	1256.44	1296.96	1273.2	1223.31	1305.58	1359.96	1273.55	1292.92	1193.91	1257.56	1283.09	1297.25	1241.59	1216.12
1319.95	1308.66	1343.76	1329.12	1362.29	1299.6	1211.96	1359.69	1191.14	1313.14	1255.38	1310.85	1288.28	1297.46	1311.42	1272.36	1265.16	1246.55	1284.31	1324.01	1301.87	1250.3	1332.39	1386.22	1301.75	1319.21	1220.84	1285.04	1310.26	1323.42	1268.01	1242.78
1344.94	1333.35	1369.39	1354.29	1387.96	1324.58	1237.37	1385.21	1217.54	1338.35	1281.81	1335.68	1313.63	1322.94	1337.29	1299.09	1291.59	1272.34	1309.46	1348.97	1327.13	1275.68	1357.74	1411.7	1326.75	1343.96	1245.81	1310.7	1334.77	1348.94	1295.01	1267.65
1370.54	1358.71	1394.4	1379.29	1412.96	1349.5	1262.66	1410.78	1242.05	1363.56	1306.82	1361.07	1338.68	1348.09	1362.68	1324.1	1316.67	1298.04	1334.33	1373.77	1351.85	1302.02	1382.89	1436.86	1351.86	1369.53	1270.68	1335.34	1360.52	1373.78	1320.16	1293.74
1394.7	1382.87	1418.49	1402.76	1437.25	1373.3	1288.08	1434.54	1266.18	1387.61	1331.12	1385.21	1362.81	1371.86	1386.55	1348.19	1340.94	1322.34	1358.19	1398.23	1376.42	1326.1	1406.69	1460.8	1376.54	1393.06	1296.4	1358.87	1384.4	1397.46	1344.09	1317.33
1418.45	1405.89	1442.85	1427.04	1461.27	1397.18	1311.82	1458.47	1290.23	1410.95	1354.05	1408.22	1385.57	1395.67	1410.39	1371.64	1364.17	1345.93	1381.62	1421.4	1399.34	1349.82	1430.87	1484.2	1399.73	1416.62	1319.93	1382.31	1408.17	1420.77	1367.58	1340.52
1442.1	1429.23	1465.27	1450.41	1484.43	1420.71	1334.43	1481.26	1313.64	1434.67	1377.32	1431.96	1409.57	1419.13	1433.24	1394.55	1387.13	1369.24	1404.53	1444.93	1423.43	1372.83	1453.69	1507.77	1422.98	1439.51	1342.7	1405.19	1430.7	1444.65	1390.41	1363.57
1464.64	1451.9	1488.75	1472.47	1507.24	1443.32	1358.49	1504.23	1337.52	1457.76	1400.22	1454.36	1432.11	1442.25	1456.36	1417.44	1410.03	1391.17	1428.16	1467.16	1446.73	1395.76	1476.82	1529.75	1445.75	1462.53	1365.21	1428.13	1453.42	1466.65	1413.41	1386.26
1487.44	1474.33	1511.47	1495.41	1529.22	1465.83	1381.18	1526.97	1359.9	1479.83	1423.46	1476.43	1454.06	1464.31	1478.43	1439.99	1432.17	1413.78	1449.82	1489.74	1468.36	1418.42	1498.85	1552.68	1467.58	1484.38	1387.92	1449.6	1475.9	1489.31	1436.18	1407.95
1509.27	1496.1	1532.87	1517.19	1552.23	1488.15	1401.83	1549.6	1381.48	1501.52	1444.76	1498.42	1476.27	1486.14	1500.02	1461.29	1453.19	1435.41	1471.65	1511.31	1490.58	1440.48	1520.6	1574.81	1489.99	1506.27	1409.66	1472.09	1497.84	1510.96	1458.1	1429.53
1530.78	1517.47	1555.48	1538.95	1574.06	1509.82	1424	1571.31	1402.36	1523.29	1466.31	1520.01	1498.04	1508.68	1522.2	1483.44	1474.83	1457.22	1493.43	1532.51	1512.58	1461.94	1543.07	1595.97	1511.49	1527.14	1431.53	1493.23	1519.08	1531.68	1479.25	1450.53
1553.16	1539.5	1576.75	1560.21	1594.61	1530.91	1445.68	1592.45	1424.93	1545.31	1487.59	1542.08	1519.57	1528.89	1543.85	1504.41	1496.33	1478.69	1515.21	1555.14	1533.22	1483.69	1564.76	1617.53	1532.71	1548.83	1453.31	1514.37	1540.73	1554.3	1500.75	1471.74
1574.4	1560.54	1597.65	1581.75	1616.17	1552.96	1467.11	1614.05	1446.48	1566.34	1509.13	1563.57	1541.26	1551.56	1565.24	1525.67	1517.42	1499.44	1536.83	1575.89	1555.47	1504.67	1585.86	1638.8	1554.68	1570.17	1473.82	1535.55	1562.2	1575.27	1522.56	1492.91
1594.89	1581.47	1619.33	1602.19	1637.64	1573.6	1487.94	1634.66	1467.08	1587.22	1529.98	1584.23	1562.2	1573.31	1586.08	1547.61	1538.77	1520.51	1557.91	1596.45	1576.39	1525.52	1606.72	1659.02	1575.56	1590.97	1494.98	1556.54	1582.87	1595.23	1544.05	1513.28
1615.93	1602.28	1640.02	1623.25	1657.77	1594.55	1509.19	1655.39	1488.22	1608.29	1551.36	1604.6	1583.15	1593.18	1607.12	1568.23	1559.43	1542.08	1578.24	1617.43	1596.99	1546.77	1627.41	1680.3	1595.9	1611.62	1515.66	1577.07	1603.57	1616.39	1564.63	1534.21
