allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
117.26	123.34	128.99	119.39	145.17	84.72	99.07	131.02	75.8	113.07	88.88	102.04	120.37	131.23	119.26	116.04	108.12	101.92	103.66	131.67	142.62	92.55	131.29	157.32	122.99	136.54	101.65	80.54	120.61	123.05	121.98	66.77
127.89	134.55	140.35	131.63	158.18	95.57	108.68	143.99	83.42	123.71	99.02	111.69	130.21	140.51	130.12	125.97	117.94	110.44	113.37	140.71	152.08	101.23	141.55	167.69	133.58	146.21	110.58	89.26	130.71	133.46	131.87	74.82
136.63	145.06	151.64	142.31	169.01	106.05	117.66	155.13	91.35	133.37	108.2	121.81	139.32	150.01	139.64	135.14	127.72	119.99	123.27	150.56	161.79	110.38	151.11	177.96	143.22	156.11	118.95	99.19	140.25	142.93	140.58	83.87
143.45	152.79	160.38	150.71	177.7	114.94	125.74	163.26	98.44	141.88	116.11	130.11	147.56	157.51	147.45	142.82	135.66	128.13	132.19	159.11	169.55	118.74	159.37	187.03	151.42	164.51	126.56	107.43	148.81	151.55	148.52	91.67
155.01	166.08	173.94	164.39	192.01	128.43	138.05	177.67	108.52	153.85	128.15	142.37	158.92	169.61	160.17	154.43	147.49	139.03	143.4	170.56	181.13	130.01	171.78	199.53	163.06	176.54	137.45	119.47	160.81	163.98	159.79	103.17
163.22	174.54	182.89	173.18	199.73	137.5	145.36	187.72	116.49	161.55	135.73	150.85	166.84	177.45	167.79	162.34	154.64	146.64	151.92	179.39	189.12	137.69	180.33	208.26	170.74	184.36	144.11	128.08	168.78	172.11	166.57	110.74
171.26	183.1	192.36	182.32	208.81	147.06	152.98	196.54	123.99	170.35	144.5	159.62	175.11	186.06	176.66	170.51	163.62	154.94	160.26	188.42	197.46	146.11	189.18	217.44	179.94	193.4	152.26	137.2	177.99	181.18	175.4	119.89
179.29	191.51	201.14	191.44	217.42	155.85	161	205.87	132.04	179.41	152.62	168.54	183.89	194.51	185.94	179.28	172.42	163.55	169.46	197.45	205.57	155.07	198.55	227.07	189.19	202.34	160.16	145.95	187.24	190.23	183.85	129.32
192	202.84	212.89	203.71	229.59	167.66	170.84	217.41	141.45	190.51	163.78	180.07	194.72	205.2	197.22	190.2	182.68	173.34	180.01	207.93	215.88	164.91	209.36	238.01	199.4	213.2	170.08	156.41	198.07	201.59	194.57	139.61
196.15	209.28	218.58	209.5	235.08	173.94	176.51	224.09	147.21	197.06	169.45	186.82	200.73	211.34	203.34	196.13	188.89	180.31	187.58	214.42	221.64	171.87	216.39	245.77	206.17	219.82	175.98	163.9	204.49	207.99	200.32	146.71
279.9	293.17	307.36	297.3	323.88	262.44	249.6	314.89	220.55	283.24	251.92	274.16	282.41	293.22	289.81	277.21	270.53	258.66	270.88	299.83	302.22	251.49	302.27	335.43	289.6	304.42	249.72	250.33	289.53	294.54	278.99	230.02
345.25	358.16	374.9	365.57	392.42	330.47	305.23	384.83	278.29	351.39	316.01	343.24	346.06	355.64	356.82	339.03	333.18	318.96	336.26	366.56	364.04	314.31	370.31	407.95	354.2	370.63	307.24	320.78	356.21	362.91	339.38	298.19
402.13	412.25	431.81	422.47	450.27	387.88	351.22	443.57	325.04	408.63	369.39	401.49	399.14	408.05	413.51	391.33	386.73	368.97	391.05	422.35	416.35	365.41	427.21	468.02	408.46	426.53	354.79	378.66	412.12	420.81	390.67	353.63
445.56	455.1	476.11	467	494.17	432.37	387.58	489.12	361.76	453.59	410.7	447.04	440.67	449.18	457.59	431.56	427.48	409.21	434.22	466.74	456.65	407.21	472.06	516	452	470.36	392.06	424.65	456.3	466.13	429.68	397.61
483.68	490.51	514.52	504.16	532.77	470.34	419.3	528.18	393.99	490.04	445.48	484.89	475.09	483.66	494.43	465.71	462.11	442.88	469.56	503.94	490.67	441.2	509.38	555.08	487.49	506.82	423.44	463.04	492.58	503.69	463.2	434.09
518.62	523.15	547.15	538.44	566.53	503.5	447.09	562.28	421.77	523.9	476.39	518.91	506.51	514.95	527	495.81	492.38	472.27	501	536.45	522.05	471.64	542.42	588.95	519.51	539.31	452.48	495.98	525.83	537.33	493.5	466.72
544.97	548.08	573.02	564.48	592.91	530.22	469	588.49	444.43	549.51	501.49	545.05	531.36	538.63	552.51	521.12	517.95	495.78	526.55	561.56	546.02	495.68	567.96	616.33	544.06	564.85	474.52	523.12	551.33	563.82	518.28	492.13
567.8	569.53	595.69	587.08	615.18	553.43	488.65	612.12	464.38	572.3	523.02	567.53	552.62	559.9	574.96	541.89	538.73	517.62	548.78	584.18	567.5	517.52	591.02	639.69	565.96	587.65	494.16	545.83	573.34	586.46	539.1	515.05
588.4	589.36	615.53	606.62	635.46	573.06	507.05	632.2	482.44	592.11	542.19	588.58	571.6	579.71	594.15	560.94	557.74	536.41	567.95	603.32	586.21	536.35	610.5	660.8	585.27	606.44	512.98	566.16	593.1	605.3	556.94	534.26
623.62	622.72	650.85	641.85	670.46	607.92	537.8	667.34	514.61	626.47	575.66	623.13	605.3	611.93	628.26	594.03	590.39	569.04	601.08	637.64	618.82	569.17	645.38	696.15	618.97	641.33	544.57	600.21	627.12	640.59	589.84	568.2
654.63	652.03	680.26	670.89	700.43	638.02	565.04	697.49	541.74	656.28	603.2	652.19	633.35	640.76	657.95	621.3	618.2	596.39	629.54	666.37	647.6	596.78	674.62	725.63	647.71	669.5	571.1	630.01	655.72	669.26	617.55	596.79
679.29	675.72	704.78	695.35	724.96	662.46	587.45	722.57	564.06	679.97	626.67	676.24	656.81	663.72	681.1	645.75	641.91	619.12	653.29	690.02	670.55	619.95	698.54	750.17	670.87	693.36	593.14	654.6	679.79	693.67	641.17	620.24
700.21	696.17	725.33	715.88	745.86	682.5	606.09	743.26	583.99	701.08	647.49	697.79	677.73	683.68	701.88	665.58	662.11	639.84	674.51	711.28	691.35	640.98	719.41	773.13	692.7	714.12	613.16	675.99	700.9	714.6	661.46	641.54
719.11	714.39	744.25	734.21	765.02	701.5	623.65	761.6	600.71	719.06	665.4	715.98	695.3	702.06	720.22	682.99	680.31	657.43	692.78	729.52	709.17	659.07	737.55	791.71	710.44	732.02	630.56	693.61	719.05	732.65	679.01	659.57
843.12	835.92	866.79	856.56	888.21	823.78	740.31	884.73	717.72	840.8	784.76	837.29	815.09	821.62	840.28	802.25	799.12	776.1	812.63	850.17	828.6	778.36	858.66	912.92	830.9	852.5	746.73	814.7	839.85	853.8	798.35	779.42
918.91	910.1	941.94	930.93	963.07	898.78	815.2	960.27	792.04	914.95	857.91	911.62	888.14	894.96	914.37	874.87	870.98	848.47	885.23	923.29	902.33	851.74	932.64	987.28	904.2	924.89	820.13	888.02	913.3	926.96	871.11	852.04
974.63	965.55	997.9	986.67	1018.74	954.49	869.9	1016.32	847.4	970.8	913.62	967.08	943.76	950.83	969.36	930.61	926.33	904.07	941.14	979.66	957.47	907.39	989.07	1042.68	959.65	980.41	875.65	943.48	968.86	982.23	927.23	907.5
1020.91	1011.03	1044.37	1033.2	1065.48	1000.88	916.16	1063.04	892.96	1016.1	959.19	1012.93	989.27	996.53	1015.5	975.85	971.61	949.11	987.36	1025.52	1003.14	953.13	1035.08	1088.76	1005.82	1025.91	921.7	989.11	1014.73	1027.94	972.84	952.14
1062.03	1051.17	1085.09	1072.74	1105.98	1041.52	956.25	1103.36	933.41	1057.28	999.65	1053.47	1029.93	1037.05	1055.67	1016.18	1011.69	989.46	1027.24	1065.45	1044.23	993.72	1075.01	1128.61	1046.31	1066.03	961.45	1029.46	1054.6	1067.6	1012.87	991.46
1098.08	1087.12	1120.69	1108.78	1141.65	1076.92	991.67	1139.04	969.11	1093.12	1035.48	1089.2	1066.28	1073.08	1091.25	1052.22	1047.88	1025.47	1063.42	1101.57	1080.14	1029.73	1111.65	1164.94	1082.51	1102.07	997.27	1065.24	1090.85	1103.34	1049.57	1026.92
1130.68	1120.13	1154.7	1142.41	1175.74	1110.12	1025.67	1173.33	1002.23	1126.18	1068.63	1122.7	1098.83	1106.19	1124.96	1085.23	1080.96	1058.23	1096.7	1134.83	1113.53	1062.65	1144.43	1198.49	1115.45	1134.48	1030.63	1098.45	1123.58	1136.28	1083.61	1059.6
1163.52	1151.2	1186.41	1173.74	1206.9	1141.81	1056.42	1204.31	1033.32	1157.49	1099.7	1153.53	1129.54	1137.56	1156.38	1116.4	1111.07	1089.85	1127.8	1165.63	1144.9	1094.59	1176.37	1229.45	1146.39	1165.83	1061.72	1129.27	1154.88	1167.21	1114.58	1090.27
1193	1180.61	1216.46	1203.19	1236.67	1171.98	1086.23	1233.96	1063.28	1187.44	1128.52	1182.91	1159.44	1167.58	1185.66	1145.79	1140.38	1118.98	1157.18	1195.63	1175.35	1123.36	1205.66	1259.1	1176.47	1195.34	1090.9	1158.57	1184.66	1196.96	1144.13	1119.17
