allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
112.65	116.02	121.45	112.98	139.94	76.74	93.48	124.67	70.15	109.15	83.79	95.46	116	125.88	113.41	111.11	103.53	95.73	98	125.11	138.1	85.9	125.46	150.97	118.26	130.85	96.27	72.45	115.22	116.51	116.98	60.54
117.92	122.47	129.24	119.95	147	83.13	99.02	132.18	75.05	115.64	89.55	101.56	122.12	132.63	119.81	117.29	109.31	101.54	103.97	131.79	144.12	91.49	131.94	157.77	124.73	137.02	101.34	77.75	121.75	123.2	123.3	66.46
125.39	131.62	138.87	129.86	155.94	91.59	107.54	141.53	82.33	124.81	97.78	110.24	131.03	140.4	129.95	126.09	118.22	109.3	112.56	141.37	152.35	99.76	140.83	167.13	133.77	145.75	109.22	86.01	130.97	132.41	132	73.86
134.05	140.12	147.65	138.77	165.63	100.97	115.89	151	89.56	133.33	106	119.37	139.3	148.99	138.19	134.53	126.97	117.43	121.43	149.9	160.8	107.77	149.24	176.67	142.25	154.35	116.81	94.19	139.39	141.06	139.85	81.81
141.35	148.82	156.59	147.98	174.69	110.21	124.44	160.36	97.02	141.94	115.11	128.57	147.67	157.94	146.82	142.25	135.32	126.17	130.38	158.27	169.23	116.4	158.15	185.79	150.7	162.83	125.18	102.6	148.06	149.66	147.99	89.7
149.29	157.23	166.51	156.92	184.27	119.44	132.65	169.4	104.29	150.36	123.46	136.96	155.58	165.85	155.69	150.64	143.39	134.21	138.95	166.91	177.6	124.31	167.09	194.92	159.03	171.3	132.98	110.45	156.7	158.24	156.03	97.47
156.78	166.13	175.28	165.66	192.99	128.38	139.99	179.06	111.61	158.95	132.02	145.57	163.84	174.27	164.14	159.16	151.53	142.04	147.58	175.65	186.13	133.15	175.29	203.28	167.72	180.18	140.17	119.37	165.13	167.33	164.29	106.14
164.58	174.26	183.74	174.6	201.22	136.97	147.71	187.49	118.91	167.05	139.94	153.53	172.01	182.69	172.86	167.09	159.83	149.88	155.63	184.36	194.04	140.68	184.16	212.17	175.98	188.39	148.01	128.87	173.52	175.51	172.1	114.14
172.65	182.82	192.92	183.07	209.7	145.59	155.01	196.82	126.68	175.64	148.3	162.31	180.49	190.99	181.53	175.26	167.96	157.43	164.1	193.11	202.06	148.66	192.95	220.68	184.41	196.61	154.86	137.28	182.08	184.43	180.26	122.66
180.61	190.63	200.69	192.01	217.62	153.52	162.4	205	133.81	183.26	155.52	170.1	187.97	198.58	189.13	182.62	175.22	164.71	171.94	200.1	209.58	156.06	200.6	228.47	192.17	204.12	162.07	145.06	190.29	192.16	187.37	131.04
252.71	265.18	278.6	269.55	294.81	230.76	226.16	284.69	198.91	260.09	228.29	246.79	261.01	271.53	266.64	253.88	246.91	233.41	246.31	276.88	280.86	227.24	277.49	309.31	266.41	279.73	226.66	221.32	266.42	269.6	257.09	205.03
317.34	326.43	343.14	334.41	360.5	297.16	278.82	351.32	251.26	324.09	289.35	313.39	320.99	330.31	330.26	312.78	306.99	290.91	308.74	339.74	339.27	286.31	341.79	377.45	327.19	342.38	280.14	287.32	329.32	334.48	313.75	269.06
369.78	376.74	395.65	387.63	414.5	350.11	321	406.57	294.11	376.35	337.76	366.75	368.97	378.05	382.27	359.86	355.34	337.13	358.93	391.69	386.95	333.72	394.51	433.88	377.4	394.21	322.83	340.81	380.98	388.16	359.72	320.75
412.84	417.57	438.6	430.77	458.27	393.84	354.76	451.25	329.6	419.26	377.04	410.75	408.41	417.11	424.13	398.87	395	374.49	399.87	433.39	424.36	372.3	437.2	478.81	417.85	435.5	357.08	385.96	423	430.87	397.58	361.79
448.44	451.72	473.48	465.28	494.32	429.11	383.48	487.29	358.1	454.39	409.52	446.88	441.44	448.88	458.87	430.81	427.27	405.52	433.7	467.66	456.42	404.21	472.13	516.76	451.34	469.38	386.77	421.57	457.51	466.71	428.25	396.55
478.89	479.66	502.74	495.15	525.61	459.58	408.11	519	383.05	483.49	436.98	476.3	468.79	475.67	487.35	457.43	454.57	431.97	461.25	496.34	483.35	430.79	501.34	547.38	478.8	498.14	410.77	451.44	486.38	495.66	455.12	424.61
504.49	504.25	528.7	521.44	550.96	484.4	429.59	544.44	404.23	508.98	460.61	502.23	492.51	498.94	513.08	480.24	477.84	454.73	485.69	522.55	506.9	454.22	527.05	573.81	503.23	523.49	432.91	476.62	511.63	521.76	477.22	450.01
527.18	525.62	550	542.53	573.4	506.9	448.52	566.83	423.25	531.09	481.34	524.35	514.07	520.25	534.16	500.51	498.62	474.27	506.62	542.98	527.53	474.34	548.34	595.82	524.35	544.31	451.3	498.36	532.58	543	497.21	470.78
546.62	544.62	569.59	562.95	593.11	526.6	464.97	586.88	440.92	549.99	499.52	543.86	531.87	537.81	553.17	519.28	517.4	491.83	526.1	561.53	545.69	492.1	567.38	615.79	543.05	562.99	467.83	518.76	551.83	563.09	516.32	489.37
579.99	576.27	602.18	594.8	626.08	559.24	493.76	619.44	469.69	582.89	530.95	576.69	562.93	568.72	584.7	549.99	547.61	523.04	557.23	593.53	575.91	523.39	600.12	649.2	573.74	594.91	497.15	550.72	583.23	594.61	546.24	521.5
606.81	602.68	628.98	621.28	652.58	586.43	518.78	647.15	494.29	609.08	556.55	603.28	588.26	593.9	611.05	575.37	573.16	547.88	583.36	619.67	601.36	548.89	626.44	676.45	599.4	620.89	521.8	578.46	609.4	621.13	571.46	547.39
629.85	625.16	651.83	644.41	675.73	609.24	539.71	670.2	516.04	631.88	578.29	626.12	610.21	615.51	633.53	597.19	595.12	569.46	605.16	642.77	623	570.15	649.16	699.7	621.54	643.66	542.51	599.93	631.68	643.73	593.16	569.33
650.37	644.58	672.01	664.16	695.81	629.2	558.19	690.11	534.18	651.52	597.16	646.01	629.19	634.69	653.1	615.8	613.69	588.37	624.56	662.38	642.21	589.21	668.6	719.52	641.94	662.62	560.7	620.05	651.74	663.19	611.5	588.56
668.3	661.48	689.4	681.59	713.4	647.29	574.86	708.17	551.04	669.14	613.97	663.65	646.9	652.55	670.75	632.89	630.59	604.47	641.91	679.27	659.04	606.13	685.06	737.43	658.58	679.95	577.25	637.43	668.88	680.97	628.15	605.39
785.65	776.53	805.05	797.6	831.05	761.24	683.72	824.5	660.41	783.95	725.46	778.68	758.07	763.99	783.77	743.56	741.42	715.13	753.41	793.16	772.57	717.46	800.74	853.03	771.97	792.9	685.3	751.04	782.65	794.33	738.81	716.71
854.9	844.56	874.72	866.62	900.35	833.18	751.92	894.31	728.34	852.58	795.24	847.61	827.65	833.47	852.46	812.83	810.46	784.24	823.2	861.78	840.93	787.11	870.07	922.26	840.79	861.13	752.58	820.78	851.36	862.97	808.11	785.8
908.46	897.93	928.18	919.58	953.88	885.63	805.94	948.13	782.09	906.25	848.05	901.08	880.59	886.16	905.58	865.46	862.71	836.83	875.8	915.52	894.01	840.53	923.61	975.77	893.12	913.71	807	873.8	904.08	915.79	860.4	837.9
952.98	941.51	972.34	964.06	997.47	930.44	849.27	992.42	825.34	950.4	891.13	944.61	924.16	929.94	949.53	909.24	906.1	880.04	919.79	959.41	937.53	883.52	967.54	1019.33	937.56	957.04	849.84	916.52	948.1	959.48	904.72	880.31
991	979.5	1011.13	1001.49	1036.5	968.18	887.1	1030.18	863.41	988.07	929	982.57	963.15	968.38	987.36	947.32	943.94	918.45	957.81	996.74	975.78	922.1	1005.03	1057.23	975.55	994.84	888	955.07	985.83	997.43	942.99	918.47
1026.25	1013.51	1045.63	1036.41	1070.99	1003.13	921.95	1065.04	898.15	1022.3	963.5	1016.74	996.58	1002.77	1021.3	981.28	977.63	952.68	991.92	1031.85	1010.02	957.15	1040.08	1091.69	1010.25	1028.73	922.44	989.12	1019.74	1031.12	976.96	951.85
1057	1045.14	1077.14	1067.45	1102.86	1034.39	953.6	1096.25	929.13	1053.9	994.82	1048.49	1028.25	1034.54	1052.77	1012.91	1008.88	983.65	1023.56	1063.55	1042.45	988.13	1071.07	1123.27	1041.54	1059.9	953.89	1019.5	1051.17	1062.13	1008.09	982.63
1087.06	1074.52	1107.21	1096.97	1132.61	1064.01	983.13	1125.88	959.09	1083.77	1024.2	1077.84	1058.28	1064.68	1082.69	1042.08	1038.11	1013.53	1053.04	1091.99	1070.83	1017.94	1100.76	1152.81	1071.17	1088.94	983.18	1048.74	1080.59	1091.61	1037.92	1011.48
1115.5	1102.93	1135.32	1125.43	1160.66	1092.36	1011.19	1155.22	986.65	1111.14	1052.49	1106.4	1086.34	1092.65	1110.62	1070.12	1066.13	1041.67	1080.75	1120.38	1099.18	1046.9	1128.98	1181.07	1099.33	1116.82	1011.01	1077.41	1108.72	1119.94	1065.91	1039.38
