allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.9	113.28	119.27	110.49	139.06	74.07	91.82	123.02	68	107.99	82.32	92.54	114.03	123.56	111.27	109.48	102.02	93.42	95.63	123.68	137.26	83.05	122.92	149.57	116.11	129.06	94.06	70.09	113.64	114.35	115.65	59.08
116.07	119.05	126.29	117.12	144.85	79.9	97.61	130.43	72.39	113.75	87.47	98.78	119.86	129.41	117.21	115.47	107.89	99.17	101.65	130.06	143.19	88.98	129.49	156.16	122.56	134.91	99.11	75.45	119.81	120.92	121.25	64.64
122.64	126.82	134.73	125.77	152.81	87.41	104.63	138.77	78.52	121.55	93.83	106.04	127.26	136.65	124.72	122.74	114.93	106.07	109.37	137.59	150.34	95.98	136.99	164.43	130.34	142.47	105.49	82.16	127.6	128.42	128.66	70.85
133.09	138.32	145.94	137.33	165.1	98.65	114.53	150.55	87	132.29	105.21	116.85	137.49	147.58	136.7	133.48	125.43	115.57	119.57	147.89	160.37	105.52	147.36	174.96	140.14	152.97	115.34	92.15	138.27	139.09	138.74	80.17
139.27	145.33	153.83	145.51	172.77	106.38	121.74	158.49	93.28	139.71	112.52	124.77	144.67	154.89	144.22	140.22	132.93	122.88	127.61	155.44	167.58	112.41	155.58	183.07	147.76	160.25	121.74	99.07	145.83	146.94	145.49	86.84
146.17	152.51	162.52	153.46	180.5	114.42	129.64	167.61	100.19	147.49	120.1	132.97	152.31	162.33	151.56	147.85	140.33	130.43	135.53	163.32	174.7	119.92	163.2	191.51	155.36	167.92	129.15	106.03	153.53	153.99	152.67	94.07
155.05	162.2	172.18	163.07	190.78	124.97	137.59	177.42	108.13	156.57	129.77	141.88	161.48	171.38	161.5	156.79	149.16	139.2	144.23	172.39	184.06	128.99	172.72	200.86	164.64	177.13	137.02	115.51	162.59	163.87	161.52	102.76
163.28	170.7	181.37	172.02	199.92	134.28	145.47	186.55	115.63	165.02	137.93	150.57	169.52	179.96	170.22	165.01	157.17	146.3	151.63	180.87	192.27	136.8	180.59	209.8	172.38	185.64	144.33	124.53	171.28	172.4	169.25	111.22
168.99	177.03	188.46	179.63	206.18	140.46	151.22	194.08	121.98	172.23	144.45	157.9	176.56	186.49	177.18	171.54	163.92	152.89	159.84	188.06	198.8	143.8	188.45	217.08	180.17	192.68	150.38	132.14	178.62	179.62	175.95	118.42
176.01	185.08	195.69	186.96	213.4	148.26	157.83	201.56	128.64	179.22	151.24	165.03	183.68	193.57	184.28	178.45	170.87	159.9	166.91	195.34	205.38	150.24	195.86	224.35	187.06	199.67	156.34	139.05	185.75	186.87	182.82	125.58
248.5	258.62	272.89	264.29	291.53	225.64	221.1	281.07	192.4	254.88	223.4	241.07	255.35	265.58	261.85	248.11	240.59	226.32	239.18	269.45	275.52	219.77	270.87	303.65	259.68	273.64	218.9	214.11	260.67	263.17	249.61	198.55
