allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
109.33	111.87	117.84	109.02	137.23	72.92	90.93	121.81	67.54	106.53	81.27	91.61	112.89	122.32	110.17	108.33	101.3	92.6	94.46	123.12	136.42	82.73	122.04	148.82	115.28	128.36	93.61	68.5	112.62	113.21	114.73	58.29
115.37	118.61	125.61	116.85	144.75	79.75	97.14	129.51	72.5	113.33	87.25	98.24	119.55	129.41	117.1	115.11	107.57	98.72	101.23	130.25	142.82	88.28	128.78	155.67	122.12	134.58	99.23	74.35	119.21	120.21	121.04	63.87
123.04	127.65	134.94	126.91	153.5	88.15	105.33	138.95	79.29	122.1	95.28	106.69	128.33	138.04	126.1	123.27	116.02	106.52	109.95	138.15	150.87	96.23	137.47	164.6	130.92	143.09	106.58	82.21	128.21	128.64	129.71	71.2
130.8	135.95	143.57	135.1	162.73	96.07	112.85	148.06	86.25	130.58	103.56	115.19	136.01	145.68	135.01	131.89	124.15	114.02	117.54	146.35	159.07	103.87	145.53	173.14	138.97	150.94	113.93	89.79	136.91	137.44	137.51	78.46
137.9	143.57	151.98	143.57	170.67	104.6	120.45	156.88	92.78	138.22	111.18	123.06	143.68	153.52	143.03	139.13	131.73	121.68	126.29	154.59	166.52	111.42	153.71	181.37	146.61	158.86	120.86	97.25	144.04	145.15	144.35	85.49
144.18	150.77	160.29	150.54	178.22	112.42	127.55	164.41	99.1	145.06	117.98	130.87	150.76	160.47	149.67	146.11	138.93	128.72	133.75	162.02	173.74	118.85	161.36	189.1	153.46	165.88	128.1	104.28	151.51	152.37	151.29	92.56
152.68	160.22	169.33	160.56	187.73	122.25	135.92	174.2	106.92	154.01	127.64	139.32	159.45	169.5	159.39	154.5	147.62	136.76	142.28	170.33	182.3	127	170.57	198.79	162.72	174.88	135.64	113.03	160.61	161.63	159.58	101.14
159.26	167.49	177.47	168.02	195.15	130.48	142.77	182.69	113.6	161.74	135.14	147.35	166.97	176.85	166.93	161.89	154.35	144.48	149.62	178.37	189.7	134.83	178.49	206.11	169.67	182.36	142.37	120.57	168.16	168.9	166.26	108.26
167.34	175.2	185.76	176.47	204.15	138.07	149.85	191.15	120.57	170.03	143.08	154.81	174.77	185.3	175.14	169.72	162.29	150.94	157.78	186.21	197.69	141.74	186.47	214.58	177.81	190.32	148.77	129.53	176.15	177.27	174.17	116.58
173.42	182.05	193.61	184.32	210.41	145.48	156.38	198.14	127.08	176.84	149.49	162.38	181.86	191.72	182.22	176.61	169.05	157.98	164.51	193.64	203.87	148.75	193.48	221.96	185.02	197.37	154.95	136.37	183.39	184.06	180.54	123.47
246.12	255.16	270.31	261.77	287.95	221.99	219.68	277.75	191.16	251.04	221.14	237.65	252.47	263.66	258.92	245.88	238.42	224.39	236.32	267.83	273.5	217.65	267.89	300.22	257.2	270.53	217.21	210.65	257.63	260.18	247.31	196.57
308.57	315.41	332.75	324.91	351.7	286.38	270.65	342.97	241.88	314.9	280.43	302.57	311.71	320.8	321.52	303.33	296.55	279.46	297.39	328.58	329.45	275.06	329.78	365.8	315.96	330.7	268.59	274.9	318.63	322.39	302.93	257.66
358.76	363.19	383.55	375.27	403.68	337.67	310.24	396.43	283.48	365.44	327.61	354.57	358.2	366.02	371.15	348.49	342.66	323.18	345.45	377.96	373.98	320.2	380.12	419.62	363.08	380.02	308.46	326.35	368.38	372.78	346.24	306.92
401	403.39	425.35	418.99	446.8	380.21	342.85	440.02	317.41	407.42	365.53	397.64	396.8	404.34	412.43	387.07	380.49	358.83	385.22	417.76	411.4	356.81	421.47	463.92	402.5	420.24	341.04	367.32	408.74	414.82	382.44	346.28
435.4	436.02	459.43	452.52	481.77	414.93	371.07	475.12	345.13	441.55	397.27	432.72	428.36	435.22	446.16	417.38	412	389.45	417.53	451.59	442.03	388.33	455.03	499.48	435.05	453.5	368.57	402.7	442.18	449.09	412.51	379.97
464.93	463.13	488.17	481.35	511.86	444.12	395.1	505.14	369.6	470.39	423.89	461.8	455.7	460.96	474.39	443.58	438.44	414.89	444.23	478.82	467.71	413.92	482.51	529.99	461.82	480.55	392.53	432.31	470.07	477.39	437.97	407.39
489.85	487.18	513.23	506.62	537.16	469.17	415.72	531.63	390.68	494.86	447.44	486.28	478.22	483.8	498.55	466.36	461.28	436.54	467.83	502.86	490.26	436.15	507.33	555.17	484.84	504.66	413.11	456.83	493.88	502.14	460.16	431.59
511.91	507.38	534.09	528.2	558.57	489.86	433.77	553.25	408.93	516.66	466.97	508.54	498.39	503.51	519.91	485.81	480.36	455.65	488.41	524.15	511.17	456.09	529.9	577.34	504.97	525.63	431.03	477.91	515.58	523.52	478.71	451.68
531.9	526.32	552.73	547.06	578.07	509.95	450.62	572.71	425.49	535.01	485.09	527.83	517.21	521.73	538.31	503.42	498.26	472.55	506.06	542.24	528.71	473.03	548.06	596.54	523.88	543.9	447.54	496.79	533.38	542.06	496.08	469.92
563.24	556.61	584.34	578.38	609.84	541.75	477.82	603.97	453.24	566.71	515.64	559.34	546.74	551.68	569.26	533.26	528.15	501.77	537.01	573.36	557.01	502.8	579.47	628.62	553.89	574.47	474.91	528.38	564.4	573.4	525.92	500.42
589.5	581.76	610.56	603.88	636.42	568.19	501.57	631.19	476.77	593.15	540.28	585.63	571.63	576.36	594.83	558.03	552.79	526.45	562	598.68	581.8	528.05	604.05	655.21	578.95	599.08	498.06	554.68	589.96	598.71	550.07	525.94
