allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
117.61	133.49	140.02	130.31	158.15	94.33	106.97	141.44	79.58	119.8	95.54	108.51	125.45	137.04	125.81	120.91	114.61	106.53	110.08	136.64	147.37	97.17	137.31	163.37	129.79	142.53	106.46	86.42	126.2	129.56	127.88	71.46
124.08	144.37	150.46	141.71	168.5	104.87	117.2	152.93	87.93	131.2	105.29	118.76	136.31	146.69	136.52	131.61	125.19	117.25	121.04	147.99	157.97	107.78	148.65	175.44	140.77	154.01	115.56	97.05	137.91	141.7	138.09	81.87
132.52	160.64	167.36	158.04	184.88	121.46	131.2	171.17	99.84	144.34	118.18	133.5	149.29	159.3	149.93	145.13	138.36	129.93	134.44	161.3	171.42	119.98	162.45	190.21	154.66	167.45	127.51	110.36	151.68	155.24	150.8	94.28
140.4	170.16	176.65	167.14	193.92	131.6	139.27	180.45	106.94	152.76	126.05	142.52	157.28	167.83	158.1	153.2	147.06	138.22	143.83	171.05	178.87	129.1	171.83	200.45	163.92	176.72	134.6	120.17	160.9	163.87	158.39	103.8
150.04	186.37	194.21	184.42	212.19	148.2	153.42	198.58	118.04	167.77	140.36	156.98	170.73	181.53	173.22	166.76	160.46	150.63	157.15	184.66	192.48	141.51	187.01	214.95	177.47	190.86	147.05	134.95	174.55	179.03	171.85	117.48
159.94	195.98	204.06	195.03	222.4	158.51	162.7	208.86	127.79	178.13	149.58	168.25	180.97	191.76	183.28	176.63	170.15	160.44	168.12	196.04	202.22	152.02	197.56	227.15	188.97	201.55	155.81	145.75	185.47	190.06	181.36	128.68
172.67	215.42	222.99	214.7	243.06	178.36	177.83	229.51	140.57	193.55	165.21	183.54	195.65	206.17	200.02	191.14	185.65	173.73	182.29	210.39	216.53	165.08	212.37	242.65	202.79	215.93	169.38	161.82	200.65	205.35	196.08	144.42
178.22	222.85	231.61	222.1	250.35	186.42	183.58	237.02	146.65	201.13	171.62	191.89	202.45	212.41	206.22	198.46	192.54	181.38	190.2	217.98	223.01	172.79	220.11	251.08	211.16	223.73	175.46	169.26	208.28	212.89	201.95	151.75
188.62	236.98	246.14	236.82	265.94	201.24	197.24	253.04	156.77	214	183.75	204.73	214.27	224.45	219.62	210.19	204.42	192.68	202.41	229.79	234.8	184.4	232.84	265.73	222.91	236.31	186.27	183.01	221.07	225.56	214.15	164.61
197.54	243.62	253.82	244.32	273.02	209.15	201.92	261.99	163.45	221.05	190.46	211.69	221.31	231.63	226.24	217.07	211.19	199.7	209.92	238.43	241.84	192.3	240.56	274.17	230.92	243.94	192.46	190.93	228.6	233.03	220.46	172.58
