allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.22	111.48	117.81	110.17	137.86	72.85	91.25	121.86	66.46	106.91	80.7	91.5	112.39	121.76	109.72	108.36	101.41	92.27	94.58	122.8	135.7	82.71	122	148.7	115.35	128.33	93.22	68.39	112.91	113.54	114.2	58.41
116.41	118.72	125.51	117.61	145.6	79.72	97.03	130.19	71.83	114.04	87.08	98.23	119.13	128.81	117.25	114.92	107.94	98.28	101.33	129.96	141.98	88.3	129.74	156.24	122.51	135.15	98.66	74.48	119.96	120.56	120.59	64.24
122.31	126.47	133.87	125.8	153.04	87.56	104.05	138.22	77.68	121.92	93.98	105.7	126.54	136.07	124.57	122.76	114.89	105.18	108.76	137.63	149.56	95.12	137.32	164.06	130.24	142.57	104.82	81.53	128.09	128.17	127.82	70.57
131.2	135.91	143.92	136.21	163.24	96.96	113.13	148.8	85.22	131.69	103.01	115.46	135.85	144.94	134.64	131.91	124.21	113.66	117.84	147.01	158.38	103.65	146.55	173.89	139.54	151.57	113.01	90.27	137.04	137.41	136.69	78.71
139.69	145.02	153.63	145.81	173.29	106.34	121.32	158.51	92.38	140.4	111.73	124.28	144.3	153.4	144.08	139.72	133.11	121.84	126.78	155.35	166.85	111.75	154.79	183.3	147.89	160.33	120.68	98.14	145.51	146.56	144.88	86.44
148.41	154.02	163.73	155.68	183.65	115.52	129.97	169.01	99.98	149.27	120.92	133.74	153.12	162.56	153.24	148.71	141.98	130.33	135.71	164.85	175.24	120.4	164.73	192.7	156.64	169.32	129.12	107.02	154.85	155.62	153.39	94.99
153.91	160.17	169.91	161.79	189.46	122.82	135.43	175.96	105.81	155.76	127.2	140.63	159.36	168.8	159.09	154.65	147.67	136.93	142.57	171.21	181.76	127.27	171.2	199.61	163.49	175.96	134.51	113.53	161.75	162.56	159.21	101.7
162.46	169.18	179.53	171.1	198.91	132.01	143.61	185.6	113.33	164.66	136.11	148.99	167.92	177.53	168.16	163.13	156.11	144.63	150.84	180.18	190.16	135.22	180.27	208.51	171.76	184.3	141.96	122.73	170.26	170.93	167.34	110.32
169.99	177.49	188.42	180.75	206.95	141.74	150.45	194.22	120.57	173.05	143.92	157.97	175.91	184.92	176.92	170.9	164.2	151.66	159	187.55	197.94	142.94	188.32	217.12	180.24	192.69	148.94	131.49	178.59	179.29	175.03	118.32
177.72	185.33	196.62	188	215.19	148.67	157.43	202.48	127.86	180.71	150.74	165.88	183.53	193.02	184.97	178.39	171.5	158.74	166.91	195.82	205.03	150.24	196.53	225.34	187.43	199.99	155.39	139.21	186.33	187.17	182.4	125.98
