allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.43	120.38	127.25	118.64	146.07	81.1	97.01	131.76	71.05	113.21	84.94	98.01	118.39	128.34	116.26	113.32	107.24	97.94	101.34	129.31	140.64	87.5	129.33	155.35	121.52	134.62	98.13	75.79	118.9	120.82	119.33	63.92
121.6	128.85	137.03	128.26	156.15	90.31	104.37	141.84	76.93	120.86	92.16	105.9	126.06	135.3	124	121	114.83	104.74	108.67	137.01	147.82	94.55	137.17	164.13	129.48	142.44	104.2	82.76	127.06	129.46	126.29	70.56
130.83	140.29	148.09	139.64	167.97	101.07	113.95	154.14	84.82	131.78	102.03	116.6	135.49	144.71	134.94	131.29	124.64	114.22	118.55	146.91	157.4	103.95	147.57	174.93	139.82	152.6	112.39	93.17	137.52	139.34	136.41	80.19
140.11	150.76	159.96	151.08	178.96	112.99	123.32	165.73	92.85	141.78	111.18	127.21	145.17	154.29	144.51	140.3	134.34	123.38	129.06	156.95	166.52	113.08	157.82	186.05	149.5	162.69	120.82	103.24	147.81	149.78	145.31	89.55
150.25	162.99	172.3	163.75	192.31	126.22	133.91	178.92	101.86	153.03	122.73	138.68	155.76	164.81	156.29	150.45	144.94	133.38	139.43	167.92	177.56	123.19	168.99	197.67	160.03	173.31	130.74	113.63	158.61	161.26	155.45	99.76
159.53	173.04	182.47	174.69	202.82	136.27	142.33	189.82	110	163.16	132	148.54	164.87	173.76	166.38	160.32	154.05	141.88	148.92	177.41	185.94	132.81	178.68	207.71	169.4	182.86	138.58	124.74	168.16	170.88	163.95	109.31
169.56	183.4	193.35	185.53	213.18	147.56	150.79	201.8	118.13	172.33	140.88	158.67	174.14	182.85	176	169.07	163.19	150.3	158.52	187.14	195.07	141.24	188.46	218.22	178.71	192.93	146.64	134.49	177.52	180.58	173.17	119.45
179.59	192.55	203.74	196.3	223.96	158.25	159.16	212.4	126.93	182.72	150.46	168.54	183.68	192.81	185.71	178.47	172.26	159.21	167.51	197.25	203.72	149.83	198.08	228.09	188.65	201.77	154.65	144.01	187.36	190.42	181.63	129.17
188.42	201.82	212.84	204.55	233.46	167.57	166.45	222.05	134.49	191.53	158.78	177.55	192.04	200.89	194.75	186.52	180.72	167.2	176.18	205.72	211.91	158.38	206.96	237.43	196.99	210.55	162.07	152.95	196.45	199.23	189.82	137.81
197.54	210.26	221.88	213.29	242.11	176.69	173.73	231.62	141.59	199.67	166.52	186.72	199.88	208.94	202.91	195.04	188.58	174.93	184.63	213.38	219.44	166.01	215.29	246.69	205.5	218.77	169.07	162.03	204.38	207.45	196.98	146.08
283.67	288.22	303.31	295.9	325.55	259.34	239.8	316.87	208.88	280.68	242.51	269.19	276.43	285.03	284.23	270.08	264	246.21	263.45	292.66	294	239.47	295.87	331.45	282.15	297.99	235.35	242.45	284.18	288.18	269.84	224
352.8	348.95	367.3	360.51	390.73	323.59	294	383.38	264.25	345.7	305.05	335.54	337.21	344.57	348.8	329.55	323.23	304.28	324.94	355.8	352.05	299.35	360	399.31	343.87	360.96	289.25	308.8	347.4	352.63	326.8	288.17
404.31	397.76	418.18	411.69	442.33	375.22	334.62	436.02	306.68	398.07	352.77	389.13	386.3	392.72	401.19	376.53	370.85	349.62	374.24	407.13	399.29	346.06	412.11	454	393.68	412.01	331.24	362.2	398.79	405.64	372.23	338.58
443.81	438.14	460.48	453.9	484.68	417.34	368.76	479.09	341.21	440.62	392.9	432.34	425.39	431.48	443.07	415.39	409.79	387.53	414.8	448.84	437.87	384.92	454.47	497.93	433.83	453.34	365.89	405.11	440.35	447.86	410.34	379.72
474.54	470.92	494.78	488.25	520.94	452.43	398.55	515.53	370.93	475.21	425.86	467.89	458.2	463.99	477.2	447.18	442.59	418.34	448.34	481.92	469.2	416.29	488.67	534.73	466.59	486.49	395.36	440.26	474.51	482.66	441.68	413.89
501.46	499.66	524.98	519.14	550.62	481.95	422.65	545.1	395.88	504.43	453.65	498.17	485.61	491	506.86	474.06	469.58	444.54	476.17	511.64	495.77	443.43	519.2	565.16	494.83	516.39	419.77	470.59	503.29	512.27	468.39	442.58
525.12	523.25	549.15	542.51	574.9	506.94	443.54	570.27	417.54	529.56	476.54	523.65	508.85	515.16	531.56	497.39	491.99	467.29	499.85	535.02	519.71	466.15	542.87	590.1	519	540.33	441.08	494.77	528.15	536.62	490.62	466.73
546.11	545.08	571.29	565.26	597	529.19	462.55	592.47	437	550.94	497.81	545.68	530.82	535.7	553.15	518.9	513.66	487.5	521.85	556.69	539.97	486.79	564.91	612.88	539.81	561.28	460.24	518.12	549.65	558.88	511.01	487.92
563.96	563.11	590.15	584.2	615.86	548.2	479.44	612.72	454.09	570.49	516.61	565.01	548.55	553.75	572.31	536.4	531.69	505.16	540.1	575.4	558.01	504.56	583.62	632.44	558.69	579.98	477.5	536.55	568.16	577.66	528.84	506.32
596.57	595.28	622.83	616.42	649.67	581.26	509.05	645.32	483.54	603.2	548.22	597.7	580.4	585.12	604.77	567.97	562.87	536.32	571.72	607.46	588.78	536.3	615.71	666.26	590.08	611.87	507.27	569.43	600.47	610.3	559.58	539.33
622.59	620.96	649.46	643.61	676.18	607.86	533.55	672.51	508.21	629.87	573.6	624.55	605.41	610.42	631.37	593.02	587.64	561.34	597.93	634.09	613.95	561.86	642.6	692.49	615.69	638.28	531.28	595.69	626.41	636.1	585.03	565.32
646.13	643.84	673.05	666	699.79	630.64	554.7	696.21	530.29	653.32	596.16	648.59	628.35	632.95	654.51	615.49	610.51	583.19	619.69	657.05	636.37	584.14	665.14	716.49	638.45	660.96	552.87	618.64	649.87	659.34	606.77	587.85
666.15	663.5	693.62	686.37	719.99	651.17	573.66	715.76	549.13	672.93	615.22	667.95	647.99	653.05	674.2	635.29	629.04	601.83	639.99	676.44	655.88	603.79	684.97	736.16	658.07	680.58	572.11	638.7	669.5	679.04	625.78	607.2
683.19	681.1	711.5	704.12	737.97	668.23	590.76	733.26	566.3	691.16	633	685.97	664.91	669.99	692.26	652.58	646.81	619.45	657.44	694.28	673.63	620.13	702.12	754.2	675.55	698.07	589.06	656.99	687.5	696.73	643.86	624.86
800.15	798.17	829.75	821.98	857.02	786.53	702.84	853.04	678.75	807.84	747.36	803.87	781.09	785.92	808.12	765.79	759.63	732.1	772.99	809.87	788.57	734.54	819.25	872.08	791.7	813.9	700.84	773.61	804.04	813.08	757.53	738.73
870.21	869.99	902.38	893.63	929.09	858.44	774.98	925.44	748.58	879.38	819.17	874.8	851.7	856.48	878.9	836.94	830.49	803.72	843.26	880.08	859.15	806.97	890.8	943.63	862.15	883.87	771.73	844.41	874.42	883.2	829.42	809.89
923.57	923.77	956.48	948.44	983.73	913.35	828.13	980.31	803.71	933.54	872.89	929.78	905.72	911.27	933.95	891.06	883.79	857.43	897.63	934.72	913.69	860.04	945.41	997.65	916.57	937.85	825.3	898.52	929.09	937.26	883.64	863.16
968.11	969.51	1003.13	993.42	1029.97	959.35	873.76	1026.02	848.94	979.13	918.22	974.69	950.74	956.93	979.27	936.12	928.82	903.01	942.93	980.16	959.16	906.04	990.99	1043.32	962.72	983.32	870.33	943.68	974.08	981.99	929.3	908.4
1005.49	1008.23	1042.01	1032.06	1068.51	997.89	912.86	1065.21	888.15	1018.15	957.37	1013.66	989.62	995.63	1017.75	974.94	967.79	941.72	981.55	1019.48	998.38	945.38	1029.76	1081.96	1001.36	1021.84	909.64	982.14	1013.34	1021.13	969.19	946.32
1041.23	1043.5	1077.96	1068.4	1105.02	1033.2	948.45	1101.15	923.11	1053.74	992.92	1049.16	1026	1031.28	1053.25	1010.68	1003.13	976.33	1016.97	1054.31	1033.78	981.01	1065.72	1117.57	1037.58	1057.54	944.25	1018.08	1048.42	1055.91	1004.43	981.47
1073.13	1076.45	1111.48	1101.45	1138.65	1066.73	981.04	1134.92	956.14	1086.9	1025.75	1082.24	1058.05	1064	1086.36	1043.21	1035.14	1009.19	1049.41	1086.7	1066.61	1013.06	1098.38	1150.24	1069.76	1090.05	977.77	1050.18	1081.08	1089.02	1037.55	1013.89
1103.15	1106.65	1141.96	1131.44	1169.72	1097.3	1012.16	1165.46	986.72	1117.18	1055.53	1112.87	1088.55	1094.44	1116.84	1073.59	1064.78	1039.17	1079.03	1116.9	1096.84	1044.19	1128.88	1180.06	1100.24	1119.86	1007.79	1080.56	1111.45	1117.87	1067.8	1043.53
1131.15	1135.87	1171.41	1160.14	1198.17	1126.11	1040.61	1194.14	1015.48	1145.78	1084.06	1141.03	1117	1123.55	1145.37	1102.16	1093.51	1067.51	1108.3	1146.25	1125.94	1072.4	1157.68	1209	1128.49	1147.96	1036.74	1108.8	1140.48	1147.16	1096.66	1071.98
1158.3	1163.53	1199.46	1187.91	1225.64	1153.78	1068.39	1222.93	1043.06	1173.72	1112.14	1169.01	1144.22	1150.77	1172.6	1129.91	1120.69	1095.2	1135.36	1172.77	1153.76	1099.74	1185.18	1236.69	1156.89	1175.54	1063.72	1135.72	1168.41	1174.7	1124.28	1099.2
1184.18	1189.83	1226.51	1214.67	1252.26	1180.93	1094.86	1249.55	1069.54	1200.67	1138.59	1195.53	1171.41	1178.5	1199.45	1156.59	1147.04	1121.92	1162.14	1200.28	1180.66	1126.51	1212.29	1262.89	1183.17	1202.06	1090.53	1163.08	1194.41	1200.84	1151.26	1124.92
