allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
124.57	129.8	134.64	123.7	149.7	91.73	103.83	135.34	82.59	115.23	94.94	106.88	124.96	136.05	124.34	119.49	112.1	108.6	110.07	135.76	145.73	99.62	135.87	161.28	127.28	140.37	108.07	87.81	125.14	128.45	127.15	72.18
132.48	139.36	144.48	133.43	159.98	100.84	112.51	145.09	89.84	124.27	103.07	115.93	133.52	144.43	133.09	128.37	120.67	116.38	118.28	144.32	153.84	107.35	144.51	169.75	135.64	148.75	115.93	95.48	133.8	136.87	134.77	78.7
138.89	146.7	152.47	142.03	167.36	109.01	120.92	153.44	96.38	131.6	109.61	123.46	140.61	151.78	139.89	135.87	128.44	124.97	126.9	152.21	161.49	115.44	152.44	177.98	143.77	156.42	122.85	103.17	141.81	144.62	142.11	86.59
150.66	160.01	166.81	156.01	182.42	122.86	133.61	167.87	107.62	144.19	123.14	136.02	152.89	164.78	153.23	148.23	141.11	136.05	138.96	164.44	173.86	127	164.97	190.88	155.37	168.61	134.8	114.95	153.68	156.93	154.44	97.27
160.99	171.74	178.83	168.09	194.52	135.23	144.48	180.6	116.8	154.21	133.54	146.08	163.42	175.29	164.22	158.43	150.78	145.49	148.85	174.51	184.5	136.83	174.76	201.54	165.8	178.74	144.43	124.67	163.67	167.29	163.81	106.87
168.48	180.37	188.4	176.57	203.18	143.9	152.88	189.64	125.01	162.17	141.68	154.63	171.33	183.6	172.23	166.3	159.51	154.04	157.6	183.66	192.96	145.41	184.13	210.46	174.58	187.89	152.48	133.73	173.03	176.25	172.91	116.08
174.6	188.22	196.16	184.92	210.73	152.32	160.35	198.14	132.65	170.26	148.97	162.98	179.6	191.45	180.03	174.72	166.9	161.84	165.68	191.71	200.39	153.36	192.34	218.15	182.78	195.69	159.65	141.56	181.07	184.41	180.02	123.14
185.35	199.09	207.62	196.23	221.33	163.46	170.5	209.17	141.5	180.45	159.06	172.65	189.57	201.42	190.75	184.74	177.09	171.68	175.55	201.64	210.21	163.08	202.33	228.94	193.19	205.74	169.26	151.84	191.11	194.58	190.19	134.15
193.1	207.46	216.68	205.02	230.46	172.98	179.12	218.85	149.78	189.73	167.99	182.33	198.43	210.19	199.99	193.59	186.02	180.39	184.74	210.45	218.69	171.62	211.47	238.68	201.98	214.47	177.43	160.72	200.12	203.36	198.3	142.27
206.1	218.75	229.06	218.01	243.79	185.39	190.35	231.15	160.08	201.2	179.79	193.65	208.78	221.33	211.61	204.48	197.2	190.74	195.68	221.81	229.75	182.39	221.91	250.03	212.28	224.92	188.67	171.98	210.67	214.03	209.04	153.51
