allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
108.42	109.73	115.97	108.09	135.29	70.85	89.52	119.62	65.46	106.07	78.98	89.81	111.65	120.87	108.8	107.2	100.08	90.1	92.49	121.35	134.92	80.34	120.28	147.41	114.37	126.5	91.32	66.1	111	111.64	113.67	56.77
114.3	116.17	123.18	115.44	142.75	77.29	95.19	127.57	70.52	112.78	85.66	96.44	118.4	127.92	116.35	113.84	106.46	96.1	99.02	127.88	141.82	86.03	127.84	154.41	120.89	133.63	96.92	72.09	117.69	118.37	119.68	62.02
121.56	124.95	132.66	124.85	152.02	85.77	103.2	136.75	76.85	121.55	93.63	104.73	126.89	135.93	125.31	122.1	114.76	103.52	107.35	136.28	149.35	93.76	136.13	163.15	129.86	141.56	104.3	79.51	126.53	127.06	128.1	69.19
129.09	132.83	140.83	133.09	160.21	93.2	110.1	145.3	83.15	129.42	100.51	112.75	134.15	143.39	132.79	129.48	121.94	110.92	115.4	143.67	156.8	101.12	144.17	171.36	137.48	149.22	110.69	86.76	134.51	135.37	134.88	75.89
136.53	141.59	149.84	142.81	169	102.15	118.35	153.97	90.28	138.25	109.39	121.56	142.37	151.66	141.76	137.88	130.81	118.87	123.78	152.47	165.02	108.97	152.55	180.5	145.81	157.61	118.55	94.89	143.01	143.5	143.12	84.07
143.18	148.73	157.98	149.26	176.87	110.24	125.38	162.23	96.53	145.55	116.17	129.91	149.45	159.12	148.79	145.09	137.88	125.66	131.73	159.86	172.04	116.34	160.25	188.46	153.19	164.96	124.88	102.24	150.16	151.08	149.86	90.94
150.67	156.88	166.13	157.9	184.96	118.58	133.1	171.18	103.33	153.08	124.43	137.52	157.1	166.39	157.01	152.19	145.13	133.43	139.63	168.01	180.18	123.62	168.73	196.85	161.23	172.98	132.17	110.17	158.54	159.7	157.58	98.59
158.29	164.95	174.79	166.49	193.92	127.68	139.66	179.56	110.26	161.43	132.81	145.74	165.35	174.93	165.49	160.34	153.07	140.58	147.37	176.26	187.79	131.72	176.92	205.48	169.29	181.37	139.12	118.38	166.8	167.59	165.02	106.48
165.02	172.37	182.74	174.04	201.93	135.52	146.49	187.67	117.07	168.88	140.14	153.22	172.82	182.26	173.5	167.67	160.87	147.73	154.94	183.99	195.51	138.75	185.18	212.92	176.95	189.07	145.77	126.48	174.69	175.25	172.13	113.99
173.67	180.62	191.86	183.41	210.3	144.54	154.09	197.28	124.21	177.93	148.48	162.18	180.59	190.33	182.42	175.56	168.97	155.43	163.38	192.47	203.11	146.77	193.44	221.79	184.86	197.37	152.69	134.81	183.18	183.91	180.35	122.41
