allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
135.48	140.74	144.9	134.58	159.91	104.09	114.41	145.17	91.34	121.25	103.31	115.35	132.18	143.17	131.04	127.14	119.07	118.41	118.54	142.9	151.66	108.68	142.06	167.26	134.5	146.77	116.12	98.03	131.97	136.39	134.12	79.85
144.67	152.14	156.97	146.69	172.19	115.87	125.9	157.82	99.67	130.61	112.1	124.49	140.96	152.52	140.33	136.37	128.77	127.44	127.91	151.76	160.99	117.72	151.68	176.81	144.24	156.12	124.69	106.66	140.42	145.65	142.68	87.51
154.22	164.33	170.44	159.34	185.29	128.77	137.93	170.61	108.95	140.91	122.31	135.24	150.93	163.05	150.87	146.83	138.57	137.75	137.92	162.27	171.35	128	161.98	188.17	154.19	166.44	134.86	116.78	150.59	155.97	152.77	97.19
165.46	177.22	183.81	172.49	199.22	142.29	150.56	184.45	119.3	151.62	133.34	146.05	161.81	174.03	162.48	157.61	149.73	148.03	148.92	173.45	182.42	138.51	172.74	199.47	165.46	177.45	145.28	127.67	161.63	167.2	164.1	107.54
176.63	189.89	197.4	186.09	212.28	155.18	162.9	198.39	129.93	162.41	144.03	156.98	172.68	185.05	173.56	168.51	160.21	157.94	159.92	184.75	193.82	148.75	183.96	210.36	176.76	188.29	155.45	138.19	171.78	178.17	174.42	118.29
187.05	200.97	209.14	197.49	223.81	167.09	173.39	209.93	138.98	172.47	153.72	166.84	182.55	195.41	183.77	178.97	170.43	168.16	169.41	194.95	203.14	158.47	194.63	220.47	187	198.49	165.07	147.78	182.13	188.33	184.96	128.07
197.93	212.45	221.09	209.8	236.33	179.27	186.18	222.2	149.34	183.61	164.61	178.47	193.54	206.19	194.91	190.01	181.82	178.68	180.81	205.79	213.54	168.9	205.04	231.69	197.78	209.05	175.47	158.76	193.17	199.39	194.68	139.09
208.57	224.56	233.52	221.9	249.24	191.98	196.83	235.23	159.06	194.02	175.66	189.14	204.28	216.43	205.57	201.07	192.44	189.44	191.7	216.1	224.27	179.97	215.64	242.71	208.55	219.41	186.1	169.28	203.54	209.93	205.32	149.61
217.14	234.27	243.56	231.43	259.54	202.04	206.39	245.71	167.32	202.7	184.41	197.95	212.88	225.39	213.89	209.03	201.09	198.33	200.66	225.11	232.61	188.91	224.77	253.01	217.25	228.59	194.32	178.89	212.72	218.63	213.23	158.64
227	245.34	255.37	243.16	270.36	213.57	216.15	258.35	177.45	212.63	194.58	208.47	222.65	236	224.29	219.51	211.05	208.15	210.5	235.71	242.99	198.77	234.82	264.25	227.67	239.04	204.27	189.08	222.81	229.22	223.55	169.07
320.02	340.6	354.36	342.39	367.84	313.27	304.91	357.88	264.41	308.42	287.73	305.05	315.92	329.47	320.99	312.02	303.32	298.54	305	330.7	335.03	290.55	330.63	361.9	322.58	333.44	292.56	285.2	318.14	325.78	314.22	264.33
399.9	418.92	436.45	423.21	449.14	394.58	373.73	441.57	335.19	390.56	365.78	388.51	393.77	407.27	401.72	389.14	380.33	374.7	385.09	412.75	412.33	367.04	412.8	449.02	401.87	414.15	366.13	369.11	399.06	408.66	389.92	344.46
465.04	482.13	503.05	489.31	515.94	460.77	428.76	510.06	393.47	458.78	430.76	457.76	458.35	471.19	469.18	452.47	444.01	437.19	450.95	480.15	475.82	430.49	481.45	521.9	467.47	481.53	426.35	439.59	465.52	478.38	452	411.96
520.63	535.5	557.99	544.59	570.02	516.64	473.86	566.2	441.26	516.34	483.73	515.99	512.07	524.42	524.68	504.17	495.81	488.49	504.7	536.18	528.24	482.11	537.85	581.86	522.14	537.16	475.35	497.88	521.77	535.87	502.69	467.82
566.8	579.96	603.67	589.94	615.45	561.97	513.5	612.61	481.52	563.51	528.74	563.71	555.93	568.45	571.35	548.48	540.35	531.96	550.3	582.72	572.82	526.31	585.6	631.24	567.1	583.63	518.13	546.51	567.84	583.67	546.37	514.88
605.23	616.01	641.87	627.65	653.7	599.92	545.78	651.86	515.91	602.82	565.73	602.97	593.24	604.83	609.31	584.73	576.85	567.7	587.6	621.23	608.64	562.5	624.39	672.76	604.22	621.65	552.32	586.73	605.75	622.94	582.9	553.01
638.46	648.1	674.62	659.95	686.35	632.22	574.2	684.55	544.75	636.57	596.97	637.1	624.47	636.62	642.78	616.07	607.62	598.53	619.65	654.6	640.53	593.66	658.14	707.57	636.65	655.47	582.57	620.44	639.25	656.85	613.09	585.76
666.8	674.7	702.74	687.88	714.32	660.69	598.53	713.52	570.84	665.45	624.71	666.39	652.63	663.78	670.22	643.37	635.11	625.65	647.88	682.36	667.34	620.4	686.03	737.51	664.7	683.17	608.58	650.25	667.05	685.52	641.14	613.97
692.03	698.88	727.28	712.85	739.18	685.65	620.46	738.9	593.3	690.27	649.01	691.67	676.81	688.27	695.23	666.89	658.99	649.25	671.92	708.15	691.97	644.69	711.63	763.7	689.14	708.12	631.68	675.72	692.1	710.73	664.67	639.25
734.07	739.36	770.22	754.2	781.92	727.11	657.61	782.02	631.69	732.61	689.81	734.37	717.13	728.29	736.27	707.09	699.23	689.44	712.97	749.47	731.82	684.77	753.52	808.31	729.95	749.32	671.28	718.68	733.1	752.74	704.25	680.75
770.87	775.12	804.55	789.54	816.6	761.62	689.55	816.87	664.94	769.09	723.25	771.12	750.6	762.46	772.63	740.62	732.72	722.46	747.06	785.69	766.83	718.31	789.32	843.97	764.43	785.66	703.81	753.79	768.75	789.43	737.61	715.14
800.78	804.08	834.58	819.13	846.21	792.37	716.88	846.67	692.67	798.68	752.09	801.19	781.56	791.98	802.23	770.61	761.19	750.66	777.4	814.77	796.09	746.89	818.83	874.45	794.9	814.47	731.62	785.16	798.56	819.51	765.73	744.3
826.02	828.16	859.64	843.69	870.92	817.72	740.22	871.85	716.57	824.18	778.56	826.25	806.37	817.55	826.76	795.36	787.13	777.03	802.53	840.22	820.85	774.12	844.51	900.88	819.74	839.48	756.43	810.58	823.75	844.61	791.21	771.27
849.2	850.48	882.02	866.3	893.26	839.72	761.52	894.36	737.6	846.67	800.41	848.66	828.23	839.22	848.81	817.08	809.03	798.51	824.65	862.17	842.71	795.29	866.58	923.77	841.49	861.53	779.23	833.41	845.46	866.33	813.16	793.09
994.82	992.84	1026.06	1009.71	1037.18	983.84	901.6	1039.46	878.88	990.83	942.38	993.54	970.2	981.16	991.59	958.14	950.25	939.73	967.31	1005.9	985.13	937.17	1010.96	1068.98	984.57	1004.04	919.54	977.19	988.54	1010.16	954.15	935.92
1081.97	1078.77	1112.93	1095.6	1123.88	1070.84	985.81	1126.1	964.9	1077.45	1028.44	1079.59	1056.44	1067	1078.01	1043.9	1035.85	1025.03	1052.77	1092.23	1070.6	1022.66	1097.03	1155.35	1070.58	1090.03	1003.91	1063.35	1074.59	1096.48	1039.85	1021.07
1146.95	1142.93	1177.58	1160.52	1189.11	1134.79	1049.78	1190.68	1029	1142.14	1092.17	1144.12	1120.43	1130.99	1142.53	1108.16	1099.42	1088.55	1117.09	1156.34	1134.85	1086.76	1162.22	1220.08	1135	1153.6	1068.03	1126.99	1138.81	1160.18	1103.73	1085.13
1201.04	1196.03	1230.81	1212.62	1241.82	1188.22	1102.08	1243.57	1081.65	1195.09	1144.85	1197.41	1172.77	1184.2	1195.14	1160.69	1151.85	1141.28	1169.65	1209.13	1188.11	1139.51	1214.43	1272.86	1187.95	1206.23	1120.44	1179.87	1191.54	1212.55	1156.87	1137.19
1246.82	1241.8	1276.57	1258.74	1289.55	1234.07	1148.33	1291.66	1127.13	1240.85	1191.03	1242.88	1218.54	1230.38	1240.88	1206.55	1197.04	1187.15	1215.38	1254.94	1233.56	1185.56	1260.37	1320.01	1233.95	1251.23	1166.26	1225.45	1237.4	1258.61	1202.11	1183.02
1290.36	1283.93	1319.69	1301.92	1330.31	1275.4	1189.4	1333.01	1169.06	1283.81	1232.28	1285.88	1259.89	1271.6	1282.98	1248.04	1237.84	1227.57	1256.39	1297.35	1275.13	1226.24	1302.98	1360.96	1274.24	1293.51	1207.05	1266.08	1278.79	1300.83	1243.59	1223.21
1327.7	1321.59	1356.98	1338.23	1367.92	1313.69	1226.71	1370.36	1206.6	1321.19	1269.17	1323.09	1298.69	1310.32	1320.57	1286.3	1275.36	1265.43	1295.66	1334.28	1313.27	1263.77	1340.1	1398.44	1313.47	1330.5	1244.35	1304.54	1317.51	1338.09	1281.79	1260.68
1363.32	1356.17	1391.53	1373.09	1402.68	1348.92	1262.17	1404.8	1240.98	1356.12	1305.98	1358.52	1333.62	1345.63	1355.8	1321.2	1311.2	1301.05	1330.3	1369.14	1348.49	1300.3	1375.03	1433.48	1348.13	1365.93	1279.85	1339.3	1351.9	1372.92	1317.34	1296.36
1395.57	1388.77	1425.31	1406.22	1436.39	1381.97	1296.36	1438.91	1273.75	1389.57	1338.8	1391.01	1366.55	1378.28	1388.81	1353.78	1344.04	1334.13	1363.73	1401.72	1381.91	1332.95	1408.21	1466.04	1381.22	1398.51	1314.07	1371.95	1384.84	1404.94	1350.49	1329.51
1428.22	1420.21	1456.65	1437.75	1467.06	1413.81	1327.7	1469.71	1307.34	1420.62	1370.39	1422.33	1397.74	1409.65	1420.23	1384.89	1375.1	1365.59	1394.41	1433.49	1413.27	1364.52	1439.67	1497.61	1412.99	1429.94	1345.16	1402.91	1416.36	1436.89	1381.96	1360.24
1457.93	1450.05	1486.71	1467.4	1497.32	1443.82	1357.52	1499.78	1337.19	1450.74	1400.26	1452.48	1428.29	1440.08	1450.38	1415.24	1405.04	1394.93	1425.21	1463.98	1442.62	1394.42	1469.19	1526.88	1442.98	1459.27	1374.62	1433.21	1446.35	1466.34	1412.27	1389.62
1487.3	1478.95	1515.87	1496.52	1526.39	1472.49	1386.49	1528.85	1366.16	1480.01	1429.66	1481.31	1456.8	1468.95	1478.98	1444.5	1434.4	1424.68	1453.91	1492.67	1471.79	1423.93	1498.5	1556.82	1471.73	1488.79	1404.01	1461.44	1474.87	1495.67	1441.37	1419.07
1514.93	1507.03	1543.98	1523.75	1554.31	1500.15	1414.73	1557.66	1394.14	1507.29	1457.25	1509.41	1484.35	1496.38	1507.05	1471.62	1461.4	1451.7	1481.14	1520.08	1499.5	1451.12	1526.22	1584.64	1499.18	1515.25	1431.26	1489.41	1502.44	1522.95	1467.67	1446.28
1542.08	1533.14	1570.98	1551.37	1581.31	1527.34	1441.94	1584.28	1421.51	1533.66	1483.9	1535.97	1511.72	1523.44	1533.56	1498.87	1488.83	1478.59	1508.19	1547.82	1526.39	1477.52	1553.64	1610.81	1526.31	1543.03	1458.02	1516.03	1529.48	1550.01	1495.23	1472.78
