allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
117.25	130.88	135.39	125.75	152.25	92.51	104.48	136.91	80.55	117.09	94.82	107.47	125.32	135.8	123.36	120.53	113.11	108.01	110.52	137.32	145.56	99.18	136.81	162.75	128.4	141.52	106.57	87.58	125.4	128.89	126.7	71.53
124.61	146.46	151.79	141.95	169.09	106.9	118.52	153.51	92.49	132.79	109.04	122.75	139.77	150.47	139.12	135.02	127.5	121.98	125.09	151.7	160.23	112.39	152.43	178.69	143.23	156.6	120.04	101.1	140.63	144.5	140.52	84.07
131.03	162.15	168.29	158.31	185.88	123.86	132.55	171.24	103.01	146.23	120.82	136.21	151.85	162.49	151.74	146.76	139.99	134.18	138.11	164.34	172.21	124.34	165.5	192.52	156.11	169.45	131.14	114.61	153.06	157.75	151.94	96.27
145.71	179.43	185.83	176.1	204.79	141.35	148.17	190.08	115.36	159.62	134.58	150.34	165.19	176.39	166.71	160.35	153.89	146.74	151.39	178.85	186.09	137.76	179.77	207.65	170.21	183.79	143.64	128.67	167.92	171.96	165.83	111.16
150	189.22	195.8	186.45	214.17	151.66	156.06	199.82	123.86	170.21	144.1	161.49	175	185.87	176.09	170.39	164.27	156.61	162.47	189.3	195.64	147.43	190.69	219.59	181.21	194.67	152.28	140.29	178.06	182.99	175.18	121.29
160.14	203.05	209.55	200.29	227.89	165.17	169.26	213.88	134.62	182.32	155.58	174.09	186.54	197.24	188.21	181.93	175.73	168.12	173.64	201.31	206.39	158.73	202.73	232.02	193.48	206.13	162.37	153	190.59	195.41	186.71	134.28
168.66	219.9	226.95	218.02	246.3	182.99	184.02	232.1	146.75	197.2	169.8	188.84	200.66	210.79	203.06	196.29	189.4	180.78	187.93	214.29	220.3	171.57	216.9	247.45	207.18	220.17	175.49	167.05	204.72	209.29	200.63	148.11
180.63	232.13	240.2	230.55	259.32	195.83	193.83	245.58	156.3	208.67	180.67	200.02	211.34	221.31	214.07	206.39	199.98	190.95	198.8	226.38	230.69	182.46	227.77	260.79	218.13	231.51	185.48	178.88	215.53	220.91	210.51	159.54
193.05	246.4	255.24	245.3	275.97	211.38	206.14	262.85	167.96	221.59	193.91	213.15	223.14	234.36	227.79	218.85	212.59	202.75	211.95	239.19	242.9	194.85	241.08	274.2	230.63	244.49	197.33	192.42	228.34	234.77	222.47	172.96
199.47	255.66	264.18	254.52	283.4	220.17	213.36	270.87	174.55	229.41	200.68	221.69	231.12	240.72	235.15	226.1	219.98	210.26	219.36	247.64	250.45	202.24	250.1	283.99	239.01	253.81	203.82	200.92	237.09	242.61	229.53	181.7
