allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.96	113.03	119.47	113.01	139.34	73.96	91.67	123.07	67.32	109.17	82.15	92.84	114.09	123.57	112.14	109.87	102.79	91.96	95.22	123.2	137.32	82.43	123.57	149.43	116.5	129.06	93.31	68.41	113.73	115.05	115.63	58.97
117.45	120.09	127.26	119.16	146.88	80.64	97.65	131.26	72.12	115.84	87.97	99.45	120.83	129.93	119.13	116	108.98	98.03	101.73	130.13	143.62	88.44	131.11	156.69	123.3	136.27	98.53	74.71	120.71	121.3	122.15	64.86
124.5	127.8	135.41	127.69	155.06	88.83	104.49	139.58	77.83	123.6	94.51	106.83	128.06	137.26	126.51	123.54	116.57	104.98	109.47	138.24	150.15	95.54	138.68	165.02	131.06	143.35	104.86	81.2	128.58	128.95	129.11	71.28
132.01	136.15	144.42	137.22	164.21	97.22	112.54	148.97	84.51	132.21	102.66	115.37	136.11	145.05	134.84	131.46	124.54	112.58	117.76	146.12	158.75	103.23	147.26	174.15	139.22	152.02	112.07	88.84	136.77	137.55	136.52	78.81
141.38	145.89	155.03	147.75	174.59	107.21	121.25	160.29	92.24	141.72	112.17	125.45	145.23	154.23	144.9	140.73	133.99	121.46	127.47	155.13	167.79	111.6	156.08	184.3	148.81	161.1	120.35	98.45	146.19	147.46	145.83	87.85
148.88	154.27	163.64	156.08	183.86	116.64	129.27	168.84	99.33	150.42	120.68	134.75	153.7	162.74	153.59	148.64	142.13	129.76	135.92	164.04	175.94	120.24	165.04	193.7	157	169.8	127.97	107.06	155.01	156.19	153.81	96.01
156.12	161.95	171.83	164.24	191.56	124.38	135.63	177.14	105.95	157.95	128.39	142.39	160.91	169.71	161.23	155.75	149.68	136.78	143.73	171.77	183.4	127.77	172.8	201.75	164.77	177.67	134.45	115.14	163.1	163.86	161.05	103.49
164.13	170.36	180.31	172.55	200.56	133.65	143.17	185.81	113.44	166.39	136.53	150.97	168.92	177.96	169.85	163.71	157.9	144.26	151.66	180.67	191.41	136.01	181.68	210.63	173.18	186.36	141.89	124.22	171.53	172.98	168.76	111.99
172.77	179.14	189.47	181.88	209.45	142.48	150.44	195.23	120.6	175.17	144.75	159.55	177.48	186.25	179.11	172	166.05	151.97	160.13	189.34	199.64	143.51	190.83	218.89	181.98	194.67	149.15	133.04	180.24	182.43	177.05	120.38
178.36	184.91	196.05	188.43	214.63	148.94	155.86	201.91	126.72	181.54	150.53	166.33	183.47	192.55	185	178.31	171.72	157.89	166.94	195.44	205.18	150	197.3	225.95	188.68	201.07	154.1	139.74	187.06	188.31	182.7	127.22
248.61	255.93	270.55	263.29	290.76	223.27	215.66	279.59	187.91	254.96	219.78	240.21	252.44	262.07	259.31	246.11	239.99	223.38	238.07	269.08	273.77	217.48	271.61	304.28	260.16	274.07	214.06	213.61	260.28	263.1	248.17	198.9
310.6	315.36	332.22	325.85	354.34	287.49	266.52	343.96	237.6	317.08	278.76	304.43	310.52	318.13	321.31	302.55	298.08	277.86	298.08	328.68	328.69	274.39	332.7	369.03	318.73	333.62	265.06	277.55	321.21	325.01	303.1	260.22
358.66	361.55	381.58	375.28	405.37	336.95	304.74	395.65	277.91	365.56	323.76	354.49	355.59	361.95	369.93	346.36	342.81	320.48	344.73	376.64	372.65	317.82	381.7	421.31	364.3	381.78	302.94	327.37	368.84	374.68	345.99	307.72
399.33	399.4	420.81	415.21	445.82	376.84	335.54	436.22	309.53	404.95	359.36	394.98	392.11	398.07	408.23	382.1	379.13	354.38	382.82	415.46	408.34	352.94	420.91	463.18	402.69	420.02	333.85	367.84	407.83	414.25	380.63	345.7
432.43	429.79	453.53	448.34	478.84	409.55	362.44	470.04	336.45	437.84	390.75	428.18	422.84	428.05	441.02	412.19	409.07	383.65	414.1	448.6	437.68	383.27	454.45	497.41	433.35	451.86	360.4	400.69	440.17	447.42	409.95	378.26
461.02	457.54	481.21	476.38	508.07	438.21	386.62	498.93	360.15	465.55	416.26	456.8	448.48	454.02	468.72	437.52	435.73	408.05	440.72	475.29	463.38	408.64	481.32	526.78	459.7	478.66	384.63	428.45	467.15	474.77	435.09	404.9
484.72	479.51	505.3	501.01	531.92	461.95	405.57	523.45	380.2	488.82	438.18	480.21	470.31	475.33	491.37	458.96	457.45	429.16	463.11	497.84	484.82	430.06	504.23	550.86	482.03	501.53	404.29	452.46	490.79	498.59	456.29	427.86
504.98	498.9	525.39	520.24	551.87	481.55	422.63	543.96	397.55	508.95	457.28	500.68	489.16	493.76	511.09	477.19	475.7	447.76	482.41	517.87	502.66	449.17	525.29	571.46	501.06	520.81	421.31	472.62	510	518.92	473.97	447.34
524.7	517.63	543.85	539.02	571.4	500.38	439.11	562.59	413.65	527.35	474.31	519.03	506.34	511.12	529.49	494.07	492.93	463.64	499.63	535.34	520.33	465.82	542.77	589.78	519.05	539.08	437.2	490.99	528.54	536.66	491.18	465.16
555.69	547.22	574.52	570.16	602.2	531.72	466.05	593.24	441.27	557.37	503.06	550.09	535.99	540.21	559.49	523.86	522.38	492.24	530.23	565.06	549.48	494.85	573.18	620.93	548.65	569.22	463.97	522.13	558.3	567.35	520.36	494.41
581.73	571.92	599.48	595.29	627.55	557.39	489.27	619.1	464.34	582.84	528.78	575.43	560.49	564.76	584.64	547.9	546.29	516.78	554.74	589.93	574.16	519.4	598.35	647.6	573.5	593.76	486.93	547.46	583.51	591.88	544.15	520.06
603.25	592.47	620.7	615.51	648.97	578.59	508.69	641.24	483.69	603.62	549.06	596.57	580.94	584.82	605.05	568.49	567.05	536.58	575.44	610.66	593.95	539.56	619.35	668.6	593.7	614.13	506.21	567.98	604.38	612.44	564.32	540.99
