allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
112.76	117.76	124.34	116.55	144.1	78.75	95.26	128.75	70.02	111.95	85.48	96.86	117.19	127.31	115.25	113.02	105.63	96.31	99.34	127.6	140.38	86.53	127.53	154.02	119.99	132.85	96.78	73.95	117.52	118.58	118.42	62.57
122.56	127	134.29	126.08	154.34	88.27	103.19	139.57	76.29	119.62	93.15	104.78	124.82	134.51	123.61	120.02	113.42	103.07	106.96	136.31	147.76	93.39	135	162.73	128.15	140.89	102.97	81.2	125.78	127.14	126.48	69.79
130.83	137.66	144.86	137.22	164.92	98.28	112.02	150.11	83	130.01	101.36	114.63	133.88	142.92	133.4	129.62	122.35	111.82	116.33	144.71	156.59	101.79	144.41	173.06	137.36	150.15	111.05	89.76	135.75	137.14	134.97	78.21
140.77	146.8	155.59	148.5	176.19	108.53	120.38	161.02	91.26	139.61	110.48	124.53	143.16	152.67	142.75	138.97	132.27	120.54	126.49	154.26	165.46	110.82	154.32	183.46	146.65	160.07	119.27	99.75	145.26	146.66	143.93	87.42
146.39	154.11	163.14	155.44	183.05	116.72	127.76	169.52	97.05	146.8	117.4	132.62	150.33	159.33	149.69	145.61	138.87	128.06	133.96	162	171.64	118	162.44	191.7	154.65	167.46	125.78	106.85	152.66	153.52	150.46	94.37
154.18	162.75	172.69	164.16	192.76	126.63	135	179.44	104.55	155.13	125.57	141.08	158.52	167.73	158.69	153.98	146.63	136.05	142.46	170.78	180.34	126.55	171.05	200.74	162.94	176.42	133	115.88	161.47	163.15	158.2	102.8
164.78	172.89	183.79	174.57	202.85	136.85	144.07	190.3	112.51	165.02	135.39	150.61	167.49	176.6	168.18	162.96	155.9	144.58	151.61	180.19	189.76	135.52	180.98	210.6	172.48	185.62	140.85	125.88	171.27	172.16	166.9	111.9
176.01	184.2	195.32	187.4	216.19	149.26	154.11	202.91	122.09	177.03	146.88	162.77	178.49	187.89	180.96	173.84	166.99	154.55	162.44	191.6	200.28	145.56	192.3	222.73	183.25	196.66	150.84	137.18	182.58	184.91	178.39	123.81
185	192.87	204.36	196.2	224.98	158.19	161.07	211.91	129.86	185.39	154.99	171.16	186.92	195.75	189.09	181.68	175.03	161.86	170.59	199.83	208.02	153.36	200.52	231.24	191.51	205	157.79	145.11	190.72	192.76	185.59	131.78
193.42	200.53	211.87	204.14	233.03	166.29	168.5	220.27	137.2	193.39	162.49	179.37	194.45	203.43	196.92	189.67	182.54	169.24	178.27	207.67	214.72	161.1	208.48	239.39	199.41	212.75	164.34	153.86	198.67	200.75	192.9	139.49
273.31	278.09	293.52	286.09	315.99	247.74	234.21	305.22	203.48	274.04	237.64	261.35	270	278.35	277.78	263.96	256.75	239.75	254.55	285.63	288.15	233.61	288.11	323.3	275.8	291.03	229.74	233.65	277.51	281.35	264.65	216.68
332.64	336.3	354.96	348.43	377.92	310.51	284.87	368.48	255.04	335.82	296.48	324.62	327.76	335.15	339.02	320.22	313.61	294.79	314.75	346.09	343.92	291.21	349.95	389.01	334.33	351.39	281.04	297.06	338	342.71	319.14	277.98
381.9	385.19	406.07	399.97	429.77	361.55	325.69	422.22	297.07	387.25	344.1	376.48	375.36	381.96	390.18	366.22	360.31	339.1	363.66	396.15	390.1	336.97	400.42	442.93	383.08	401.23	322.39	348.68	388.85	394.78	364	328.58
421.51	424.05	447.67	441.4	471.46	403.42	358.31	464.83	330.99	428.62	383.22	419.38	413.92	419.63	431.55	404.22	398.79	375.96	403.73	436.85	427.59	374.47	442.43	486.63	422.34	441.41	355.69	391.5	429.07	436.17	401.23	369
456.04	457.04	481.22	474.82	506.62	437.76	386.97	500.7	359.33	462.75	415.12	454.3	446.02	451.31	465.52	435.69	430.74	406.41	436.2	470	458.58	405.71	476.25	522.77	455.12	474.69	384.15	426.85	462.56	470.29	431.4	401.94
