allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.91	113.56	119.32	111.72	138.95	74.77	91.72	123.54	67.78	108.04	82.04	93.16	114.04	123.57	111.02	109.43	102.53	93.22	96.42	124.11	137.19	83.75	123.63	150.82	116.72	129.35	93.97	70.9	114.33	114.89	115.12	59.41
118.88	121.8	129.34	120.68	148.22	83.19	99.6	133.58	73.72	116.08	89.25	101.28	121.52	131.74	119.62	117.35	109.95	100.79	103.96	131.94	144.58	90.36	131.9	158.66	124.75	137.36	100.56	77.52	121.87	123.19	122.81	66.05
127.27	132.36	139.62	131.46	158.86	93.06	108.27	144.47	81.08	126	98.12	111.01	131.06	140.69	129.23	126.62	119.33	109.04	112.98	141.27	153.81	98.99	141.63	168.99	134.41	147.14	108.52	86.27	132.32	133.45	132.28	74.34
135.52	140.79	148.92	140.27	168.53	101.87	116.25	154.08	88.19	134.43	106.18	119.46	138.86	148.25	138.09	134.4	127.19	117.08	121.17	150.28	161.36	106.46	149.77	177.64	142.88	154.5	115.62	94.17	140.43	141.45	139.72	82.1
146.07	151	160.01	151.8	180.3	113.19	126.22	165.75	96.6	144.87	116.96	129.94	148.56	158.5	149.11	144.5	137.37	126.45	131.79	160.49	171.34	116.48	159.92	188.74	152.53	165.21	124.86	104.16	150.47	151.69	149.73	91.49
153.23	159.28	168.62	160.89	188.09	121.66	133.33	174.53	103.47	152.97	124.59	138.59	156.84	166.69	157.02	152.45	144.94	134.37	139.93	168.38	179.35	124.42	168.44	197.42	161.04	173.31	132.77	112.06	159.03	159.97	157.06	99.57
160.74	167.34	177.8	169.17	197.65	131.26	141.07	184.38	110.92	161.34	133.27	146.89	164.89	174.59	165.42	160.42	152.89	142.06	147.98	176.78	187.25	132.52	177	206.24	169.06	181.69	139.21	120.17	167.32	168.44	164.8	107.42
167.32	175.07	185.35	176.62	204.14	138.55	147.47	191.37	117.34	168.66	139.93	154.66	171.92	181.75	172.36	167.23	159.95	148.97	155.83	184	194.1	139.51	185	213.92	176.33	189.23	145.35	128.97	174.6	176.27	171.37	115.4
175.97	183.16	194.65	185.65	213.56	147.11	154.83	201.1	124.55	177.57	147.9	163.43	180.38	189.94	181.54	175.88	168.21	157.05	163.76	193.04	202.28	147.75	193.57	222.58	184.98	197.48	152.73	137.44	183.56	184.5	179.51	123.6
185.5	192.9	204.3	195.86	223.76	157.43	163.78	210.73	133.3	187.25	157.85	173.03	189.83	199.23	191.56	184.93	177.43	165.12	172.59	202.03	211.37	156.22	203.03	232.33	193.78	206.73	161.06	146.74	193.06	194.66	188.62	133.18
259.33	266.77	281.49	273.77	301.39	234.39	226.45	291.48	197.11	263.48	229.41	249.24	261.71	270.61	268	255.14	247.17	232.36	245.31	276.5	281.11	225.45	278.89	311.89	266.95	281.42	223.4	222.48	267.6	270.75	256.23	206.51
319.32	325.74	343.43	336.88	364.95	297.93	277.17	355.77	247.95	325.74	288.84	314.52	320.09	327.67	329.99	312.28	305.53	287.9	306.34	337.66	336.57	282.94	340.64	378.04	326.12	341.49	274.54	286.87	328.9	333.18	311.2	268.52
371.19	375.25	395.69	388.95	418.25	350.82	318.24	410.53	290.52	376.95	336.73	366.95	367.23	374.57	381.76	357.86	352.61	332.17	354.82	387.78	382.7	329.2	391.36	432.39	374.21	391.97	315.53	338.73	378.97	385.69	356.23	318
411.32	413.1	435.59	429.45	458.99	391.36	349.96	452.56	323.64	418.25	373.41	408.65	404.69	411.07	421.1	394.95	389.47	367.18	393.76	426.94	418.7	365.28	431.68	474.43	412.54	430.76	347.59	379.87	418.63	425.42	391.83	357.24
446.63	446.47	469.75	464.18	493.81	426.09	378.58	487.84	351.73	452.75	405.66	443.72	436.72	442.6	455.7	426.18	420.71	397.64	426.2	460.51	449.86	396.67	465.82	511	444.72	464.2	375.5	414.85	452.45	459.68	422.14	390.52
474.6	472.71	497.46	490.91	522.15	454.14	401.84	517.12	375.37	479.71	431.89	471.54	462.79	468.36	482.53	451.88	446.23	421.94	452.9	487.85	475.06	421.65	493.27	539.6	471.08	490.64	399.15	442.91	479.45	487.79	447.24	417.45
499.71	496.14	522.79	516.73	548.27	479.07	423.04	542.18	397.17	505.19	455.26	496.56	486.04	491.03	507.04	474.38	469.31	444.6	476.39	511.87	497.53	444.76	518.61	565.12	494.19	515.15	419.75	467.37	503.25	511.88	469.25	441.17
521.42	517.2	543.37	537.18	569.1	500.24	441.11	563.39	415.36	526.04	474.73	518.61	505.68	510.86	527.96	494.25	488.62	463.83	496.89	532.46	518.09	463.92	538.61	586.62	515.1	535.28	437.75	488.4	524.49	532.92	488.15	461.65
541.25	535.54	561.63	555.82	588.54	519.44	457.44	582.35	432.15	545.11	492.51	536.93	524.42	528.97	546.74	511.94	506.4	480.28	515.65	550.91	535.09	481.16	556.38	606.04	532.89	553.07	454.42	507.12	542.66	551.65	505.67	480
572.93	565.81	593.53	588.05	620.14	550.73	485.52	614.23	459.97	576.37	523.25	568.85	554.18	558.35	577.69	541.7	536.47	510.16	545.88	581.39	564.79	511.41	587.34	637.78	563.67	584.24	482.41	539.2	573.56	582.91	535.52	510.62
599.52	590.9	619.04	613.94	646.51	577.56	508.72	640.8	483.76	601.64	548.21	594.87	579.27	583.92	602.77	566.25	561.14	534.35	570.66	606.84	588.99	535.83	613.85	664.22	588.57	609.35	505.58	564.91	598.93	607.67	559.84	536.16
621.59	612.46	642.14	636.12	669.01	599.14	529.79	663.83	504.45	623.55	569.2	617.25	600.57	604.88	624.62	587.15	582.12	555.37	592.09	628.92	610.49	557.24	635.8	686.51	609.51	631.2	526.27	586.86	620.07	629.5	580.83	557.58
641.32	632.17	661.35	655.91	688.21	618.92	547.52	682.85	522.9	643.52	588.07	636.61	619.22	623.2	643.9	605.94	600.99	573.7	610.56	648.66	628.87	576.26	655.22	706.48	628.72	650.06	544.25	605.6	639.38	649.18	599.22	576.82
659.07	649.4	678.81	673.02	705.91	635.97	563.57	700.76	539.8	660.33	604.63	653.86	636.22	639.83	660.86	622.91	617.73	589.79	627.3	665.31	646.33	592.06	672.23	723.58	645.77	666.72	560.5	623.05	656.69	665.54	615.64	593.35
774.3	759.68	792.47	786.14	820.69	748.69	671.03	814.58	646.95	772.82	714.11	765.72	745.35	749.23	772.06	731.28	725.43	697.42	736.98	775.98	754.92	701.02	784.88	836.62	754.91	777.26	666.67	733.59	767.02	777.51	724.58	701.96
843.25	828.94	860.59	854.37	889.61	818.67	738.04	883.69	714.02	841.51	783.73	834.89	814.32	818.33	840.02	800.38	793.58	764.46	805.6	844.13	823.59	770.07	852.73	905.19	824.59	844.31	732.8	802.43	836.12	844.88	792.61	769.93
895.85	880.91	913.09	906.75	942.04	870.89	791	936.4	765.78	893.38	835.35	887.36	866.55	870.61	892.54	852.23	845.48	817.58	857.74	896.36	875.8	822.16	905	957.15	875.83	896.39	785.63	853.77	887.93	897.16	844.66	821.19
939.07	923.69	956.88	949.47	986.06	914.33	834.28	980.31	809.98	936.76	878.13	930.63	909.78	914.51	935.12	894.47	887.95	860.98	900.84	939.04	919.14	864.89	947.15	1000.29	919.54	939.27	828.44	897.39	930.36	939.7	886.92	862.78
977.57	962.14	995.5	987.64	1023.67	953.16	872.13	1018.45	847.46	975.22	916.4	968.51	947.63	952.01	973.57	932.49	925.76	898.49	938.44	976.6	957.08	903.47	984.81	1037.68	957.22	976.78	866.38	935.13	968.57	977.51	925.35	900.29
