allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.08	117.15	123.59	115.57	142.46	78.99	94.98	126.2	70.9	110.31	84.79	96.88	117.03	127.28	114.56	112.31	105.36	96.9	99.33	127.52	138.8	86.93	126.85	152.9	118.84	132.3	97.3	74.3	116.65	118.34	118.26	62.08
120.22	124.41	131.73	122.51	150.33	85.99	101.32	134.69	76.3	117.3	91.1	103.68	123.62	134.14	121.91	118.87	111.58	103.46	106.01	134.19	145.53	93.17	133.97	160.52	126.07	138.83	102.73	79.63	123.31	125.66	124.66	68.15
127.98	133.99	141.2	132.84	159.48	94.86	109.5	144.1	83.55	126.83	99.17	112.51	132.5	142.22	131.18	127.66	120.61	111.22	114.92	142.85	153.79	101.62	143.07	169.7	135.33	147.95	110.43	88.63	132.7	135.18	133.28	75.91
137.14	143.87	151.39	142.74	170.39	105.01	118.37	154.7	91.12	136.15	108.38	122.52	141.72	151.26	140.76	136.77	129.84	120.28	124.32	152.53	162.73	109.99	152.3	179.85	144.79	157.57	119	97.55	142.44	144.48	142.34	84.75
145.12	152.79	161.06	152.36	179.17	114.11	126.98	164.75	98.65	145.4	117.52	131.77	149.86	159.85	149.42	145.11	138.41	128.83	133.36	161.13	171.18	118.68	161.47	189.24	153.53	166.05	127.37	106.28	151.08	152.96	150.36	92.85
153.45	161.5	170.73	162.6	189.35	124.25	135.51	175.06	106.38	153.75	126.98	140.54	158.93	168.4	158.6	153.63	146.79	136.93	142.26	170.03	180.03	127.78	170.63	198.57	162.75	175.46	135.01	115.73	160.1	162.25	158.94	101.39
162.4	171	180.32	171.19	198.84	134.08	143.65	184.68	114.36	163.08	135.53	149.88	167.57	177.32	167.97	162.49	155.83	145.43	151.42	179.82	189.01	136.13	180.23	208.07	171.25	184.72	142.97	124.66	169.38	172.13	167.52	110.39
171.04	179.77	189.53	180.83	207.74	143.37	151.24	194.21	122.29	171.92	144.14	158.88	175.77	185.96	176.71	171.05	163.96	153.35	160.26	189.29	197.34	144.37	189.05	217.18	180.2	193.4	150.55	133.93	178.35	180.83	175.82	119.13
179.02	188.07	198.32	189.38	215.86	151.26	158.57	203.03	130.06	180.61	152.08	167.1	184.41	194.18	185.71	178.76	171.99	161.02	168.08	196.85	205.04	151.9	197.67	226.01	188.32	201.46	157.82	142.32	186.68	189.5	183.77	127.65
187.4	196.63	207.2	198.54	225.14	160.28	166.36	211.95	137.03	189.2	159.92	176.13	192.77	202.03	194.21	187.32	180.52	169.06	177.05	205.3	213.03	160.69	206	234.74	197.14	209.9	165.18	151.13	195.29	197.85	191.48	136.16
262.22	272.57	286.06	277.55	305.09	239.62	230.84	294.26	203	267.32	234.12	255.61	266.71	276.1	273.09	260.71	253.58	238.57	252.55	283.1	285.95	232.56	284.9	317.41	273.14	287.03	230.58	229.48	273.11	277.42	262.68	212.16
325.36	333.89	351.07	342.89	370.59	305.71	283.37	360.92	257.52	331.86	295.45	321.74	326.75	335.66	336.76	319.25	313.83	296.85	315.88	345.75	344.1	292.38	349.36	386.18	334.58	349.87	284.79	296.58	336.42	342.35	320.06	276.89
377.67	384.73	403.5	395.67	423.87	358.34	325.78	415.59	299.41	384.31	343.94	374.81	375.07	383.28	388.66	366.01	361.87	342.64	365.75	398.16	392.29	339.32	401.68	441.58	384.46	401.57	326.97	349.29	388.43	395.53	365.37	327.71
