allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
133.5	140.2	143.33	132.95	157.99	103.13	113.34	143.79	90.03	119.58	101.31	114.08	131.13	142.05	129.21	125.42	117.79	117.49	117.68	141.59	149.97	108.28	141.33	166.13	134.07	146.11	114.84	97.37	129.81	135.22	132.84	78.86
145.5	153.83	158.75	147.7	173.62	117.01	127	158.53	100.25	130.99	112.08	125.33	141.61	152.75	140.89	136.9	129.04	128.01	129.14	152.24	161.2	118.2	151.88	177.73	144.85	156.43	125.35	107.53	140.68	145.71	143.68	88.26
156.69	166.71	173.54	162.44	189.01	131.83	140.61	173.46	110.26	142.54	124.13	136.71	152.64	164.56	152.99	148.26	140.21	139.03	140.07	164.35	172.98	129.51	163.55	190.2	156.01	168.48	136.65	118.65	151.92	157.44	154.4	98.85
168.12	180.55	187.45	176.75	202.83	145.75	153.77	188.19	121.31	153.94	135.45	147.91	164.19	175.85	164.34	159.72	151.63	149.64	150.96	175.46	184.76	140.1	174.91	201.42	167.79	179.51	146.95	130.14	163.09	168.85	165.51	109.28
177.94	192.34	199.99	188.51	214.63	157.86	164.48	200.67	131.03	164.25	145.46	158.31	173.87	186.25	174.79	170.15	162.24	159.67	161.22	186.11	194.76	150.13	185.4	212.35	178.18	190.15	156.65	140.22	173.54	179.36	176.1	119.91
190.22	204.63	212.49	202.12	227.7	171.41	177.48	214.01	141.04	175.27	156.38	169.85	185.21	197.43	186.42	181.52	172.88	170.71	172.44	197.59	205.55	161.19	196.7	223.49	189.72	200.82	167.36	151.11	184.84	191.23	186.57	131.24
200.03	216.01	224.23	213.31	238.98	183.45	188.1	225.65	150.19	185.89	166.72	179.81	195.68	207.79	196.65	191.9	183.75	180.58	182.62	207.44	215.43	170.7	207.04	234.34	200.08	211.19	177.19	161.5	195.21	201.11	196.81	141.43
210.22	227.15	236.19	224.94	252.21	195.49	198.95	238.28	160.48	196.8	177.03	191.55	205.97	218.9	207.27	202.26	194.41	191.06	193.15	217.87	225.81	181.85	217.42	245.39	210.4	221.74	187.67	172.16	205.47	211.6	207.07	151.71
221.19	239.25	249.12	237.07	265.54	207.1	209.96	251.52	170.42	207.11	188.32	202.01	216.09	228.77	217.68	212.8	204.6	201.23	204.3	228.73	236.33	192.49	228.32	257.93	221.25	232.15	197.68	183.17	215.96	222.3	216.96	162.44
230.52	249.26	260.48	247.93	275.56	217.74	219.19	263.28	179.66	216.26	197.46	211.47	225.28	238.42	227.11	222.1	214.12	210.71	213.33	238.88	245.79	201.63	237.98	268.15	230.82	241.89	206.7	193.06	226.02	232.16	226.4	172.24
