allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
111.01	112.49	118.96	110.41	138.52	74.07	91.48	123.07	67.4	107.17	81.53	92.05	113.27	122.8	110.68	108.98	101.67	92.8	95.4	123.03	136.92	82.76	122.64	149.28	115.87	128.91	93.48	69.86	113.18	113.82	114.95	59.11
116.2	119.93	126.78	118.73	145.97	80.89	97.88	131.37	72.82	114.63	87.93	99.65	120.52	130.69	118.23	116.11	108.46	99.76	102.42	130.81	143.44	89.35	130.66	157	123.12	135.75	99.61	75.8	120.46	121.2	121.35	64.78
125.75	129.96	137.78	129.55	156.8	90.59	106.46	141.97	80.07	124.28	96.84	108.54	129.57	139.29	128.02	125.12	117.77	107.93	111.07	139.68	152.22	97.68	139.27	166.68	132.5	145.13	107.63	84.26	130.46	131.18	131.15	73.18
133.02	137.72	146.16	137.03	165.25	98.77	114.33	151.34	86.98	132.65	104.79	117.35	137.72	147.32	136.11	133.43	126	115.82	119.58	148.13	160.24	105.73	148.12	175.55	140.98	153.04	115.08	91.43	138.45	139.09	138.26	80.58
139.92	146.58	154.68	146.44	173.74	107.95	122.32	160.14	93.97	140.58	112.85	126.02	145.64	155.15	144.85	141.41	134.26	123.62	128.24	156.38	168.24	113.47	156.35	184.32	148.76	161.21	122.14	99.68	146.92	147.67	146.19	87.87
149.89	156.71	166.07	157.59	185.12	118.5	132.29	171.25	102.41	150.99	122.98	136.07	154.92	164.99	154.91	150.71	143.22	132.93	137.84	166.04	177.66	122.59	166.32	194.85	158.5	171.11	131.19	109.78	156.42	157.63	155.61	97.37
155.61	163.5	172.98	164.17	192.23	126.08	137.81	178.94	108.55	157.63	129.62	143.21	162.16	171.78	161.86	157.34	149.94	139.58	145.18	173.2	184.69	129.62	173.91	201.99	165.66	178.04	136.95	117.01	163.52	164.29	161.62	104.06
163.1	170.72	181.3	172.22	199.86	134.42	145.06	186.89	115.15	165.07	137	150.82	168.93	179.43	169.42	164.53	157.25	146.64	152.51	181.46	191.59	137.22	181.24	209.97	173.26	185.44	143.46	125.05	171.31	172.54	168.88	111.76
172.57	180.97	191.5	183.29	210.13	144.21	153.83	197.71	123.88	175.38	146.87	160.86	178.9	188.72	179.97	173.48	166.41	155.03	162.02	190.6	200.74	145.79	191.18	219.77	182.31	195.54	151.75	134.82	181.18	182.49	177.75	121.57
180.33	188.04	199.19	190.5	217.13	151.75	160.21	204.99	130.8	182.45	153.55	168.46	186.15	196.1	187	181.36	173.77	161.95	169.43	198.37	207.66	153.11	199.02	227.62	189.74	202.81	158.53	141.35	188.7	190.31	184.95	128.9
