allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
1296.8	1289.82	1324.54	1306.93	1336.08	1280.28	1199.75	1336.28	1179.65	1287.66	1241.38	1294.14	1267.97	1280.99	1288.89	1257.81	1242.77	1234.12	1262.65	1300.98	1281.26	1232.21	1303.36	1359.67	1280.07	1297.98	1216.47	1271.31	1283.49	1305.15	1249.79	1229.52
1339.46	1332.56	1367.26	1349.19	1378.47	1323.17	1242.3	1379.08	1222.3	1330.07	1285.99	1336.37	1311.79	1323.89	1331.88	1302.1	1286.56	1276.82	1306.79	1343.73	1324	1274.86	1345.88	1402.27	1323.42	1340.02	1259.24	1315.01	1325.72	1347.19	1294.03	1271.36
1379.01	1370.79	1405.71	1387.86	1417.81	1362.33	1282.23	1418.63	1261.03	1369.5	1324.75	1375.45	1350.63	1363.39	1370.5	1340.6	1325.09	1316.59	1345.67	1382.07	1363.64	1314.74	1385.03	1441.48	1362.56	1379.04	1299.83	1353.71	1364.97	1386.09	1332.93	1311.9
1415.58	1407.27	1442.8	1424.41	1453.72	1398.36	1318.61	1454.28	1299.1	1405.24	1360.9	1412.16	1386.97	1399.5	1406.75	1377.15	1361.33	1352.94	1382.12	1418.47	1399.98	1350.9	1420.9	1477.42	1398.69	1415.05	1335.59	1389.73	1400.91	1422.55	1369.27	1347.52
1449.76	1441.27	1476.41	1458.26	1487.56	1432.17	1352.45	1488.48	1333.3	1439.73	1394.45	1445.49	1420.62	1433.7	1441.25	1410.74	1394.91	1386.57	1415.72	1452.72	1434.07	1384.87	1454.81	1511.25	1432.91	1449.17	1369.49	1423.95	1435.25	1455.77	1402.27	1381.28
1482.31	1472.76	1509.34	1490.11	1520.19	1465.14	1384.34	1520.57	1365.59	1471.73	1427.26	1478.3	1453.35	1466.06	1473.53	1443.12	1427.34	1419.18	1448.21	1485.27	1466.08	1417.46	1487.44	1543.73	1464.72	1480.62	1401.47	1455.76	1466.89	1488.13	1435.83	1413.24
1513.29	1504.13	1540.48	1521.1	1551.67	1495.65	1416.29	1552.37	1396.59	1502.57	1458.54	1508.86	1484.01	1497.2	1504.23	1474.12	1458.09	1450.09	1479.21	1515.28	1497.06	1448.45	1518.47	1574.57	1496.04	1511.67	1432.82	1486.24	1497.98	1518.69	1465.87	1444.16
1543.91	1533.38	1570.08	1551.09	1581.27	1525.17	1445.52	1581.72	1426.47	1532.18	1487.86	1538.79	1513.95	1526.44	1533.54	1503.09	1487.1	1479.42	1508.99	1545.73	1526.3	1477.66	1548.36	1603.95	1525.12	1541.52	1462.45	1516.22	1527.62	1548.67	1495.92	1473.44
1572.46	1562.7	1598.47	1579.66	1609.88	1554.78	1474.32	1610.46	1455.08	1561.77	1516.31	1567.64	1543.13	1556.5	1563.23	1532.18	1515.89	1508.76	1538.39	1573.85	1556.19	1506.19	1577.09	1632.19	1554.91	1570.23	1490.96	1545.19	1556.93	1577.32	1524.29	1502.08
1600.01	1590.1	1625.91	1606.96	1637.31	1581.89	1502.56	1637.74	1482.83	1588.56	1544.99	1595.58	1570.53	1583.5	1590.45	1560.28	1543.73	1535.72	1565.53	1600.95	1583.55	1533.26	1604.11	1659.19	1582.13	1596.68	1518.1	1572.15	1584.28	1604.4	1553.19	1528.54
1627.49	1617.06	1653.22	1634.09	1664.27	1609.33	1529.29	1664.74	1510.54	1616.15	1571.91	1622.72	1597.47	1610.3	1617.64	1587.7	1570.96	1563.22	1592.43	1628.07	1610.41	1561.22	1631.45	1686.77	1609	1623.97	1546.19	1598.4	1611.56	1631.27	1580.3	1556.9
1653.59	1643.63	1680.06	1660.06	1690.47	1636.08	1556.64	1691.46	1537.25	1642.6	1598.49	1649.05	1624.43	1637.25	1643.89	1613.98	1596.6	1589.59	1619.23	1653.9	1636.87	1587.66	1657.26	1712.64	1635.68	1650.27	1572.39	1625.42	1637.58	1657.14	1607.04	1582.83
1679.67	1668.66	1705.26	1686.03	1715.61	1660.78	1581.71	1716.79	1563.31	1668.11	1624.32	1674.61	1649.78	1662.53	1669.19	1639.86	1622.37	1614.9	1644.24	1679.66	1662.09	1613.43	1683.36	1737.73	1660.73	1675.63	1597.57	1650.25	1662.99	1682.93	1631.61	1608.26
1704.3	1694.31	1729.57	1710.95	1740.75	1686.53	1607.87	1741.39	1588.75	1693.15	1649.27	1699.83	1675.02	1688.03	1694.64	1664.75	1647.43	1640.52	1670.02	1705.16	1687.79	1638.64	1708.15	1763	1686.41	1700.66	1623	1675.66	1688.43	1707.67	1656.56	1633.11
1728.45	1718.38	1755.15	1735.1	1765.62	1711.01	1632.8	1766.4	1613.82	1717.69	1674.26	1723.65	1700.22	1712.96	1718.94	1690.07	1672.26	1665.21	1694.6	1728.78	1712.49	1663.08	1732.52	1786.84	1711.16	1724.26	1647.74	1700.31	1712.54	1731.68	1682.6	1657.61
1751.73	1742.45	1778.56	1759.64	1789.29	1735.17	1656.91	1790.32	1639.4	1741.83	1698.93	1748.08	1723.89	1736.58	1743.21	1714.25	1696.7	1689.26	1718.88	1753.39	1736.44	1688.11	1756.92	1812.79	1735.09	1748.8	1672.67	1724.08	1736.74	1755.58	1706.98	1682.22
1774.33	1766.28	1803.59	1782.94	1814.19	1758.82	1681.29	1815.32	1661.97	1765.56	1722.2	1771.98	1748.37	1760.74	1767.3	1737.73	1720.24	1713.02	1742.54	1776.42	1759.86	1711.67	1780.13	1836.45	1758.86	1772	1696.59	1747.54	1760.13	1779.27	1730.11	1705.66
1797.44	1788.71	1827.23	1807.82	1837.44	1781.9	1704.97	1838.57	1687.1	1788.45	1746.08	1796.76	1771.27	1783.78	1790.33	1761.25	1743.58	1736.13	1765.96	1801.09	1782.59	1734.97	1805.38	1859.62	1781.99	1796.55	1719.51	1770.67	1783.38	1803.85	1754.45	1729.05
1819.01	1813.76	1849.73	1830.81	1860.62	1806.71	1727.86	1861.88	1710.34	1813.56	1769.35	1820.23	1795.44	1809.02	1815	1784.06	1766.54	1759.93	1788.54	1824.03	1807.83	1758.45	1828.56	1882.74	1806.73	1820	1743.08	1794.58	1808.47	1827.1	1777.32	1752.72
1839.47	1835.81	1872.85	1852.48	1883.55	1829.33	1750.85	1884.75	1732.98	1836.16	1792.49	1842.45	1818.73	1831.54	1837.28	1808.53	1789.61	1781.83	1813	1846.39	1831.16	1780.92	1850.26	1905.39	1829.91	1842.37	1766.21	1817.78	1830.59	1849.04	1801.46	1774.68
1858.52	1857.76	1895.1	1875.43	1905.7	1851.21	1772.91	1906.59	1755.48	1858.3	1816.15	1864.49	1841.02	1854.09	1859.82	1831.64	1812.97	1806.09	1835.21	1868.72	1853.28	1804.91	1873.29	1926.91	1851.76	1864.86	1788.39	1839.86	1852.3	1871.26	1824.52	1798.54
1877.77	1879.52	1915.97	1897.35	1927.15	1874	1796.05	1927.89	1778.22	1880.77	1838.46	1887.11	1863.32	1876.66	1882.28	1853.12	1834.96	1828.57	1857.27	1890.7	1876.02	1827.42	1895.59	1947.78	1874.58	1886.62	1812.46	1861.46	1875.47	1894.17	1846.46	1821.39
1895.09	1900.77	1937.8	1918.36	1948.33	1895.84	1818.1	1948.54	1802.02	1902.42	1860.27	1908.82	1885.57	1898.51	1904	1875.8	1856.84	1850.28	1879.92	1912.21	1898.14	1848.89	1916.81	1966.85	1896.91	1908.78	1834.6	1883.75	1897.48	1914.73	1868.59	1842.93
1911.7	1920.93	1957.74	1940.04	1967.2	1917.04	1839.17	1967.1	1824.5	1923.86	1882.69	1930.38	1907.48	1919.83	1925.81	1897.42	1878.6	1872.26	1901.43	1933.66	1918.6	1871.01	1938.56	1983.99	1917.39	1929.84	1856.45	1905.26	1918.53	1936.25	1890.56	1864.54
1927.94	1940.96	1974.97	1959.27	1984.09	1938.21	1859.44	1983.24	1846.84	1944.58	1904.09	1950.6	1928.47	1941.19	1946.71	1918.41	1900.18	1893.67	1922.67	1954.02	1940.32	1893.18	1958.49	1998.2	1939.51	1950.13	1878.57	1926.08	1940.31	1956.15	1911.67	1886.44
1942.89	1959.7	1990.37	1976.47	1998.05	1957.69	1879.25	1997.32	1867.67	1963.51	1925.67	1968.75	1948.6	1960.7	1965.02	1939.8	1920.86	1914.57	1942.98	1971.71	1959.64	1913.72	1976.5	2009.13	1959.18	1968.38	1899.9	1946.64	1959.82	1973.78	1932.27	1907.73
1956.86	1974.99	2002.78	1991.03	2008.57	1974.23	1897.36	2007.54	1889.5	1979.72	1945.79	1984.16	1966.46	1976.84	1980.88	1958.99	1941	1935.2	1962.12	1986.44	1976.54	1934.12	1992.66	2016.11	1976.5	1984.18	1920.15	1964.52	1976.54	1988.76	1952.37	1928.85
