allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
112.84	116.31	122.44	113.04	140.83	77.14	94.41	125.31	70.42	109.49	83.94	95.75	115.93	126.19	113.6	111.01	104.28	95.67	98.3	125.96	138.01	86.58	125.53	151.57	118.78	131.47	96.44	73.01	115.6	117.21	117.35	61.27
119.25	123.76	130.16	121.03	148.8	84.1	100.4	133.45	75.56	116.79	90.29	102.4	122.94	132.81	120.76	117.97	110.67	102.21	104.87	132.97	144.74	92.45	132.94	159.26	125.43	138.19	102.14	79.35	122.59	124.05	123.85	67.07
127.74	132.95	140.15	131.33	158.4	93.81	109.05	143.35	83.03	126.03	99.02	111.43	132.31	141.69	130.67	127.19	120.08	110.6	114.05	141.94	152.99	100.99	141.98	169.06	135.12	147.02	110.33	87.01	132.24	134.16	133.31	75.02
135.69	142.07	149.99	140.71	167.75	103.13	117.47	153.17	90.43	134.95	107.86	121.17	140.62	150.54	139.85	135.94	129.23	119.47	123.1	151.55	162.08	109.12	151.1	178.82	144.29	155.9	118.29	96.27	141.25	143.49	141.41	83.57
143.24	150.79	159.14	149.86	177.29	111.58	125.67	162.48	97.73	143.75	116.43	129.9	148.67	158.84	148.37	144.05	137.3	127.76	131.99	160.03	170.33	117.63	160.38	187.54	152.37	164.66	126.39	104.99	149.77	151.53	149.74	91.07
151.96	159.72	168.96	159.39	186.93	121.82	134.29	172.58	105.16	152.29	125.34	139.05	157.59	167.55	157.49	152.4	146.26	135.88	140.58	169.13	179.25	126.4	168.94	196.96	161.29	173.55	134.2	113.34	158.67	161.02	157.37	99.99
159.47	168.13	177.49	168.52	195.4	130.76	141.48	181.5	113.07	160.97	133.51	147.56	165.23	175.68	166.22	160.57	153.85	143.79	149.12	177.65	187.31	134.34	177.55	205.87	169.57	181.83	141.38	122.39	167.27	169.23	165.59	107.73
167.29	176.34	186.34	177.23	204.22	139.5	149.19	190.7	120.36	169.2	141.6	156.05	173.64	184.54	174.8	168.81	162.06	151	157.52	186.39	195.62	142.68	186.48	214.42	178.08	190.27	148.88	130.78	176.02	178.1	173.75	116.66
175.86	185	194.98	186.01	212.51	148.06	156.28	199.23	128.07	177.66	150	164.2	181.88	192.34	183.08	176.55	170.06	158.93	165.94	194.77	202.93	150.06	194.52	222.95	186.43	198.76	156	139.18	184.35	186.5	181.48	125.05
183.71	193.46	203.79	194.68	220.98	157.06	163.63	207.97	135.45	185.99	158.13	172.47	190.23	200.25	191.51	184.73	178.32	166.81	173.82	202.71	210.87	158.21	202.87	231.72	194.82	206.78	163.47	147.48	192.48	194.82	189.58	133.35
257.7	268.26	281.76	272.53	299.85	234.5	227.97	288.48	200.61	263.6	230.89	250.15	263.88	273.48	269.63	257.01	250.17	235.68	248.98	279.01	283.08	229.83	280.9	313.37	268.97	283.18	228.25	225.01	269.27	273.27	259.6	208.73
321.76	329.92	346.41	337.7	365.53	300.87	280.91	355.66	253.52	327.7	291.96	317.34	323.56	332.52	333.11	315.83	310.32	293.95	312.1	342.31	341.04	289.21	345.37	381.58	330.42	345.84	282.43	291.87	332.75	338.38	316.39	273.09
373.55	380.12	398.68	391.63	419.21	353.91	322.49	410.89	296.64	380.29	340.1	370.71	371.95	379.86	385.54	362.25	358.74	339.62	361.63	394.39	389.39	336.27	398.27	437.23	380.24	397.37	324.27	345.42	384.66	391.91	361.62	323.88
416.76	421.17	441.91	434.7	462.69	397.48	356.54	454.81	331.56	422.95	379.34	414.62	411.52	419.23	427.14	401.59	398.24	376.95	403.14	436.21	426.99	374.7	441.04	482.53	420.66	438.9	358.98	389.65	426.34	435.15	400.37	365.14
