allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
112.6	114.49	121.39	113.68	141.66	76.24	93.35	125.91	67.89	109.9	83.18	94.09	114.87	124.13	112.55	110.42	103.51	93.43	96.17	125.01	137.33	83.94	124.27	151.56	117.73	130.78	94.53	70.17	115.22	115.37	115.75	59.87
117.39	120.48	128.33	119.42	147.58	82.12	98.45	132.73	72.3	115.94	88.2	100.24	120.39	130.02	118.94	116.33	109.3	99.71	102.47	131.56	143.29	89.58	131.24	159.15	124.42	137.04	99.48	76.03	121.85	122.15	121.63	65.66
127.57	130.81	138.89	130.92	158.54	91.71	107.73	143.74	79.62	125.59	96.85	109.36	129.31	138.59	128.16	125.23	118.35	107.49	111.83	140.28	151.44	97.52	140.21	168.01	133.56	145.85	106.93	84.53	130.98	131.51	130.38	73.89
136.7	140.52	148.68	141.35	168.67	102.29	116.15	155.05	86.93	134.79	105.88	118.99	138.43	147.59	137.67	134.66	127.62	116.49	120.87	149.92	160.68	105.88	149.76	178.08	142.39	155.31	115.16	93.9	140.63	141.41	139.53	82.36
142.22	148.56	157.21	150.2	177.51	110.43	123.63	163.02	93.72	143.73	114.32	128.41	146.65	155.88	146.29	142.2	135.48	124.35	129.86	158.33	168.68	113.72	158.17	187.3	150.8	163.65	122.5	102.24	149.19	149.89	147.22	90.11
152.57	158.56	168.45	160.64	188.93	120.71	132.75	174.24	101.79	153.03	123.33	137.92	155.44	164.74	156.07	151.22	144.24	133.22	138.9	167.41	177.41	122.73	167.98	197.37	160.2	173.16	131.01	111.76	158.91	159.62	156.2	99.49
161.22	167.6	177.65	170.21	198.01	131.29	140.3	184.78	109.33	162.15	132.45	146.95	164.48	173.36	165.48	159.76	152.82	140.79	147.42	176.39	185.86	131.54	176.92	206.09	168.43	181.7	138.38	119.99	167.56	168.12	164.02	107.85
172.4	177.74	188.68	181.8	209.15	141.64	149.54	196.11	118.25	172.14	142.86	156.95	174.2	183.18	175.73	169.5	162.51	149.75	156.94	185.99	195.34	140.49	186.84	216.56	178.5	191.78	146.78	130.44	177.71	178.43	173.68	117.65
176.81	183.49	194.51	187.24	214.12	147.93	153.99	201.95	122.98	178	147.53	163.16	180.06	188.56	181.12	174.78	167.78	155.14	162.91	192.19	200.39	146.29	193.18	222.89	184.04	197.44	151.07	136.46	183.24	184.09	178.11	123.23
185.8	192.81	204.17	196.26	223.84	157.28	162.18	211.31	131.4	187.14	156.27	172.21	188.68	197.41	190.45	183.55	176.72	163.17	171.61	200.59	209.14	154.5	201.48	232.09	193.47	206.49	159.32	145.25	192.56	193.41	186.85	132.34
259.75	265.4	280.78	272.99	301.26	233.99	224.45	291.21	194.42	263.16	227.43	248.75	260.09	268.7	266.81	252.72	246.19	229.68	244.25	275.22	278.31	223.91	277.56	311.8	266.53	280.42	220.67	221.51	267.33	269.31	254.43	205.61
319.09	324.72	342.14	336	364.49	297.57	274.97	355.72	244.67	325.29	286.87	313.25	317.74	325.22	328.71	310.01	303.79	284.81	304.76	335.67	334.05	280.31	339.18	377.1	324.76	340.45	271.06	285.47	328.2	332.25	308.41	267.19
365.91	370.4	391.09	384.78	414.02	346.44	313.41	406.36	284.76	374.06	331.28	363.02	362.88	369.37	376.58	354.04	348.4	327.34	351.2	383.87	377.35	324.77	388.67	429.22	370.62	388.24	309.37	334.99	375.89	381.3	351.39	314.03
409	410.37	432.74	427.04	457.08	389.3	346.24	450.16	319.42	415.96	370.46	406.33	401.79	407.48	418.14	392.04	387.01	362.84	391.06	423.61	414.79	361.21	429.36	472.63	409.84	428.33	342.57	377.02	416.89	422.87	388.21	354.25
