allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
137.36	144.48	148.96	138.13	163.86	108.02	117.9	148.79	93.19	124.01	105.32	117.68	133.88	145.13	133.43	128.89	121.63	120.22	120.25	144.51	153.61	110.25	144.24	169.63	136.62	149.14	118.11	99.78	132.74	138.36	136.04	81
145.2	155.2	160.31	149.69	175.38	118.84	127.99	160.47	100.92	132.17	113.73	126.58	142.36	153.94	142.01	137.73	130.48	129.25	130	153.63	162.04	119.53	153.68	179.3	146.07	158.01	126.58	108.26	142.03	147.31	144.52	89.08
158.09	169.8	176.03	164.54	191.95	134.64	142.54	176.53	111.54	144.14	125.35	138.36	153.78	165.55	154.04	149.54	142.28	140.22	141	165.23	174.39	130.83	165.29	191.76	157.78	169.86	137.21	120.08	153.23	159.13	155.67	100.35
168.42	182.48	189.69	177.65	204.57	147.94	154.48	190.7	121.66	155.3	136.54	149.1	164.72	176.62	165.13	160.32	153.15	150.76	151.82	176.99	184.82	141.1	176.49	203.36	168.81	181.18	147.89	131.34	163.98	170.67	166.24	110.53
179.35	195.18	203.21	192.21	218.74	161.6	167.45	204.32	132.61	166.85	147.76	161.04	176.32	188.77	176.75	172.1	164.8	161.5	163.31	188.64	196.56	152.23	188.28	215.08	180.64	192.83	158.31	142.49	175.79	182.24	177.86	122.54
190.78	206.82	215.36	204.57	230.81	174.89	179.12	217.3	142.31	177.45	158.06	171.86	187.05	199.07	187.9	183.19	175.39	172.16	173.77	199.47	207.05	162.62	199.14	225.88	191.82	203.4	168.82	153.08	186.77	192.9	188.31	133.24
201.55	219.65	228.28	217.68	245.01	187.66	191.22	230.7	152.49	188.36	168.95	183.27	197.65	209.94	198.82	194.24	186.46	183.21	185.21	210.02	217.5	173.46	209.96	237.67	202.89	214.07	179.17	164.41	197.73	204.17	198.92	144.02
212.54	232.26	241.45	229.97	258.48	200.33	202.35	243.9	162.89	199.62	180.34	194.71	208.62	220.92	210.17	205.41	197.31	193.79	196.24	221.26	228.21	184.41	220.71	249.6	213.35	225.26	189.83	174.91	208.58	215.13	209.17	155.08
223.91	243.82	254.37	242.05	269.64	212.06	212.99	257.05	172.9	209.96	190.81	205.13	218.76	231.23	220.6	214.92	207.74	203.74	206.67	231.91	238.89	194.87	231.79	261.53	224.18	235.63	199.9	186.24	218.97	225.83	219.76	165.7
233.06	254.35	265.97	253.88	280.99	223.15	222.71	268.77	182.59	220.16	200.78	215.06	228.84	241.76	231.17	225.3	217.77	213.41	216.84	242.37	249.51	205.04	242.19	272.45	234.68	246.25	209.45	197.11	229.46	236.25	229.56	176.53
326.9	350.52	364.72	352.54	379.67	324.2	311.9	369.1	270.22	317.63	294.76	313.78	322.97	335.8	327.88	319.37	311.28	305.52	312.8	338.91	342.12	297.46	339.56	371.88	330.62	342.25	298.97	295.27	325.9	334.44	320.73	273.08
408.94	430.94	448.63	435.68	462.21	407.21	381.86	455	341.83	401.53	374.78	399.1	402.63	415.4	411.32	398.06	390.3	383.44	394.01	422.21	420.84	375.92	423.25	460.54	411.61	424.92	374.01	380.92	408.52	419.15	398.38	355.35
