allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.29	117.46	123.59	115.26	142.23	78.37	93.89	127.65	69.85	110.39	82.95	95.57	115.87	125.57	113.98	111.5	104.54	96.25	99	126.87	138.84	85.9	125.46	152.64	118.82	132.02	96.58	73.25	116.42	117.93	117.62	61.99
120.87	124.85	131.65	123.05	150.5	85.78	101.32	135.77	75.46	118	89.59	102.98	122.94	132.9	121.56	118.65	111.56	102.21	105.64	133.65	145.58	92.09	133.55	160.51	126.39	138.85	102.15	80.09	124.23	125.32	124.81	68.17
129.75	134.89	142.43	134.28	161.11	95.79	110.03	146.93	82.9	127.72	99.06	112.39	132.65	141.28	131.68	128.34	121.12	111.11	115.07	142.94	154.27	100.81	142.73	170.22	135.78	148.51	110.71	88.72	133.88	135.18	133.52	76.33
138.11	144.5	152.24	143.89	171.17	105.71	118.82	157.54	90.23	136.57	107.82	122.33	140.86	150.26	140.56	136.58	129.88	119.36	124.14	152.37	162.92	109.07	151.29	180.53	145	157.31	118.48	97.64	142.81	144.72	141.8	84.69
146.61	153.34	162.18	153.55	180.95	115.53	127.29	167.26	97.77	145.83	116.52	131.76	149.66	159.18	149.44	145.47	138.65	128.46	133.64	161.49	171.51	118.11	160.93	189.64	153.3	166.56	126.3	106.51	151.75	153.46	150.02	92.83
156.2	163.11	172.12	163.55	191.71	126.04	136.18	178.35	106.01	155.34	125.96	141.11	158.91	168.59	159.34	154.27	147.75	136.92	142.73	170.66	180.96	127.06	170.89	200.12	162.29	175.98	134.81	116.41	161.58	163.11	159.4	102.38
164.47	171.61	182.02	172.96	200.71	135.81	144.04	187.99	113.72	164.05	135.3	150.12	167.47	177.02	168.33	163.05	155.64	144.83	150.94	179.11	188.99	135.43	179.31	209.04	171.41	184.71	142.31	125.61	170.2	171.5	167.21	110.8
173	180.48	191.34	182.17	210.3	144.83	151.86	197.76	121.24	173.04	143.39	159.3	176.23	185.51	177.43	171.24	164.01	152.86	159.56	188.95	197.76	143.37	188.34	217.9	180.69	193.63	149.44	133.68	179.03	181	175	119.62
181.33	189.77	199.99	191.48	218.38	153.74	158.9	206.85	129.4	181.83	151.43	167.88	184.24	194.25	185.93	179.37	172.41	161.04	167.93	196.89	205.3	151.3	197.33	227.02	188.89	201.85	156.85	142.63	187.71	189.33	183.27	128.45
190.18	197.86	208.47	200.33	227.61	162.38	166.55	215.38	136.68	190.87	159.9	176.58	192.76	201.96	194.78	187.99	180.84	168.71	176.65	204.87	213.57	159.61	205.54	235.74	197.11	210.25	164.27	151.53	196.1	198.46	191.23	136.86
265.96	274.16	288.28	280.43	308.16	241.97	231.88	298.6	202.25	269.47	233.89	256.84	267.65	276.14	274.26	261.81	253.33	237.88	251.91	282.25	285.49	231.07	283.87	318.13	272.49	287.22	228.77	229.57	273.37	276.95	262.11	212.23
327.88	334.78	351.81	343.94	372.64	307.32	283.72	364.73	255.91	333.28	295	322.66	327.18	335.09	337.7	320.26	312.09	294.77	313.88	344.7	342.9	289.93	347.09	385.68	332.29	348.82	281.44	295.69	335.42	340.9	317.68	275.68
378.68	383.82	403.95	396.24	425.45	359.5	324.99	418.63	297.74	385.84	343.19	375.8	374.9	382.3	389.79	366.69	359.45	339.6	362.74	395.06	389.65	336.09	398.68	439.94	381.89	399.55	323.03	348.01	386.69	392.81	362.86	325.62
420.4	423.85	445.69	438.89	468.68	402.44	358.82	462.29	332.13	427.35	382.39	418.72	414.01	420.78	430.37	405.2	398.15	376.47	403.14	436.5	427.18	373.63	439.99	483.86	421.04	440.12	356.72	391.16	427.46	434.9	400.12	366.57
455.32	456.78	479.57	472.95	503.03	436.71	387.37	497.11	361.04	461.37	414.59	454.34	446.05	452.23	464.81	436.51	429.74	407.23	436.28	469.31	458.38	404.76	473.66	520.31	453.87	473.28	385.53	424.95	460.8	468.66	430.1	399.93
485.05	484.76	508.84	502.45	533.06	466.2	411.4	528.1	386.7	491.05	442.09	483.54	473.26	479.23	493.74	463.52	457.12	433.24	463.95	497.53	484.48	432.07	503.05	550.52	481.11	501.42	409.72	454.69	489.7	497.79	456.93	428.08
509.9	508.33	533.66	527.75	557.67	490.67	432.89	552.82	407.47	515.63	465.21	508.86	496.62	502.06	518.73	486.03	479.71	455.44	487.55	522.02	508.07	454.86	526.92	576.06	504.59	526.12	430.92	480.06	514.67	523.26	479.06	452.3
532.56	529.76	554.73	548.53	579.36	512.81	451.16	575.36	426.05	536.94	484.95	530.88	518.14	522.86	539.54	506.1	499.6	474.9	507.67	542.92	528.05	474.18	549.2	597.32	525.54	546.65	449.27	501.35	534.64	543.77	498.43	472.55
551.48	547.8	574.36	567.91	598.82	532.26	467.58	594.52	443.72	555.85	503.4	550.26	536.04	540.76	558.76	524.85	518.46	492.32	527.08	561.94	545.59	492.23	567.67	617.08	543.57	564.84	466.23	520.71	553.47	563.18	516.83	491.11
584.6	579.5	606.14	599.79	631.73	564.11	496.02	626.94	471.76	587.92	535.01	582.5	566.18	571.37	590.19	554.85	548.48	522.86	557.58	592.72	576.23	522.83	599.29	649.74	574.77	595.98	494.33	553.29	584.65	594.35	546.49	522.77
610.9	604.64	632.42	625.98	657.73	590.46	520.86	654.04	496.51	614.09	559.88	608.5	591.82	595.97	616.17	580.09	574.01	547.74	583.46	617.92	600.78	548.07	625.38	676.35	600.12	621.58	519.61	579	610.62	620.63	571.12	548.43
633.81	627.25	655.82	649.04	680.91	613.77	541.84	676.61	518.64	636.61	581.9	631.39	613.94	618.16	638.8	601.67	595.52	569.21	605.35	641.66	621.94	569.98	648.35	699.23	621.96	644.39	539.44	601.17	632.62	643.75	592.3	571.08
