allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
116.49	120.99	128.6	119.5	148.8	82.69	97.78	132.58	70.83	113.74	87.26	98.1	118.63	128.3	116.86	113.82	107.75	97.89	100.78	128.91	141.82	87.76	128.76	156.11	121.41	134.33	97.73	75.24	119.35	120.6	120.46	64.56
116.39	127.25	134.53	126.09	153.9	88.15	102.18	139.46	75.83	120.9	92.29	105.49	125.14	134.37	123.41	120.37	113.57	104.24	107.71	136	147.69	93.92	136.23	164	128.89	141.46	102.71	81.07	126.72	127.49	125.6	69.69
126.07	137.9	145.43	138.08	165.31	98.43	112.26	150.57	83.51	130.57	101.23	115.79	134.48	143.74	133.29	129.85	122.98	113.21	117.95	145.8	156.95	102.56	145.72	174.77	138.38	151.2	110.85	90.62	136.76	137.88	134.89	78.46
141.27	152.28	160.85	152.93	181.47	114.22	124.35	167.34	92.72	143.1	113.26	128.42	145.68	154.89	145.96	141.1	134.76	123.78	129.49	157.42	168.23	113.59	158.09	187.45	150.35	163.26	121.16	102.98	148.9	150.21	146.21	90.28
153.76	166.27	175.6	167.31	197.55	129.32	136.23	182.82	103.17	156.06	126.68	141.44	157.75	167.18	159.42	153.23	147.04	135.02	141.25	170.46	180.2	124.48	170.33	200.48	162.12	175.75	132.37	116.18	161.52	163.01	158.39	102.5
154.16	169.97	180.02	171.38	199.87	133.24	139.89	186.97	107.64	161.93	130.83	147.48	163.58	172.67	163.99	158.76	152.38	140.61	147.77	176.57	185.17	131.34	177.39	207.65	168.61	181.92	136.73	122.09	167.55	168.73	162.75	108.1
168.6	182.18	192.63	184.78	213.22	146.27	150.68	200.42	116.8	171.95	141.01	158.39	173.32	182.4	175.27	168.62	162.15	149.82	157.72	187.06	195.03	140.49	187.51	218.39	178.74	192.3	145.15	132.63	177.67	179.39	172	118.38
174.76	191.01	201.53	193.59	222.23	155.27	157.37	209.36	124.24	181.52	149.4	167.29	182.86	191.58	183.88	176.95	170.46	157.99	166.72	195.7	203.35	149.12	196.66	228.02	187.59	201.11	152.49	142.08	186.7	188.91	180.13	127.83
187.73	203.8	214.85	206.96	236.56	169.9	169	224.14	134.98	193.93	161.78	179.89	193.93	202.34	197.19	188.52	182.3	168.36	177.93	207.01	214.04	159.93	208.27	240.39	198.89	212.73	162.84	154.52	198.54	201.06	192.24	139.59
193.21	209.47	220.48	213.66	241.95	175.39	173.6	230.19	140.17	199.87	167.73	186.64	199.94	208.51	202.48	194.76	188.19	174.7	184.58	213.79	220.03	166.29	214.78	247.74	205.33	219.1	167.89	160.96	204.93	207.3	197.24	146.17
280.31	286.72	301.43	294.39	324.93	257.76	238.58	314.91	206.8	279.7	241.43	267.95	274.89	283.04	282.42	268.44	262.35	245.03	261.57	291.6	293.24	239.09	295.06	331.67	282.07	297.38	232.8	240.69	283.77	287.48	269.04	223.3
353.01	348.39	367.01	360.36	390.66	322.62	293.03	382.24	262.17	345.57	304.6	334.52	336.05	342.83	348.08	327.76	322.72	303.05	323.6	355.44	352.09	298.58	359.74	400.24	343.47	360.74	287.83	308.3	347.89	352.7	327.16	288.33
404.93	396.54	417.19	410.8	441.84	373.36	333.47	434.39	303.62	397.07	352.28	387.12	383.59	389.73	399.02	374.01	369.35	347.6	372.49	405.61	398.38	344.86	410.71	453.79	392.81	410.96	329.49	360.11	398.23	405.07	372.2	338.79
446.42	435.73	458.75	453.45	484.33	415.92	367.19	477.45	338.65	439.01	392.31	430.49	422.93	428.47	441.51	412.4	408.15	385.62	413.08	447.09	436.37	383.66	453.13	497.62	432.58	452.17	364.1	403.89	440.16	447.44	410.44	379.96
477.95	469.08	493.56	488.35	520.15	451.33	396.74	514.24	368.28	474.16	425.03	466.37	456.13	460.76	475.87	444.73	441.34	416.68	446.42	481.01	468.77	415.84	487.79	534.82	466.62	485.91	394.06	438.57	474.41	482.1	442.2	413.87
501.66	494.89	520.21	515.54	546.46	477.65	418.76	540.93	392.13	501.35	450.54	493.79	481.5	485.66	502.65	469.52	466.18	441.03	472.84	507.79	493.54	440.96	516	563.13	492.49	513.7	416.61	466.03	501.07	509.95	466.16	440.88
526.67	520.58	546.67	541.27	573.2	503.86	441.12	567.85	413.91	527.2	475.16	520.48	505.93	509.98	529.01	493.69	489.8	464.3	497.54	533.17	517.71	464.85	540.89	589.74	517.59	537.92	438.84	492.62	527.39	535.46	490.12	465.77
547.72	541.64	568.48	563.07	595.77	526.04	460.48	590.38	433.75	549.7	495.98	542.84	527.57	531.5	550.72	514.84	511.26	484.14	519.37	555.01	538.04	485.4	561.74	612.04	538.04	559.59	458.04	515.27	548.97	556.91	511.24	487.17
561.98	557.84	585.07	579.2	610.93	542.82	475.46	606.54	448.92	566.07	512.58	559.93	543.85	547.17	567.6	531.03	527.71	500.36	536.03	572.04	554.07	501.63	579.87	629.6	555.16	576.75	473.1	531.84	565.46	574.33	526.48	504.4
597.31	591.35	619.4	613.99	647.22	577.47	506.63	642.14	479.02	600.13	545.74	594.3	576.22	580.18	600.94	563	559.82	532.81	568.97	604.93	586.85	533.87	613.56	664.43	588.27	609.56	504.05	566.75	598.78	607.8	559.3	537.46
622.28	617.11	646.44	640.57	673.8	603.61	531.01	668.33	504.32	627.13	571.47	620.44	601.79	604.75	627.21	588.76	585.42	557.71	594.87	630.71	612.71	559.71	640.47	692.06	614.28	635.77	529.44	593.23	625.13	634.27	584.99	564.65
644.54	639.44	668.98	664.01	696.35	626.28	551.86	691.38	525.53	649.54	592.95	644.11	623.27	627.16	650.13	609.51	606.98	579.57	616.93	653.31	634.01	581.5	661.93	714.23	636.42	658.64	550.05	615.52	648.1	657.26	606.31	586.39
665.6	659.71	689.71	684.03	717.45	648.08	571.57	712.37	544.63	669.61	613.07	664.21	643.63	647.19	670.27	629.53	626.56	598.03	636.92	673.75	653.61	601.15	682.71	734.78	656.52	678.6	568.81	635.38	668.23	677.08	626.29	606.03
681.76	676.57	707.1	700.73	734.47	664.67	586.96	729.63	561.43	686.79	629.51	681.16	659.82	663.44	687.21	646.5	643.59	615.25	653.56	690.7	670.25	617.87	699.91	752.52	673.04	695.14	585.16	652.71	684.92	694.31	642.95	622.65
