allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
504.24	533.12	554.17	541.43	570.19	514.16	477.64	564.06	426.83	492.32	463.9	493.67	491.12	504.32	500.98	488.17	476.29	469.5	482.96	512.76	507.65	462.27	512.86	553.59	501.28	515.28	459.27	475.73	497.86	512.09	483.86	447.59
561	584.91	608.77	595.51	623.47	568.19	524.24	618.67	477.31	551.65	520.87	553.59	547.01	560.26	559.29	543.26	531.22	524.15	539.84	570.58	562.62	517.76	571.45	615.38	557.99	572.53	512	536.62	555.92	570.96	538.46	505.32
607.24	627.99	653.68	640.34	668.4	612.98	562.06	664.07	520.36	600.69	567.01	602.82	593.04	606.06	606.68	588.14	577.07	569.35	586.9	618.3	607.92	562.96	619.28	666.57	604.27	620.08	555.56	586.4	603.12	619.99	584.36	553.75
646.78	664.81	691.76	678.15	705.91	650.79	595.5	702.79	555.75	642.04	605.28	644.81	632	645.04	647.48	626.21	614.32	606.67	626.62	658.59	646.94	600.42	659.94	709.23	644.04	659.97	592.66	627.68	644.15	661.16	620.86	593.91
679.66	696.42	724.28	710.57	737.82	683.17	623.7	736.18	586.76	676.36	639.34	679.63	665.12	677.68	681.65	659.17	647.5	639.49	660.3	692.71	679.4	633.43	694.5	744.82	677.2	694.53	624.59	663.33	677.55	696.1	653.63	628.05
709.51	723.98	752.96	738.21	767.38	711.46	649.44	764.89	614.36	706.46	668.25	709.83	694.29	706.52	711.31	687.36	675.88	668.11	689.59	722.6	708.5	661.98	724.63	777.62	706.36	724.13	652.52	694.02	707.69	726.1	681.93	658.02
734.56	748.2	780.14	763.63	793.01	736.78	672.26	791.36	638.21	733.09	693.77	736.93	719.68	731.74	737.24	712.69	701.12	692.67	714.78	748.84	733.2	687.47	750.97	804.97	731.82	750.2	677.14	721.08	733	752.75	707.69	684.03
779.91	791.38	822.36	807.21	835.41	780.69	710.8	834.11	679.38	778.89	736.63	782.74	762.13	776.17	782.47	755.28	743.28	735.08	758.42	794.41	777.84	729.82	796.52	850.54	776.6	795.22	718.69	765.73	778.78	798.95	749.77	728.06
816.33	825.87	857.59	842.19	870.19	814.92	743.28	869.91	713.25	815.55	774.14	819.86	799.38	811.83	818.85	791.53	780.25	772.24	795.76	830.97	812.75	765.79	833.72	887.82	812.37	831.84	753.52	804.56	814.63	835.72	787.26	765.31
847.78	855.53	888.28	872.62	901.03	845.9	772.73	900.99	743.39	847.17	804.51	851.03	830.01	842.34	849.6	822.03	810.4	802.23	826.13	861.27	843.2	797.26	864.21	919.68	843.72	862.7	784.63	835.85	845.52	866.44	816.81	796.99
874.8	881.51	914.65	898.99	926.91	872.22	797.88	927.12	770.78	874.24	830.81	877.93	856.27	869.19	876.65	848.15	836.67	827.78	853.64	888.5	870.18	823.71	891.32	947.03	869.75	889.61	810.59	863.05	872.5	893.56	843.27	823.3
898.74	905.52	938.26	921.84	950.54	895.26	819.92	950.27	792.99	898.4	854.05	902.16	879.71	892.21	900.85	871.29	859.86	851.33	876.57	912.28	893.9	846.61	915.86	971.43	893.53	913.36	834.07	886.83	896.53	917.42	866.37	847.28
1053.36	1055.03	1090.24	1072.71	1101.54	1046.98	966.25	1102.85	942.31	1051.55	1005.56	1055.79	1031.19	1043.31	1052.68	1021.64	1010.38	1001.69	1028.6	1064.04	1044.76	997.63	1068.16	1125.7	1045.14	1065.26	983.22	1040.57	1048.5	1070.07	1016.84	1000.07
1146	1145.4	1182.39	1164.38	1193.18	1137.76	1056.03	1194.48	1033.27	1143.39	1096.76	1147.58	1121.93	1134.08	1143.86	1112.64	1100.81	1091.96	1119.3	1155.62	1135.84	1088.06	1160.63	1217.34	1136.48	1156.72	1074.11	1131.71	1139.13	1161.84	1108.86	1090.7
1215.8	1214.64	1251.05	1232.43	1261.26	1206.65	1123.71	1263.22	1101.58	1212.15	1165.27	1216.58	1190.16	1203.03	1212.45	1181.25	1168.88	1159.96	1188.14	1223.94	1204.36	1156.65	1228.81	1287.64	1205.34	1224.29	1142.11	1200.92	1207.66	1229.45	1176.71	1159.03
1272.95	1270.1	1308.8	1290.16	1319.38	1262.72	1179.29	1321.31	1157.67	1268.49	1221.38	1272.29	1245.78	1258.53	1268.47	1237.05	1224.41	1215.62	1244.11	1279.91	1260.45	1212.8	1286.25	1343.46	1261.1	1281.59	1198.1	1256.39	1263.3	1286.83	1232.54	1214.91
1323.84	1320.63	1357.66	1338.29	1367.67	1312.81	1227.89	1370.13	1206.24	1318.31	1269.96	1322.69	1295.99	1308.58	1318.72	1286.97	1272.91	1264.04	1294.11	1329.24	1310.42	1260.85	1334.71	1392.19	1311.77	1330.17	1246.41	1306.36	1313.55	1334.71	1282.97	1263.54
1367.51	1363.95	1400.99	1382.08	1411.22	1356.22	1271.14	1413.71	1250.06	1362.19	1315.19	1366.16	1339.11	1352.17	1362.19	1330.45	1317.5	1309.75	1337.69	1372.34	1353.68	1306.05	1378.62	1435.59	1355.36	1373.51	1291.39	1349.92	1356.78	1378.7	1326.88	1308.37
1407.72	1402.71	1441.36	1421.92	1451.66	1396.12	1312.56	1453.7	1291.22	1402.02	1355.3	1405.73	1379.42	1391.81	1402.23	1370.73	1357.36	1348.81	1377.86	1412.8	1394.07	1345.89	1418.44	1475.17	1395.2	1413.03	1331.31	1389.75	1396.64	1418.54	1365.96	1347.91
1445.28	1440.56	1478.4	1458.78	1488.38	1433.19	1348.77	1490.41	1328.52	1439.84	1391.69	1443.62	1416.64	1429.31	1439.5	1406.94	1393.9	1385.91	1414.91	1449.06	1431.54	1383.18	1455.59	1511.99	1432.38	1449.81	1368	1426.68	1434.24	1454.95	1404.74	1385.01
1480.07	1474.96	1513.15	1493.29	1522.42	1467.21	1383.71	1524.86	1364.03	1473.71	1426.6	1477.73	1451.15	1463.88	1473.56	1441.5	1427.93	1420.02	1449.64	1483.86	1465.67	1417.52	1490.46	1546.86	1466.74	1484.44	1402.25	1460.94	1468.64	1489.62	1437.99	1419.46
1513.6	1507.85	1546.68	1526.62	1556.81	1500.64	1417.22	1559.28	1396.73	1506.71	1460.07	1511.21	1484.23	1497.37	1507.21	1474.79	1461.13	1453.02	1482.54	1516.39	1498.86	1451.38	1522.74	1579.38	1499.9	1517.18	1435.84	1494.03	1501.31	1522.02	1471.47	1452.04
1545.5	1539.34	1578.03	1558.36	1588.2	1532.11	1448.86	1590.07	1428.19	1538.97	1491.38	1543.3	1515.46	1528.1	1538.85	1505.99	1493.13	1484.18	1513.99	1548.78	1529.95	1482	1555	1610.65	1530.91	1548.77	1466.51	1524.98	1532.69	1554.35	1502.03	1483.2
1576.66	1570.13	1608.91	1588.06	1618.82	1563.58	1478.61	1620.95	1458.43	1569.75	1522.06	1573.02	1546.37	1559.02	1569.21	1536.42	1522.77	1514.36	1545.1	1578.52	1561.19	1512.39	1585.03	1641.08	1562.85	1579.3	1497.49	1556.1	1563.99	1584.65	1532.56	1514.01
1605.28	1599.31	1637.98	1617.91	1647.65	1592.05	1508.34	1649.97	1488.88	1598.49	1552	1602.05	1575.65	1587.9	1598.06	1566.26	1552.65	1543.81	1574.47	1607.37	1590.38	1542.64	1614	1670.05	1591.52	1608.1	1526.69	1585.01	1592.92	1613.22	1563.97	1543.61
1633.61	1627.04	1666.27	1645.16	1675.81	1620.3	1537.12	1678.25	1516.39	1626.6	1579.92	1630.28	1603.34	1616.62	1626.6	1593.85	1580.71	1572.54	1602.47	1635.84	1618.59	1570.58	1642.41	1698.22	1619.55	1636.15	1555.91	1613.11	1621.63	1641.07	1591.71	1571.73
1660.86	1654.11	1694.02	1672.99	1703.28	1648.27	1565.55	1705.81	1544.34	1653.93	1607.37	1657.57	1630.99	1643.69	1653.75	1622.22	1607.49	1599.57	1630.11	1662.92	1645.7	1598.07	1669.89	1724.52	1647.35	1663.13	1583.14	1640.29	1648.41	1668.65	1619.27	1598.98
1688	1681.47	1720.23	1699.86	1729.52	1674.68	1591.72	1731.67	1571.56	1681.2	1634.79	1685.1	1657.72	1670.41	1680.88	1648.77	1634.72	1626.6	1656.41	1690.1	1673.11	1624.92	1696.32	1751.37	1674.34	1690	1610.16	1667.08	1675.46	1695.67	1645.48	1625.97
1714.33	1707.68	1746.8	1725.8	1756.15	1700.73	1618.36	1758.26	1598	1707.17	1660.38	1710.58	1684.6	1697.29	1707.11	1675.36	1660.58	1652.74	1683.51	1715.49	1699.44	1651.17	1722.98	1777.02	1700.85	1715.7	1636.59	1692.66	1701.98	1720.6	1672.77	1652.19
1739.44	1732.89	1772	1751.3	1780.93	1725.91	1643.99	1783.04	1624.23	1732.48	1686.54	1736.1	1710.24	1722.02	1732.33	1701	1686.82	1678.53	1708.82	1740.96	1724.49	1676.85	1749.22	1803.95	1725.76	1741.06	1662.07	1717.97	1726.53	1746.7	1698.2	1677.27
1763.97	1757.42	1797.78	1775.96	1807.65	1751.42	1669.87	1810.29	1649.32	1757.48	1711.87	1761.27	1734.99	1747.12	1757.38	1725.79	1711.11	1704.1	1733.61	1765.58	1749.91	1702.11	1773.63	1828.64	1751.72	1766.43	1687.68	1742.96	1752.41	1771.31	1722.48	1702.95
1786.52	1782.11	1822.89	1802.35	1832.23	1775.76	1694.86	1834.64	1675.45	1782.09	1736.72	1785.34	1759.58	1772.28	1781.58	1750.86	1735.52	1727.95	1758.36	1789.59	1773.82	1726.65	1799.95	1852.99	1776.07	1790.64	1712.58	1767.78	1776.41	1796.85	1747.93	1727.27
1810.68	1807.71	1846.38	1826.33	1856.2	1801.45	1719.34	1858.78	1699.54	1807.8	1761.29	1811.39	1783.67	1797.55	1807.02	1774.32	1760.14	1752.51	1782.17	1815.07	1799.78	1751.09	1823.89	1877.41	1801.7	1816.41	1736.68	1791.84	1802.24	1820.76	1772	1752.02
1831.91	1830.84	1869.87	1849.35	1879.83	1824.76	1742.73	1882.75	1723.21	1832.09	1784.67	1835.07	1809.23	1821.41	1831.99	1800.26	1783.33	1776.3	1807.78	1838.78	1824.21	1774.54	1846.79	1901.01	1825.51	1840	1761	1816.85	1826.02	1844.75	1798.28	1775.5
1852.21	1853.74	1893.8	1872.8	1902.99	1847.7	1766.23	1905.24	1747.33	1854.86	1809.82	1858.08	1832.48	1844.83	1854.4	1823.86	1808.2	1801.49	1831.29	1862.08	1847.34	1799.36	1870.48	1923.8	1848.61	1863.38	1784.21	1839.76	1849.15	1867.6	1821.17	1800.48
1872.99	1876.59	1915.67	1895.83	1925.58	1871	1788.75	1928.14	1771.18	1878.74	1833.02	1881.8	1855.16	1867.95	1877.78	1846.85	1831.93	1824.36	1854.86	1885.14	1870.42	1822.8	1893.67	1946.16	1872.42	1886.62	1809.49	1863	1872.98	1890.72	1844.5	1823.69
1891.52	1898.85	1938.32	1918.05	1947.18	1894.57	1813.18	1949.09	1794.69	1900.87	1856	1904.27	1878.76	1891.17	1900.75	1869.56	1854.22	1846.89	1878.11	1907.95	1893.8	1845.44	1916.06	1965.73	1895.33	1908.91	1832.42	1885.75	1895.48	1912.97	1868.18	1846.49
1908.71	1919.68	1959.03	1940.61	1967.36	1915.99	1835.81	1968.57	1817.88	1923.58	1879.19	1927.12	1901.04	1913.23	1923.17	1893.08	1876.85	1869.94	1900.26	1929.71	1915.69	1868.83	1938.49	1983.53	1917.52	1931.35	1855.2	1908.25	1917.51	1935.22	1890.66	1869.2
1924.92	1940.46	1976.88	1960.28	1984.57	1938.04	1856.71	1985.21	1841.35	1945.26	1901.27	1948.2	1923.53	1935.5	1944.76	1914.72	1899.64	1892.46	1922.43	1951.16	1938.07	1891.39	1959.32	1998.41	1940.43	1952.25	1878.25	1930.15	1940.08	1956.22	1913.16	1892.26
1940.82	1959.02	1992.29	1977.97	1999.06	1957.88	1877.92	1999.05	1863.77	1964.66	1923.16	1967.17	1944.56	1955.5	1964.32	1936.95	1920.61	1913.97	1943.43	1969.25	1957.77	1912.44	1977.79	2009.55	1960.22	1970.92	1900.33	1950.53	1959.87	1974.22	1935.05	1913.69
1955.75	1976.55	2004.75	1992.93	2009.62	1975.24	1897.1	2009.7	1886.47	1981.31	1944.91	1983.47	1964.09	1973.41	1981.27	1956.82	1942.22	1936.19	1963.47	1985.73	1975.9	1934.73	1994.46	2016.96	1978.24	1987.32	1921.46	1969.87	1977.95	1989.42	1955.54	1935.65
1969.08	1990.6	2013.11	2004.73	2016.07	1990.45	1914.62	2016.4	1907.96	1995.59	1964.21	1997.43	1980.4	1989.18	1995.63	1974.86	1961.08	1955.8	1980.4	1999.01	1991.31	1954.72	2007.33	2021.62	1993.74	2001.05	1942.57	1985.56	1994.08	2002	1973.74	1956.25
1980.47	2002.69	2018.38	2012.43	2020.74	2002.71	1931.3	2021.06	1929.24	2006.02	1980.33	2006.78	1994.07	2001.2	2006.29	1989.89	1978.13	1974.04	1994.99	2008.44	2003.47	1972.06	2016.34	2024.7	2005.56	2010.87	1961.72	1998.61	2005.91	2010.28	1988.1	1974.18
