allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
117.13	120.54	126.1	116.9	142.78	82.31	97.35	128.53	74.98	111.1	87.73	99.37	119.08	129.92	117.16	114.33	106.65	100.49	102.06	129.2	141.09	90.87	129.22	154.7	121.14	134.51	100.23	78.21	118.23	120.12	120.39	64.76
123.68	129.23	135.32	125.55	151.78	89.67	104.77	137.7	81.16	119.08	95.13	107.27	126.67	137.23	126.07	122.02	114.37	107.3	109.99	137.27	148.92	98.23	137.45	163.03	129.54	142.75	107.28	85.31	126.46	129.07	128.23	71.36
131.28	138.21	144.96	135	160.96	99.18	113.01	147.68	88.11	128.21	103.48	115.95	135.27	145.46	134.67	130.89	123.39	116.15	119.35	145.89	157.13	106.4	145.8	172.39	138.03	150.96	115.3	93.46	135.67	137.55	136.24	79.22
139.69	147.82	154.98	145.16	171.33	108.84	122.46	157.61	96.35	137.69	113.03	126.07	144.77	154.92	144.37	139.88	133.1	124.65	128.53	155.07	166.58	115.05	155.02	182.15	147.47	160.36	123.54	102.7	144.32	146.72	145.29	87.52
148.55	156.92	164.65	155.57	181.14	119.33	132	168.03	104.31	146.67	122.37	135.25	153.43	164.54	153.52	148.89	141.64	133.53	137.53	164.79	175.49	124.09	164.97	191.99	155.93	169.41	132.7	111.98	153.83	156.3	153.9	96.46
155.97	165.87	173.89	164.11	189.77	128.64	139.43	177.23	111.86	154.78	130.21	143.67	161.79	172.31	161.71	156.83	149.41	141.66	145.99	173.1	183.67	132.68	173.39	200.74	165.26	178	140.15	119.96	162.45	164.98	161.58	104.4
164.4	175.51	183.5	174.64	200.01	138.39	148.26	187.07	120.25	164.03	139.5	153	170.3	181.8	171.31	165.79	158.55	149.73	154.82	182.09	192.97	141.14	183.16	210.26	173.73	187.17	148.4	129.14	171.46	174.02	170.51	113.55
173.14	184.78	194.2	183.9	209.18	147.62	156.69	197.38	128.8	173.3	148.41	162.08	179.76	190.58	180.89	174.62	167.71	158.39	163.83	192.12	201.72	149.75	192.63	219.57	183.14	196.52	157.01	138.81	180.92	183.87	179.72	122.73
181.01	192.52	202.51	191.61	217.04	156.01	164.39	205.14	136.02	181.46	156.41	170.31	187.22	198.52	189.25	182.98	175.52	166.36	172.38	200.2	209.85	157.85	200.92	227.94	191.57	204.65	164.26	147.11	189.27	192.5	187.91	131.09
188.6	200.83	210.78	200.61	225.74	164.76	171.48	214.41	143.42	189.59	164.67	179.21	195.63	206.63	197.69	191.18	183.76	174.36	180.84	208.6	216.82	165.88	209.25	236.28	199.8	212.93	171.58	155.59	197.52	199.98	195.32	138.8
265.75	279.07	292.24	282.02	306.81	245.68	239.76	298.07	212.11	269.5	240.48	260.58	272.03	283.21	277.75	266.3	260.13	247.12	259.59	287.62	292.63	240.9	289.63	320.91	277.63	291.86	240.62	235.63	277.07	281.12	268.95	216.99
333.1	345.05	361.15	350.85	376.63	316.57	297.11	369.15	270.98	338.21	306.42	330.17	336.27	347.24	345.69	329.65	323.6	309.7	325.96	355.85	355.67	304.44	358.4	393.72	342.61	358.52	299.41	306.66	344.62	350.56	330.68	285.49
388.57	398.44	417.62	407.02	433.09	372.17	341.47	427.09	316.34	394.02	357.62	387.5	388.41	397.81	401.22	379.78	374.62	358.45	378.42	410.52	405.6	354.69	414.33	453.4	396.37	413.26	344.86	363.3	399.57	407.12	379.43	339.85
434.89	443.02	463.6	454.05	480.42	419.22	379.06	475.3	353.51	440.69	401.12	434.34	431.36	440.35	446.89	421.85	417.2	399.36	422.97	455.99	447.61	396.44	460.1	501.84	440.2	458.5	383.15	410.43	444.66	453.72	420.53	385.11
473.48	478.87	501.48	491.89	520.04	457.48	410.48	515.82	386	478.27	435.91	472.61	466.53	475.13	483.8	456.57	452.01	432.86	459.08	492.94	482.28	430.93	498.01	542.29	475.28	495.13	414.75	449.83	481.37	492	454.21	422.11
505.97	509.51	533.38	524.1	551.95	489.1	436.95	547.48	411.67	510.34	465.51	504.52	495.88	504.37	515.32	485.12	480.87	461.38	489.01	524.74	511.1	459.74	529.95	575.78	505.86	526.63	441.6	481.49	513.06	524.05	482.72	453.1
532.86	535.28	560.02	550.56	579.29	517.01	459.28	574.67	435.67	536.77	489.96	532.16	521.48	529.34	541.26	510.3	506.14	485.34	515.65	550.2	536.02	484.29	555.93	602.73	531.72	552.1	465.01	508.58	538.78	550.77	506.57	478.36
556.24	557.67	583.26	574.05	602.07	539.82	479.49	598.05	455.7	559.71	512.91	555.59	543.51	550.76	564.2	531.93	528.65	507.08	537.66	573.04	558.33	506.08	579.03	627.24	554.14	575.05	484.73	532.6	561.65	574.02	528.77	501.17
577.37	577.97	603.61	594.23	622.81	560.48	497.05	619.22	473.77	580.29	531.7	576.5	562.71	570.39	584.14	551.13	547.95	526.05	557.06	592.97	576.94	525.7	599.14	648.27	573.68	594.79	502.88	553.29	581.53	594.39	547.83	521.64
611.98	611.34	638.21	628.82	658.11	595.38	528.58	654.46	504.65	614.06	564.57	610.7	595.47	602.44	617.23	583.5	580.13	557.84	589.92	626.57	608.97	558.13	633.09	683.47	606.79	627.93	534.43	587.55	615.28	628.01	579.92	555.3
641.3	639.69	666.49	657.06	686.66	623.5	553.59	682.67	531.19	643.07	591.95	639.42	622.7	629.76	645.72	610.31	606.85	585.12	617.8	654.8	636.37	585.15	661.92	712.5	634.7	656.54	560.14	615.76	643.75	656.66	606.45	582.54
665.48	662.88	691.03	681.35	710.83	648.66	575.91	707.77	553.01	666.92	615.36	663.61	646.32	653.25	669.12	633.74	629.84	608	641.65	678.44	659.98	608.18	685.35	736.95	657.92	679.73	582.37	640.64	666.83	680.56	629.16	606.15
687.46	683.67	712.11	702.26	732.52	669.63	595.84	728.88	573.7	688.17	635.42	684.49	666.86	673.23	690.01	654.27	650.6	627.66	661.98	699.41	679.8	628.42	706.9	758.21	678.76	700.69	601.87	661.46	687.68	701.48	649.96	626.77
706.04	701.27	730.16	720.41	750.35	687.74	613.15	747.15	590.81	706.5	653.52	702.96	684.21	691.38	708.02	671.96	668.05	645.76	679.52	717.23	698.04	646.71	724.36	777.82	696.86	717.96	619.18	679.31	706.15	719.35	667.48	645.08
828.54	821.67	852.25	841.62	872.83	809.55	727.62	869.73	705.75	827.39	772.15	823.84	803.33	809.53	827.5	789.69	785.61	761.57	798.89	837.29	815.83	763.2	845.34	898.87	815.74	837.08	733.79	799.67	825.46	839.4	785.01	761.79
902.43	894.39	925.59	914.83	946.6	882.74	800.71	942.99	778.6	900.07	843.39	896.78	874.97	881.39	899.35	861	856.71	833.96	869.93	908.92	888.59	836.15	917.92	971.56	887.33	908.53	805.95	871.32	897.43	911.24	856.33	834.11
957.44	949.54	981.14	969.87	1002.26	938.09	855.18	999.24	833.45	954.42	898.33	951.77	929.82	936.65	954.07	915.89	911.37	888.28	925.16	964.5	943.58	890.86	972.81	1026.72	942.33	963.46	860	926.84	951.85	965.89	911.25	887.7
1003.34	995.1	1027.3	1015.6	1048.19	983.6	901.34	1044.7	878.13	1000.31	943.89	997.49	976.2	982.87	1000.37	961.36	956.5	933.88	970.95	1010.75	989.36	937.05	1017.99	1072.17	988.43	1008.6	905.46	972.3	997.59	1011.33	956.58	932.76
1042.93	1034.35	1066.32	1054.5	1087.67	1022.96	940.66	1084.47	918.21	1040.04	983.08	1037.4	1014.9	1021.85	1039.1	1000.43	995.61	973.82	1010.2	1049.85	1028.84	976.6	1058.23	1111.95	1027.96	1047.8	945.06	1011	1037.15	1050.42	995.85	971.31
1078.8	1069.62	1102.43	1090.28	1123.25	1059.07	976.27	1120.66	953.39	1075.47	1018.32	1072.4	1050.19	1058.04	1075.11	1036.17	1030.94	1009.35	1045.84	1085.62	1064.21	1012.11	1093.24	1147.34	1063.8	1082.98	979.62	1046.24	1072.15	1085.74	1031.5	1006.18
