allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
111.42	117.17	123.78	116.04	144.31	77.94	94.78	128.42	68.5	111.98	84.06	95.9	116.58	125.36	114.7	111.9	105.94	94.47	98.33	126.55	139.59	84.78	127.16	153.39	120.25	132.65	95.25	71.81	117.08	117.7	117.49	61.97
116.88	125.2	132.57	124.68	153.16	86.06	101.32	137.27	74.06	119.88	91.09	103.55	124.08	133.49	122.78	119.17	113.22	100.85	105.81	133.91	146.35	91.38	134.96	161.89	127.92	140.4	100.87	79.05	125.29	125.94	124.91	68.78
126.9	135.71	143.59	136.64	164.71	96.8	110.45	148.53	81.26	130.12	99.92	114.04	133.13	141.83	132.64	128.63	122.63	109.63	115.56	143.59	155.51	99.91	144.84	172.81	137.43	150.15	108.97	88.32	134.98	136.18	133.71	77.73
135.87	147.59	155.88	149.45	177.5	109.43	120.1	161.8	89.84	141.37	110.64	125.62	143.42	152.44	144.44	139.34	133.74	119.74	126.66	154.81	166.3	109.94	155.83	184.44	148.52	160.98	118.06	99.55	146.63	148.04	144.31	87.92
143.27	156.42	165.52	158.34	186.47	119.03	128.18	171.53	96.76	150.4	119.07	134.96	151.58	160.76	153.21	147.13	141.65	127.93	135.17	163.85	174.17	118.77	165.24	194.06	157.26	169.87	125.1	108.5	154.96	156.3	151.72	96.08
153.98	166.39	176.21	169.26	196.53	129.08	136.78	182.72	104.58	159.3	127.86	144.62	160.62	169.5	162.12	156.03	150.47	136.52	144.62	173.5	183.15	127.53	175.06	203.93	166.47	179.04	132.92	117.57	164.43	166.05	160.1	105.38
162.43	175.89	185.26	178.78	206.75	139.87	144.53	193.24	112.28	168.76	136.06	153.82	169.09	177.89	171.24	164.39	158.85	144.71	153.58	182.29	191.76	135.96	184.32	213.47	175.44	188.33	140.44	127.31	173.28	175.44	168.13	114.81
172.98	184.27	195.92	188.4	216.51	149.19	152.18	203.58	119.45	177.55	145.06	162.9	177.78	186.49	180.36	172.94	167.02	153.21	162.49	190.9	199.49	144.07	193.58	223.41	184.24	197.5	147.41	136.89	182.67	184.54	176.26	123.61
179.81	192.34	203.45	196.5	224.24	157.75	158.16	211.32	126.61	185.17	151.94	171.17	185.47	194.22	188.44	180.26	175.09	160.12	170.3	198.88	207.07	151.31	202.22	232.1	192.47	205.43	153.82	144.83	191.16	193.07	183.47	131.73
197.57	206.47	218.23	211.54	240.46	172.74	169.8	227.12	137.79	199.41	166.01	184.9	198.13	206.18	203.12	192.61	187.49	170.78	182.56	211.1	218.55	163	214.05	245.49	204.04	218.13	165.65	158.33	203.89	206.11	196.58	144.76
275.16	276.51	291.7	286.02	315.28	246.72	228.82	303.66	199.11	273.35	234.57	260.34	267.45	275.48	275.95	261.27	256.4	236.42	254.1	285.09	286.82	230.8	288.77	324.43	276.4	291.2	225.49	232.88	277.37	280.61	262.12	216.84
341.85	335.02	353.22	348.05	378.2	309.35	279.87	367.21	249.69	334.88	293.33	324.02	325.59	332.04	337.58	317.39	313.63	292.15	314.34	345.71	342.99	288.44	351.32	389.92	335.14	351.97	276.72	297.26	338.73	343.72	317.87	278.58
393.28	382.13	403.31	397.41	428.54	358.91	320.02	419.33	291.3	385.29	340.17	374.57	371.55	377.85	388.39	362.35	359.49	335.96	362.26	395.08	389.03	334.05	400.9	442.88	383.38	401.3	317.31	347.8	388.81	394.99	361.75	328.13
431.38	420.66	443.4	438.49	469.28	399.17	352.28	460.75	324.53	425.59	377.6	416.22	408.84	414.98	428.14	399.32	397.8	371.58	401.86	435.11	425.31	370.4	441.55	485.2	421.7	440.9	349.75	390.1	428.65	435.39	398.18	367.49
460.14	451.69	475.13	470.39	501.47	432.23	378.82	493.24	351.44	457.07	407.29	449.53	439.41	444.02	459.92	428.31	426.78	400.08	432.16	466.28	455.1	400.37	473.98	519.51	453.18	472.47	376.64	422.54	460.18	467.53	426.83	399.4
484.58	477.73	502.37	497.89	529.69	459.41	402.14	522.47	375.13	484.75	434.31	477.21	465.76	470.06	487.18	454.04	453.24	425.5	459.49	493.46	480.42	426.33	501.87	548.36	479.84	499.17	400.4	450.86	487.39	495.58	452.22	426.83
506.77	501.5	527.41	523.02	554.95	484.51	422.92	547.33	396.2	509.52	457.36	501.86	488.52	492.88	511.7	477.3	475.97	447.8	483.1	518.64	502.6	449.25	526.69	573.9	503.24	523.86	421.71	476.15	512.76	520.68	474.23	451.41
528.49	522.63	548.69	544.57	576.94	506.13	441.94	568.41	415.18	531.24	477.94	524.21	508.44	513.68	533.14	496.98	496.44	467.04	503.84	538.48	523.38	468.25	547.85	595.54	524.47	544.99	440.25	496.9	533.53	542.12	494.65	471.99
547.16	541.88	567.93	564.02	596.71	526.22	458.3	589.8	431.87	550.42	495.9	543.61	527.62	531.77	551.94	515.41	515.41	484.75	522.71	558.4	541.34	486.27	566.99	615.37	542.2	563.66	457.05	516.96	552.72	560.78	513.32	490.48
577.59	571.25	598.78	594.71	628.02	556.86	485.51	619.95	460.18	580.41	525.73	574.55	557.02	560.57	582.47	544.22	544.52	513.94	552.39	587.56	570.6	516.77	597.45	647.31	572.47	593.81	484.85	548.49	583.01	591.57	542.11	521.8
603.55	597.12	625.18	620.58	653.91	582.66	510.8	647.4	484.19	606.7	551.31	600.69	582.01	586.22	608.13	569.02	569.92	538.99	577.88	613.36	595.85	541.51	624.07	673.63	597.81	619.5	509.52	575.4	608.59	617.24	567.29	546.62
625.22	618.17	647.23	642.07	675.73	604.23	530.32	668.49	504.13	627.68	571.76	622.64	602.65	605.75	629.89	589.63	590.26	559.31	598.84	635	615.97	562.04	645.78	695.65	618.93	640.83	529.22	596.59	630.18	638.92	587.85	568.56
644.26	636.95	666.13	661.89	695.4	623.9	548.33	687.91	522.79	647.57	589.85	642.16	621.63	624.75	648.6	607.65	608.37	577.67	617.63	653.87	634.65	580.97	665.01	714.74	638.39	659.25	546.86	615.16	649.21	658.09	605.75	586.71
661.72	655.02	684.4	679.52	713.47	641.91	565.21	706.05	539.28	664.79	607.99	659.57	638.83	642.64	666.43	624.6	625.45	595.06	635.34	671.6	652.06	598.15	682.95	732.42	656.01	677.01	563.66	633.13	667.2	675.69	623.22	604.33
