allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
108.76	109.98	116.21	108.01	136.04	71.02	89.95	120.02	65.99	105.63	79.9	90.05	111.57	120.96	108.73	107.45	100.08	91	93.42	121.24	135	81.24	120.76	147.44	114.38	126.85	92.67	67.06	111.8	112.17	113.93	57.58
114.13	116.64	123.3	115.15	142.15	77.33	95.8	127.66	70.64	112.54	85.15	96.33	117.99	127.6	115.26	113.76	106.36	96.62	99.42	127.94	140.43	87.09	128.24	154.29	120.67	133.38	97.67	72.75	117.94	118.52	119.67	62.81
120.89	124.79	132.81	125.27	151.36	85.34	103.59	136.97	76.88	120.6	92.93	104.56	125.8	135.77	123.52	121.34	114.09	104.15	107.24	135.83	148.47	94.12	136.13	162.51	129.43	141.14	104.66	79.31	126.31	126.85	127.66	69.42
128.93	133.39	141.49	133.65	161.01	93.97	111.09	145.69	83.75	128.93	101.34	112.76	134.23	143.47	132.47	130.03	122.47	111.66	115.56	144.38	156.33	101.86	144.16	171.51	137.29	149.38	111.89	87.02	135.02	135.07	135.52	76.69
136.45	141.28	149.99	141.71	169.23	102.79	119	154.96	90.49	137.54	109.39	121.27	142.3	151.32	140.99	137.56	131.03	119.56	123.58	153.3	164.48	109.42	152.24	180	145.47	157.14	118.97	95.37	143.1	143.58	142.94	84.24
142.88	149.4	158.42	150.95	176.98	110.33	126.54	163.08	97.36	144.88	117	129.42	149.61	159.31	148.67	145.04	138.12	127.01	131.73	160.89	171.79	117.21	160.42	188.11	153.03	165.15	125.96	102.91	150.68	150.76	150.1	91.04
150.56	157.26	166.58	158.18	185.67	119.01	133.89	171.72	104.13	152.79	125.07	137.73	157.49	166.79	156.93	152.49	145.77	134.51	139.63	168.72	179.62	124.83	168.48	196.7	160.64	173.06	133.18	110.22	158.67	159.22	157.58	99.03
157.63	164.93	175.15	166.64	194.07	127.59	140.94	180.69	111	160.96	133.43	145.59	165.39	174.97	164.96	160.57	153.54	141.8	147.83	176.73	186.97	132.91	176.83	204.45	168.73	181.01	139.82	118.6	166.65	167.05	165.4	106.48
165.47	172.48	183.28	174.82	201.51	135.73	148.21	189.04	118.18	168.39	140.73	153.11	172.77	182.66	172.89	167.84	161.07	148.79	155.41	184.2	194.74	139.77	184.31	212.39	176.04	188.61	147.01	126.69	174.5	175.21	172.41	114.47
172.8	180.33	191.81	183.07	209.24	143.92	154.53	197.23	125.1	176.18	148.31	161.4	180.67	189.91	181.06	175.11	168.37	155.66	163.07	191.99	202.02	147.18	192.44	220.62	184.03	196.26	153.4	134.84	182.27	182.75	179.98	122.06
241.97	250.11	265.61	256.97	283.35	217.34	215.12	273.87	186.22	247.53	216.97	233.85	248.63	259.55	254.42	242.05	235.31	220.08	232.67	263.99	269.34	214.1	264.7	296.37	252.81	267.45	212.98	206.43	253.66	255.77	244.46	192.72
303.74	310.04	327.24	319.59	346.25	280.47	265.8	337.97	235.59	310.31	275.47	297.83	306.83	315.06	316.12	298.45	292.39	274.33	292.31	323.48	323.91	269.73	325.29	360.78	311.04	326.15	263.44	269.32	314.07	317.85	298.47	251.66
353.55	357.25	377.18	370.19	398.26	331.38	304.48	390.52	277.18	360.63	322.02	348.98	352.83	359.91	365.49	343.38	337.75	316.65	339.83	371.35	367.99	314.25	374.55	414.11	357.71	374.14	301.62	319.42	362.63	367.63	341.4	300.48
395.18	397.13	418.11	411.52	440.53	373.16	336.91	433.73	310.05	402.07	359.05	391.76	391.04	397.56	406.51	380.25	375.25	352.2	378.63	411.39	404.2	350.41	415.73	457.37	396.56	413.78	334.34	360.77	403.29	409.02	377.09	339.92
429.3	429.1	451.69	445.98	474.93	407.05	363.91	468.53	337.4	435.52	390.54	425.73	421.61	427.7	439.33	410.69	405.79	381.3	410.2	444	434.4	380.31	448.87	492.4	428.16	446.75	360.87	395.33	435.69	442.31	407.02	372.15
458.07	456.19	479.77	473.79	504.42	436.24	387.71	497.35	361.39	464.03	416.62	454.92	447.96	454.27	466.7	436.23	431.58	406.55	436.69	470.83	459.44	406.36	476.25	522.35	455.12	473.5	384	424.09	463.03	470.26	431.79	399.99
482.44	478.89	504.5	499.15	529.57	460.67	407.49	522.92	381.93	487.72	438.98	478.68	470.81	475.82	490.63	458.31	454.2	428.11	459.76	494.83	481.61	428.07	499.85	547.17	477.77	496.68	403.94	447.7	486.35	493.98	453.45	423.15
503.49	499.25	525.39	520.18	549.98	481.43	425.49	544.31	400.36	508.43	458.69	500.29	490.56	494.94	511.33	477.35	473.44	446.95	479.46	516.11	500.96	447.47	521.87	568.61	497.57	517.88	421.52	469.06	506.86	515.56	472.16	443.41
522.95	517.85	543.44	538.13	568.62	500.24	441.52	563.33	416.41	527.42	475.82	519.58	507.44	513.14	529.57	494.09	490.55	463.08	497.04	533.45	518.23	464.59	539.46	587.23	516.06	534.93	437.31	486.85	525.14	533.59	488.83	460.86
554.05	547.39	574.39	569.97	599.95	532.01	468.67	594.9	443.48	557.6	505.56	549.84	537.21	541.72	559.81	524.24	519.97	491.12	527.84	563.62	546.99	492.93	569.74	618.33	545.23	565.21	464.63	519.05	555.04	563.64	517.87	490.43
580.54	573.02	599.97	595.33	626.54	557.39	491.74	620.59	467.26	583.88	530.73	576.28	562.25	566.16	585.15	548.51	544.28	516.08	552.3	588.44	571.54	518.38	594.58	645.4	570.4	590.04	487.62	544.69	580.91	589.41	541.38	516.61
602.59	594.19	621.51	616.76	649.44	580.28	512.43	643.16	487.57	605.16	551.48	597.87	583.67	587.49	606.8	569.84	564.42	536.2	573.23	610.73	592.36	539.22	616.66	666.94	591.5	611	507.63	566.16	602.04	610.64	562.58	537.46
621.91	612.97	641.07	635.56	668.34	598.68	529.99	662.6	504.81	624.32	569.46	617.04	601.33	605.82	625.57	587.24	583.01	553.84	591.85	629.21	610.15	556.9	635.56	685.57	609.83	629.51	525.43	584.59	620.66	629.16	580.48	555.75
639.02	629.12	657.95	652.93	685.28	616.07	545.89	679.41	521.37	641.54	585.83	633.89	617.67	621.44	641.93	602.97	598.91	570.05	607.55	645.47	626.21	573.27	652.2	702.73	625.81	646.02	540.46	600.94	636.74	646.15	596.12	572.24
749.19	737.51	768.49	761.88	797.24	726.01	650	790.96	625.57	749.46	692.43	743.03	724.93	728.23	749.45	709.75	704.28	674.84	714.59	752.15	732.5	679.52	760.51	813.47	733.12	752.99	644.47	709.38	744.37	753.43	701.58	678.11
818.91	806.5	836.77	830.87	865.29	795.26	716.12	859.27	692.26	818.66	759.15	811.59	793.12	796.47	817.9	777.96	771.72	741.02	782.36	821.77	801.12	746.04	829.13	881.18	801.15	820.52	709.93	777.91	812.92	821.17	769.04	743.31
870.13	856.88	887.98	881.75	916.57	846.19	767.36	911.12	741.82	869.49	810.81	863.05	844.18	847.37	868.41	827.74	821.5	792.38	833.27	871.3	851.94	797.76	879.46	931.97	851.48	870.11	759.41	828.04	863.22	871.72	819.5	793.78
912.79	899.19	931.23	924.81	959.5	888.8	810.3	954.09	786.2	912.2	853.26	905.6	885.7	889.63	911.35	870.39	863.18	834.91	875.47	915.42	893.64	840.25	921.65	974.43	893.93	913.09	802.96	870.21	905.37	913.65	861.52	835.81
