allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
123.18	133.27	138.2	128.17	154.65	94.74	106.18	139.47	81.93	118.06	95.49	108.55	126.6	136.66	125.07	121.02	114.23	109.12	111.69	137.41	146.97	100.31	137.92	163.9	128.57	143.16	107.61	88.75	126.63	130.44	127.83	73.45
131.84	146.37	151.88	142.84	169.58	108.12	118.28	154.54	90.82	130.97	107.21	120.65	137.61	148.24	138.02	132.55	125.78	119.7	122.32	149.02	158.24	109.93	149.62	176.33	140.71	154.14	117.8	99.49	138.37	142.14	138.84	82.74
138.68	156.23	162.67	152.72	180.21	118.35	127.51	164.66	98.68	139.91	115.16	130.47	146.37	156.59	146.51	141.64	134.91	129.14	132.35	158.56	167.45	119.21	159.34	186.82	150.75	163.7	126.59	108.86	147.77	151.91	147.73	91.63
148.87	169.26	176.44	166.26	194.35	132.6	139.23	180.25	108.93	151.74	127.06	142.9	157.88	168.5	158.55	153.04	146.03	140.04	143.75	170.85	179.07	130.63	171.29	199.4	162.45	175.81	136.88	121.47	159.79	164.12	158.89	103.44
159.85	181.2	189.32	179.25	206.34	145.07	149.72	193.57	118.42	162.6	137.14	153.14	167.93	178.93	168.99	163.05	155.93	149.5	154.03	181.36	189.02	140.76	182.21	210.74	172.93	186.88	146.26	132.45	169.94	174.28	168.5	113.86
172.05	195.53	203.58	194.89	221.43	159.56	162.18	209.02	129.34	175.38	149.97	166.12	180.81	191.1	182.35	175.76	168.79	161.12	166.69	194.37	201.13	152	195.48	224.18	185.99	199.65	157.77	145.08	183.24	188.05	181.01	127.38
176.64	203.46	211.85	202.51	229.85	168.17	169.09	217.07	137.11	184.6	157.62	175.9	189.36	199.13	191.33	184.57	177.31	169.71	175.56	202.9	209.4	161.33	204.42	233.72	194.98	208.16	165.07	154.51	192.05	197.07	188.78	135.98
190.36	215.9	225.1	215.18	242.86	181.11	180.07	230.92	147.1	195.63	168.3	186.93	199.87	209.91	202.37	194.7	187.86	180.13	186.1	213.32	219.76	171.26	215.33	245.58	205.38	218.99	174.99	165.98	202.78	208.18	199.56	147.13
206.64	231.38	241.25	231.81	260.28	198.3	194.02	246.99	158.5	209.11	182.09	200.4	212.62	222.94	216.34	207.78	201.01	191.95	199.27	226.33	232.74	183.94	228.34	260.38	218.35	232.09	187.68	178.84	216.35	221.59	212.2	160.18
207.12	236.64	246.53	236.27	265.21	202.66	197.89	252.54	164.72	215.79	188.59	207.71	219.09	229.53	222.36	214.33	207.03	199.45	206.24	234.37	239.09	191.11	235.85	268.06	225.48	239.32	193.9	186.9	223.33	228.5	218.09	167.28
