allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
112.06	113.83	120.02	112.68	140.42	75.31	92.48	124.93	67.65	109.18	82.64	93.14	113.92	123.18	111.91	109.79	103.23	93.12	96.19	124.02	137.08	83.19	123.59	150.85	116.63	129.86	94.3	70.36	114.29	114.98	115.61	59.76
117.01	119.68	127.38	119.47	147.07	81.47	98.38	132.05	72.62	115.69	88.56	99.94	120.25	129.99	118.66	115.82	109.39	99.11	102.62	131.03	143.15	89.18	130.69	157.83	123.17	136.37	99.34	75.45	120.93	121.32	122.05	65.34
126.31	129.83	137.51	129.52	156.85	90.4	106.11	142.44	79.19	124.19	96.61	108.86	129.42	138.41	127.46	124.8	118.03	107.16	111.5	139.47	151.68	97.01	139.53	167.35	132.58	145.06	107.01	83.55	130.52	130.95	130.41	73.07
134.63	139.68	147.94	139.73	167.73	100.84	115.21	153.32	86.44	134.48	105.7	118.64	138.37	147.4	137.83	134.1	127.52	115.46	120.72	148.94	160.86	105.34	148.86	177.17	141.02	154.39	115.26	92.1	139.94	141.03	139.47	81.52
140.71	146.38	155.44	147.05	174.94	108.23	122.06	160.96	93.31	141.7	112.81	126.27	145.29	154.48	144.3	140.78	134.4	123.05	128.55	156.89	167.82	113.02	157.06	185.14	149.42	162.03	121.58	100.25	147.33	147.94	145.92	88.34
149.65	155.59	164.86	156.92	184.82	117.51	130.72	171.16	100.51	149.86	121.46	135.28	153.34	162.71	152.99	149.2	142.51	131.11	136.81	164.85	175.94	120.89	165.4	194.05	157.65	170.28	129.28	108.28	155.78	156.31	153.53	96.35
160.36	166.09	176.56	168.39	196.72	129.55	139.97	182.51	108.95	161.07	131.77	145.59	163.79	172.91	164.28	158.96	152.32	140.26	146.64	175.4	186.08	130.57	175.75	204.49	167.59	180.43	137.76	118.71	166.14	167.05	163.79	106.36
167.97	174.49	185.11	176.98	205.18	137.7	147.32	191.57	116.08	169.47	139.92	153.98	171.64	180.81	172.93	166.55	159.98	147.19	154.88	183.32	193.44	138.1	184.26	213.09	175.27	188.22	144.62	126.96	174.3	175.61	171.44	114.43
170.93	178.12	189.5	181.78	208.47	142.22	150.63	195.94	120.48	173.87	143.62	159.2	176.29	185.46	176.88	171.42	164.61	152.48	159.77	188.75	197.83	143.37	189.83	218.35	181.01	193.79	148.33	131.9	179.51	180.39	175.47	119.47
181.4	188.45	199.55	192.67	218.52	152.21	159.6	206.23	129.03	183.43	153.26	168.67	185.39	194.8	186.9	180.68	173.63	160.65	168.93	198.06	206.66	151.91	199.03	228.31	189.95	202.71	157.07	141.86	189.24	189.69	184.2	128.94
253.28	261.86	275.72	268.04	296.37	228.8	221.34	285.72	192.39	259.48	224.95	244.64	257.17	265.69	263.19	250.09	243.11	227.06	241.27	272.17	276.16	220.56	274.27	307.47	262.58	276.64	218.26	216.8	263.46	266.25	250.92	201.67
313.73	319.74	337.13	330.34	358.72	291.88	270.9	349.51	241.47	320.48	282.46	308.45	313.91	321.46	324.14	306.43	300.05	280.96	300.28	331.43	330.44	276.93	334.49	371.42	320.52	335.45	268.08	279.87	323.14	326.99	305.1	262.06
364.36	367.9	388.34	382.02	411.04	342.48	310.63	402.68	283.6	371.17	329.8	360.12	360.34	367	374.28	351.61	345.79	324.44	348.6	380.78	374.93	322.15	385.26	425.15	367.2	384.84	307.5	331.59	372.42	378.04	349.03	310.73
405.96	406.41	428.25	422.49	453.07	384.78	343.16	445.29	316.45	411.79	366.75	402.35	398.31	404.46	414.71	388.63	383.44	359.27	387.41	420.67	411.9	358.02	425.02	467.65	405.54	423.49	340.17	372.63	412.59	418.42	384.72	349.59
438.69	438.14	461.17	456.45	486.27	417.87	369.88	478.79	343.18	444.62	397.87	435.58	428.63	434.49	447.18	418.28	413.47	389.01	418.31	452.33	442.03	388.24	457.89	501.99	436.85	455.7	366.72	405.79	444.73	450.97	413.78	381.88
467.41	465.55	489.41	483.97	515.89	446.17	394.05	508.3	367.08	472.58	424.56	464.24	455.21	460.42	474.58	444.21	439.66	413.23	445.52	479.81	467.7	413.89	485.4	531.78	463.79	482.73	390.8	435.06	471.95	478.88	438.96	409.4
491.91	487.89	513.69	508.39	539.74	470.05	414.12	532.61	388.09	496.43	446.66	488.26	477.38	482.54	498	466.38	461.53	434.58	468.12	503.27	488.85	435.89	509.32	556.25	486.21	505.5	410.18	458.02	495.37	502.55	460.19	432.2
514.2	508.02	534.67	529.75	562.01	491.7	432.46	554.73	406.4	518.2	466.83	509.66	497.72	502.3	519.87	486	481.56	454.27	488.84	524.16	509.09	455.16	530.59	578.16	506.61	527.22	428.56	479.06	516.78	524.06	479.53	452.81
532.18	525.85	552.67	547.67	580.17	509.96	447.35	572.55	422.09	535.98	482.99	528.37	514.9	519.53	536.93	502.37	497.84	469.83	505.62	541.29	525.18	471.57	547.66	595.97	523.8	543.83	443.87	497.08	533.64	542.21	495.95	469.5
563.96	556.69	584.15	578.84	611.74	542.03	475.42	604.4	450.49	566.29	513.9	559.04	544.7	548.67	567.84	532.21	528.41	499.09	536.24	571.93	554.66	501.48	578.26	627.87	553.76	574.45	471.27	528.31	564.3	573.05	525.91	499.61
589.46	581.55	609	604.06	636.83	566.97	498.37	630.62	472.93	591.97	537.93	584.75	569.07	572.9	592.42	556.63	551.72	523.49	560.91	596.27	578.96	525.81	603.55	653.36	578.57	598.99	494.1	553.28	589.05	597.9	549.33	525.32
612.03	602.51	630.93	625.61	659.15	588.63	519.24	652.99	493.6	613.2	558.99	606.37	590.25	593.79	614.32	577.38	572.78	544.48	582.15	617.8	599.6	546.86	625.39	675.42	599.63	620.12	515.69	575.55	610.69	619.46	570.43	546.61
632.12	621.02	650.6	645.44	678.5	607.92	536.91	672.3	512.19	632.63	577.58	625.76	608.23	612.21	632.98	595.88	591.23	561.84	600.28	636.76	618.71	565.07	644.41	694.81	618.05	639.21	532.49	594.6	629.27	638.32	588.52	565.04
648.32	637.85	666.76	661.75	695.51	625	552.41	688.88	528.23	649.45	593.58	643.12	624.66	628.31	649.62	612.21	607.13	578.22	616.6	653.77	633.95	581.16	661.12	711.63	634.57	655.57	548.43	611.1	646	654.96	603.73	581.22
759.52	746.65	778.67	773.45	808.49	735.23	657.33	801.59	633.14	759	700.94	752.05	732.33	736.22	758.02	718.73	713.27	683.71	724.41	761.57	740.87	687.98	771.19	822.82	742.5	762.56	652.9	720.15	754.09	762.59	710.76	687.99
829.6	815.76	847.07	841.27	876.8	804.68	724.43	869.64	700.04	828.27	768.95	821.2	800.99	804.54	826.06	787.22	780.99	749.48	792.29	830.49	809.58	755.24	838.79	890.12	811.01	830.47	718.51	787.8	822.34	831.1	778.84	754.34
882.54	867.61	899.51	892.96	929.13	856.99	777.24	922.22	751.13	879.47	821.04	873.16	852.71	856.13	878.11	838.18	832.23	802.83	843.73	881.34	861.44	807.84	890.21	942.38	862.51	881.73	770.46	839.34	874.01	882.18	830.05	806.1
924.51	909.56	942.19	935.21	971.12	899.51	819.44	965.35	794.61	922.4	863.01	916.1	895.17	899.17	921.04	880.42	873.64	844.97	885.87	924.46	904.03	850.42	932.96	984.35	905.41	923.82	812.61	880.57	916.49	924.23	872.11	847.04
962.95	947.01	979.86	973.22	1008.79	937.41	856.09	1002.72	832.15	960.35	900.88	953.12	932.35	936.38	958.17	918.01	910.61	881.82	923.55	961.38	941.64	887.45	970.72	1021.71	942.29	961.32	849.93	918.15	953.43	961.25	909.77	883.51
996.78	980.08	1013.95	1006.58	1043.28	970.62	890.06	1036.78	865.26	993.44	934.11	986.63	965.95	970.06	991.71	951.07	943.8	915.36	956.7	994.71	974.76	921.57	1003.46	1055.11	975.51	994.53	883.15	950.94	986.39	994.52	943.06	916.86
1027.91	1011.08	1044.77	1037.2	1074.54	1001.47	921.08	1067.39	896.63	1024.5	964.74	1017.45	996.94	1000.99	1022.27	982.22	974.47	946.23	987.41	1025.6	1005.36	952.54	1034.49	1085.73	1006.86	1024.69	913.97	982.73	1017.28	1025.2	973.79	946.92
1056.97	1039.81	1074.05	1066.22	1103.02	1030.95	950.08	1096.88	925.11	1053.39	993.69	1045.98	1025.36	1030.42	1050.86	1010.61	1002.74	974.69	1015.88	1054.14	1034.75	981.1	1063.11	1114.49	1035.33	1052.96	942.01	1010.31	1045.5	1053.18	1002.64	975.14
1084.79	1067.23	1102.1	1094.04	1131.65	1058.99	978.22	1125.89	953.07	1082.3	1021.76	1074.03	1053.28	1058.47	1079.01	1038.52	1030.71	1001.92	1043.28	1082.38	1062.81	1008.28	1091.02	1142.02	1062.88	1080.1	970.02	1037.59	1073.46	1081.05	1030.55	1002.53
1111.46	1094.2	1128.54	1120.57	1158.43	1085.62	1004.42	1152.07	979.84	1107.17	1047.47	1100.33	1079.35	1084.57	1104.58	1064.12	1055.89	1027.98	1068.79	1107.58	1088.78	1034.93	1117.26	1168.56	1088.91	1106.02	996.05	1063.42	1099.69	1106.32	1056.73	1027.86
1135.99	1118.74	1153.69	1145.22	1183.41	1110.63	1029.73	1176.7	1004.75	1132.5	1071.95	1125.21	1105.02	1109.19	1129.89	1089.57	1080.43	1053.06	1094.46	1132.99	1113.69	1060.2	1142.15	1193.48	1114.06	1130.83	1020.4	1088.85	1124.2	1131.15	1081.99	1052.25
1161.49	1143.63	1178.78	1169.59	1207.58	1134.73	1053.62	1201.58	1029.05	1157.28	1097.37	1149.51	1128.48	1133.77	1154.24	1113.62	1104.65	1077.03	1118.94	1156.94	1138.62	1084.23	1166.76	1217.69	1137.95	1155.48	1045.01	1113.59	1148.61	1155.52	1106.51	1076.36
1185.75	1167.16	1202.37	1193.59	1231.47	1158.59	1077.72	1225.4	1053.13	1180.87	1120.26	1173.76	1152.15	1157.87	1178.76	1136.99	1127.8	1100.75	1141.86	1180.33	1161.9	1108.03	1190.37	1241.17	1162.06	1178.59	1068.21	1135.49	1172.07	1178.9	1129.2	1098.9
1207.83	1190.34	1225.54	1216.9	1254.43	1181.65	1100.55	1248.38	1075.53	1203.66	1143.09	1196.36	1175.36	1180.79	1201.63	1160.53	1150.23	1123.28	1165.29	1203.71	1185.19	1131.09	1212.25	1264.01	1184.94	1201.21	1091.74	1158.71	1194.85	1202.14	1152.01	1121.87
1230.89	1211.95	1247.51	1238.53	1277.41	1203.92	1123.07	1271.01	1097.97	1226.15	1166.09	1218.64	1197.63	1203.13	1223.52	1182.92	1172.92	1145.39	1187.4	1225.49	1207.83	1153.4	1236	1288.06	1207.44	1222.83	1113.78	1180.72	1217.11	1223.04	1174.14	1143.69
1252.89	1234.07	1270.01	1260.44	1300.46	1226.02	1145	1294.48	1120.06	1248.75	1187.84	1240.61	1220.08	1225.45	1245.56	1204.84	1194.79	1168.37	1209.51	1248.06	1229.73	1175.63	1257.34	1310.06	1229.5	1244.95	1135.74	1202.74	1239.63	1245.73	1196.46	1165.37
1275.36	1255.92	1294.18	1284.44	1322.96	1248.65	1168.22	1316.61	1142.14	1270.78	1209.47	1262.6	1241.71	1247.38	1267.35	1226.76	1216.44	1189.85	1231.45	1269.6	1251.91	1196.58	1281.03	1331.92	1251.75	1266.45	1157.77	1224.2	1260.26	1267.33	1218.16	1187
1297.45	1276.9	1315.14	1305.5	1343.83	1269.77	1188.89	1337.59	1162.66	1293.18	1231.23	1284.98	1262.44	1268.67	1289.98	1247.65	1237.43	1210.17	1252.23	1292.1	1272.66	1218.46	1302.31	1352.6	1272.25	1288.96	1179.4	1245.23	1283.35	1289.58	1239.72	1207.17
1319	1299.08	1336.12	1325.81	1364.49	1291.92	1209.6	1358.26	1184.33	1314.18	1251.71	1305.5	1284.61	1291.25	1310.75	1268.2	1257.8	1230.64	1272.57	1313.24	1294.52	1238.93	1323.31	1372.86	1294.35	1309.22	1199.55	1266.17	1303.63	1310.06	1260.38	1227.8
