allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.41	121.71	127.95	118.44	146.7	82.34	97.42	132.31	71.72	113.01	85.5	98.34	118.43	128.56	116.2	113.72	107.21	98.16	101.46	129.31	141.28	88.16	128.08	156.04	121.77	135.17	98.36	76.07	119.54	120.74	119.89	64.69
121.18	130.48	136.98	128.69	156.7	91	104.57	141.46	77.09	121.56	92.46	106.69	125.92	135.22	125.04	121.93	115.02	105	109.25	137.34	149.09	95.2	136.8	164.58	130.49	142.89	104.64	84.21	127.65	129.4	127.7	71.4
130.89	141.8	149.14	140.98	168.44	103.15	115.32	154.25	85.76	132.74	102.94	117.71	136.15	145.74	136.09	132.03	125.47	114.53	119.37	148.28	158.76	104.4	147.12	176.14	140.56	153.29	113.49	93.97	138.4	140.3	137.23	81.1
141.32	154.07	162.18	153.79	182.05	115.39	125.54	168.09	94.54	143.93	113.81	129.93	146.97	156.03	147.16	142.57	136.28	124.8	130.47	159.26	169.06	114.48	158.65	188.07	151.27	164.42	123.26	104.82	149.39	151.21	147.49	91.38
150.34	163.05	172.27	163.55	192.65	125.81	134.21	178.58	102.18	152.95	122.69	138.62	155.39	164.72	156.43	151.17	144.85	133.25	139.46	167.66	177.58	123.59	168.03	198.06	160.5	173.28	131.12	114.53	158.54	161.01	155.87	100.08
159.45	173.03	183.18	174.09	203.14	136.99	142.84	190.83	110.53	162.7	132.18	148.72	165.05	174.07	166.11	160.21	153.85	142.11	148.95	177.8	186.75	132.77	178.39	208.33	169.55	183.25	139.01	124.42	168.67	170.49	164.57	109.7
169.96	184.59	194.86	186.47	214.52	148.96	151.83	202.04	119.42	173.2	141.96	159.62	174.92	184.41	176.94	170.1	163.67	151.23	158.81	188.07	195.77	141.85	188.4	218.53	179.86	193.65	147.44	135.36	178.8	181.08	174.01	119.84
180.61	193.83	204.45	197	224.86	158.55	160.28	212.6	127.49	183.05	150.82	169.49	183.93	193.35	186.54	178.96	172.23	159.84	168.07	196.9	204.82	150.59	197.47	228.54	189.13	202.65	155.18	144.91	188.06	190.75	182.41	130.13
189.65	203.42	214.09	206.14	234.29	168.59	168.58	222.83	135.59	192.24	159.75	179.12	192.93	201.28	195.82	187.8	181.08	168.07	177.53	205.74	213.09	159.38	206.68	238.37	198.28	211.75	163.34	154.42	197.74	199.8	191.38	139.11
198.93	211.71	222.77	214.3	243.76	177.89	175.16	232.14	142.65	200.72	167.84	187.97	200.68	209.51	204.1	195.72	189.21	175.52	185.56	214.59	221	166.97	214.94	247.71	206.38	219.82	170.47	162.75	205.82	208.55	198.29	147.36
