allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.12	115.76	123.11	114.01	141.99	77.35	93.93	127.45	69.66	109.85	82.99	94.87	115.5	125.66	113.34	110.98	104.38	95.44	98.18	126.73	139.01	85.74	126.17	152.07	118.71	131.82	95.92	72.94	115.99	116.76	117.24	61.31
120.59	124.17	131.88	122.52	150.41	85.3	101.14	136.22	75.03	117.77	89.43	102.45	122.91	132.93	120.99	118.08	111.61	102.06	105.18	134.13	146.4	92.21	133.37	160.47	125.98	138.74	101.96	79.65	123.65	125.01	124.2	68.02
129.41	134.6	142.62	133.44	161.15	95.4	109.67	147.44	82.67	127.7	98.77	112.11	132.2	141.53	131.38	127.37	120.57	110.77	114.8	143.14	154.62	100.82	143.18	170.42	135.88	148.1	109.88	88.47	133.28	135.01	133.34	76.05
138.52	143.4	152.2	143.01	171.48	104.89	118.23	157.34	89.6	136.8	107.35	121.59	140.62	150.21	140.17	136.24	129.84	119.2	123.65	152.03	163.54	109.14	152.36	179.95	144.87	157.4	118.03	97.26	142.46	144.22	141.83	84.73
145.88	152.21	161.49	153.25	180.31	114.71	126.69	167.67	97.33	145.99	116.07	131.22	149.25	159.06	149.1	144.39	138.27	127.64	132.84	161.06	171.48	117.57	160.92	189.7	153	166.05	125.66	106.16	151.3	153.56	149.49	92.43
154.35	161.06	171.26	162.83	190.77	124.91	135.24	177.68	104.94	154.18	124.53	139.75	157.31	167.05	157.91	153.04	146.47	136	141.35	169.66	179.83	125.87	169.42	198.94	161.74	174.38	133.5	114.63	159.98	162.01	158.21	100.91
162.92	170.01	180.83	171.77	199.76	134.36	142.58	187.56	112.53	163.22	133.82	148.87	166.41	175.98	167.11	161.58	154.65	143.46	149.99	178.44	188.31	134.49	179.25	208.03	169.86	183.8	140.51	123.4	168.74	170.71	165.58	109.63
172.2	179.16	190.16	181.36	209.13	143.91	150.51	197.05	120.52	172.49	142.28	158.47	175.05	184.82	176.14	169.62	163.33	151.59	158.61	187.17	197.25	142.57	188.64	217.2	179.56	193.09	148.4	133.1	177.63	180.12	174.31	118.89
180.86	187.31	198.71	189.93	217.38	152.02	158.28	205.63	128.56	180.85	150.46	166.8	183.17	192.86	185.07	177.94	171.44	159.36	166.86	195.41	204.87	150.61	196.7	226.11	187.35	200.91	155.57	141.84	186.36	188.8	181.88	127.25
189.2	196.42	207.36	199.04	226.49	161.41	165.38	215.21	135.52	189.87	158.99	176.1	191.65	201.2	193.97	187.01	179.76	167.28	175.26	203.89	212.59	158.94	205.26	234.86	196.06	209.48	162.58	150.4	195.12	197.27	190.3	135.83
264.03	271.4	285.68	278.08	306.02	239.54	229.64	296.76	200.83	267.76	231.89	254.6	265.73	274.86	272.07	259.6	251.13	235.86	249.53	279.93	284.32	229.38	282.55	316.41	270.53	285.35	226.28	227.76	271.56	275.33	259.74	210.42
325.25	331.34	349.33	341.42	370.5	304.49	281.38	362.32	252.79	331.31	292.55	320.44	324.78	332.73	335.42	316.7	310.46	292.19	311.31	341.68	340.78	287.44	345.43	383.18	330.07	346.14	278.23	292.57	332.84	338.7	314.86	273.17
376.08	380.18	400.92	393.44	423.02	356.38	322.53	416.52	295.6	383.12	340.3	372.85	372.27	379.75	386.83	363.25	357.37	336.93	360.08	392.16	387.45	333.17	397.35	437.39	378.33	396.4	319.84	344.72	383.59	390.01	359.23	323.16
