allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.14	111.81	117.38	109.33	136.92	72.74	90.09	121.29	67.06	105.97	80.12	90.88	112.7	121.78	109.6	107.37	101.04	92.03	94.66	121.88	135.61	82.63	122.3	148.28	114.81	127.43	93.38	69.35	112.17	113.21	113.86	58.56
117.6	120.14	127.04	118.23	145.59	80.91	98.15	131.36	73.38	114.35	87.16	99.03	120.39	130.05	117.75	115.49	108.67	99.47	102.23	130.71	143.24	89.76	130.54	156.32	122.6	135.87	100.27	76.2	120.03	121.22	121.46	65.18
124.54	128.84	136.35	127.5	154.1	89.28	106.03	140.28	80.14	122.6	95.25	107.55	129.06	138.08	127.27	123.84	116.76	107.22	110.5	138.77	151.18	97.4	138.91	164.96	131.77	143.76	107.26	83.72	129.28	130.24	129.9	72.15
132.59	137.53	145.63	136.73	163.51	97.99	114.38	149.56	86.97	131.71	103.18	116.16	137.08	146.53	135.89	132.13	125.09	115.58	119.19	147.87	159.49	105.16	147.3	174.15	139.79	152.01	114.92	91.67	137.62	138.7	137.85	79.49
140.55	146.28	154.64	145.39	172.53	107.59	122.19	159.47	94.22	140.25	111.36	125.08	145.39	154.55	144.55	140.49	133.63	123.39	127.98	155.82	167.65	113.5	155.52	183.11	148.19	160.7	122.73	99.95	146.21	147.3	145.8	87.35
147.64	154.06	163.11	153.83	181.74	116.33	130.33	168.17	101.42	148.22	120.22	133.81	153.03	162.95	152.79	148.21	141.45	131.6	136.27	164.25	175.61	121.05	163.99	192.21	156.07	168.83	130.29	108.19	154.18	155.38	153.29	95.18
155.86	162.66	171.56	162.82	190.43	125.03	138.32	177.84	108.85	156.6	129.07	142.24	161.9	171.37	161.72	156.5	149.89	139.1	144.8	172.87	184.32	129.71	173.26	200.71	164.29	177.65	137.91	117.09	162.7	164.36	161.32	103.58
162.91	170.33	180.61	171.04	198.68	134.03	145.24	186.69	116.13	164.89	136.26	149.65	169.65	179.42	169.42	164.19	156.71	146.41	152.22	180.9	191.77	136.97	180.97	209.03	172.45	185.33	144.36	125.03	170.84	172.23	168.51	110.93
169.8	178.45	188.89	179.7	206.03	141.77	151.74	195.02	122.8	172.62	143.86	157.95	177.07	186.78	177.4	171.53	164.43	153.29	159.98	188.71	198.79	144.57	188.9	217.04	179.91	193.08	150.55	132.78	178.9	179.7	175.85	118.63
179.21	186.34	197.85	188.25	214.7	150.24	159.65	203.85	130.54	181.45	152.4	166.81	185.16	195.57	186.46	179.85	172.53	161.2	168.15	197.09	206.78	152.18	197.37	225.36	188.01	201.24	158.11	141.16	187.3	188.34	183.76	127.54
249.82	259.92	274.19	265.38	291.82	226.81	222.57	282.72	194.33	256.14	223.47	242.41	257.39	267.15	262.89	249.86	242.17	227.75	240.02	271.1	276.03	220.85	272.51	303.89	260.54	274.61	220.21	215.5	261.23	264.08	250.32	200.3
313.11	319.82	336.97	328.32	355.34	291.3	273.77	347.74	245.2	319.24	283.06	307.67	315.65	324.72	325.57	307.79	300.46	283.27	301.03	331.54	332.05	278.33	334.31	369.88	319.34	334.97	271.6	280.1	322.56	326.55	306.15	262.02
363.65	368.37	388.69	380.13	408.83	342.85	313.84	402.42	287.92	370.61	330.87	360.17	363.16	371.15	376.29	353.77	347.09	327.67	349.65	381.27	377.57	323.88	385.75	424.27	367.2	385.15	311.93	332.16	372.2	377.83	350.38	310.97
406.32	408.43	429.72	422.76	451.41	386.32	347.19	445.62	322.06	412.79	369.56	403.82	402.28	409.6	417.92	392.65	386.22	363.9	389.77	422.49	415.21	361.18	426.58	468.07	407.3	424.99	344.98	374.3	413.22	420.1	387.23	351.14
441.33	441.05	464.08	457.13	486.08	420.77	375.26	481.39	349.88	447.36	401.26	439.01	434.07	440.71	451.94	423.17	416.72	394.34	422.12	456.21	446.12	392.23	460.42	503.91	439.38	458.28	372.78	409.13	446.34	454.19	417.4	384.47
470.27	469.14	492.49	486.3	516.77	450.05	399.9	511.61	374.22	475.93	428.31	468.1	461.07	467.12	480.01	450.33	443.46	419.96	449.71	483.7	471.79	418.26	488.74	534.41	466.63	485.92	397.14	437.59	474.17	483.16	442.82	412.18
495.2	492.44	518.22	510.92	541.92	474.44	420.07	536.78	395.29	500.61	451.37	492.64	483.85	489.82	503.94	472.23	466	441.67	472.59	507.36	494.44	440.31	513.56	559.36	489.28	510	417.41	462.79	497.99	507.18	465.42	436.09
517.91	514.14	539.11	532.62	563.62	496.04	438.38	558.55	414.15	522.59	471.27	515.64	504.59	510.41	525.98	492.75	485.79	460.86	492.99	528.55	514.61	460.36	534.6	581.22	509.98	531.01	435.85	484.1	519.99	528.48	484.55	456.77
536.61	531.83	557.66	551.09	582.94	515.76	454.8	577.63	430.21	540.83	489.22	534.81	523.04	528.67	544.2	510.38	503.68	477.91	511.59	547.09	532.05	477.44	553.27	600.22	528.86	548.99	452.46	503.36	538.25	546.84	501.44	474.83
568.69	562.53	589.58	582.91	614.35	546.85	483.02	609.76	459.12	571.85	520.28	566.38	553.19	558.2	575.48	540.29	533.91	506.91	542.4	578.29	562.32	507.7	584.65	632.89	558.88	579.66	480.02	535.03	568.61	578.74	531.43	505.44
595.17	587.94	615.21	608.76	641.48	573.47	507.02	636.66	482.79	598.49	545.19	592.58	579.01	583.27	601	565.18	558.62	532.02	567.41	603.35	586.57	532.42	609.95	659.63	583.96	605.1	503.07	561.27	594.57	604.22	555.75	531.03
617.45	609.55	637.31	630.79	663.84	595.56	527.65	659.11	503.22	620.42	566.27	614.44	599.24	604.08	622.76	586.19	579.45	552.85	588.32	625.48	606.96	553.46	632.06	681.6	605.39	626.45	524.26	583.17	616.05	625.97	576.73	552.8
636.98	628.79	657.13	650.97	683.02	614.98	545.45	679.01	521.78	639.74	584.83	633.94	618.24	622.55	642.47	604.48	597.18	571.28	606.92	644.3	625.67	572.14	651.12	700.98	623.94	645.98	542	602.19	634.7	645.63	595.32	571.18
654.87	646.32	674.95	668	700.69	632.39	561.62	696.56	537.82	657.13	601.46	651.46	635.27	639.8	659.59	621.55	614.33	587.66	623.74	661.01	643.52	588.83	667.46	719.05	640.92	662.48	558.06	619.26	652.1	661.98	611.29	587.81
769	756.15	787.94	780.72	814.47	744.58	668.52	810.15	645.11	770.05	711.18	762.44	744.61	748.8	770.75	730.36	722.42	694.75	732.65	772.14	750.74	697.4	780.36	831.86	749.57	773.05	663.35	729.37	761.08	773.04	719.04	696.14
838.05	825.83	856.44	848.67	883.73	814.96	735.22	879.42	712.27	837.17	779.84	832.42	813.76	817.9	838.64	799.25	789.84	761.49	801.43	839.64	820.3	764.59	848.33	899.96	818.6	839.6	729.74	798.21	830.14	840.29	787.54	762.43
890.22	876.96	908.97	901.56	936.35	867.3	788.36	932.43	763.39	889.39	831.38	884.78	864.93	870.41	890.44	850.84	841.56	814.04	853.59	891.65	871.66	817.97	900.48	951.95	870.49	891.24	782.21	849.72	881.94	891.76	838.53	815.32
933.79	920.08	952.58	945.04	980.07	911.11	831.39	975.9	807.89	933.58	874.35	928.55	908.94	913.97	933.86	894.02	884.06	856.84	896.57	935.01	915.27	860.58	942.89	995.25	914.26	934.37	824.69	892.2	925.18	934.57	881.78	856.57
972.15	957.74	990.33	981.81	1017.91	948.83	868.36	1013.44	845.2	970.99	912.2	966.16	946.34	951.26	971.61	930.9	921.13	894.34	933.62	972.89	953.23	898.64	981.28	1032.59	951.49	971.07	861.94	929.61	962.35	971.72	919.08	892.77
1006.07	991.59	1024.69	1015.41	1052	982.59	902.59	1047.47	878.96	1005.12	945.51	999.93	980.19	985.23	1005.07	964.98	954.88	928.33	967.36	1005.93	986.56	932.43	1014.99	1066.03	985.01	1004.52	895.44	963.47	995.9	1005.18	953.26	926.76
1037.15	1022.47	1055.29	1047.05	1083.21	1014.16	934.32	1078.99	910.26	1036.12	976.67	1030.76	1011.37	1016.8	1036.5	995.95	985.19	958.88	998.11	1037.35	1018.25	963.18	1045.2	1097.21	1016.07	1034.84	926.41	993.97	1027.01	1035.94	983.92	956.57
1066.87	1052	1085.75	1076.35	1112.73	1043.49	963.47	1108.67	939.59	1065.22	1005.66	1060.3	1040.64	1046.41	1065.92	1025.26	1014.71	988.09	1027.62	1066.08	1047.14	992.54	1075.19	1126.56	1045.4	1064.17	955.54	1023.58	1056.6	1065.16	1012.74	985.53
1094.92	1079.63	1113.2	1103.68	1140.11	1070.95	991.19	1136.61	967.31	1093.42	1033.62	1087.68	1068.17	1073.81	1093.95	1052.48	1041.32	1015.29	1054.81	1093.54	1074.49	1019.79	1101.1	1154.29	1072.5	1090.74	982.79	1049.75	1083.58	1092.75	1041.12	1012.57
1120.94	1105.62	1139.93	1130.05	1167.16	1097.62	1017.16	1163.7	993.62	1119.56	1059.7	1114.16	1094.29	1100.5	1120.01	1079.26	1067.22	1041.85	1080.89	1119.47	1100.7	1046.04	1128.29	1180.04	1098.62	1116.97	1008.89	1075.77	1109.64	1118.4	1066.73	1038.13
