allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
109.42	120.31	127.02	117.81	146.78	80.7	97.41	130.84	71.42	113.72	86.22	98.63	118.9	128.05	116.72	114.04	107.69	98.87	101.97	129.46	141.43	88.14	128.56	156.18	122.11	135.51	98.4	76.85	119.41	121.72	119.98	63.78
117.23	134.72	140.13	133.05	160.5	93.82	108.83	144.67	79.91	125.61	95.97	110.82	130.05	139.58	128.25	125.5	118.47	108.7	113.08	141.14	152	98.69	140.52	168.71	134.45	146.69	107.65	87.65	132.25	134.35	130.98	74.64
126.22	148.39	155.17	147.01	176.04	109.07	122.04	160.07	89.63	139.16	108.38	124.25	142.23	150.76	141.77	137.73	131.51	120.75	125.55	153.5	164.2	110.19	153.65	182.54	146.55	159.86	118.25	100.18	144.78	146.64	142.66	85.93
134.88	161.31	168.69	160.46	189.54	122.67	133.07	174.14	99.44	150.32	119.82	136.67	152.96	161.99	153.48	148.29	142.46	131.39	137.51	165.16	174.26	120.88	165.33	196.13	158.43	171.25	128.16	111.75	156.49	158.52	153.22	97.31
143.25	172.93	181.62	173.87	202.06	135.25	143.61	188.35	108.55	162.24	130.39	148.57	163.86	172.78	164.61	159.59	153.01	141.18	148.44	176.92	185.01	131.71	178.02	207.91	169.46	182.58	137.11	124.16	167.83	170.2	163.5	108.83
151.9	187.19	194.59	187.09	215.95	148.78	154.44	202.22	118.55	173.63	141.79	160.72	174.84	184.11	176.81	170.53	164.17	151.55	159.64	188.34	196.12	141.97	189.53	220.27	180.94	194.38	146.74	136.55	179.28	181.69	173.97	120.65
162.1	199.68	208.46	200.2	229.17	162.12	165.44	216.08	128.74	186.15	153.23	172.91	186	194.96	188.68	181.61	175.08	161.89	171.19	199.68	206.25	152.36	200.95	232.41	192.18	205.82	156.11	147.96	191.3	193.98	184.48	132.67
169.94	209.97	219.24	211.21	240.91	173.38	174.15	227.27	136.78	196.33	162.31	183.23	195.81	204.05	199.08	190.95	185.11	171.13	181.23	209.34	215.27	161.89	211.01	243.13	202.07	215.17	163.94	158.49	201.24	203.58	193.1	142.61
179.9	221.52	231.29	223	253.72	186.11	184	240.41	145.66	206.75	173.17	194.7	205.35	214	210.07	200.69	195.33	180.77	191.52	219.17	225.49	171.33	221.83	255.79	212.26	225.92	173.43	169.27	211.58	214.85	203	153.48
189.07	232.25	241.36	233.6	265.17	197.28	192.17	251.52	153.48	215.97	182.18	204.04	214.61	222.98	219.48	209.45	204	189.26	200.48	228.7	233.58	180.21	231.76	266.23	221.2	235.02	181.37	179.02	221.18	224.55	211.35	163.23
281.56	319.83	333.32	326.7	356.79	290.63	262.85	348.48	223.86	302.14	263	291.49	294.34	301.59	305.11	287.95	282.61	264.53	282.14	313.12	310.91	258.36	316.7	355.73	303.2	319.46	250.47	267.33	305.47	310.53	287.42	247.63
367.44	381.04	398.63	392.22	423.72	356.06	314.56	416.77	280.58	368.61	325.34	359.9	356.37	363.96	371.76	348.64	343.82	323.3	345.94	377.87	371.36	319.1	383.25	425.49	366.6	383.91	306.52	334.33	371.11	377.02	347.01	313.32
441.67	426.5	447.14	440.76	471.54	405.04	354.91	465.78	323.71	420.75	374.2	413.34	405.82	412.36	422.68	396.39	392.15	369.22	396.76	428.89	418.51	366.33	435.09	479.23	415.68	435.17	349.12	388.27	422.65	429.65	394.09	364.2
504.62	465.49	488.09	480.75	513.2	445.36	390.68	507.18	359.37	463.58	414.93	457.34	446.15	452.14	465.33	435.34	431.72	407.97	437.9	471.13	457.61	405.94	477.39	524.35	456.99	476.11	385.62	431.46	464.92	472.38	432.62	406.61
555.34	498.29	523.28	517.62	549.18	480.92	420.35	543.71	391.03	499.83	449.59	493.81	479.75	485.58	501.55	468.76	465.58	440.94	471.69	506.17	490.74	439.24	513.89	562.45	491.16	511.95	415.81	467.97	500.61	509.12	465.63	442.42
593.81	526.65	552.73	546.48	578.6	510.71	445.96	573.43	416.43	530.18	477.5	525.22	508.46	514.43	532.28	496.92	493.34	468.01	500.99	535.35	520.05	466.73	544.19	592.95	521.02	541.66	442.22	498.52	530.72	539.19	492.63	471.08
623.98	551.64	578.73	572.61	604.79	536.84	467.93	599.43	439.17	555.71	502.18	551.33	533.54	538.23	557.31	521.39	517.98	491.31	527.01	561.15	542.96	491.64	569.13	619.41	546.26	567.2	464.32	525.83	556.18	564.51	517.94	497.24
647.17	573.67	600.31	594.45	627.75	559.27	486.86	622.11	459.18	578.35	525.03	574.59	555.39	559.8	579.59	542.24	539.77	513.08	548.23	583.22	564.27	513.07	592.09	642.83	568.04	589.09	484.28	548.28	579.2	587.44	538.74	519.87
