allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
115.19	123.08	129.62	120.56	148.38	83.24	99.47	132.93	73.46	114.81	88.36	100.82	120.46	130.3	118.98	115.49	108.54	100.07	103.24	131.5	141.91	89.86	131.36	157.56	123.56	136.2	99.85	77.52	120.68	122.68	121.6	66.03
121.69	132.73	139	130.72	158.2	92.19	106.41	142.65	79.2	123.32	95.38	109.11	128.63	138.01	127.36	123.2	116.51	106.87	111.06	139.5	149.52	97.14	139.16	166.47	131.88	144.55	106.36	85.86	129.38	131.72	129.31	72.87
131.45	143.41	150.14	141.81	169.94	103.73	116.22	154.55	86.89	133.29	104.76	119.4	137.69	147.35	137.26	132.74	126.28	116.19	121.33	148.65	158.87	106.19	149.58	177.09	142.04	154.61	114.36	95.47	139.22	141.32	138.3	82.41
141.02	154.9	162.54	154.77	183.19	115.95	126.08	167.26	96.09	144.72	115.4	131.43	148.12	157.82	148.54	143.43	136.73	126.68	132.13	160.25	169.21	116.72	160.77	189.73	152.58	165.76	124.17	106.66	150.45	153.64	148.49	92.36
150.35	164.82	173.57	165.27	194.41	127.61	135.2	179.06	103.94	154.52	125.19	141.45	157.27	166.81	157.62	152.37	145.97	135.95	141.69	169.89	178.43	126.09	170.83	199.72	162.47	175.96	132.77	116.87	160.2	162.62	157.44	101.71
159.3	175.89	185.04	176.87	204.64	138.59	144.07	190.45	112.64	164.04	135.07	151.45	166.91	176.91	168.23	161.81	155.67	144.6	151.42	180.01	187.68	135.5	180.96	210.1	172.18	185.59	141.57	127.33	170.48	173.39	166.67	112.29
168.74	185.71	195.37	186.6	214.87	149.03	152.33	201.02	120.78	173.87	144.3	161.44	176.38	186.17	178.39	170.89	165.04	152.91	161.04	189.9	197.01	144.49	191.03	220.55	181.75	195.75	149.46	137.15	180.27	183.28	175.58	122.02
179.18	195.32	205.39	197.67	224.71	159.27	161.37	211.02	129.17	183.76	152.77	170.87	185.3	195.3	187.28	179.71	173.96	161.76	170.67	199.01	205.35	152.65	200.73	230.63	191.49	204.52	157.59	146.56	189.81	192.45	184.34	131.8
188.91	204.96	215.4	207.32	235.21	169.72	169.25	222.34	136.9	193.34	161.74	180.98	194.2	203.97	197.39	188.76	183.11	170.48	180.03	208.56	214.04	161.94	209.78	240.95	200.57	213.9	165.44	156.41	199.08	202.41	193.24	141.37
198.87	214.45	225.85	216.94	245.32	179.89	177.71	232.67	145.34	202.81	171.34	190.88	202.99	212.61	206.64	198.18	192.34	179.49	189.3	217.8	223.17	170.82	219.3	251.01	209.97	223.24	173.74	166.4	208.59	211.67	201.61	150.46
286.85	293.85	308.62	301.28	329.77	264.51	244.82	319.28	214.2	285.01	248.29	274.42	280.97	289.95	289.04	274.32	269.3	253.13	269.14	299.45	299.43	246.65	302.19	337.61	289.26	304.53	242.68	249.65	290.04	294.74	276.39	230.6
356.41	356.08	374.21	365.77	395.58	329.16	298.53	386.01	270.23	350.7	311.51	341.15	342.41	350.68	354.3	334.43	330.11	312.21	332.71	363.52	359.28	307.92	368.45	407.56	352.27	369.53	298.15	317.94	355.46	361.8	335.88	296.62
410.24	406.5	426.43	419.09	448.98	382.46	340.9	440.48	313.74	404.27	360.94	396.18	392.34	399.88	407.23	383.1	379.61	359.12	384.67	416.36	408.09	356.22	421.52	463.49	403.32	421.81	341.93	372.38	408.21	415.42	383.38	348.43
451.53	448	469.09	462.34	492.27	425.21	376.59	485.01	349.14	448.03	401.3	440.11	432.48	439.56	450.34	422.25	419.32	398.08	425.83	459.24	447.62	396.16	465.28	509.21	444.79	464.09	378.54	416.77	450.88	458.98	421.96	391.43
482.98	481.6	504.49	498.32	528.48	461.15	406.28	521.64	379.44	483.25	434.7	476.17	465.91	471.89	484.96	454.82	452.27	429.75	460.04	494.08	480.64	428.54	500.54	547.2	478.66	498.91	408.23	453.1	485.89	494.61	454.32	426.04
511.03	511.22	535.34	528.48	559.34	491.38	431.41	552.44	405.25	513.41	462.42	506.38	493.55	500.07	515.4	482.33	480.42	457.3	488.85	523.73	508.39	456.63	531.06	578.2	508.06	529.05	433.74	483.63	516.32	525.45	481.61	455.66
534.81	535.58	560.29	553.34	584.56	517.5	453.52	578.22	427.54	538.7	486.52	532.88	519.32	524.41	540.46	506.59	504.64	480.94	514.5	549.8	532.91	480.39	556.38	604.42	532.38	553.94	456.8	510.17	541.1	551.13	505.64	481.04
555.91	557.31	583.31	575.67	607.04	539.72	472.7	600.92	447.27	561.2	507.91	555.52	540.4	545.07	562.38	527.73	526.51	501.32	535.86	571.4	553.63	501.53	578.86	627.62	554.63	575.77	476.06	532.53	563.48	574.04	527.3	502.78
575.02	576.49	602.16	595.14	626.92	559.45	489.92	620.39	464.39	580.37	527.16	575.29	558.49	563.41	581.42	545.87	544.51	520.35	554.52	590.46	571.99	520.43	598.41	647.94	573.35	594.9	492.92	552.39	582.93	593.03	544.8	522.69
607.42	609.16	635.27	629	660.98	592.73	520.33	655.03	494.5	613.18	559.04	608.41	590.48	595.42	614.59	577.41	576.44	551.13	587.1	623.55	603.02	551.97	631.44	681.42	605.16	627.14	524.24	585.45	615.25	625.97	576.53	555.51
635.59	636.59	663.02	656.72	688.62	620.31	545.63	682.16	520.68	641.16	585.93	636.6	616.59	621.95	641.91	603.14	602.65	577.5	614.11	650.82	629.51	579.34	659.9	710.09	632.63	654.82	550.02	613.4	643.5	653.47	602.65	582.56
658.17	659.07	686.96	679.49	712.32	644.95	567.41	706.73	542.34	664.11	607.69	659.9	639.79	644.7	664.78	625.8	625.39	598.94	636.88	673.99	652.68	600.82	682.48	732.93	655.96	677.88	571.59	636.49	665.89	677.12	625.13	605.08
679.03	679.63	707.58	700.3	732.9	664.61	586.5	727.41	562.05	684.74	628.46	680.6	659.36	664.88	685.23	646.64	645.91	619.25	657.02	694.19	672.56	620.26	703.31	754.17	676.07	697.75	590.67	657.04	686.7	697.4	645.8	624.73
696.72	696.51	725.26	718.32	751.07	682.27	602.94	745.05	579.09	702.86	645.79	698.11	676.81	681.67	702.78	663.58	662.6	636.75	674.88	712	689.44	638.46	721.44	774.03	693.48	714.97	608.43	675.02	704.1	714.39	662.46	643.44
815.57	815.88	846.3	838.35	872.02	802.78	717.3	866.39	693.21	821.36	761.49	817.86	794.41	798.78	820.98	779.31	778.99	751.55	792.85	830.11	806.94	753.98	840.38	892.52	811.72	833.75	721.52	794.29	822.88	832.99	780.35	759.2
886.56	888.13	920.13	911.04	945.81	875.95	790.02	939.56	764.4	893.93	834.56	889.72	865.56	870.7	892.54	851.17	850.64	824.21	864.41	902.34	879.12	827.09	913.28	965.54	884.31	905.12	794.79	866.21	895.32	905.42	851.89	832.42
942.35	944.11	976.39	966.82	1001.62	931.57	845.14	995.42	820.54	949.49	889.98	945.7	921.13	927	948.11	906.41	905.05	878.73	920.02	957.85	935.41	882.96	968.87	1021.15	939.42	960.45	850.4	922.28	950.6	960.62	907.57	887.03
986.95	989.51	1022.26	1012.1	1047.95	977.91	891.32	1041.72	866.34	995.3	935.43	991.42	966.83	972.44	993.91	952.42	950.58	924.95	966.07	1002.94	981.83	929.01	1014.68	1066.52	985.74	1006.04	896.07	967.72	996.21	1005.56	953.59	931.82
1026.35	1029.46	1062.99	1052.31	1088.28	1017.73	931.21	1081.92	906.03	1035.4	975.49	1030.96	1006.61	1012.72	1033.62	991.71	990.01	965.1	1005.87	1044.04	1021.34	969.06	1054.36	1106.93	1026.38	1046.16	935.77	1007.28	1036.51	1045.95	993.45	971.22
1061.31	1065.48	1099.18	1089.16	1124.87	1054.02	967.39	1118.42	941.74	1070.84	1010.97	1067.32	1042.21	1048.3	1069.56	1027.05	1025.7	1000.73	1041.81	1079	1056.77	1005.11	1090.82	1142.68	1062.06	1081.32	971.62	1042.84	1072.95	1081.18	1030.08	1007.26
1094.06	1098.42	1132.19	1121.89	1158.36	1086.94	1000.51	1151.75	975.59	1104.31	1043.63	1099.71	1075.33	1081.89	1102.17	1060.24	1058.38	1033.52	1075	1112.04	1089.9	1038.29	1124.08	1175.65	1095.85	1114.57	1005.54	1076.2	1105.17	1114.18	1063.07	1040.19
1123.82	1129.53	1163.92	1153.09	1189.92	1118.39	1031.13	1183.38	1005.76	1135.7	1075.11	1130.87	1106.68	1112.83	1133.61	1091.09	1089.23	1064.99	1105.95	1143.39	1121.57	1068.88	1154.07	1206.73	1126.25	1145.45	1035.18	1106.87	1136.46	1145.38	1093.96	1069.71
1152.85	1159.14	1193.63	1182.52	1219.01	1147.8	1060.79	1212.59	1035.28	1165.03	1104.11	1160.03	1135.7	1141.93	1162.62	1120.34	1117.94	1093.94	1134.83	1172.67	1151.58	1097.71	1183.49	1236.34	1156.29	1174.78	1065.08	1136.03	1166.03	1174.94	1124.29	1098.53
1180.18	1187.29	1222.03	1209.82	1247.05	1176.11	1088.78	1241.07	1063.33	1193.33	1131.89	1188.47	1163.85	1170.41	1190.8	1148.01	1145.8	1122	1162.8	1200.55	1179.28	1126.32	1212.23	1263.92	1183.79	1202.01	1092.44	1163.77	1194.02	1201.86	1151.56	1126.56
1206.12	1213.2	1248.42	1236.99	1274.13	1203.11	1115.58	1267.95	1089.65	1219.45	1158.86	1214.63	1190.53	1196.86	1217.27	1174.67	1172.03	1148.22	1189.69	1226.73	1206.55	1153.61	1238.59	1291.63	1210.14	1228.9	1118.59	1190	1220.82	1228.58	1178.75	1153.01
1231.47	1239.48	1274.34	1262.12	1301.74	1228.88	1140.97	1295.35	1115.77	1245.33	1184.75	1240.34	1216.36	1222.55	1242.94	1200.82	1197.78	1173.98	1215.18	1252.82	1232.65	1179.35	1265.48	1317.81	1236.43	1254.79	1144.67	1215.79	1246.72	1254.01	1204.62	1178.65
1256.58	1264.27	1301.5	1289.46	1326.91	1253.98	1167.16	1321.03	1140.11	1270.58	1209.33	1265.03	1241.2	1247.9	1268.02	1225.4	1223.1	1199.18	1240.37	1278.6	1257.11	1204.74	1291.52	1342.72	1261.32	1280.5	1170.21	1240.95	1271.75	1279.56	1230.46	1203.49
1280.96	1289.91	1326.24	1313.2	1350.55	1278.63	1191.01	1344.36	1165.5	1297.22	1233.4	1290.86	1265.13	1272.02	1293.3	1249.3	1246.14	1223.22	1263.92	1302.66	1282.66	1228.05	1315.67	1366.53	1286.94	1304.57	1194.08	1264.32	1297.4	1304.56	1254.04	1227.1
1304.69	1314.51	1350.11	1337.32	1375.28	1303.74	1215.19	1368.95	1189.63	1320.15	1257.15	1314.88	1290.15	1297.59	1317.37	1273.59	1269.97	1247.02	1288.95	1326.82	1307.7	1252.44	1339.44	1390.52	1311.56	1328.69	1218.25	1290.15	1321.36	1329.12	1279.18	1250.33
