allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
132.91	141.95	147.26	137.15	163.2	104.71	114.51	148.44	90.07	123.01	102.82	115.84	132.55	143.49	132.09	127.57	119.92	118.34	118.78	144.13	152.74	108.13	144.48	169.44	134.96	148.17	115.89	97.63	131.71	137.43	134.56	79.21
140.45	151.42	157.26	147.55	173.18	114.82	124.44	158.85	97.22	131.72	110.68	124.31	140.57	151.65	140.67	135.89	128.96	126.7	127.5	152.16	160.71	116.26	153.05	178.54	143.75	156.84	123.08	105.5	140.01	146.08	142.26	87.36
151.24	165.69	172.64	161.5	188.77	130.28	137.15	174.61	107.98	143.9	122.68	136.71	152.46	163.44	152.89	147.96	140.84	137.96	139.15	164.85	173.21	128.53	165.49	191.79	156.03	169.04	134.92	118.2	152.35	158.44	153.96	98.99
162.82	179.39	186.73	176.26	203.28	144.43	150.22	189.01	118.66	155.07	134.37	148.57	163.5	175.07	164.86	159.74	152.48	148.95	150.89	176.78	184.87	139.2	177.65	203.95	167.84	181.11	145.59	129.58	164.41	169.98	165.25	109.94
173.48	191.31	199.63	188.99	215.61	156.82	161.41	202.67	128.6	166.31	145.31	159.97	174.24	186.27	175.59	170.59	163.08	159.57	161.78	187.62	195.42	149.52	189.21	215.4	179.11	192.37	155.46	141.08	175.41	181.83	176.19	120.76
184.11	203.95	212.07	200.96	228.56	169.86	173.47	215.92	138.47	177.65	155.77	171.39	185.48	197.15	187.24	181.38	174.01	170.08	172.33	198.85	205.6	160.32	199.96	226.88	190.22	203.15	165.64	151.94	186.7	192.62	186.62	132.62
194.55	215.58	223.93	213.07	240.69	182.44	184.01	227.98	148.08	188.62	166.49	181.82	196.15	207.46	197.97	192.09	185.21	180.46	184.13	209.23	216.08	170.64	210.62	238.44	201.04	213.83	175.85	163.11	197.42	203.39	197.27	143.16
206.88	228.82	238.67	226.76	254.75	195.99	195.8	242.14	158.75	200.88	178.84	194.44	207.4	219.31	209.94	203.16	196.84	191.93	195.21	220.75	227.89	181.86	222.37	251.49	212.28	225.52	187.14	175.27	208.89	216.03	208.41	154.66
216.54	238.55	248.41	237.54	265.35	206.97	205.47	253.73	168.4	210.47	188.18	204.03	217.16	228.48	219.49	213	206.16	201.16	204.86	231.15	237.61	191.99	232.5	262.56	222.55	235.38	196.24	185.52	218.98	225.37	217.96	164.85
226.58	249.86	260.55	249.12	277.08	217.83	215.13	265.22	177.74	220.85	198.1	214.92	226.96	238.83	229.9	223.16	216.22	211.11	215.47	241.88	247.7	202.4	243.3	273.74	232.88	246.01	206.28	196.44	229.78	236.14	228.14	175.57
321.8	344.7	359.14	347.08	374.29	317.32	301.32	365.86	264.46	318.5	292	313.65	321.24	332.96	327.43	316.39	309.15	302.24	311.12	337.92	340.23	294.51	340.96	374.13	328.2	342.39	294.32	294.95	325.66	334.3	318.87	271.81
399.18	420.6	438.79	426.58	453.46	396.41	367.22	446.74	333.18	398.63	367.77	395.19	396.9	408.14	406.83	391.48	384.2	376.22	389.18	417.97	415.44	369.03	421.82	459.06	405.94	421.76	364.34	377.24	404.82	415.4	392.33	350.52
465.44	484.07	505.59	492.14	520.22	462.65	422.45	515.32	390.09	466.19	431.92	463.41	460.34	471.18	473.15	453.49	447	437.18	453.55	484.62	477.98	431.23	489.23	530.77	470.59	487.58	423.64	446.58	470.66	483.2	453.86	417.12
518.99	535.28	559.13	546.38	573.03	516.63	467.02	569.55	436.71	521.6	482.64	519.48	511.26	522.27	526.83	503.4	496.79	486.71	505.87	538.37	528.51	481.17	543.83	587.65	523.45	540.96	471.01	501.9	524.63	538.84	503.07	470.84
562.47	577.16	602.47	589.54	615.56	559.68	503.13	613.81	473.87	565.85	525.51	564.21	552.97	563.96	570.98	545.13	538.84	527.77	548.24	582.9	570.35	523.63	588.33	634.93	565.83	584.82	511.02	547.84	568.32	583.98	543.49	515.21
599.92	612.38	639.2	625.69	653.05	595.81	535.02	651.44	507.51	602.8	560.79	601.93	588.63	598.78	607.02	580.36	573.97	562.39	585.12	619	604.72	557.94	625.42	673.64	601.36	621.56	544.48	586.26	604.86	621.2	578.55	551.77
632.39	643.17	670.56	657.34	684.4	627.41	562.76	683.31	536.23	634.94	591.43	634.81	618.64	629.14	638.9	609.91	603.91	592.24	615.8	651.25	634.71	588.23	657.44	707.4	632.62	653.17	573.4	618.6	636.26	653.28	608.1	583.29
659.55	668.66	697.44	684.23	711.04	654.73	586.05	710.6	560.44	662.77	617.15	662	645.5	655.21	665.73	635.99	629.87	617.17	642.51	677.6	660.61	613.58	684.39	735.42	659.5	680.46	597.65	647.08	663.38	680.67	633.53	610.08
685.6	693.11	722.86	708.71	736.34	679.59	608.43	736.44	582.77	687.76	641.74	687.17	669.04	678.91	690.34	659.4	654.03	641.47	666.66	702.55	685.18	637.23	709.11	761.3	682.97	704.52	620.8	671.89	687.73	705.52	656.78	634.78
725.51	730.72	762.39	747.99	776.45	718.9	644.8	777.36	619.6	727.37	679.77	726.94	707.51	717.38	729.54	697.94	692.14	679.54	705.8	741.79	722.91	676.18	749.06	804.09	722.58	743.28	658.63	712.39	727.15	745.33	694.58	674.59
760.47	764.19	797.22	783.2	810.31	752.87	675.43	811	650.98	761.68	712.84	761.54	740.01	749.51	763.23	729.77	724.11	711.38	738.69	777.03	755.69	708.17	784.46	838.16	755.27	778.33	689.99	746.42	760.31	780.68	726.97	707.68
790.76	793.47	825.5	810.96	839.56	782.73	701.73	840.18	678.09	791.37	740.54	791.16	768.85	779.18	792.62	757.79	751.95	738.5	767.31	804.94	785.19	735.74	812.77	867.04	784.4	807.07	716.87	776.67	789.67	809.43	754.34	735.27
815.35	817.49	850.28	835.91	863.76	806.83	724.91	864.98	701.49	815.69	764.88	815.89	793.41	802.95	817	782.96	777.16	762.3	791.89	829.52	808.83	759.65	837.53	892.16	808.96	831.09	739.75	800.95	814.53	834.1	780.4	759.67
837.64	838.86	871.94	857.29	885.21	828.78	745.24	886.34	721.8	837.43	787.21	837.45	814.26	824.33	838.63	803.93	798.32	784.57	813.64	850.8	829.96	782.26	858.85	914.18	830.37	852.35	760.75	822.72	835.6	855.27	801.56	782.57
980.39	977.54	1012.96	996.53	1026.3	968.61	881.48	1027.14	859.51	977.38	925	977.54	952.14	962.68	977.03	941.23	935.7	921.77	952.26	989.59	969	920.54	998.59	1055.04	969.24	991.67	898.48	962.7	975.23	994.57	939.4	920.95
1066.38	1061.65	1098.01	1081.46	1111.03	1052.75	965.61	1112.28	943.53	1062.22	1008.44	1061.93	1036.54	1046.19	1061.29	1024.98	1019.08	1005.66	1035.84	1073.73	1052.32	1004.11	1082.98	1139.45	1052.92	1074.29	982.02	1046.24	1059	1077.97	1022.89	1004.94
1130.58	1124.16	1161.83	1144.23	1174.69	1116.37	1027.64	1176.34	1006.42	1125.15	1071.66	1124.46	1098.78	1109.52	1123.92	1087.96	1081.46	1067.95	1098.65	1135.94	1115.09	1066.76	1145.6	1202.58	1116.15	1137.13	1044.53	1108.97	1121.73	1140.11	1085.61	1067.38
1184.32	1177.09	1214.73	1196.87	1227.69	1169.6	1080.15	1229.37	1058.08	1177.78	1123.87	1177.2	1151.32	1161.69	1176.53	1140	1133.31	1119.31	1150.57	1188.99	1168.26	1119.16	1198.7	1255.04	1168.44	1189.77	1096.39	1161.64	1174.41	1193.2	1137.01	1118.52
1228.18	1220.22	1258.58	1240.29	1271.4	1212.47	1123.47	1273.2	1103.06	1221.54	1168.24	1221.45	1195.15	1205.76	1220.29	1183.95	1177.54	1164.47	1195.51	1232.74	1212.11	1163.75	1242.96	1300.51	1213.13	1233.44	1139.95	1205.2	1218.5	1237.37	1181.46	1163.15
1270.01	1261.9	1301.73	1283.02	1314.48	1254.65	1165.8	1317.01	1143.67	1263.18	1209.37	1263.05	1236.57	1247.19	1262.25	1225.16	1218.71	1205.33	1237	1273.92	1253.83	1204.53	1285.13	1341.54	1254.12	1273.86	1182.36	1246.11	1259.15	1278.38	1222.85	1203.81
1308.41	1300.82	1339.4	1321.01	1351.25	1292.9	1202.46	1353.75	1181.75	1301.56	1245.75	1300.9	1273	1284.85	1300.38	1262.04	1254.86	1242.22	1273.11	1312.43	1291.33	1241.63	1322.05	1377.99	1292.53	1312.16	1218.68	1284.05	1297.74	1316.08	1259.65	1240.6
1343.05	1334.04	1373.77	1354.73	1385.54	1327.74	1236.75	1388.05	1215.42	1335.41	1281.19	1335.15	1308.7	1319.47	1334.35	1297.89	1290.39	1276.26	1309.57	1346.67	1325.34	1276.6	1356.68	1412.38	1327.29	1346.01	1253.05	1318.58	1331.65	1349.54	1296.77	1274.43
1375.95	1367.37	1405.84	1386.9	1418.5	1360.21	1269.64	1420.63	1247.86	1368.02	1314.58	1367.8	1341.54	1352.55	1366.94	1330.19	1322.75	1310.59	1341.64	1378.59	1357.88	1310.55	1388.9	1445.17	1359.91	1378.19	1286.75	1350.7	1364.37	1382.39	1328.99	1308.71
1408.24	1397.91	1437.76	1418.79	1450.29	1390.9	1302.55	1452.19	1281.27	1399.21	1345.54	1399.09	1372.5	1383.81	1397.97	1361.65	1354.06	1340.79	1372.8	1409.59	1390.45	1340.93	1420.82	1475.69	1390.52	1409.61	1317.83	1381.86	1395.44	1413.52	1360.36	1339
1437.73	1427.58	1467.29	1448.01	1479.62	1422.06	1331.66	1481.49	1310.74	1429.47	1375	1428.43	1402.14	1413.22	1427.72	1390.65	1383.19	1370.25	1402.39	1439.26	1420.88	1370.66	1450.32	1505.41	1420.74	1439.15	1347.09	1411.49	1425.4	1442.62	1390.12	1368.17
1465.98	1455.72	1495.72	1476.11	1507.7	1449.2	1359.89	1509.75	1337.93	1457.59	1402.69	1456.9	1430.45	1441.74	1456.08	1419.04	1411.05	1398.63	1431.01	1467.07	1447.99	1398.6	1477.71	1533.49	1448.71	1466.31	1375.65	1439.28	1453.3	1470.09	1419.02	1396.4
1494.24	1483.01	1523.16	1503.56	1535	1476.55	1387.68	1537.6	1366.93	1484.6	1431.1	1484.42	1457.87	1469.66	1483.51	1446.68	1439.17	1426.15	1458.97	1495.22	1475.3	1426.66	1505.84	1561.1	1476.68	1494.09	1402.78	1466.36	1480.72	1498.21	1446.02	1424.19
1521.26	1510.01	1550.85	1530.5	1562.54	1503.23	1414.82	1565.91	1393.76	1511.56	1457.57	1510.93	1484.32	1496.48	1510.35	1473.2	1465.42	1452.65	1485.19	1521.48	1502.39	1453.49	1532.16	1587.89	1502.72	1520.75	1429.82	1493.16	1507.61	1524.41	1471.82	1450.39
1547.72	1535.55	1576.57	1556.64	1588.22	1528.77	1440.53	1590.31	1419.91	1537.88	1483.59	1537	1510.42	1522.05	1536.06	1498.82	1491.22	1478.38	1511.33	1547.26	1527.56	1479.24	1558.91	1613.18	1528.23	1547.21	1455.89	1518.5	1533.36	1550.65	1498.11	1475.94
1574.51	1562.76	1602.34	1583.22	1614.75	1556.25	1466.35	1616.47	1446.14	1564.34	1509.47	1562.79	1536.86	1548.36	1562.73	1524.77	1516.59	1504.23	1537.1	1573.59	1554.93	1504.76	1584.75	1639.6	1555.33	1573.33	1481.49	1544.76	1559.77	1576.2	1524.29	1501.17
1598.97	1587.11	1628.08	1607.59	1639.82	1581.07	1492.12	1642.07	1470.35	1589.26	1534.46	1588.31	1562.2	1574.02	1587.43	1550.37	1542.05	1528.54	1562.84	1598.11	1580.07	1529.91	1609.63	1664.37	1580.45	1597.46	1506.84	1569.76	1584.42	1600.82	1549.97	1526.07
1623.23	1610.6	1651.66	1631.18	1662.79	1604.16	1515.68	1665.64	1494.58	1613.39	1558.99	1611.79	1585.65	1597.4	1610.62	1574.16	1565.96	1553.85	1586.56	1622.1	1602.9	1554.85	1633.71	1688.45	1604.08	1620.43	1531.51	1592.82	1608.7	1624.6	1574.44	1550.91
1647.16	1635.05	1676.16	1654.98	1687.6	1628.29	1540.15	1690.14	1518.44	1636.62	1583.02	1635.29	1609.72	1621.84	1635	1598.17	1589.62	1577.62	1610.3	1645.57	1627.75	1578.29	1657.04	1712.13	1628.29	1644.48	1556.09	1617	1632.26	1648.04	1598.42	1574.77
1671.33	1658.33	1700.43	1680.03	1711.23	1652.48	1564.71	1714.14	1543.64	1661.36	1606.85	1659.34	1633.66	1645.77	1658.77	1622.4	1613.95	1600.89	1634.77	1669.82	1650.99	1601.83	1681.36	1735.01	1651.9	1669.44	1579.29	1640.62	1656.08	1672.54	1622.88	1597.83
1694.2	1681.93	1722.73	1702.62	1733.97	1675.33	1587.51	1735.97	1566.73	1684.05	1629.54	1682.87	1656.43	1668.76	1682.47	1644.84	1636.27	1623.88	1657.07	1692.2	1674.93	1624.75	1704.68	1757.75	1675.05	1691.93	1602.06	1663.57	1679.52	1695.05	1645.83	1621.12
1716.81	1704.87	1746.31	1725.2	1756.98	1698.8	1611.13	1759.42	1589.94	1707.02	1653.43	1705.7	1679.82	1692.12	1705.26	1668.61	1659.38	1647.48	1680.6	1715.05	1697.55	1648.49	1726.68	1780.29	1698.49	1713.99	1625.82	1687.06	1702.46	1717.41	1669.29	1644.3
1739.91	1726.93	1768.81	1748.48	1779.67	1721.57	1634.44	1782.2	1613.75	1729.38	1676.11	1728.22	1702.49	1714.66	1727.97	1691.56	1682.59	1669.79	1703.78	1737.08	1720	1671.13	1750.2	1804.55	1720.86	1736.99	1647.98	1709.5	1724.47	1740.35	1691.64	1666.45
1762.07	1749.1	1790.67	1770.08	1803.18	1744.26	1656.16	1805.33	1636.1	1751.97	1698.65	1750.35	1725.02	1736.66	1749.93	1713.39	1704.67	1692.45	1725.71	1759.2	1742.88	1693.76	1771.41	1826.78	1743.1	1758.8	1670.98	1730.99	1747.3	1762.14	1713.46	1689.27
1781.95	1770.65	1814.22	1791.91	1824.69	1765.74	1678.93	1827.07	1656.96	1773.14	1720.02	1771.78	1746.69	1758.49	1771.31	1735.31	1725.59	1714.53	1747.96	1780.68	1763.89	1715.69	1794.17	1847.73	1765.28	1779.21	1692.8	1752.37	1768.08	1782.84	1735.16	1711.24
1803.98	1793.4	1835.21	1814.75	1846.25	1786.73	1700.52	1848.41	1679.86	1795.89	1742.3	1793.85	1768.3	1780.12	1793.49	1757.07	1747.71	1735.31	1769.08	1803.59	1785.07	1736.86	1816.74	1869.68	1786.8	1803.55	1714.09	1774.11	1789.84	1806.02	1757.45	1732.46
1823.61	1814.54	1855.83	1835.17	1866.8	1809.42	1721.33	1869.92	1702.2	1817.94	1763.59	1816.23	1789.29	1802.2	1815.66	1777.94	1768.69	1756.29	1790.9	1825.29	1808.96	1758.38	1838.38	1890.88	1809.12	1824.98	1734.53	1796.28	1812.67	1827.56	1779.9	1753.6
1843.78	1836.41	1878.31	1857.22	1889.73	1831.76	1744.14	1892.83	1723.46	1839.63	1784.84	1838.11	1812.58	1824.65	1837.77	1801.85	1790.98	1778.37	1814.13	1846.87	1830.92	1780.16	1859.69	1912.24	1831.56	1846.05	1757.3	1818.14	1834.58	1848.48	1802.75	1775.61
1862.19	1856.13	1899.06	1877.73	1910.19	1851.72	1764.95	1912.55	1744.41	1859.42	1807.75	1858.4	1833.25	1845.53	1858.06	1822.76	1812.27	1800.25	1834.29	1866.8	1850.91	1802.36	1880.77	1932.84	1851.08	1866.27	1777.63	1838.97	1854.61	1868.95	1823.59	1797.49
1880.58	1877.68	1919.72	1898.53	1930.59	1873.4	1786.03	1933.32	1766.23	1881.5	1828.39	1879.23	1853.68	1866.69	1879.38	1842.72	1832.86	1821.62	1854.87	1888.18	1871.7	1823.45	1901.54	1953.05	1872.52	1887.6	1800.53	1859.58	1875.86	1890.3	1844.65	1818.52
1897.43	1897.16	1939.77	1919.17	1950.08	1893.44	1807.32	1951.97	1786.33	1901.8	1848.63	1899.98	1874.99	1886.7	1899.08	1863.29	1853.31	1841.98	1875.84	1908.19	1892.86	1844.04	1921.63	1970.95	1893.56	1907.16	1821.93	1879.83	1896.38	1909.98	1865.42	1839
