allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
110.12	122.81	128.47	119.87	148.01	82.38	98.82	130.84	72.65	114.7	88.17	100.77	119.74	129.78	118.53	115.61	108.72	100.73	103.19	131.67	142.56	89.9	131.26	157.48	123.96	136.75	99.74	78.08	121	122.56	121.48	65.48
117.44	136.35	142.13	133.42	161.08	94.98	111.26	144.6	81.79	127.42	99.46	113.39	132.22	141.95	130.87	127.31	120.53	110.82	115.13	143.3	153.34	101.06	143.41	170.94	136	148.65	109.52	88.85	133.64	135.63	132.72	76.41
126.58	149.91	156.15	148.49	176.1	109.48	122.87	159.67	91.68	140.06	111.1	126.34	143.53	153.11	143.97	138.85	132.6	122.7	128.24	155.92	164.75	112.09	156.32	184.45	149.2	161.31	120.01	101.59	145.88	148.47	144.31	87.69
134.63	163.48	169.92	161.08	190.69	123.52	133.91	174.12	101.58	152.21	122.77	139.08	155.04	164.8	155.63	150.25	144.9	134.23	140.16	168.43	176.28	123.56	169.02	197.72	160.33	173.53	130.49	114.59	157.92	160.84	155.27	99.93
142.69	176.25	183.35	174.86	203.11	136.87	144.78	188.35	111.05	163.49	134.66	151.04	166.04	175.68	167.38	161.69	155.5	144.07	151.66	180.39	187.42	134.62	181.69	210.05	171.9	185.37	140.21	127.38	169.89	173.1	165.79	111.53
151.39	187.26	195.55	186.78	214.93	148.4	154.43	200.39	119.83	174.75	144.33	162.23	176.37	185.69	178.29	170.93	165.77	153.39	161.98	190.72	197.21	144.53	192.13	221.69	183.29	196.08	148.93	138.22	180.72	184.34	175.2	122.37
161.52	200.51	208.42	200.11	229.15	161.9	165.79	214.39	130.14	186.85	155.21	174.21	187.78	196.86	190.11	182.31	176.94	163.84	173.23	201.99	207.82	155.27	203.76	234.21	194.83	207.6	158.4	150.02	192.74	196.19	186.15	134.7
169.18	211.3	219.43	211.89	240.45	174.2	174.39	225.81	139.04	197.07	165.16	185.4	197.56	206.39	200.72	192.23	187.21	173.45	183.96	212.1	217.17	165.14	214.75	245.89	204.78	217.83	167.6	161.09	203.07	206.44	195.96	145.12
178.74	223.45	231.79	223.32	253.6	186.76	184.17	239.05	147.63	208	175.16	196.41	207.21	216.43	211.32	202.42	197.52	183.65	194.19	222.76	227.06	174.86	224.29	258.47	214.78	228.43	176.11	172.36	213.98	217.09	205.47	156.03
188.2	232.52	241.73	233.59	264.08	197.59	192.29	249.69	155.1	216.48	183.84	205.95	215.41	224.7	219.99	210.32	205.64	192.01	203.21	231.74	234.67	183.59	234.02	268.32	224.04	237.49	183.63	181.49	222.88	226.2	213.23	165.05
281.07	322.57	336.31	328.78	358.96	292.52	264.63	348.85	226.89	304.51	266.19	295.48	297.23	305.34	307.89	290.08	286.99	269.45	287.77	318.29	315.31	264.03	322.54	360.6	308.26	323.68	256.62	271.97	309.55	315.43	291.93	252.25
365.59	384.69	401.72	394.09	424.82	357.69	317.42	416.26	283.61	371.09	328.79	362.79	359.52	366.57	373.25	350.81	348.38	328.87	351.55	383.75	376.09	325.02	389.25	430.53	371.97	390.41	312.55	340.31	375.49	382.91	352.26	319.11
441.56	431.93	452.2	444.11	475.7	408.64	358.03	467.65	328.16	424.86	378.72	417.57	409.7	416.22	426.56	400.26	398.55	376.57	403.57	436.55	425.18	373.87	442.36	486.68	424	442.45	357.25	395.38	429.19	437.83	401.99	371.22
505.79	471.63	493.51	486.65	519.29	450.71	394.74	510.24	365.09	468.74	420.53	462.06	451.1	457.27	470.06	440.52	439.71	416.56	446.77	479.9	465.48	414.93	487.23	533.53	466.05	485.74	395.18	440.46	472.8	481.83	441.76	414.86
557.09	504.63	529.27	522.51	554.11	486.13	424.48	545.18	395.9	504.07	454.8	498.89	484.73	490.65	505.14	472.93	472.85	449.02	481.12	515.51	498.59	447.71	523.64	570.26	500.88	521.34	425.94	476.46	508.53	518.33	474.8	451.41
597.19	534.12	559.28	552.96	584.99	517.19	450.51	577.35	422.54	535.1	483.11	530.68	514.47	519.99	536.44	501.17	502	476.96	511	545.7	527.72	476.76	553.89	602.47	531.42	551.45	452.8	508.35	539.56	549.38	503.23	481.67
627.34	558.79	585.46	578.48	610.95	542.4	473.18	602.6	445.32	561.53	508.7	556.85	538.93	544.04	561.99	526.06	527.04	501.21	536.82	571.59	552.12	501.03	580.44	629.19	556.06	577.13	475.14	535	565.64	575.8	527.9	507.51
652.82	581.51	608.18	601.09	633.93	566.17	493.57	626.83	465.93	583.98	530.72	580.88	561.37	566.02	584.83	547.49	548.94	523.41	559.24	594.26	573.56	523.54	603.54	653.26	578.89	599.68	495.82	558.69	587.52	598.27	550.11	530.44
671.68	600.88	628.1	621.07	654.11	585.02	511.77	646.8	483.58	603.68	550.28	600.49	579.92	584.97	604.82	566.91	567.68	541.87	578.63	614.12	592.59	542.39	623.94	674.36	598.24	618.9	514.61	579.2	608.36	618.29	569.01	550.34
702.83	634.3	663.06	656.03	688.75	620.15	542.68	682.48	515.8	638.55	584.24	635.61	612.6	617.49	639.86	599.44	600.65	575.15	612.42	648.15	625.52	575.77	658.08	709.91	632.19	654.03	546.13	614	643.65	653.45	602.19	584.73
725.16	662.47	690.89	683.8	717.32	647.99	569.27	710.2	541.89	666.34	610.77	664.15	640.6	645.25	666.61	626.29	627.54	602.08	640.12	676.22	653.4	602.81	686.79	738.28	659.8	681.51	573.07	642.45	671.15	681.54	629.15	613.2
745.44	685.94	715.16	707.99	741.47	672.39	591.13	734.6	564.73	689.81	633.7	688.06	663.74	668.36	690.25	649.4	651.32	624.55	663.65	699.97	675.59	626.39	710.98	763.02	683.62	704.36	595.61	666.64	694.71	704.83	652.48	637.47
764.7	707.31	736.19	729.11	763.25	694	610.47	757.03	584.85	712.49	655.64	709.46	684.64	689.64	711.89	670.13	671.88	645.09	684.85	721.63	696.85	646.9	731.72	785.85	705.01	725.45	615.65	688.62	716.88	726.78	673.59	658.77
782.27	726.23	755.38	748.53	783.74	713.24	628.49	777.1	602.75	730.76	673.76	728.66	703.02	707.67	729.9	688.3	689.75	663.5	703.78	739.95	714.78	665.23	751.29	804.97	723.87	744.16	633.71	707.57	735.16	746.09	692.11	677.14
905.65	851.35	881.72	874.14	909.6	838.34	748.14	902.09	721.97	855.05	796.06	853	825.07	829.32	852.94	809.45	812.23	785.42	826.7	863.44	837.31	788.25	876.11	930.03	847.78	867.94	753.25	832.24	859.57	869.99	815.44	801.4
990.77	927.65	959.55	950.63	986.66	915.58	824.9	979.6	798.53	930.98	871.46	929.1	900.5	904.98	928.59	883.87	886.28	859.53	902.19	938.95	913.62	863.23	952.69	1006.06	923.86	943.93	829.54	908.45	936.4	946.02	891.08	876.07
1050.91	985.21	1017.99	1008.37	1045.55	973.59	881.81	1037.94	855.33	988.49	930.32	987.16	958.39	963.18	985.73	941.15	944.19	918.09	960.15	996.99	971.27	921.29	1010.82	1063.63	982.33	1001.56	886.88	966.68	994.34	1003.45	950.55	934.44
1098.28	1033.26	1066	1056.01	1093.13	1021.88	929.52	1086.41	903.06	1037.27	976.99	1035.22	1005.49	1011.43	1034.1	988.89	991.5	966.33	1008.54	1045.07	1018.77	969.95	1058.37	1111.17	1030.82	1049.97	935.36	1014.19	1042.6	1051.65	998.67	981.59
