allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
111.55	114.91	120.59	111.6	138.31	75.63	92.6	123.41	69.95	108.09	82.98	94.19	115.14	124.97	112.77	109.95	102.79	94.51	96.99	124.32	136.91	85.19	124.8	150.04	116.9	129.96	95.69	71.7	114.26	115.77	116.3	59.84
117.54	122.05	128.17	119.45	146.29	82.19	98.85	131.3	74.67	114.9	88.92	101.06	121.42	131.95	119.08	116.63	109.63	100.75	103.58	131.93	143.36	91.21	131.37	157.12	124.1	136.69	101.02	77.3	121.04	122.9	122.52	65.74
125.18	130.71	137.44	128.57	154.39	90.5	106.9	140.14	81.99	123.51	97.15	109.49	130.27	140	128.28	124.97	117.54	108.77	112.16	139.45	151.53	98.99	139.57	165.75	132.58	144.7	108.63	84.61	129.98	131.4	131.29	72.97
132.9	139.11	146.27	137.65	163.97	99.33	115.09	149.2	88.85	132.19	105.23	117.97	138.41	148.26	137.02	133.39	126.11	116.86	120.4	148.48	159.68	106.82	148.33	174.77	140.75	153.22	116.15	93.08	138.09	139.91	139.22	80.38
140.46	147.25	155.35	146.28	173.11	108.14	123.06	158.41	96.31	140.11	113.62	126.61	146.67	156.71	145.65	141.48	134.61	125.02	129.42	156.61	168.19	115.45	157.2	184.11	149.45	161.67	124.13	101.09	146.8	148.1	147.25	88.26
147.48	155.85	164.45	154.73	181.79	117.35	131.5	167.4	103.66	148.2	121.93	135.12	154.86	164.37	154.09	149.49	142.46	133.12	137.59	165.22	176.57	123.23	165.46	192.94	157.72	169.99	132.1	109.35	154.97	156.8	155.12	96.14
155.37	164.28	173.04	164.11	190.43	126.36	139.21	176.9	110.95	156.56	131.02	143.38	162.91	173.01	162.45	157.77	151.02	140.78	145.87	174.46	184.42	131.7	174.18	201.47	166.01	178.64	139.65	118.12	163.67	165.01	163.34	104.38
162.8	171.79	182.2	172.2	198.75	134.9	146.56	185.39	118.11	165.03	138.46	151.8	170.81	181.01	170.94	165.7	158.29	148.2	153.87	182.1	192.65	139.53	181.88	209.84	174.08	186.67	146.76	126.54	171.51	173.53	170.67	112.12
170.75	180.37	189.83	181.02	206.83	142.95	153.38	194.41	125.48	172.79	146.37	159.46	178.6	188.8	179.26	172.68	166.05	155.62	162.16	190.76	200.3	146.91	190.46	217.65	182.15	194.96	153.68	134.52	180.08	182.13	178.2	120.37
178.03	188.47	198.23	188.7	214.81	151.42	161.3	201.6	132.4	180.94	154.12	167.63	186.42	196.96	187.45	180.74	173.79	163.32	169.87	197.82	207.83	154.36	198.71	226.1	189.87	201.93	161.15	142.75	187.88	189.67	185.88	128.82
