allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
114.65	118.77	125.06	116.02	144.18	79.3	95.74	129.27	70.96	111.57	84.41	96.6	116.83	126.57	114.87	112.69	105.7	96.94	99.91	128.72	139.74	86.92	126.65	153.91	119.54	133.14	97.26	74.96	117.78	119.12	118.76	63.05
122.33	127.27	134.12	126.08	153.71	88.2	102.96	139.05	76.65	119.69	91.74	104.9	125	134.48	123.43	120.21	113.76	104.15	107.76	135.88	147.54	93.79	135.1	162.69	128.48	141.12	103.62	82.08	126.14	127.27	126.57	69.87
130.57	137.13	144.85	136.19	163.92	98.12	111.73	150.3	83.93	129.61	100.38	114.59	134.17	142.87	133.03	129.44	122.47	112.9	116.62	145.05	155.8	102.71	144.5	172.44	137.86	150.34	111.55	90.86	135.67	137.06	135.15	77.95
139.28	147.1	155.47	146.92	175.11	108.8	120.65	160.87	91.92	139.43	109.89	124.6	143.41	152.18	142.71	138.95	131.97	121.75	126.39	154.58	164.96	111.1	154.09	183.4	146.92	159.86	120.06	100.98	145.31	146.91	144.24	87.07
148.95	157.2	166.02	157.81	186.15	120.23	129.8	172.25	99.85	149.53	119.58	134.96	152.3	161.91	152.9	148.01	141.1	130.76	136.41	164.16	173.83	120.4	163.98	193.26	156.37	169.61	128.69	110.41	154.58	156.51	152.6	96.63
158.26	166.7	176.47	168.2	196.38	130.51	138.59	183.18	107.85	158.74	129.15	144.61	161.5	170.64	162.34	157.09	150.6	139.38	145.47	174.09	182.88	129.84	174.04	203.22	166.12	179.29	136.53	119.66	164.43	166.71	161.44	105.38
167.75	176.48	187	177.84	206.43	140.91	146.59	193.91	116.28	167.88	138.06	154.06	170.86	180.16	171.72	166.33	159.47	147.61	154.59	183.05	191.9	138.13	183.38	213.24	174.8	188.51	144.8	130.19	173.74	175.7	170.27	115.07
176.11	185.63	196.15	187.56	214.87	149.67	154.46	203.3	123.66	176.9	146.29	163.2	179.07	188.61	180.66	174.41	167.48	155.78	163.37	191.86	199.77	146.68	192.61	221.76	183.89	197.67	152.11	138.26	182.37	184.84	178.24	123.9
185.62	194.92	205.08	196.92	224.98	159.62	162.29	212.86	131.96	186.57	154.88	172.54	188.04	197.12	190.2	183.11	176.05	163.65	172.09	200.65	208.3	154.58	201.13	231.71	192.28	206.21	159.55	147.21	191.67	194.21	186.69	132.79
194.69	203.33	214.79	206.68	233.82	168.9	170.17	222.64	139.58	195.36	163.49	181.63	196.52	205.14	199.5	192.01	184.53	171.88	180.98	209.22	216.5	162.9	210.13	240.99	200.72	214.29	166.98	156.84	200.45	202.68	194.88	141.56
274.01	279.84	294.39	286.21	315.21	248.56	234.85	305.59	205.95	274.54	238.12	263.08	271.4	280.05	278.69	265.88	258.66	242.12	257.59	286.95	289.27	235.24	288.53	324.2	276.48	292.05	232.02	235.55	277.95	281.62	265.99	217.65
336.36	340.88	358.58	350.82	380.47	314.83	288.08	372.3	260.67	339.45	299.86	329.04	331.87	339.75	343.35	324.83	318.01	299.54	318.98	349.7	347.23	294.58	352.82	392.48	337.48	354.82	285.55	301.83	341.46	346.47	322.73	282.04
386.25	390.5	410.2	403.09	432.81	366.39	329.34	425.7	302.32	391.68	347.58	382.04	379.78	387.55	394.73	371.1	364.53	344.28	367.96	400.33	394.43	340.76	405.12	446.16	386.7	405.06	327.1	354.47	392.44	398.43	367.77	331.98
426.74	430.66	452.8	445.41	475.72	408.77	363.72	469.49	337.38	433.99	387.95	425.65	419.61	426.51	437.02	410.24	404.19	382.28	408.67	441.25	432.14	379.09	446.01	490.82	426.81	446.21	361.51	398.25	434.02	441.52	405.53	373.07
460.43	462.9	486.64	479.52	511.23	443.64	392.48	505.05	365.76	468.02	419.69	460.57	452.08	457.38	470.33	441.39	435.52	413.02	441.92	474.98	463.55	410.69	480.4	527.16	459.59	479.59	390.6	433.3	467.02	475.52	436.6	406.86
490.12	491.07	516.57	508.98	540.69	472.85	416.35	535.69	391.47	497.11	447.65	490.15	478.93	484.44	499.71	468.44	463.06	439.17	469.71	503.49	490.42	437.61	509.75	557.4	487.2	508.59	415.24	461.75	495.85	504.33	463.15	435.48
515.88	515.92	541.27	533.75	565.88	497.86	437.69	560.54	412.62	522.38	470.38	515.93	502.56	508.03	524.49	491.44	486.06	461.76	493.01	528.15	514.01	460.38	534.75	582.73	511.66	532.65	436.26	487.11	521	529.48	485.16	458.8
