allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
111.88	113.4	120.39	111.45	138.51	74.79	92.23	124.19	68.6	108.26	81.37	92.97	113.71	123.73	111.22	109.38	102.84	93.84	96.04	124.33	137.31	84.01	124.16	150.16	116.88	130.21	94.76	71.09	114.27	115.31	116.01	60.11
118.05	119.96	127.66	118.35	145.89	81.93	98.1	132.2	73.42	114.86	87.27	99.23	120.26	130.25	118.07	115.71	108.94	100.13	102.8	131.39	143.33	89.91	131.24	156.99	123.39	136.3	99.85	76.52	120.92	121.99	121.79	65.99
126.48	130	137.7	128.72	155.81	90.64	106.8	141.82	80.87	123.78	95.85	108.4	129.53	138.94	127.81	124.85	117.89	107.88	111.29	140.45	151.92	97.85	140.13	166.41	132.53	145.1	107.84	84.89	130.22	131.66	130.81	73.53
134.44	139.17	146.91	138.59	165.82	99.89	115.18	151.81	87.75	133.01	104.16	117.51	137.68	147.48	136.69	133.21	126.25	116.22	120.04	149.05	160.12	106.11	148.88	175.45	141.07	153.48	115.47	92.82	138.8	140.08	138.96	81.26
141.6	147.41	156.35	147.11	174.66	108.78	123.16	161.24	95.17	141.41	112.69	126.75	146.12	155.58	145.47	141.29	134.81	124.41	128.9	157.29	168.42	114.18	157.27	184.79	149.47	161.88	122.94	101.64	147.46	148.86	146.86	88.9
150.22	156.07	165.5	157.24	184.33	118.77	132.16	171.2	102.4	150.19	121.78	135.65	154.27	164.23	154.78	150.03	143.24	132.76	137.57	166.53	177.62	122.52	166.18	194.26	157.9	170.82	131.6	110.19	156.08	157.8	155.22	97.2
158.53	164.89	174.17	165.88	192.65	128.1	139.47	180.15	110.05	158.54	130.18	144.48	162.9	172.54	163.66	158.33	150.95	140.72	146.4	174.95	185.52	131.4	174.34	202.72	166.52	179.42	138.8	119.1	164.63	166.3	162.99	105.33
165.65	173.1	183.32	175.08	201.37	136.54	146.67	189.61	117.46	166.99	137.99	152.35	170.96	181.04	171.62	166.35	159.07	148.25	154.13	183.07	193.46	139.05	183.24	211.55	174.7	187.81	145.54	127.74	173.1	174.74	170.69	113.66
173.9	181.74	192.19	183.21	210.32	145.1	153.92	198.34	124.75	175.86	146.54	161.21	178.98	189.35	180.27	174.03	166.99	156.01	162.31	191.28	200.89	146.69	191.95	219.94	182.62	196.03	152.85	136.16	181.5	183.06	178.55	121.89
181.85	189.76	200.34	192.03	218.38	153.65	161.2	206.72	131.94	183.59	154.28	168.97	187.12	197.07	188.36	181.92	174.56	163.16	170.03	199.08	208.73	154.18	199.79	228.01	190.07	203.45	159.58	143.82	189.41	191.41	185.92	130
254.2	263.51	277.55	269.04	295.93	230.46	224.08	286.93	196.01	260.01	226.34	246.03	259.65	269.57	265.71	252.75	244.9	230.33	243.04	273.81	278.7	223.7	275.82	307.91	263.61	277.95	222.06	219.41	264.65	267.6	253.49	203.33
316.99	323.71	340.2	332.47	360.4	295.17	276.13	352.31	247.15	323.4	286.4	311.39	318.33	327.04	328.58	310.81	303.42	285.93	304.23	335.54	334.61	281.03	337.52	373.48	323.1	338.77	273.85	283.91	325.51	330.75	309.02	265.38
367.51	371.59	391.66	384.51	412.94	346.88	316.28	406.18	289.87	374.26	333.27	363.93	365.49	373.67	379.23	356.84	349.61	330.04	352.74	384.48	380.21	326.5	389.09	427.8	370.41	388.4	314.01	335.82	375.38	381.5	353.08	314.53
409.32	411.46	433.14	426.1	455.1	389.4	349.11	449.85	323.92	416.16	371.76	406.98	404.41	411.53	420.17	395.13	388.13	365.69	392.39	425.12	417.4	363.25	429.18	471.44	409.7	428.01	347.14	378	415.82	423.39	390.06	354.33
444.9	444.7	467.65	460.45	490.14	424.25	377.28	484.84	352.15	450.69	404.22	441.98	436.88	443.26	454.52	425.82	420	396.79	425.07	458.5	448.94	394.59	463.85	507.14	442.26	461.42	375.06	412.75	449.78	457.54	420.19	388.1
473.82	471.73	496.14	489.64	520.35	453.47	401.6	515.34	376.12	478.96	430.71	471.46	463.64	469.55	482.57	452.29	446.14	422.15	452.44	486.11	474.14	420.54	491.99	537.9	469.32	489.48	399.49	441.68	477.33	485.61	445.64	415.76
498.8	495.83	521.18	515.29	545.04	477.86	422.06	539.94	397.55	503.42	453.8	496.11	486.57	491.8	506.98	474.76	468.86	444.39	475.51	510.23	497.06	443.24	516.9	563.42	492.42	513.44	420.09	465.99	501.32	510.48	467.68	439.5
520.97	516.94	541.86	535.88	566.67	499.42	440.53	561.7	416	525.46	473.29	518.06	506.1	512.31	528.14	494.53	488.54	463.48	495.87	531.57	517.25	462.54	537.28	585.01	513.21	533.49	438.17	487.37	522.48	531.85	486.82	459.71
540.22	534.57	560.95	554.17	586.08	518.74	456.65	581.44	432.22	543.84	491.8	537.18	524.8	530.19	547.28	513.39	506.42	480.32	514.78	549.41	534.45	480.39	556.47	603.64	531.04	552.05	454.3	506.78	540.56	550.31	504.08	477.48
571.48	565.15	591.47	585.55	617	549.97	484.69	612.6	460.76	575.12	521.92	568.52	554.62	560.11	577.89	542.55	535.44	509.31	544.55	579.61	564.48	509.82	587.09	635.83	560.86	582.45	481.63	537.87	571.67	580.68	533.77	508.45
598.85	590.86	618.08	611.81	644.84	576.98	508.65	639.83	484.85	600.92	547.53	594.94	580.73	585.51	603.48	567.48	561.24	534.48	570.23	605.71	589.27	535.1	612.37	662.51	586.5	608.08	505.54	564.59	596.87	606.83	557.84	534.02
621.08	612.31	641.22	634.22	667.08	598.86	529.77	662.51	505.79	623.26	569.12	616.95	601.73	606.17	625.53	588.63	582.43	555.12	591.51	627.72	609.8	556.26	634.89	684.29	608.11	629.63	526.6	586.36	619.05	628.65	579.56	555.69
641.07	631.43	660.25	653.65	686.44	618.27	547.48	681.82	524.13	643	587.31	636.52	620.81	624.64	644.93	607.46	600.91	573.85	610.5	647.26	628.24	574.94	654.23	704.59	626.56	648.7	544.52	604.74	637.67	647.94	597.66	574.72
658.2	649.07	677.52	671.12	703.96	635.48	563.97	699.62	540.25	659.92	604.08	654.22	637.26	642.82	661.98	624.12	617.22	589.93	627.05	664.3	645.17	591.2	670.98	722.07	643.88	665.86	560.63	622.78	654.7	665.36	614.08	591.09
773.06	759.21	790.91	784.23	818.22	747.41	671.09	813.43	648.01	772.64	713.74	766.09	747.23	752.01	773.75	732.6	725.99	697.97	736.59	775.26	754.3	700.59	782.83	835.59	753.33	776.56	666.78	733.26	764.59	776.92	722.83	699.86
842.21	828.98	859.88	852.59	887.13	818.09	737.94	882.56	714.94	840.45	782.74	835.72	816.23	820.69	841.67	801.99	794.07	764.68	805.43	842.92	823.12	768.82	852.27	903.85	822.82	843.11	732.62	802.38	833.85	843.4	791.01	767.28
894.49	880.87	912.56	905.39	939.61	870.03	791.08	935.47	766.62	892.71	834.38	887.41	867.93	872.55	892.7	853.62	844.93	817.38	856.82	895.36	875.06	821.08	902.78	955.55	874.5	894.58	785.92	853.4	885.31	895.6	842.77	818.61
938.32	924.02	955.94	948.31	983.33	913.79	833.6	979.31	810.89	936.67	876.56	931.24	911.99	916.62	936.96	897.48	887.61	860.67	900.34	938.63	918.35	863.71	947.27	998.29	917.4	937.86	827.77	896.84	928.67	938.5	885.4	861.15
975.74	961.5	993.48	985.62	1020.95	951.54	871.3	1016.85	848.75	974.55	914.63	968.92	948.97	954.66	974.76	934.51	924.78	897.88	937.77	975.2	955.77	901.6	984.37	1035.81	955.01	974.88	865.48	933.57	965.77	975.76	923.54	897.84
1010.17	995.13	1028.13	1019.56	1055.25	985.7	905.56	1050.9	882.1	1008.33	948.8	1002.81	982.99	988.04	1008.3	968.23	958.2	931.8	971.3	1009.36	989.54	935.26	1018.69	1069.42	988.62	1008.37	899.4	966.46	999.71	1009.02	956.92	930.64
1042.04	1026.68	1059.77	1050.61	1087.17	1017.31	936.84	1082.94	913.92	1039.98	980.29	1034.29	1014.52	1019.73	1039.89	999.94	989.57	962.88	1002.68	1041.01	1021.1	966.74	1049.02	1100.72	1019.98	1039.41	930.34	998.39	1030.53	1039.93	988.12	961.39
1071.7	1056.01	1090.07	1080.48	1116.77	1047.02	966.83	1112.52	943.5	1068.7	1009.62	1063.44	1044.38	1049.62	1069.05	1029.12	1018.47	991.69	1031.59	1069.38	1050.52	996.48	1078.84	1130.1	1049.6	1067.9	959.76	1027.53	1059.68	1069.19	1017.08	989.76
1099.66	1083.59	1117.1	1108.17	1144.33	1074.45	994.3	1139.77	970.5	1096.5	1037.17	1091.06	1071.27	1077.45	1097.09	1056.8	1045.64	1019.11	1059.37	1097.72	1077.97	1024.19	1106.89	1157.78	1076.95	1095.47	986.97	1054.74	1087.31	1096.05	1044.94	1017.76
1126.03	1110	1143.59	1134.24	1171.19	1100.96	1020.63	1167.61	997.23	1123.21	1063.2	1116.87	1098.25	1103.5	1123.33	1082.78	1071.69	1045.16	1085.4	1123.5	1104.33	1050.43	1132.72	1184.55	1102.6	1121.55	1013.51	1080.56	1113.41	1122.43	1070.77	1043.19
1151.5	1134.62	1169.51	1159.52	1196.81	1126.58	1045.83	1192.4	1022.9	1147.95	1088.8	1141.83	1123.6	1129.31	1147.93	1108.53	1096.64	1070.35	1110.45	1148.77	1129.79	1075.29	1157.85	1209.28	1128.46	1146.14	1038.03	1105.66	1138.39	1147.2	1095.79	1067.84
1176.32	1159.64	1194.32	1184.33	1221.64	1151.07	1070.28	1217.78	1046.94	1173.17	1113.51	1167.16	1148.08	1153.92	1173	1132.65	1121.19	1094.61	1135.02	1173.25	1155.25	1099.75	1182.81	1234.13	1153.76	1170.96	1062.95	1130.14	1163.24	1172.2	1120.86	1092.2
1200.32	1183.34	1217.78	1207.89	1245.39	1175.18	1094.32	1241.82	1070.81	1197.14	1136.89	1190.47	1172.05	1177.9	1197.14	1156.76	1144.2	1117.97	1158.82	1196.98	1178.47	1123.13	1205.68	1257.75	1177.17	1194.02	1086.56	1153.86	1186.61	1195.19	1144.42	1114.95
1224.15	1206.21	1241.19	1231.27	1268.4	1198.24	1117.69	1264.64	1094.38	1220.05	1160.21	1213.77	1195.07	1201.34	1220.38	1179.19	1167.59	1141.21	1181.44	1220	1201.69	1146.24	1229.08	1281.54	1199.74	1217.03	1109.26	1176.42	1209.26	1217.8	1168.09	1137.54
1246.37	1228.74	1264.19	1254.12	1293.02	1220.95	1140.31	1288.64	1116.89	1243.26	1182.53	1236.55	1217.49	1224.2	1242.79	1201.96	1189.97	1163.91	1204.26	1242.73	1224.53	1169.39	1251.27	1304.53	1222.61	1238.78	1131.78	1198.22	1231.92	1240.39	1190.48	1160.32
1268.73	1250.93	1287.69	1275.42	1314.79	1242.8	1162.29	1310.55	1138.69	1264.48	1204.62	1258.45	1239.19	1245.88	1264.47	1224.1	1211.71	1186.04	1226.24	1264.43	1246.73	1191.07	1273.86	1326.42	1244.14	1260.3	1153.93	1219.85	1253.75	1261.7	1212.04	1181.38
1292.14	1272.18	1309.98	1298.76	1336.09	1264.62	1184.41	1332.62	1160.8	1287.98	1226.3	1280.97	1261.54	1268	1287.72	1245.92	1233.34	1207.08	1247.53	1287.29	1267.87	1212.57	1297.49	1348.34	1266.26	1283.57	1175.44	1241.87	1274.98	1285.08	1233.65	1202.64
1314.57	1295.13	1331.06	1320.51	1357.72	1287.51	1205.5	1353.84	1182.45	1308.96	1247.36	1303.05	1283.89	1290.91	1309.06	1267.45	1254.04	1228.89	1268.48	1308.24	1290.48	1234.77	1318.64	1369.37	1288.53	1304.85	1196.72	1262.52	1298.15	1305.44	1255.3	1223.5
1334.9	1315.86	1352.34	1340.63	1378.9	1308.47	1226.95	1374.87	1203.24	1329.69	1268.7	1323.7	1305.26	1311.86	1330.63	1289.74	1274.73	1249.51	1290.9	1329.89	1311.9	1255.03	1339.15	1389.9	1309.06	1324.87	1217.59	1285.36	1318.32	1326.75	1275.82	1243.89
1355.39	1336.08	1372.48	1361.13	1399.39	1329.41	1247.41	1395.49	1223.76	1350.85	1290.82	1344.49	1325.7	1332.49	1350.58	1310.45	1296.56	1270.21	1311.81	1349.89	1332.12	1275.69	1360.11	1410.89	1330.02	1345.42	1237.62	1304.76	1339.05	1347.2	1298.2	1264.39
1376.28	1356.71	1393.57	1382.15	1420.29	1349.83	1267.89	1416.39	1243.68	1370.91	1311.56	1365.06	1345.8	1352.85	1371.13	1330.59	1316.45	1291.53	1332	1370.38	1352.76	1297.67	1380.49	1431.33	1349.87	1365.41	1258.05	1325.31	1359.82	1367.84	1318.35	1285.87
1396.14	1376.69	1413.93	1401.86	1440.76	1369.77	1289.68	1436.66	1264.49	1391.49	1331.61	1385.21	1366.19	1373.55	1391.5	1351.22	1336.34	1311.82	1352.02	1391.1	1373.25	1317.68	1399.5	1451.2	1369.96	1385.92	1279.31	1345.71	1379.85	1387.14	1338.34	1305.29
1417.04	1396.77	1434.15	1422.37	1460.73	1389.88	1310.03	1456.66	1286.18	1411.57	1351.63	1404.97	1386.18	1393.7	1411.98	1370.76	1356	1331.7	1372.35	1410.38	1393.11	1337.86	1421.11	1471.05	1390.41	1404.99	1299.51	1364.83	1399.21	1406.5	1358.25	1324.94
1436.74	1416.5	1453.83	1441.92	1480.48	1409.53	1329.91	1476.08	1305.77	1431.89	1371.36	1425.53	1406.02	1414.11	1431.42	1390.52	1375.73	1351.66	1391.62	1430.12	1412.79	1357.55	1439.61	1490.9	1410.41	1425.45	1319.66	1384.48	1419.23	1427.04	1378.49	1344.18
1455.73	1436	1473.81	1460.89	1500.28	1429.58	1349.29	1496.69	1325.29	1451.29	1390.46	1444.65	1426.12	1433.32	1451.02	1410.21	1395.16	1370.92	1411.15	1450.23	1432.34	1376.95	1458.83	1509.99	1429.52	1444.2	1338.53	1402.47	1438.31	1446.28	1397.48	1363.42
1474.78	1454.78	1492.39	1480.11	1519.04	1449.14	1367.92	1515.02	1344.12	1470.36	1410.01	1463.57	1445.23	1452.65	1470.01	1429.6	1414.35	1389.81	1430.65	1468.44	1451.1	1395.78	1478.49	1528.95	1448.75	1462.93	1357.94	1422.95	1457.65	1464.82	1417.25	1382.13
1494.66	1474.11	1512.27	1500.01	1539.03	1467.92	1387.6	1534.31	1364.44	1489.57	1429.01	1483.14	1464.53	1471.65	1489.91	1448.71	1433.37	1409.2	1449.58	1487.77	1470.76	1415.85	1498.27	1548.95	1467.69	1482.22	1377.07	1442.03	1476.46	1483.59	1436.45	1400.6
1513.46	1493.3	1530.77	1518.53	1558.43	1487.39	1406.86	1554.42	1383.27	1508.81	1448.3	1502.31	1483.1	1491.74	1508.44	1467.15	1452.17	1428.15	1468.21	1506.85	1490.11	1434.8	1517.37	1567.83	1486.85	1500.66	1395.54	1459.77	1495.43	1502.24	1455.99	1419.61
1533.19	1512.9	1551.18	1538.71	1577.65	1506.26	1427.11	1574.4	1402.48	1527.92	1467.41	1521.06	1503.17	1510.75	1527.64	1486.26	1471.09	1447.48	1487.98	1526.4	1509.25	1454.18	1536.85	1587.25	1506.46	1519.94	1415.75	1479.2	1514.44	1521.56	1474.82	1438.63
1552.86	1530.51	1570.1	1557.3	1596.13	1524.99	1445.48	1592.15	1421.87	1547.07	1486.32	1540.15	1522.33	1529.51	1547.42	1505.72	1489.62	1465.92	1505.85	1545.13	1527.86	1473.15	1555.73	1605.59	1524.6	1539.01	1434.47	1497.75	1532.86	1541.05	1493.33	1456.94
1571.23	1549.81	1588.43	1575.57	1614.54	1544.27	1464.02	1610.67	1440.42	1565.9	1504.94	1558.7	1540.69	1548.74	1565.59	1523.67	1507.27	1484.33	1524.5	1563.67	1547.56	1491.86	1573.93	1624.11	1543.66	1557.29	1452.26	1516.37	1552.14	1558.87	1512.31	1474.86
