allch_pt_fdt_means1	allch_pt_fdt_means2	allch_pt_fdt_means3	allch_pt_fdt_means4	allch_pt_fdt_means5	allch_pt_fdt_means6	allch_pt_fdt_means7	allch_pt_fdt_means8	allch_pt_fdt_means9	allch_pt_fdt_means10	allch_pt_fdt_means11	allch_pt_fdt_means12	allch_pt_fdt_means13	allch_pt_fdt_means14	allch_pt_fdt_means15	allch_pt_fdt_means16	allch_pt_fdt_means17	allch_pt_fdt_means18	allch_pt_fdt_means19	allch_pt_fdt_means20	allch_pt_fdt_means21	allch_pt_fdt_means22	allch_pt_fdt_means23	allch_pt_fdt_means24	allch_pt_fdt_means25	allch_pt_fdt_means26	allch_pt_fdt_means27	allch_pt_fdt_means28	allch_pt_fdt_means29	allch_pt_fdt_means30	allch_pt_fdt_means31	allch_pt_fdt_means32
135.78	144.38	148.35	138.07	163.13	107.64	117.46	148.19	92.61	123.35	104.43	117.21	133.58	144.96	132.31	128.52	121.05	120.13	120.3	144.4	153.09	110.54	144.45	169.81	136.66	148.89	117.66	99.67	132.7	137.96	135.33	81.18
146.49	158.07	162.77	151.8	178.6	121.85	130.17	163.41	102.22	134.39	115.36	128.67	144.28	155.4	143.94	139.48	131.92	130.54	131.37	155.01	163.84	120.67	154.82	181.33	147.51	159.54	127.99	109.72	143.07	149.15	146	90.61
158.5	172.42	178.76	167.73	194.36	137.17	144.02	180.1	113	146.3	127.4	140.3	155.83	167.36	156.32	151.32	143.87	141.65	143.11	167.68	175.96	132.56	167.5	193.93	159.8	172.05	139.22	122.02	155.4	161.26	157.56	102.14
165.52	183.32	189.72	178.86	205.1	148.49	154.44	191.38	121.99	155.57	136.14	150.16	165.27	177.13	165.36	160.85	153.46	151.14	152.97	177.57	186.27	141.72	177.67	204.74	170.09	181.66	147.66	131.98	164.83	171.49	166.63	112.03
181.28	199.77	207.38	196.87	223.2	165.96	170.25	209.04	134.63	169.58	150.1	164.1	178.48	191.03	179.87	174.99	167.54	163.67	166	191.49	199.27	154.11	191.12	218.43	183.59	195.29	160.96	145.01	178.5	185.12	180.35	125.32
191.12	211.44	219.18	208.86	236.21	178.84	182.17	222.61	144.76	180.55	160.65	174.8	189.59	201.55	190.55	185.85	178.1	174.18	176.79	201.98	208.99	164.99	201.82	229.72	194.56	206.13	170.95	155.8	189.38	196.3	190.94	136.25
202.07	223.65	231.81	221.12	248.9	191.27	193.68	234.93	154.21	191.59	171.51	186.4	200.04	212.03	201.78	196.56	189.45	185.12	187.94	212.62	219.64	175.62	212.64	241.07	205.26	216.72	181.61	167.24	200.25	206.69	201.29	146.46
212.6	235.16	244.89	233.04	261.53	203.58	205	247.78	164.37	202.07	182.15	197	210.15	222.69	212.29	207.35	199.85	195.92	198.81	223.3	229.97	186.21	223.55	252.79	216.03	227.57	191.58	178.49	210.9	217.22	211.64	157.58
221.85	245.9	256.12	243.63	272.21	214.66	214.34	259.39	173.69	211.85	191.51	207.01	220.02	232.48	221.45	216.71	209.11	205.08	208.64	233.59	240.23	196.45	234.01	264.43	226.55	237.41	200.68	188.82	220.77	227.63	220.98	167.78
233.2	257.86	268.34	256.94	284.07	226.36	224.75	272.51	184.04	223.19	202.41	218.46	231.11	243.71	232.78	227.55	219.97	215.73	219.53	244.97	251.59	206.5	245.01	275.87	237.78	249.13	210.77	200.33	231.84	239.05	231.39	179.44
