allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
21.396	20.424	22.148	23.507	27.444	19.654	17.719	24.018	11.062	16.853	17.29	14.79	14.473	15.553	19.462	14.668	15.2	10.323	11.337	12.576	14.922	10.046	12.745	13.763	13.225	13.662	13.71	12.744	14.142	15.627	16.332	12.713
23.109	19.626	21.368	21.728	25.599	18.898	15.919	22.29	10.665	15.848	16.442	14.155	13.738	14.494	18.624	13.777	14.407	9.939	10.992	12.045	14.503	9.8	11.929	13.396	12.738	13.277	12.991	12.642	13.664	15.155	16.524	12.964
21.622	19.327	20.325	21.101	25.095	18.219	15.416	22.09	11.277	16.395	17.01	14.593	14.235	15.144	18.946	14.324	14.587	10.581	11.739	12.488	14.436	10.396	12.54	13.633	12.348	13.492	13.359	13.145	13.745	15.334	16.35	12.891
22.803	19.911	21.487	22.388	26.237	20.605	16.455	22.272	12.171	17.121	18.036	15.23	14.353	15.731	19.602	14.583	15.329	10.551	11.778	12.768	14.637	10.572	12.484	13.981	13.111	13.566	13.877	13.788	14.213	15.623	16.103	14.046
27.154	21.136	22.654	24.081	27.485	22.893	17.796	24.192	13.065	17.296	19.209	15.203	14.779	15.964	20.34	15.056	15.717	10.555	12.617	13.053	15.161	11.364	13.465	14.113	13.374	14.287	14.765	14.871	14.714	16.44	17.318	15.533
18.205	12.988	14.67	14.862	17.595	13.949	11.014	15.384	8.393	11.633	12.361	10.074	9.559	10.636	13.499	9.929	10.047	7.251	7.867	8.635	10.222	7.393	8.56	8.91	8.411	9.526	9.251	9.613	9.556	10.233	11.319	9.707
28.063	24.617	25.833	27.201	31.055	25.125	20.158	27.472	14.671	19.687	21.846	17.873	16.67	17.974	23.062	16.976	17.94	12.122	13.666	15.162	16.895	12.53	14.522	16.018	15.145	16.217	16.477	16.749	16.588	18.744	19.423	17.493
22.634	18.394	18.986	20.37	23.469	19.193	15.052	21.101	11.684	15.712	16.687	13.599	12.949	13.759	17.612	13.2	13.89	9.668	10.805	11.377	13.452	9.918	11.317	12.609	11.411	12.411	12.654	12.851	13.047	14.656	15.182	13.816
23.99	18.948	19.756	21.022	24.626	20.32	15.695	21.405	12.12	15.892	17.714	13.962	13.588	14.26	18.213	14.069	14.466	9.672	11.425	11.917	14.055	10.358	11.92	13.239	11.818	12.961	13.482	13.496	13.58	14.957	15.948	14.222
22.559	18.125	19.136	19.745	23.591	18.85	15.144	20.516	11.948	15.676	17.294	13.969	13.641	14.255	18.559	13.25	13.918	9.714	10.642	11.51	13.348	9.869	11.324	12.339	11.806	12.855	13.217	13.304	13.038	14.628	15.457	13.837
