allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
29.161	24.124	26.099	26.413	30.273	23.811	22.684	27.593	12.418	17.538	17.606	15.32	15.752	17.291	19.943	16.505	16.323	12.206	12.662	13.773	16.79	11.735	13.966	14.929	13.689	14.522	14.749	12.482	13.989	15.231	16.279	11.613
28.74	26.772	28.413	29.306	34.012	27.232	24.019	29.83	15.272	19.668	21.5	17.628	17.544	18.961	23.118	18.109	18.545	13.035	14.196	14.579	18.128	12.817	14.595	15.703	14.754	15.303	17.049	15.121	15.128	16.966	18.691	14.489
23.591	17.356	18.909	19	22.046	18.892	16.004	19.634	10.684	13.801	14.981	12.124	12.033	13.336	15.672	12.46	12.471	8.67	9.896	10.52	12.53	8.879	10.395	11.293	10.539	11.189	11.955	11.294	11.069	12.391	13.347	10.429
31.486	28.138	30.079	31.497	36.12	29.558	25.648	32.331	16.914	21.398	23.593	19.328	18.898	20.549	25.073	19.33	19.931	13.729	15.187	15.913	19.721	13.905	15.767	17.56	16.238	17.132	18.914	17.197	17.544	19.023	21.401	17.264
28.231	24.746	26.339	27.22	30.787	26.862	22.148	28.235	13.646	16.189	18.534	14.616	14.476	15.603	18.872	15.369	15.565	10.806	11.343	12.221	14.877	10.67	11.834	13.165	12.256	12.884	14.168	13.111	12.437	14.18	15.501	13.27
28.199	18.928	20.723	21.61	23.984	20.991	17.683	21.67	11.755	14.367	16.46	12.956	12.921	13.799	17.14	13.194	13.679	10.067	10.356	11.048	13.206	9.603	10.856	11.562	10.69	11.308	12.377	11.618	11.324	12.202	13.801	11.305
29.172	22.722	24.043	24.462	29.148	23.416	20.314	24.942	14.912	18.257	20.859	16.659	16.667	17.468	21.402	16.519	16.678	12.528	13.307	13.8	16.845	11.959	13.447	14.777	13.718	14.311	16.225	14.688	14.311	15.676	17.492	14.274
25.669	21.818	23.514	23.825	27.816	22.783	19.309	24.341	13.657	17.112	19.429	15.355	15.032	16.367	19.795	15.47	15.916	11.587	11.846	12.89	15.46	11.351	12.392	13.9	12.823	13.464	15.012	13.681	12.96	14.44	15.988	13.255
27.007	19.64	20.91	21.813	25.166	20.528	17.484	22.142	13.86	16.439	18.626	14.504	14.771	15.802	19.275	14.849	14.869	11.204	11.716	12.387	15.415	10.925	12.352	13.548	12.497	13.108	15.032	13.413	13.317	14.365	16.067	13.64
36.605	29.863	31.296	32.602	37.695	30.987	26.492	33.604	18.62	23.225	26.226	20.81	20.437	22.334	26.818	21.168	21.447	15.011	16.409	17.459	21.155	15.088	16.782	18.935	17.271	18.34	20.651	18.445	18.211	19.995	22.393	18.476
31.489	22.508	24.364	24.996	27.794	23.319	19.78	25.002	13.538	15.988	18.345	14.355	14.026	15.107	18.503	14.985	15.223	10.67	11.646	11.819	14.573	10.709	11.544	12.915	11.783	12.307	13.839	12.536	11.734	13.178	14.816	12.378
26.645	19.113	20.316	21.069	23.447	19.599	17.19	20.908	11.887	15.132	16.914	13.646	13.155	14.199	17.484	13.732	13.987	9.935	10.796	11.323	13.749	10.109	11.067	11.985	11.12	11.69	13.277	12.033	11.539	13.231	14.179	11.895
31.184	21.993	23.227	24.534	27.811	22.271	19.846	24.373	14.035	17.391	19.665	15.182	15.183	15.961	20.571	15.476	16.242	10.959	11.985	12.769	15.562	11.08	12.473	13.784	12.394	13.011	14.814	13.113	12.803	13.866	15.891	12.366
19.328	15.037	15.398	16.14	18.863	15.582	13.093	15.813	10.072	12.03	14.075	11.222	11.086	11.821	14.396	11.301	11.497	8.009	8.786	9.28	11.248	7.949	9.067	9.572	9.325	9.949	10.48	9.512	9.92	10.025	11.671	9.132
21.173	17.203	18.769	18.885	21.391	18.357	16.288	19.437	9.838	11.667	13.312	10.701	10.344	11.204	13.627	11.231	11.631	8.31	8.755	8.92	10.828	8.252	8.484	9.838	9.179	9.196	10.812	9.222	9.276	9.897	11.231	9.701
20.587	14.777	15.485	16.486	18.446	15.666	14.249	16.368	9.524	10.998	13.051	10.084	10.048	10.734	12.987	10.541	10.885	7.822	8.116	9.141	10.595	7.558	8.528	9.236	8.745	9.313	10.334	9.188	8.556	9.751	11.033	9.066
22.245	18.669	19.24	20.645	22.621	19.441	16.968	20.515	11.534	13.79	15.294	12.232	12.61	13.152	16.108	12.641	13.239	9.461	9.862	10.382	12.536	8.839	10.195	10.978	10.648	11.183	12.168	11.037	10.857	11.708	13.13	11.198
22.892	19.085	20.359	21.13	23.948	20.608	17.898	21.638	11.228	12.907	14.496	11.607	11.607	12.512	14.952	12.566	12.228	8.584	9.47	9.854	11.995	9.195	9.634	10.538	10.348	9.735	11.969	10.304	10.426	10.761	12.68	10.855
19.739	17.024	17.393	18.362	21.451	17.321	15.483	18.831	10.005	12.157	14.072	10.523	10.894	11.607	14.27	11.694	12.181	8.247	8.633	9.344	10.867	8.113	9.271	9.746	9.299	9.783	10.168	9.4	9.376	10.249	11.297	9.418
17.033	14.097	15.49	15.38	17.682	15.041	13.373	15.894	8.988	10.581	12.331	9.659	9.623	10.375	12.231	10.16	9.977	7.748	8.199	8.36	10.138	7.316	8.308	8.95	8.396	8.738	10.207	8.724	8.262	8.517	10.469	8.796
19.122	15.937	17.152	17.983	20.029	17.249	14.907	18.494	9.261	11.097	12.548	9.98	9.891	10.343	13.235	10.392	11.17	7.515	7.803	9.39	10.597	7.732	9.302	8.806	8.749	9.882	10.4	9.414	8.952	10.547	11.052	9.534
21.315	18.019	18.182	19.515	21.71	19.043	16.424	19.091	10.847	12.765	14.218	11.332	11.069	11.733	14.822	11.645	12.184	8.155	8.943	9.638	11.756	8.045	8.799	9.175	9.812	10.309	10.739	9.594	9.782	10.54	11.705	9.714
20.491	16.409	17.358	17.679	20.07	17.436	15.483	18.623	9.26	11.308	12.794	9.62	9.82	10.618	12.742	10.71	10.985	7.371	8.055	8.021	10.368	7.03	8.048	8.789	8.519	9.257	9.894	9.342	8.359	9.646	10.949	9.057
19.421	16.969	17.816	18.174	20.826	17.796	15.824	18.7	9.92	11.32	13.354	10.363	10.012	11.101	13.158	11.003	11.902	8.282	8.195	8.955	10.814	8.22	8.605	9.351	8.719	9.359	10.069	8.871	9.123	9.93	11.489	9.71
15.465	13.668	14.826	15.095	16.971	14.917	12.974	15.664	8.06	10.067	10.982	8.741	8.756	9.464	11.434	9.397	9.907	7.076	7.29	7.489	9.046	6.724	7.34	7.791	7.285	8.128	8.919	7.778	7.364	8.343	9.33	8.529
16.318	13.11	14.199	14.894	16.86	14.13	12.531	14.778	8.264	9.979	11.531	8.65	8.788	9.653	11.261	9.265	9.765	6.382	7.562	7.655	9.537	7.154	7.552	7.911	7.835	7.8	9.176	8.463	8.16	8.818	9.767	8.471
17.889	14.945	16.014	16.887	18.522	16.47	14.3	17.301	7.921	9.108	10.136	7.859	7.942	8.786	10.627	8.609	9.059	6.355	6.837	7.529	8.72	6.371	6.966	7.979	7.174	8.187	8.593	7.705	7.083	7.923	9.506	7.614
17.951	13.963	15.051	15.846	16.994	15.202	13.389	15.913	8.723	10.349	11.721	9.182	9.214	9.882	11.929	9.288	10.133	7.184	7.968	7.779	9.823	7.464	7.477	8.565	8.124	8.715	9.311	8.561	8.303	8.793	10.096	8.636
15.225	13.24	14.446	14.826	16.738	14.529	12.372	15.116	7.83	8.931	10.273	8.312	8.444	8.674	10.32	9.165	9.23	6.834	7.332	7.24	8.387	6.506	6.891	7.953	7.025	7.295	8.553	7.809	7.309	7.968	9.056	8.301
14.961	12.223	13.449	13.483	15.585	13.054	11.365	14.503	8.032	9.298	10.814	8.441	8.257	8.988	10.78	8.61	8.963	6.51	7.305	7.634	8.59	6.545	7.308	8.149	7.61	7.97	8.718	7.696	7.708	8.564	9.475	8.239
15.701	12.563	12.692	13.691	14.76	13.074	11.055	14.014	8.237	10.083	10.694	8.289	8.376	8.879	10.932	8.599	9.4	6.488	7.1	7.582	8.746	6.297	7.532	7.405	7.203	8.281	9.012	7.639	7.804	8.983	9.132	8.274
17.413	11.335	12.479	12.631	14.309	12.076	11.244	13.283	7.725	8.989	9.654	7.607	8.399	8.72	10.32	8.515	8.99	6.838	7.372	7.074	8.902	6.521	6.727	7.623	6.863	7.977	8.552	7.558	7.247	7.484	9.003	7.642
15.71	15.507	16.37	16.744	18.891	16.205	14.234	17.108	9.329	10.616	13.008	9.193	9.844	10.073	12.221	9.878	10.67	7.923	7.71	8.142	9.482	8.214	7.863	8.295	8.139	8.886	9.062	8.252	8.069	9.026	10.05	9.433
14.964	12.148	12.667	12.821	14.332	12.709	11.205	13.265	7.06	7.918	9.06	7.198	7.41	8.022	9.06	7.756	8.339	6.357	6.456	6.829	8.048	6.367	6.389	7.089	6.772	6.828	8.439	6.879	7.257	7.42	7.964	7.296
17.435	16.591	17.237	17.416	19.071	16.49	14.905	18.076	9.37	10.107	10.736	8.602	8.815	9.43	11.244	9.398	10.234	6.899	7.587	7.679	9.42	6.817	7.367	7.968	7.932	8.772	8.599	7.674	7.947	8.901	9.363	8.267
16.714	17.348	18.167	18.936	21.199	18.311	16.151	19.332	9.782	11.215	12.529	9.887	10.056	10.953	13.095	10.478	12.048	7.767	7.989	8.324	11.045	7.597	8.569	8.748	8.637	9.729	9.799	9.094	8.68	9.834	10.804	8.743
17.42	15.322	17.182	17.025	19.398	16.585	14.646	17.427	8.785	10.357	11.521	9.201	9.6	10.09	12.207	9.875	10.446	7.789	8.309	8.1	9.482	7.677	8.137	9.064	8.461	8.315	10.169	8.268	8.237	8.858	10.079	9.641
14.594	13.654	14.026	14.884	16.95	14.075	12.876	15.229	8.434	10.062	11.142	8.747	8.643	9.092	10.849	9.067	9.014	7.145	6.796	7.334	8.959	6.898	7.265	8.284	7.592	7.317	9.307	7.604	7.768	8.484	9.686	8.188
19.311	14.531	15.831	15.991	17.714	15.89	14.034	16.317	8.166	9.277	10.582	8.346	8.616	9.365	11.16	8.747	9.381	6.786	7.267	7.451	8.693	6.658	7.342	7.865	7.438	7.73	9.076	7.277	7.341	7.899	9.079	7.757
16.599	13.453	14.313	14.823	16.27	14.45	12.371	15.236	8.281	9.929	11.029	9.151	8.584	9.108	11.336	9.268	9.151	7.4	7.55	7.758	9.018	6.961	7.399	8.412	7.956	7.955	9.194	7.898	8.407	8.305	9.334	9.114
13.484	13.996	14.295	14.936	16.652	13.905	12.221	14.84	7.782	8.798	10.304	8.083	8.064	8.836	10.38	8.589	9.388	6.229	6.801	7.093	8.638	6.159	6.969	7.379	6.875	7.38	8.786	7.281	7.045	7.576	8.785	7.303
16.803	15.218	16.223	16.735	18.273	16.515	15.077	17.074	8.863	10.105	11.906	8.899	9.548	9.713	11.917	9.993	10.835	7.203	7.612	7.717	9.97	7.147	7.657	8.387	7.819	8.788	9.637	8.711	8.018	8.843	10.093	8.721
14.336	14.158	14.464	15.463	17.184	15.27	13.126	16.032	7.926	9.079	10.452	8.36	8.179	8.915	10.883	8.647	9.382	6.787	7.094	6.998	8.518	6.638	7.044	7.413	7.104	7.781	8.855	7.203	7.316	7.286	8.641	7.846
17.377	13.434	14.276	14.593	16.334	14.267	12.476	15.035	8.202	9.017	10.729	8.589	8.773	8.999	10.976	8.737	9.402	7.078	7.484	7.531	8.944	6.965	7.033	7.836	7.518	7.681	9.247	7.196	7.549	7.957	9.146	7.897
15.735	13.253	14.206	14.824	16.071	14.78	13.061	15.448	8.173	9.277	10.333	8.413	8.462	8.888	10.652	9.075	9.701	6.754	7.393	7.656	9.139	6.789	7.41	8.462	7.402	8.402	8.65	8.003	7.906	8.364	9.842	8.06
15.348	11.635	12.32	12.716	14.225	12.54	11.215	13.204	6.786	8.167	9.198	7.569	7.083	7.561	9.701	7.406	8.233	5.773	6.663	6.748	7.534	5.864	6.23	6.947	6.534	6.935	7.456	6.222	6.502	7.036	8.15	7.411
13.268	12.306	12.199	12.959	14.748	12.644	11.492	13.23	8.041	9.516	10.733	8.982	8.974	9.01	11.125	8.738	8.926	6.769	7.579	6.9	8.761	6.67	7.151	7.804	7.579	7.883	8.726	7.515	7.713	8.192	9.613	8.28
16.585	11.742	12.574	13.316	14.739	12.805	11.875	13.609	7.41	8.46	9.857	7.547	7.628	8.025	9.581	8.303	8.768	6.032	6.523	6.942	7.6	6.359	6.702	7.691	6.438	7.182	7.748	6.873	6.835	7.573	8.516	7.335
19.937	14.572	15.74	16.36	17.935	15.79	13.53	16.365	8.648	9.932	11.16	8.659	8.772	9.43	11.104	9.295	9.937	6.874	7.785	7.721	9.358	6.742	7.735	8.294	7.728	8.113	9.136	8.049	7.958	8.023	9.762	8.267
14.769	13.217	13.961	13.923	16.159	13.208	12.64	14.436	8.316	9.362	11.087	8.51	8.712	9.148	11.228	8.982	9.64	7.144	7.359	7.348	9.106	6.946	7.946	7.731	7.506	7.798	9.225	7.468	7.692	8.13	9.307	7.972
19.086	12.402	12.829	13.738	14.555	13.439	11.764	14.145	7.126	8.479	8.959	7.462	7.32	7.689	9.386	8.282	8.314	5.931	6.662	7.348	7.708	5.675	6.384	6.633	6.992	7.122	7.68	6.774	7.011	7.969	7.877	6.96
19.16	14.034	14	14.749	16.958	15.111	13.177	15.089	7.988	9.307	10.635	8.639	8.734	9.083	11.001	8.518	8.947	6.317	6.969	7.479	8.873	6.276	6.792	7.899	7.745	7.863	9.117	8.331	7.647	8.1	9.728	8.322
21.401	13.236	13.958	14.237	16.436	14.006	12.422	14.962	8.26	9.71	11.206	8.453	9.326	9.204	11.114	9.376	9.614	6.759	7.472	7.105	8.776	6.819	7.4	8.063	7.389	7.621	9.152	7.57	7.991	8.184	10.051	7.911
19.162	12.841	13.601	13.994	15.848	13.483	11.981	14.201	7.729	9.397	10.993	8.312	8.128	8.735	10.578	9.119	9.164	7.278	7.097	7.298	7.922	7.152	6.999	8.312	7.416	7.619	9.729	7.337	7.536	8.14	9.335	9.208
