allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
14.722	12.137	13.842	13.504	16.082	11.435	10.45	13.847	7.374	10.51	10.963	9.18	9.265	10.278	12.495	9.216	9.713	7.053	7.609	8.291	9.629	6.42	8.265	8.684	8.475	8.894	9.291	8.029	9.126	10.086	10.986	7.863
12.943	10.977	11.97	12.039	14.117	11.096	9.641	12.154	6.593	9.125	9.874	8.433	8.143	8.762	10.884	8.276	8.678	6.041	6.604	7.311	8.342	5.692	7.131	7.722	7.276	7.876	8.451	7.126	8.096	8.6	9.165	7.023
11.777	10.585	11.066	12.257	13.283	10.956	9.327	11.973	7.269	9.597	10.788	8.512	8.631	9.112	11.621	8.727	8.917	6.26	6.803	7.448	8.597	6.234	7.499	7.775	7.481	8.051	8.597	7.524	7.95	8.833	9.593	7.326
9.596	8.793	9.524	9.389	11.57	8.457	7.135	9.782	6.126	8.464	9.451	7.837	7.434	8.136	10.066	7.588	7.463	5.593	5.896	5.967	7.654	5.649	6.729	6.687	6.14	7.036	7.071	6.382	6.461	7.609	7.871	6.38
12.748	11.093	12.402	12.264	14.463	11.335	9.671	11.668	7.859	10.717	11.713	9.344	9.447	10.159	12.312	9.418	9.821	6.972	7.417	8.369	9.609	7.024	8.487	8.774	8.13	8.707	9.806	8.951	9.066	10.381	10.876	9.273
10.863	9.139	9.697	10.112	11.53	9.233	7.855	9.684	6.332	7.778	8.763	6.827	7.05	7.349	8.937	7.133	7.258	5.31	5.579	6.088	6.91	5.244	6.196	6.081	6.14	6.426	6.847	6.378	6.726	7.134	7.512	6.557
11.473	9.109	9.588	9.75	11.551	9.119	7.667	10.191	6.632	8.523	9.467	7.38	7.454	7.981	9.5	7.274	7.471	5.305	5.811	6.368	7.64	5.67	6.373	6.655	6.502	6.935	7.86	7.133	7.509	8.221	9.129	7.505
15.157	12.494	12.859	13.46	16.219	12.724	10.671	13.7	8.734	11.309	12.866	10.443	10.285	10.955	13.252	10.024	10.48	7.368	8.133	8.461	10.35	7.208	8.416	8.91	8.546	9.515	10.136	9.653	9.411	10.85	11.537	9.739
14.043	11.36	11.912	12.351	14.847	11.17	9.813	12.398	7.769	10.131	11.3	9.105	8.842	9.614	11.841	8.837	9.377	6.647	7.128	7.755	9.067	6.681	7.707	8.686	7.688	8.303	9.329	8.378	8.53	9.681	10.623	8.979
12.117	10.399	10.776	11.16	13.339	10.083	8.564	11.482	7.379	9.705	10.631	8.733	8.695	8.909	11.665	8.289	8.353	6.337	6.55	7.645	8.459	6.277	7.445	7.925	7.085	8.041	8.4	7.889	7.854	9.04	9.944	7.859
10.755	8.466	8.716	9.125	10.906	8.055	6.915	9.119	6.165	8.051	8.704	7.166	6.514	7.214	8.804	6.858	6.561	4.667	5.364	5.83	6.69	5.09	5.706	6.146	5.658	6.242	6.886	6.602	6.282	7.048	7.456	6.959
10.219	8.6	8.571	9.392	11.475	8.601	6.855	9.249	6.521	9.088	9.308	7.93	7.339	7.934	10.242	7.404	7.608	5.268	5.961	6.355	7.564	5.415	6.206	7.023	6.323	7.06	7.071	7.175	6.951	8.159	8.198	7.413
9.391	7.434	7.346	7.81	9.313	7.203	6.287	8.184	4.78	6.322	7.561	5.767	5.784	6.037	7.815	5.429	6.065	4.347	4.811	5.153	6.024	4.426	4.998	5.468	5.094	5.348	5.774	5.244	5.739	6.114	6.433	5.784
8.074	6.979	7.391	7.539	9.192	6.99	5.635	7.614	5.328	6.867	7.479	6.271	6.077	6.165	8.049	5.722	6.368	4.616	4.753	5.517	5.993	4.635	5.33	5.629	5.479	5.851	6.079	6.043	5.885	6.854	7.034	6.316
6.431	5.156	5.196	5.448	6.06	5.102	4.123	4.827	3.63	5.161	5.146	4.575	4.124	4.825	5.538	4.167	4.24	3.208	3.406	3.549	4.307	3.109	3.561	3.687	3.52	3.87	4.27	3.803	3.923	4.377	4.552	3.532
6.837	5.287	5.526	6.018	6.801	5.576	4.743	5.84	3.942	4.664	5.399	4.284	4.176	4.558	5.308	4.743	5.166	3.628	3.766	3.875	4.291	3.318	4.041	4.026	3.745	4.319	4.383	4.227	4.003	4.389	4.826	4.232
6.436	4.88	4.996	5.011	5.977	5.034	4.505	5.162	3.471	4.346	4.826	3.781	3.946	4.075	4.789	3.768	4.24	3.195	3.086	3.952	4.024	3.192	3.215	3.86	3.62	3.672	4.266	3.649	3.872	4.011	4.556	4.095
5.613	4.03	4.201	4.72	5.525	4.275	4.209	4.868	3.293	3.989	3.989	3.432	3.552	3.443	4.364	3.792	3.634	3.103	3.06	3.453	3.909	2.817	3.194	3.527	3.059	3.449	3.831	3.78	3.493	3.881	4.437	3.649
4.963	4.471	4.562	4.726	5.369	4.528	3.898	4.399	3.123	4.013	4.333	3.135	3.673	3.607	4.717	3.901	3.896	3.307	3.388	3.363	3.527	3.326	3.137	3.36	3.389	3.417	3.754	3.392	3.559	4.108	3.951	3.647
4.587	4.203	4.421	4.289	5.232	4.386	3.737	4.608	3.164	3.724	4.48	3.519	3.614	3.332	4.276	3.766	3.688	3.278	3.167	3.195	3.753	2.727	3.209	3.173	3.039	3.627	3.767	3.488	3.473	3.71	3.99	3.462
