allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
16.469	14.192	15.366	15.951	19.008	13.278	11.668	16.158	8.198	12.775	13.051	11.485	11.092	11.637	15.217	11.237	11.754	7.881	9.256	9.514	11.568	7.751	9.79	10.732	10.159	10.75	10.413	9.808	11.123	12.601	12.903	10.016
14.909	12.327	12.916	13.662	15.902	12.192	10.182	14.042	7.109	10.797	11.454	9.593	9.361	9.337	12.85	9.467	9.939	6.724	7.613	8.185	9.35	6.457	8.332	8.988	8.217	8.796	8.917	8.551	9.079	10.357	10.611	8.499
15.694	12.313	14.008	14.354	16.863	11.913	10.38	14.481	7.309	11.255	11.29	9.748	9.573	10.051	13.175	9.367	9.887	6.605	7.847	8.478	9.763	6.742	8.393	9.323	8.638	9.211	9.043	8.557	9.685	10.499	11.219	8.492
14.284	12.415	12.531	13.629	16.034	12.637	10.332	13.81	7.85	11.374	12.23	10.236	9.604	10.157	12.814	9.73	10.211	7.073	8.245	8.451	10.172	7.092	8.563	9.158	8.846	9.313	9.279	9.147	9.57	10.661	10.704	8.969
16.814	12.639	13.208	14.349	16.606	13.55	10.485	14.068	8.035	11.316	12.59	10.067	9.754	10.211	13.198	9.313	10.116	7.067	7.961	8.493	10.057	7.199	8.476	9.416	8.62	8.968	9.57	9.896	9.471	10.614	11.299	9.812
13.821	10.789	11.544	11.954	14.111	11.23	8.827	11.984	7.129	10.026	11.013	8.679	8.321	8.798	11.331	7.921	8.587	6.359	6.578	7.301	8.924	6.392	7.185	7.857	7.225	8.083	8.105	8.245	8.364	9.092	9.616	8.697
19.679	15.166	16.32	16.916	19.763	15.69	11.911	17.481	9.586	13.412	14.88	11.991	11.607	11.943	15.67	11.095	12.305	8.406	9.326	9.946	12.007	8.508	10.152	10.962	10.385	11.257	11.259	11.566	11.226	12.886	13.545	11.627
13.53	10.467	10.616	11.375	13.737	10.719	8.408	11.261	7.213	9.939	10.437	8.936	8.57	8.912	11.407	8.295	8.725	5.982	6.709	7.068	8.508	5.765	7.372	7.767	7.25	7.606	8.124	8.171	7.832	8.774	9.28	8.374
17.205	12.903	13.604	14.459	16.996	13.492	10.469	14.076	9.223	12.162	13.111	10.562	10.523	10.936	13.988	10.335	11.031	7.221	8.773	8.854	10.652	7.456	8.927	9.803	9.457	9.936	10.077	10.546	10.363	11.427	12.025	10.906
15.14	10.072	10.634	11.227	13.79	10.868	8.396	11.58	7.006	9.358	10.582	8.527	7.945	8.468	10.977	8.058	8.577	5.813	6.774	6.924	8.18	6.054	6.825	7.807	7.165	7.71	7.846	8.436	8.195	9.172	9.355	8.608
