allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
16.684	16.233	17.538	18.379	21.995	14.942	13.426	18.769	8.048	12.435	13.116	10.893	10.847	11.861	15.035	11.208	11.563	7.996	8.747	10.18	11.496	7.496	10.131	10.491	9.857	10.441	10.2	9.586	11.086	12.192	12.643	9.574
22.322	22.414	24.396	24.938	29.59	21.804	17.983	25.647	12.418	18.418	19.33	16.34	16.24	17.182	21.657	16.562	17.222	11.737	12.943	14.159	16.773	11.638	14.384	15.451	14.268	15.611	15.243	14.755	16.296	17.533	18.638	14.435
24.469	15.412	17.124	18.593	21.082	16.396	13.358	17.642	9.118	13.011	14.329	12.166	11.21	12.5	15.551	11.76	12.1	8.506	9.835	10.272	11.838	8.81	9.984	11.51	10.13	11.322	10.976	11.652	11.415	12.895	13.368	11.171
21.623	20.116	21.529	22.835	25.908	20.074	16.143	22.396	11.82	16.742	18.272	15.144	14.411	15.419	19.331	14.943	15.153	10.425	11.687	12.625	14.919	10.899	12.741	13.661	12.957	13.947	13.679	14.587	14.063	15.893	16.621	14.285
16.358	15.535	16.596	17.697	20.154	16.368	12.513	17.914	9.292	13.549	14.915	12.217	11.357	12.351	15.719	11.495	12.231	8.332	9.925	10.228	11.838	8.713	10.276	11.124	10.621	11.2	10.995	11.679	11.433	12.841	13.296	11.608
23.566	20.637	21.235	22.239	25.969	21.433	16.113	23.118	12.041	17.002	18.26	15.026	14.309	15.225	19.695	14.132	15.254	10.416	11.841	12.5	15.015	10.682	12.571	13.719	12.212	13.743	13.577	14.356	14.174	15.504	16.504	14.594
17.437	15.175	15.938	16.517	19.622	15.412	12.179	16.292	10.165	13.707	14.918	12.503	11.801	12.541	15.72	11.62	12.243	8.391	9.645	10.221	11.958	8.587	10.228	10.87	10.185	11.177	11.181	11.868	11.466	12.756	13.412	11.667
15.728	13.189	14.026	14.403	17	13.971	10.299	14.686	7.843	10.147	11.366	9.481	8.831	9.523	12.093	9.195	9.636	6.661	7.481	7.818	9.138	6.987	7.675	8.889	7.962	8.437	8.181	9.252	9.258	9.583	10.052	9.677
29.671	17.512	18.859	19.425	22.662	18.769	13.555	19.546	11.302	14.683	16.202	13.076	12.733	13.73	17.526	12.278	12.899	9.39	10.363	11.226	13.301	9.688	11.352	12.462	11.119	12.262	12.132	13.304	12.671	14.087	14.584	13.077
22.069	16.582	17.767	18.115	21.907	17.625	13.61	18.841	10.258	14.333	15.755	12.872	12.491	13.285	17.218	12.402	13.238	9.382	10.103	11.058	12.858	9.317	10.745	12.124	10.67	11.68	11.964	12.611	12.121	13.301	14.529	12.409
23.23	19.228	20.591	20.611	24.813	20.16	14.79	20.776	13.487	18.099	20.013	16.59	15.74	16.569	20.975	15.28	16.461	11.653	13.051	13.454	15.878	11.579	13.652	14.568	13.658	14.95	14.995	16.158	15.55	17.111	18.097	15.808
19.794	15.515	16.078	17.654	20.22	16.453	12.524	17.59	9.426	12.329	13.767	11.146	10.452	11.199	14.185	10.314	11.029	7.521	8.467	8.908	10.523	8.17	9.067	9.901	9.504	10.218	10.296	10.98	10.306	11.809	11.872	11.256
21.388	16.271	16.412	16.775	20.445	16.687	13.273	17.348	9.864	13.182	14.59	11.761	10.808	11.936	15.071	11.101	12.234	8.387	9.15	9.986	11.621	8.42	9.862	10.833	10.114	10.985	11.083	11.832	11.268	12.51	13.607	11.976
