allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
25.671	32.334	34.306	34.952	39.425	29.595	25.416	36.238	15.813	19.964	22.111	18.145	17.354	18.909	23.67	19.281	19.366	13.593	14.122	14.998	17.788	13.371	14.399	16.503	15.559	16.27	17.748	16.249	16.203	17.786	19.696	15.911
35.281	33.567	35.287	36.345	41.502	33.634	30.295	37.386	17.687	22.547	24.253	20.325	20.028	21.926	25.984	20.906	21.024	14.916	15.913	17.057	20.667	14.347	17.032	17.748	17.878	18.054	19.335	17.545	17.954	19.549	22.05	17.492
29.301	26.061	27.325	28.861	32.4	27.008	24.797	28.354	15.201	18.843	21.467	16.895	17.155	18.346	22.218	17.392	17.696	12.89	12.862	14.687	17.819	12.725	14.177	15.422	14.549	14.963	17.316	15.488	14.97	16.745	18.898	15.679
33.124	29.315	33.789	34.907	38.652	33.075	29.195	35.884	15.85	20.839	21.657	18.615	18.287	19.861	23.315	19.01	18.853	13.384	14.842	15.402	18.649	13.617	15.06	16.474	15.845	16.16	18.059	16.159	16.181	18.288	19.658	16.308
32.078	27.579	30.309	30.78	35.391	30.468	26.23	30.432	16.209	20.499	22.864	18.012	17.781	19.452	23.331	18.362	19.176	13.464	14.561	15.537	18.211	13.459	14.76	16.307	14.881	16.181	17.847	16.57	16.151	17.634	20.16	17.304
36.186	32.293	33.828	35.243	39.568	35.212	30.289	35.005	17.608	21.768	24.227	19.56	18.744	20.346	25.02	19.253	20.276	14.391	15.333	16.228	19.303	14.514	16.05	17.462	16.426	17.304	19.182	18.36	17.042	19.381	21.502	18.959
29.641	26.876	27.516	29.503	33.114	28.553	24.267	30.509	14.566	18.463	20.456	16.413	16.1	17.038	21.375	17.026	17.404	12.06	12.833	13.926	17.02	12.258	13.108	15.067	13.744	14.491	16.117	15.179	14.328	15.79	17.541	15.433
37.448	30.139	32.433	33.3	37.541	34.145	28.923	33.146	17.233	20.844	24.095	18.906	17.967	20.023	24.591	19.047	19.933	13.442	15.074	15.793	19.581	14.311	15.545	17.007	15.547	16.886	18.559	17.835	16.32	18.212	20.59	17.754
43.545	32.261	33.161	34.601	38.588	34.547	28.984	35.391	17.24	21.834	24.215	19.355	18.794	20.548	24.885	19.595	20.493	14.208	15.136	16.14	19.631	14.462	15.638	17.613	16.109	16.953	18.621	17.548	16.633	18.785	20.392	17.574
35.847	28.127	27.066	28.098	31.149	26.438	22.313	27.348	19.803	25.064	24.501	22.223	22.245	23.749	26.371	22.734	21.242	16.422	17.45	18.355	22.05	15.866	17.838	19.83	19.011	19.429	21.332	18.543	19.612	21.507	21.196	18.163
25.639	21.988	23.069	23.557	26.775	23.181	18.906	24.052	13.019	16.381	18.141	14.724	14.178	15.066	18.707	14.624	15.18	10.728	11.61	12.356	14.972	11.047	11.975	13.14	12.492	13.09	15.023	13.579	13.163	15.149	16.228	14.539
30.491	19.743	21.268	22.006	24.813	21.919	18.125	22.298	12.677	15.471	17.753	13.787	13.841	14.983	18.191	14.129	14.152	10.386	10.916	12.002	14.181	10.572	11.255	12.556	11.426	12.401	13.716	12.606	12.681	13.392	14.931	12.928
31.647	22.198	22.897	24.427	27.274	22.821	19.536	24.106	12.515	15.47	17.526	13.451	13.482	14.945	18.251	14.151	14.799	10.555	11.206	11.698	14.605	10.401	12.061	11.92	11.725	12.771	13.809	12.628	12.401	13.548	15.515	13.222
24.104	14.494	14.584	15.072	16.548	14.939	12.566	15.736	8.406	10.393	11.736	9.34	9.461	9.599	11.821	9.984	10.634	6.927	7.823	8.328	9.45	7.6	8.062	8.365	7.977	8.504	9.453	8.82	8.455	8.933	10.144	8.506
24.234	20.111	19.963	20.128	22.73	18.624	16.42	20.448	11.579	14.276	16.792	12.933	12.62	13.78	16.7	13.364	14.141	9.923	10.502	11.118	13.514	9.642	11.114	11.703	11.116	11.576	13.142	11.672	11.24	12.697	13.763	11.419
26.057	22.192	22.672	23.511	25.909	22.942	19.888	24.326	11.789	14.068	16.006	12.905	12.058	13.305	16.467	13.485	13.592	9.49	10.071	10.819	12.839	9.414	10.238	11.324	10.932	11.337	12.823	11.471	11.06	12.694	14.208	12.35
25.13	18.793	20.092	20.671	22.705	19.854	17.181	20.225	11.342	14.155	16.016	12.22	12.505	13.317	15.876	13.032	13.252	9.021	10.235	10.512	12.759	9.678	10.151	11.549	11.284	11.224	12.72	11.7	11.502	12.804	13.931	12.135
26.3	20.715	20.651	21.028	23.777	18.804	16.556	21.583	12.743	14.482	16.287	13.362	12.469	14.018	16.801	14.129	14.57	9.654	10.568	11.362	13.751	10.254	11.291	12.128	11.452	12.518	13.119	11.868	11.96	13.04	13.735	11.343
35.436	27.542	27.679	26.918	30.991	24.319	20.62	28.26	16.241	18.647	19.782	17.239	16.979	18.303	21.356	18.292	18.097	12.356	13.352	14.009	17.646	13.136	13.123	14.848	14.3	14.883	16.728	14.028	13.856	15.978	16.112	13.808
29.517	22.767	23.589	24.494	26.984	23.821	20.531	23.988	12.574	14.906	16.914	13.05	12.885	13.936	17.042	13.505	14.028	10.701	10.886	10.819	13.34	9.995	11.595	11.673	11.573	11.801	13.939	12.296	11.903	13.068	14.46	12.934
22.645	16.717	16.945	17.982	20.81	17.483	14.966	18.781	8.895	11.099	11.946	9.962	9.503	10.741	12.91	9.878	10.286	7.55	8.543	8.296	10.51	7.441	8.157	8.924	8.746	8.379	10.121	9.326	8.598	9.299	10.177	9.167
