allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
22.746	22.512	24.27	24.694	29.307	20.026	19.161	25.444	12.876	17.849	18.549	16.146	16.331	17.94	21.418	16.937	16.677	11.991	13.067	14.01	17.316	11.438	13.612	15.421	13.952	14.442	15.663	12.665	14.304	15.441	17.101	11.145
25.252	22.675	24.352	25.472	28.84	23.273	20.608	25.617	14.207	18.704	20.641	16.733	16.531	18.07	21.791	16.77	17.069	12.322	13.287	13.749	17.154	11.742	13.656	15.399	14.236	14.752	16.434	14.003	14.536	16.036	17.964	13.396
24.322	22.879	24.326	24.804	29.071	22.268	19.841	25.273	14.082	18.902	20.265	16.929	16.368	17.925	21.689	16.744	17.209	12.074	13.124	13.91	16.954	11.935	13.816	15.024	13.957	14.854	16.387	14.402	14.753	16.129	17.985	13.583
23.682	19.3	21.269	21.277	24.388	20.375	18.564	21.91	11.858	14.605	16.821	13.268	13.023	14.128	17.552	13.73	14.402	9.993	10.846	11.136	13.751	10.074	11.208	12.081	11.409	12.037	13.259	11.791	11.55	12.742	14.49	11.903
23.874	21.24	21.839	23.474	26.39	21.396	18.592	23.794	14.359	18.105	19.826	16.041	15.779	17.558	21.025	16.36	16.464	11.93	12.722	13.559	16.553	11.666	13.399	14.584	13.725	14.645	15.867	14.144	14.345	15.922	17.458	14.296
23.39	18.377	20.126	21.357	23.958	19.52	17.254	21.199	12.392	15.55	17.633	13.749	13.369	14.581	17.83	14.128	14.361	10.021	11.055	11.761	13.692	10.118	11.578	12.406	11.569	12.271	13.825	12.243	12.364	13.344	15.123	12.36
23.449	19.538	20.113	21.095	24.584	20.034	17.245	21.404	13.398	16.779	18.627	14.601	14.814	15.778	19.469	15.112	15.118	10.642	11.927	12.337	15.354	10.918	12.288	13.112	12.025	12.657	14.317	12.899	12.542	13.699	15.221	12.191
25.347	20.357	21.401	21.518	25.416	20.99	18.051	22.155	13.109	16.14	18.217	14.002	13.925	15.058	18.357	14.284	14.937	10.692	11.134	11.567	14.356	10.679	11.696	12.959	12.042	12.656	13.883	12.434	12.189	13.739	15.182	12.379
24.66	18.929	20.02	20.572	24.212	19.58	17.055	21.436	12.796	15.056	17.597	13.903	13.853	14.893	18.02	14.13	14.302	10.054	10.864	11.272	14.063	10.244	11.373	12.441	10.95	12.213	13.648	11.889	11.839	12.628	14.481	11.29
25.51	20.636	21.766	22.014	26.005	21.269	18.394	22.436	13.533	16.225	18.584	14.278	14.452	15.727	19.094	14.945	15.209	10.683	11.454	12.341	14.947	10.743	12.051	13.019	12.038	13.037	14.201	12.96	12.463	13.983	15.387	12.711
21.471	15.797	16.142	17.283	19.89	16.903	13.82	17.649	11.063	12.941	15.001	11.729	11.608	12.316	15.383	11.883	11.976	8.306	9.385	9.429	11.714	8.146	9.274	10.244	9.52	9.807	11.141	10.252	9.882	10.681	12.218	10.39
15.263	12.19	12.503	13	15.43	12.664	10.264	12.926	8.446	11.065	11.826	9.957	9.652	10.317	12.825	9.33	10.103	7.059	7.976	8.072	9.568	6.937	8.043	8.937	8.263	8.666	9.421	9.106	8.64	9.96	10.72	8.858
21.295	16.206	17.375	18.341	20.588	17.078	14.597	18.671	10.633	13.462	15.304	12.233	11.814	12.612	15.777	12.188	12.163	8.696	9.298	9.793	11.635	8.648	9.538	10.922	9.644	9.985	11.48	10.424	10.066	10.964	12.155	10.076
15.722	12.035	12.479	13.674	15.43	12.529	10.573	13.432	8.526	10.824	12.043	9.702	9.703	10.136	12.341	9.463	9.612	7.181	7.678	7.979	9.453	6.788	7.925	8.691	7.827	8.356	9.435	8.242	8.101	9.344	9.775	8.417
13.451	10.313	10.884	11.3	13.344	10.086	9.367	11.207	6.811	8.697	9.868	7.641	7.6	8.273	9.808	7.913	8.182	6.256	6.505	6.567	7.888	6.167	6.33	7.341	6.838	6.883	7.964	7.375	6.922	7.723	8.579	7.371
11.845	9.201	9.708	9.68	11.985	10.054	8.695	9.976	6.384	7.705	8.573	6.872	6.877	7.139	8.802	7.17	7.219	5.562	5.536	6.051	7.017	5.501	5.711	6.464	6.162	6.158	7.868	6.307	6.317	6.719	7.652	6.792
12.368	9.045	10.266	10.887	11.936	10.015	8.38	10.496	6.594	7.418	8.663	6.811	6.843	7.101	8.995	7.109	7.172	5.432	5.795	6.134	6.753	5.19	5.811	5.944	5.841	6.096	7.205	6.097	6.049	6.538	7.281	6.133
11.395	9.499	9.339	9.856	11.429	9.527	8.575	10.474	5.854	7.511	8.199	6.671	6.422	6.866	8.384	6.751	7.056	5.313	5.477	5.734	6.773	4.897	5.426	5.854	5.32	6.342	6.842	5.717	5.942	6.164	6.714	5.944
10.81	9.15	9.092	10.336	11.083	9.39	8.26	9.982	5.917	7.084	8.02	6.251	6.62	6.927	8.222	6.917	7.443	5.05	5.546	5.613	6.802	4.861	5.527	6.217	5.697	6.297	6.57	5.924	5.767	6.514	7.156	6.044
11.433	9.531	9.837	10.552	12.115	10.037	8.288	10.814	5.571	7.176	7.727	6.08	6.422	6.911	8.014	6.472	6.531	5.411	5.065	5.618	6.454	5.048	5.172	6.361	5.507	5.382	6.485	6.048	5.416	5.897	6.667	6.423
10.056	7.833	8.602	8.372	10.406	8.269	7.579	9.703	5.315	6.058	7.559	5.526	5.739	5.914	7.025	6.04	6.272	4.57	5.035	5.211	5.691	4.881	5.088	5.403	4.872	5.437	6.291	5.194	5.092	5.347	6.318	5.507
