allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
16.712	12.403	13.359	14.042	16.355	11.959	10.557	14.711	6.931	9.984	10.363	8.71	8.536	9.67	11.999	8.603	9.2	6.272	7.158	7.916	9.138	6.082	7.712	8.292	8.035	8.425	8.475	7.441	8.773	9.791	10.258	7.446
12.213	10.096	11.529	11.713	13.545	9.633	8.345	11.306	5.909	9.05	9.313	7.944	8.002	8.381	10.804	8.164	8.326	5.567	6.414	6.842	8.147	5.587	6.843	7.266	6.926	7.489	7.153	6.622	7.453	8.361	8.866	6.285
15.676	14.239	14.655	15.513	18.468	13.126	11.469	15.77	8.582	13.317	13.225	11.506	11.313	11.867	15.35	11.505	11.375	8.161	9.319	9.731	11.43	7.554	9.854	10.642	9.803	10.601	10.23	9.645	10.778	11.873	12.663	9.477
15.21	11.893	12.999	13.37	15.513	12.277	10.146	13.718	7.745	11.158	11.836	9.872	9.298	9.901	12.596	9.444	10.1	6.901	8.01	8.414	9.601	6.908	8.261	8.888	8.536	9.114	9.417	9.104	9.266	10.401	10.65	8.758
16.715	12.555	13.483	14.253	17.026	13.087	10.611	14.556	8.498	11.509	12.726	10.783	9.971	10.679	13.487	9.956	10.18	7.404	8.222	8.654	9.886	7.355	8.615	9.319	8.39	9.821	9.726	9.374	9.675	10.706	11.441	9.838
13.349	11.175	11.445	11.989	14.157	11.374	9.124	12.18	7.419	9.922	11.403	9.059	8.782	9.345	11.634	8.585	9.042	6.289	6.906	7.577	8.74	6.156	7.381	7.953	7.517	7.865	8.194	8.305	8.328	9.315	9.579	8.418
15.995	13.752	13.925	15.214	16.939	13.656	10.936	14.185	9.211	12.782	14.072	11.492	10.898	11.452	14.842	10.827	11.353	7.897	8.817	9.475	10.71	7.837	9.627	9.85	9.519	10.302	10.665	10.68	10.681	12.075	12.384	10.893
14.21	10.324	11.108	11.302	13.416	11.039	8.616	11.533	7.193	9.274	10.343	8.489	8.148	8.471	10.984	8.393	8.582	5.972	6.697	7.059	8.395	5.776	7.384	7.639	7.096	7.644	7.822	7.964	7.948	8.687	9.362	8.3
13.995	9.851	10.69	11.023	12.883	9.896	8.222	11.144	6.784	9.237	10.006	8.171	8.002	8.373	10.471	7.875	8.117	5.85	6.827	6.618	7.947	6.139	6.875	7.434	6.763	7.482	7.548	7.665	7.656	8.249	8.805	7.902
12.261	9.249	9.473	9.806	12.003	9.556	7.474	10.338	6.421	8.575	9.588	7.845	7.634	7.932	10.285	7.413	7.819	5.538	6.653	6.641	7.563	5.794	6.585	7.34	6.783	6.866	7.167	7.686	7.299	7.854	8.644	7.625
