allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
11.314	9.814	10.434	11.757	13.289	10.762	9.941	11.429	5.467	7.126	7.645	6.408	6.52	6.964	8.362	6.718	6.98	5.074	5.331	5.541	6.646	4.796	5.028	5.748	5.572	5.829	6.58	5.389	5.593	5.922	6.777	4.793
7.705	7.328	8.162	8.243	9.546	7.588	7.657	7.767	4.305	5.442	5.927	5.31	4.808	5.548	6.12	5.025	5.134	3.945	3.886	4.303	4.926	3.735	4.049	4.726	4.145	4.44	4.929	4.206	4.432	4.748	5.21	3.886
11.127	10.377	10.748	11.215	12.716	10.568	9.531	11.676	6.118	7.352	8.488	6.568	6.531	6.914	8.535	6.736	7.022	5.395	5.351	5.641	7.167	5.452	5.443	6.225	5.792	6.297	6.518	5.883	5.825	6.455	7.064	5.776
10.328	9.493	10.288	9.856	11.772	10.056	8.903	10.865	6.087	6.952	8.226	6.599	6.531	6.955	8.251	6.678	6.651	4.988	5.475	5.163	6.469	4.586	5.349	5.419	5.41	5.703	6.07	5.429	5.23	5.603	6.892	5.162
11.189	8.941	9.68	10.381	11.469	9.603	8.591	10.29	5.898	7.051	7.7	6.285	6.264	6.909	8.096	6.627	6.642	4.93	5.423	5.389	6.712	4.713	5.153	5.777	5.44	5.519	6.246	5.62	5.527	6.228	6.672	5.919
11.27	9.51	9.986	10.25	12.654	9.971	9.332	10.488	6.046	7.802	8.059	6.613	6.632	6.832	8.676	6.385	7.024	5	5.518	5.546	6.676	5.021	4.997	5.965	5.79	5.666	6.196	5.754	5.814	5.803	6.942	5.651
8.976	7.762	8.635	8.139	10.455	7.883	6.864	9.045	5.084	5.794	6.923	5.432	5.336	5.792	6.884	5.403	5.569	4.282	4.417	4.544	5.399	3.986	4.528	5.06	4.483	4.944	5.398	4.79	4.693	4.784	5.705	4.428
10.1	8.976	9.289	9.24	11.069	9.372	8.457	10.113	5.744	6.78	7.967	5.967	5.961	6.929	7.55	6.219	6.281	4.789	4.823	5.052	6.337	4.872	4.79	6.269	5.115	5.497	6.331	5.446	5.286	5.797	6.007	5.472
10.176	8.907	9.731	9.447	10.653	8.783	8.093	10.593	5.959	6.805	8.126	6.308	6.422	6.997	7.921	6.54	6.53	4.554	5.305	5.326	6.529	4.871	5.413	5.844	5.437	5.671	6.218	5.785	5.276	5.92	6.378	5.004
11.436	9.741	10.096	10.302	10.969	9.426	8.507	10.127	6.19	7.116	7.882	6.63	6.27	6.8	8.085	6.695	6.636	4.557	4.99	5.375	7.306	4.271	5.611	5.561	5.256	6.206	6.13	5.405	5.631	6.112	6.999	5.441
9.728	7.752	7.921	8.475	9.796	7.898	6.894	8.657	5.018	6.034	6.453	5.714	5.523	5.715	6.858	5.588	5.668	4.504	4.486	4.456	5.418	4.329	4.474	5.148	4.369	4.932	5.111	4.589	4.562	4.894	5.579	4.886
6.376	5.267	5.504	5.944	6.477	5.876	4.732	5.695	2.989	3.746	4.173	3.446	3.451	3.771	4.688	3.529	3.744	3.004	2.911	3.192	3.783	2.873	2.935	3.244	3.1	3.539	3.505	3.358	3.086	3.458	3.488	3.177
