allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
11.4	11.687	12.739	13.147	14.824	12.377	11.448	13.152	6.185	7.893	8.401	6.932	6.551	7.191	8.719	7.341	7.435	5.906	6.019	5.759	7.053	4.81	5.631	6.32	5.973	5.867	6.802	5.57	5.746	6.121	7.024	5.536
11.358	10.78	11.331	11.773	14.067	11.958	11.227	12.32	5.64	6.88	7.749	6.874	5.866	6.511	8.013	6.354	6.513	4.926	4.734	5.444	6.512	4.873	5.204	5.651	5.36	5.258	6.039	5.184	5.119	5.623	6.491	4.894
11.883	11.387	11.857	12.632	13.239	12.308	10.452	12.226	6.089	7.307	8.171	5.852	6.857	6.779	8.274	7.135	6.752	4.921	5.333	5.837	6.614	4.907	5.295	5.729	5.774	6.006	6.014	5.572	5.576	6.304	7.036	5.759
9.54	9.018	9.349	10.043	10.401	9.391	8.38	9.878	5.112	6.085	6.525	4.986	5.415	5.552	6.566	5.935	5.65	4.232	4.37	4.402	5.493	3.946	4.894	4.659	4.915	4.962	5.269	4.366	4.697	4.871	5.992	4.968
12.968	11.423	12.817	12.379	14.989	12.465	11.379	13.275	6.381	7.735	8.546	6.893	7.167	7.408	9.105	7.848	7.768	5.525	5.82	5.805	7.168	5.298	5.428	5.79	5.811	5.995	7.152	6.172	5.995	6.592	7.4	6.426
8.256	7.431	6.836	7.536	8.716	7.227	6.327	8.179	3.549	4.73	5.166	4.514	4.086	4.625	4.998	4.381	4.46	3.4	3.767	3.801	4.009	3.366	3.599	3.787	3.63	3.759	4.228	3.783	3.651	4.036	4.411	3.999
12.919	10.249	10.576	11.294	12.739	10.978	9.534	11.861	6.302	6.824	7.96	6.717	6.329	6.968	8.076	6.752	6.769	5.264	5.086	5.552	6.456	5.121	5.143	6.385	5.256	5.66	6.685	5.349	5.621	5.772	6.591	5.753
13.104	11.736	12.374	12.37	14.203	11.701	11.025	12.568	6.726	7.232	8.563	6.499	6.643	7.274	8.535	6.658	6.814	4.978	5.651	5.727	6.984	5.3	5.418	5.804	5.886	5.845	6.696	5.519	5.926	6.276	7.399	6.661
11.337	9.084	9.517	10.503	11.307	10.11	8.862	9.719	6.074	6.319	6.914	6.072	5.798	6.819	7.486	6.222	6.567	4.661	4.772	5.304	6.634	4.645	4.985	5.135	5.1	6.078	6.13	5.161	5.246	5.718	6.478	5.526
13.355	10.427	10.033	10.623	12.832	11.696	9.59	10.836	6.248	7.546	7.976	6.816	6.825	7.901	8.387	7.221	6.819	5.019	5.508	6.127	7.191	4.853	5.925	5.653	5.853	6.138	6.726	5.516	5.975	6.799	7.604	5.817
