allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
3.093	2.654	3.134	3.042	3.285	2.595	2.769	3.36	1.501	2.299	2.136	2.355	2.46	2.431	2.945	2.389	2.19	2.093	2.029	2.29	2.073	1.983	2.482	2.18	1.905	1.981	2.009	1.72	2.133	2.056	2.159	1.866
3.008	2.651	3.167	3.385	3.468	2.968	2.59	3.137	1.718	2.307	2.435	2.217	2.113	2.222	2.93	2.452	2.481	1.856	2.062	2.025	1.882	1.693	2.048	2.474	2.118	1.844	1.816	1.999	1.877	2.375	2.048	1.658
2.833	2.391	2.721	2.585	3.223	2.625	2.236	2.754	1.597	2.395	2.192	2.304	1.819	2.277	2.65	2.568	2.158	1.799	2.239	1.977	2.187	1.789	1.945	2.042	2.088	1.758	1.76	1.857	2.105	2.131	2.028	1.62
2.49	2.714	2.531	2.573	2.824	3.033	2.286	3.115	1.72	1.987	1.855	2.111	1.809	1.919	2.156	2.13	2.08	1.685	1.839	2.036	2.025	1.683	1.673	2.102	2.096	1.861	1.794	2.057	1.93	2.074	2.049	1.654
3.139	2.52	3.187	3.224	3.631	3.082	2.445	2.994	1.889	2.475	2.615	2.415	2.035	2.302	2.767	2.358	2.355	2.227	2.005	2.216	2.194	1.733	2.334	2.575	2.092	2.227	2.169	2.013	2.099	2.252	2.057	1.801
2.751	2.898	2.783	2.893	3.158	3.39	2.045	3.249	1.994	2.541	2.507	2.24	2.572	2.282	3.033	2.354	2.271	1.917	2.212	2.161	2.423	1.93	2.195	2.059	1.94	2.014	1.968	2.165	2.251	2.265	2.135	1.784
3.047	2.633	3.065	3.334	3.047	3.18	2.367	3.42	1.882	2.384	2.487	2.347	2.18	2.131	2.505	2.215	2.09	2	1.839	2.14	2.118	1.62	2.022	2.166	1.913	1.876	1.81	2.08	2.07	2.123	2.053	2.074
3.132	2.751	2.826	2.833	2.986	3.224	2.353	3.266	1.952	2.485	2.474	2.381	2.169	2.528	2.818	2.587	2.019	1.806	2.16	2.185	2.109	1.91	2.098	2.121	2.108	2.032	1.875	1.937	2.021	2.189	2.32	1.671
2.944	2.376	2.793	2.772	2.791	2.735	2.447	2.584	2.031	2.166	2.075	1.817	1.843	2.034	2.551	2.072	1.897	2.096	1.876	1.953	1.705	1.745	1.603	2.061	1.653	1.817	1.646	1.688	1.966	1.769	1.731	1.917
3.239	2.626	2.512	2.351	3.218	2.776	2.462	2.802	1.648	2.219	2.279	1.87	2.177	2.153	2.611	2.339	2.138	1.904	2.1	1.832	2.019	1.725	1.821	2.204	1.88	2.076	1.636	1.823	1.817	1.905	1.761	1.789
