allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
4.889	5.382	5.865	5.502	6.86	5.253	4.885	6.396	2.761	4.123	4.562	3.837	3.675	4.062	4.773	3.72	3.99	2.947	3.323	3.285	4.288	2.855	3.209	3.509	3.306	3.54	3.656	3.161	3.676	4.489	4.094	2.98
5.476	6.985	7.136	7.305	8.165	6.793	5.822	7.222	3.563	5.636	5.533	4.36	4.543	4.617	6.011	4.111	5.006	3.622	4.019	3.986	4.418	3.493	4.164	4.266	3.924	3.694	4.37	3.844	4.455	4.324	4.833	3.79
5.643	6.472	7.097	6.795	7.944	6.961	6.006	6.918	3.91	5.063	5.781	5.044	4.511	4.925	5.987	4.804	5.007	4.001	4.217	4.649	4.728	3.643	3.959	4.719	4.395	4.313	4.496	4.37	4.243	4.925	5.108	4.343
6.093	6.191	6.724	5.972	7.514	6.141	5.186	6.766	3.346	4.648	5.236	4.228	4.117	4.621	5.108	4.317	4.312	3.231	3.802	3.796	4.271	3.471	3.967	3.88	3.496	4.084	3.966	4.055	4.138	4.481	4.211	3.947
6.332	8.123	7.867	8.228	9.26	7.174	5.967	8.151	4.576	6.248	6.824	5.24	5.339	5.832	6.912	5.146	5.424	4.207	4.641	4.828	5.294	4.097	4.836	4.747	4.904	5.075	5.125	5.26	5.085	5.223	5.652	5.315
7.002	7.322	6.605	6.909	7.566	6.186	5.575	7.675	4.163	4.973	5.294	4.327	4.496	4.992	6.314	4.038	4.878	3.455	4.146	3.993	4.328	3.523	4.398	4.232	4.108	3.689	4.7	3.928	3.977	4.833	4.761	4.563
6.597	6.424	6.748	6.847	8.151	6.832	5.941	7.087	3.671	5.182	5.326	4.142	4.118	4.528	5.308	4.458	4.75	3.342	3.779	3.389	4.728	3.206	3.972	4.149	4.107	4.122	4.636	4.304	4.268	4.268	4.854	3.896
6.275	6.282	6.572	6.41	7.582	6.982	5.164	6.81	4.007	5.202	5.649	4.748	4.421	4.636	5.966	4.811	5.236	3.677	3.84	4.061	4.495	3.867	4.108	4.187	3.732	4.252	4.597	4.397	4.086	4.846	4.855	4.164
5.889	6.295	6.207	6.477	7.593	5.893	5.061	6.28	3.73	4.843	5.291	4.397	4.243	4.279	5.236	4.283	4.668	3.506	3.512	4.078	4.082	3.493	3.852	4.676	3.842	3.403	4.01	4.157	3.803	4.281	4.536	4.393
7.136	5.894	6.171	6.217	7.467	5.951	5.549	6.897	3.468	5.153	5.387	4.43	4.248	4.624	5.498	4.371	4.371	3.526	3.468	3.784	4.276	3.297	4.144	4.03	3.835	4.069	3.969	4.181	3.857	4.684	4.259	4.133
6.311	4.149	4.724	5.032	5.673	4.794	4.059	4.984	3.117	4.049	3.689	3.157	3.171	3.465	4.742	3.284	3.603	3.073	3.123	3.301	3.558	2.611	3.076	3.247	3.08	3.544	3.866	3.292	3.325	3.548	3.652	3.386
4.799	4.136	4.358	4.454	4.854	4.047	3.712	4.496	2.538	3.367	3.917	3.251	3.076	3.245	4.232	3.155	3.107	2.533	2.942	3.245	3.245	2.445	2.848	3.003	3.298	3.134	3.236	3.054	3.04	3.508	3.314	3.011
5.317	4.091	4.39	4.381	5.25	4.121	3.783	4.014	2.53	3.358	3.627	3.207	3.057	3.489	4.046	3.119	3.154	2.483	2.836	2.805	3.083	2.849	2.627	3.114	2.562	3.264	3.412	2.81	2.809	3.095	3.636	3.41
4.937	3.569	4.021	4.051	4.893	4.384	3.837	4.553	2.433	3.24	3.167	2.759	3.03	2.777	3.275	3.033	3.069	2.757	2.759	2.56	3.205	2.896	2.785	2.484	2.43	3.268	3.914	2.886	2.73	2.896	2.944	2.909
5.334	4.239	3.811	3.984	4.87	4.64	3.669	4.511	2.627	3.211	3.47	3.238	3.146	3.183	3.522	3.105	3.38	2.818	3.059	3.135	3.624	2.876	2.827	3.096	3.112	2.858	3.425	2.893	3.344	3.156	3.573	3.461
4.329	3.996	3.485	4.114	4.659	4.426	3.625	4.111	2.516	3.332	3.36	2.659	2.812	2.911	3.456	2.678	2.961	2.478	3.075	2.876	3.324	2.793	2.708	2.866	2.694	3.356	3.758	3.16	2.783	2.964	3.203	3.346
4.142	3.382	4.064	3.927	4.48	4.151	3.691	4.311	2.73	3.08	3.589	2.732	3.039	3.175	3.759	2.991	3.055	2.61	2.556	2.697	3.537	2.99	2.434	2.62	3.031	3.443	3.787	2.767	2.798	3.345	3.374	4.416
