allch_pt_fdt_stds1	allch_pt_fdt_stds2	allch_pt_fdt_stds3	allch_pt_fdt_stds4	allch_pt_fdt_stds5	allch_pt_fdt_stds6	allch_pt_fdt_stds7	allch_pt_fdt_stds8	allch_pt_fdt_stds9	allch_pt_fdt_stds10	allch_pt_fdt_stds11	allch_pt_fdt_stds12	allch_pt_fdt_stds13	allch_pt_fdt_stds14	allch_pt_fdt_stds15	allch_pt_fdt_stds16	allch_pt_fdt_stds17	allch_pt_fdt_stds18	allch_pt_fdt_stds19	allch_pt_fdt_stds20	allch_pt_fdt_stds21	allch_pt_fdt_stds22	allch_pt_fdt_stds23	allch_pt_fdt_stds24	allch_pt_fdt_stds25	allch_pt_fdt_stds26	allch_pt_fdt_stds27	allch_pt_fdt_stds28	allch_pt_fdt_stds29	allch_pt_fdt_stds30	allch_pt_fdt_stds31	allch_pt_fdt_stds32
13.112	11.404	11.654	12.486	14.783	10.286	9.533	12.901	6.47	9.77	10.154	8.226	8.492	9.121	11.301	8.675	8.572	6.076	6.669	7.349	8.996	5.984	7.368	8.007	7.63	7.792	8.311	7.227	8.388	9.477	10.036	7.042
14.56	12.345	12.688	13.554	15.687	12.152	10.453	13.28	7.874	11.079	11.884	9.831	9.709	10.234	12.799	9.806	9.938	6.975	7.683	8.481	9.834	6.964	8.314	8.825	7.956	8.887	9.724	8.69	8.829	9.667	10.867	8.553
16.359	14.832	15.151	15.557	18.33	14.102	12.036	16.119	9.449	12.774	14.277	11.514	11.402	11.921	15.026	11.036	11.568	8.198	8.977	9.533	11.44	8.094	9.487	10.342	9.782	10.167	11.172	10.597	10.657	12.143	12.699	10.652
12.934	12.691	13.256	14.198	16.712	12.406	10.512	13.846	8.652	12.072	13.194	10.871	10.728	11.055	14.225	10.333	10.594	7.473	7.962	8.773	10.524	7.404	8.715	9.978	9.028	9.565	10.523	9.685	10.004	11.385	11.75	9.472
14.853	12.76	13.323	14.072	16.228	13.106	10.554	14.313	9.259	12.549	13.736	11.343	11.305	11.6	14.257	10.682	10.891	7.894	8.828	9.115	10.801	8.027	9.189	10.187	9.372	9.928	10.684	10.363	10.222	11.379	12.193	10.166
14.362	11.749	12.476	13.187	15.513	12.28	10.082	12.851	8.239	10.428	12.114	9.415	9.544	10.007	12.261	9.552	9.691	6.619	7.33	8.116	9.503	6.871	7.889	8.453	8.011	8.292	9.303	8.904	8.83	10.022	10.621	9.008
14.895	11.754	11.856	12.749	14.868	11.768	9.425	12.638	7.859	10.394	11.078	9.146	8.996	9.634	11.666	8.941	9.702	6.683	7.161	7.635	8.793	6.375	7.446	8.081	7.842	8.339	8.946	8.724	8.568	9.566	10.326	8.982
13.551	12.052	12.706	13.504	15.817	12.433	10.299	13.321	9.058	11.828	12.992	10.507	9.964	11.149	13.966	10.28	10.791	7.45	8.121	8.931	10.203	7.583	9.127	9.58	8.95	9.648	10.234	10.108	9.59	11.053	11.699	9.979
12.402	9.452	10.314	10.786	12.95	10.009	8.396	10.671	7.317	9.194	10.273	8.59	8.032	8.688	10.741	8.317	8.016	5.987	6.6	6.726	7.967	6.065	6.488	7.791	6.886	7.551	8.262	7.78	7.656	8.334	9.037	8.058
12.826	9.437	10.506	10.784	12.578	9.937	8.228	11.077	6.599	8.644	9.782	7.801	7.921	7.694	10.137	7.861	7.992	5.761	6.157	6.63	7.597	5.564	6.546	7.739	6.481	7.16	7.953	7.573	7.377	8.015	8.66	7.847
12.338	8.528	9.08	9.634	11.54	9.608	7.455	9.63	5.88	8.27	9.51	7.26	6.949	7.546	9.379	7.281	7.544	5.491	5.691	6.104	7.333	5.437	6.273	6.688	6.179	6.771	7.601	7.327	6.991	8.008	8.308	7.41
10.804	8.674	8.717	9.253	10.61	8.35	6.679	9.185	5.755	7.835	8.523	7.114	6.663	6.857	8.915	6.735	6.813	5.055	5.678	6.144	6.824	4.97	6.068	6.338	5.666	6.729	6.915	6.848	6.697	7.325	7.904	6.797
9.924	6.991	7.88	7.832	9.403	7.551	6.261	8.019	4.74	6.637	7.108	5.801	5.874	6.36	7.595	5.97	6.286	4.62	4.685	4.992	6.001	4.105	5.19	5.27	4.906	5.474	5.704	6.022	5.652	6.026	6.679	5.59
