0.1759238754 0.2953638353 0.1863192584 0.4715855370
0.2158390932 0.2198013785 0.0185882503 0.7245383429
0.2811175081 0.5012905101 0.1109570843 0.4571203331
0.4870813780 0.6133959648 0.3016697168 0.2764974755
0.2469774304 0.2031623496 0.2943253651 0.9518304588
0.3906381050 0.8146876117 0.8921803837 0.7699252836
0.6958623684 1.1634121491 1.0514865037 0.9794520255
0.3647070079 0.6561819099 0.4059128232 0.4654273513
1.0030056721 0.2903210891 0.0270117039 0.2749353788
4.1446466851 0.1469383355 0.2683256272 0.3568183255
7.4953308001 3.5467757949 2.8379012786 4.3577755604
5.2510352791 2.8964284649 0.3173040749 2.0107261328
3.5201688356 6.3299910852 2.3733120599 2.4665000123
7.0681085630 6.8739561548 5.0018391915 10.8078839712
6.9264281778 3.4529778080 2.1691704027 2.8639512787
7.5219570876 1.2489166905 1.9941498782 2.9268305262
1.5366461340 2.4399602260 1.6902641674 3.7476669268
3.6882395755 10.9601903079 6.4808902298 13.0028846157
0.2262576669 6.5402165009 0.2120470882 5.9042022922
0.8381125899 1.1905143771 0.9127269908 0.7521694058
1.4014854815 6.8314368408 1.2388299217 2.7994471140
1.7915730770 9.0478567463 8.8345783375 11.5578728487
0.3689885552 0.5058762698 8.4075054432 0.6798819801
23.9442755804 7.7910852031 10.0594709348 12.6258867967
14.1263887499 23.9543417226 31.7629428883 32.5603681403
14.2127944112 58.4898678443 54.5664558636 53.7818470305
12.3741180439 15.1901229995 35.7052479018 30.7351664381
6.1855655813 7.6170398508 17.0197277988 6.0572005819
5.1407238592 48.5273897729 41.7978411163 26.5510154756
87.8242606514 94.6799336227 125.2546292094 132.3841784805
76.6240381992 40.8552796786 75.6057856770 61.6594536635
10.4382009292 15.7658006597 41.8601419763 12.7565231297
16.8321738435 26.5761203055 58.7739333866 14.3537919615
21.1981440935 80.1427663508 41.3893610551 65.1364491883
27.0854097033 90.5243207205 57.6276403896 65.1036324011
58.9566863970 39.7160841846 66.1941345670 20.0541495908
26.3765825919 37.7775600028 21.3955724927 5.5207089574
42.3953388853 12.4937487622 72.4169283261 68.0641567437
73.3687387371 57.3536245219 32.9240015357 71.8883882069
87.9323308972 54.5493335527 0.4936876347 77.3009260517
121.4333892345 36.5228530941 77.5506567425 79.0120367314
98.9196121906 44.5556963183 72.0620445579 134.3530463452
30.2053515543 0.0097074711 72.7092215956 76.9990857690
44.9310298033 90.5795824261 66.4762220390 84.8037069327
204.8126920914 32.7400136580 86.9641133070 103.8999482628
5.2947151338 20.9615594165 33.9187671011 76.4557590195
123.4644983685 39.9021647584 129.7482582086 96.5050149727
26.1170167283 8.0234393804 57.8516275453 71.3907804048
85.2045675393 130.2967644908 152.2570152444 80.3254274830
94.1715377456 119.3532520459 148.4936486772 173.1792061412
10.2896684125 58.2133617640 78.5036460706 21.9389697834
3.2447500349 1.2082995278 36.6254311024 0.4730130140
47.1495408579 45.6485985035 35.2672261036 1.7613899504
