18.9916147802 19.8680180449 20.1022060290 19.6960421848 21.3069624618 19.7669488676 19.2997827888 19.4036061572 19.4635102543 19.5001882302 19.0475570802 19.5548976475 19.9555597231 19.1262045476 20.5427079798 19.6529069008 19.5799002732 19.7068530901 19.7298344235 20.0445166769 19.8036157586 19.4717660106 19.6589765471 19.3407783845 19.7091628932 19.4539042589 20.0319357284 19.7374920232 20.1588519996 19.6215596421 19.7061805725 20.1929044225
13.9932082754 14.2709506584 13.2323315637 14.4277531820 14.8655051570 13.8608573650 13.8732204558 13.5138579068 13.2332724697 14.6309384986 13.8610201953 13.7572116657 13.8078201303 13.9146126457 14.2216225422 13.3991565731 14.1456460337 13.4917857323 13.8010568678 14.1147305159 13.6886515115 13.6402221891 13.9593958679 13.7798376919 13.3723709587 13.7513079183 13.8866153940 13.5845120488 14.0753462294 13.7707949603 13.5012363272 14.1286679273
22.6502636525 21.7837576431 22.0359063597 21.8875930378 22.5172159030 21.9784759532 22.7982433310 22.2043913646 22.2701255601 22.1527621406 22.4413287927 22.1792336854 21.7905059717 22.5215674147 22.1702014435 22.2293545973 21.3775750938 22.1544127494 22.2566097064 22.3128970380 21.4397278192 21.9198791164 22.4402840285 22.2900818532 21.8897426307 21.5380053610 22.0737734290 22.0285259085 22.4243283073 21.7729446149 21.5363228008 22.1605659922
31.7243990548 30.7239397328 31.5587335820 31.6294579456 31.4143491307 31.6406960019 31.6467843921 31.1114942417 31.5355253070 31.8009180476 31.7880455947 31.8720339952 31.3112810783 31.6308383257 30.9504043676 30.9154189034 30.9837683176 30.9369038480 31.2943870854 31.0358709630 31.2026558616 31.0409582659 31.4591386578 31.2969804768 30.9250985102 31.0865672961 31.2797891783 30.8520863316 31.1861941412 30.7109077957 31.4831045537 30.8384497670
40.1542946953 39.6915531348 39.5808387421 39.8523024611 38.6988490635 39.2940088778 39.3672740780 40.5716633216 40.1509881693 38.8783139452 39.5250920929 38.8044526172 39.2160463325 40.2460769041 39.4689353070 40.3826494047 40.0948555571 40.4135797815 40.4528457975 40.0824674865 40.3469551396 40.3107965335 39.9234125102 40.3036224226 40.0203201556 40.4364488421 40.4214502854 39.8398955933 40.2423596570 39.9706251278 40.7476135565 40.4189506571
48.3563638023 49.1976602496 49.0360765572 48.2386597793 47.7182049056 48.7041741488 49.3047971046 48.4714816259 48.6636576878 48.3425983399 47.9916106178 48.3719186458 48.2302938828 48.1671015783 48.5168458290 48.4717465212 48.0035549624 48.5728541515 48.0472058366 47.9644006474 48.0701119759 47.7741116185 48.2072656427 48.3085541865 48.8226125232 49.1852135843 48.6939859711 49.3382018687 48.9202602588 48.8740273881 49.0351322811 48.8304708607
57.9217524033 57.7071000368 58.1959367230 57.8198793726 57.9390269217 57.8416318939 57.2275408809 57.8669231830 58.0666795276 57.4877016996 57.9779297814 57.8950486724 57.9578393971 57.6071649381 58.0329750970 58.3386285162 58.0274511799 58.0149976172 57.9424522915 57.2492143498 58.4417037953 58.1249419337 57.9676641751 58.0507693039 58.6057147382 58.0841998927 57.7560217212 58.0363808550 57.1889069469 58.3846137070 57.9441387656 57.6802962921
66.0018872671 66.5173864460 66.5505706945 65.9200302182 65.8725527562 66.9627736408 66.1541967988 66.8379916890 66.7396431755 65.9549433203 66.3392773993 66.9565546336 66.7208916529 66.1748322146 65.8772251563 66.4829200960 67.0418934311 66.4759630532 66.2840209758 66.3751498508 66.8714355909 66.9091193422 65.8665974521 66.1222801183 67.4302806534 66.5056366814 66.3780335141 66.8063788831 66.4550515985 67.0436473402 66.2392508116 66.5055098530
74.6584365069 75.1414463902 75.1920179014 75.0108852904 74.6697440432 75.1500464931 74.5880306419 75.9564002332 75.7588469762 75.0805267925 75.7004490360 75.8360151702 75.6261861051 75.4542415567 75.2222930079 76.0697240645 76.0990604648 75.7483340520 75.2681139222 75.4516779032 76.0870327208 76.3223913933 75.4489993978 75.6196657533 75.7104977653 75.2168192112 75.2215340857 75.4802841152 74.5117362976 75.7164812133 75.4422641835 75.0060353996
83.1743758090 83.7257905098 84.1122925811 83.8517730376 81.8382406508 83.2165298910 83.3276395474 83.6667437616 83.9973984318 84.0259287549 83.6903770186 83.8571439859 84.3522866249 83.1388655452 83.4066416387 83.8809491607 84.2855767342 84.0191537070 83.5619842243 83.7208026245 84.1009044870 84.6201180020 83.1178628923 83.7836559508 83.5742441322 84.3403673984 83.2073188570 83.6839070761 83.1042487736 84.0433689645 83.9082805709 82.8865496777
