2258.0740185093 1251.8520444579 2.1382277075 1.4883440947 0.2862191030 495.5305256209 1.4686281873 2.0745602848
2285.7427329639 730.1696331663 2.6989434513 1.3593575883 0.2612905699 776.1365069451 1.4372050250 1.8086006181
2242.2302752208 607.6125930918 2.8573325985 1.3338340311 0.2479945818 815.6006469737 1.4893342405 1.7599006690
2289.9174140772 841.6312718236 2.5949133627 1.3011636989 0.3068950464 725.8902023150 1.3423362130 1.7806434037
2290.4848577255 858.4943171280 2.5576221773 1.3575659296 0.3520805270 715.2766420187 1.3876045379 1.8193466207
2353.1537895462 996.5915364718 2.4915373848 1.3597479373 0.2505493140 678.8943863078 1.3035753348 1.8800620182
2313.1720082692 879.9763486798 2.5881753642 1.3606442781 0.2852386504 716.0542414854 1.3876769680 1.8222591105
2275.4759103392 791.0993168122 2.6470265500 1.2680711441 0.2577528944 746.1224857355 1.3608203286 1.7158950141
2260.8101436494 535.6000001779 2.9213559790 1.3214325004 0.2466290858 861.7731201853 1.5481820513 1.6916796035
2311.3733348774 986.4694323684 2.4097545092 1.3362026286 0.2834044792 663.4923901137 1.3400718831 1.7889518298
2264.9496542542 720.2789898026 2.6331584772 1.4222428933 0.2498085435 770.1750962821 1.4700898217 1.8093768502
2289.1539780323 787.2443363068 2.6036925375 1.2982935319 0.2509720718 753.7433281126 1.3812342149 1.7180497096
2232.0405065165 535.6000003110 2.8506319050 1.3003362058 0.2103476152 847.5735440606 1.5403308046 1.6670373818
2267.2183410253 731.6556012932 2.6031925526 1.3013626351 0.2807091846 768.2619905039 1.4672139308 1.6831902010
2299.6172241718 649.5820273361 2.7984182292 1.3303059043 0.3264536014 824.1867676391 1.4860070790 1.7338491182
2283.0464606952 688.5474413345 2.6825471280 1.3690284335 0.2612249168 796.2014711121 1.4621505503 1.7791976155
2273.9052727036 641.9465387617 2.7344692991 1.3585640394 0.2315671160 815.2694341749 1.4546666266 1.7763430768
2321.2015272346 908.2259334651 2.4642247081 1.4384729946 0.2670310986 704.1621075839 1.3887308347 1.8880126628
2284.1025515291 676.8404760910 2.6882542630 1.2484227678 0.2906442188 805.5913695400 1.4512425043 1.6528046472
2318.9566720218 1087.7491999107 2.3070646179 1.4079571468 0.3055995989 614.0426337303 1.3266696915 1.8925643167
2361.6641632483 1112.5290137836 2.3188026155 1.3620687118 0.2338048483 626.3002454220 1.2517264165 1.8826752648
2333.4552315912 1032.8748022251 2.3617109164 1.4007470045 0.2240013628 650.2102230918 1.3080039406 1.8789838564
2412.7051541495 1384.8556139287 2.1460097330 1.4707817914 0.3011936477 512.6718017227 1.1587139008 2.1270342134
2429.0345990731 1319.9706222748 2.1964186113 1.4738472157 0.2876017740 553.2492143112 1.1892624287 2.1113633258
2271.3588535949 798.0626739493 2.6027150089 1.3552349043 0.2281261860 737.1221544507 1.3755098933 1.8073450125
2279.0595245289 823.7444509022 2.6219698080 1.3376251474 0.2511537645 727.9677618024 1.3698299073 1.7884005868
2259.5709737622 580.5033466255 2.9722575450 1.2909277324 0.3478204764 838.9085829966 1.4874475021 1.7046430726
2307.5486143930 819.4958050057 2.6444246886 1.4204818944 0.2562689384 741.1554269305 1.4206032524 1.8721798461
2231.3093404150 620.7211820342 2.8184359786 1.3713657025 0.3698044331 802.7348251876 1.4730778887 1.7949743199
2237.3871556539 614.9772516712 2.8366379066 1.3016793426 0.2498628172 809.8700902346 1.4836417588 1.7210692955
2272.5841791228 700.6332097080 2.7366705741 1.3911906349 0.2676540575 782.4824860672 1.4484800900 1.8504028419
2243.8714196565 702.1524936848 2.6697718635 1.2758153465 0.3659233332 769.6092216121 1.4345308288 1.7327843928
