9.3580111672 7.5045415782 3.6011196157 5.4255814351
4.4005624006 6.3008568243 3.3076747522 5.7467823029
1.4729955391 2.8162897445 1.0086095647 4.2756681610
0.1172113961 0.7070924803 0.0637095419 0.8183484443
1.4584722865 1.7714382623 0.8463816212 0.4519002004
0.3343721170 0.4724035149 0.5424763304 1.8555555413
0.2627990432 1.6343702535 1.6453702564 1.4058874725
0.4935626723 2.0820445294 1.7481374255 1.6215565811
0.1516700949 1.3071887100 0.7764745523 0.8407036829
0.5271890993 0.8312461984 0.2314346343 0.5824668045
2.8077018792 0.4775749031 0.0504325833 0.0134784830
3.0042741075 1.2140087676 1.0253143618 1.6243179087
1.5116069339 0.7892590319 0.0545566445 0.5420902766
0.9399604511 1.5263134988 0.5691891041 0.5751754354
1.5497329092 1.4263592311 1.0272852780 2.1992555871
1.3270316746 0.6609392816 0.4096367878 0.5171155847
1.2599049897 0.2673633397 0.3426989969 0.4735169237
0.3155027844 0.2389745478 0.1769696074 0.4529662536
0.3449489883 1.2098420812 0.7218442430 1.4834964977
0.0761261501 0.5839373038 0.0545833940 0.5476610839
0.0538188327 0.0618758490 0.0987323982 0.0896255055
0.1172149268 0.4884735677 0.0834426627 0.1917706447
0.1558120580 0.5972044917 0.5833373042 0.7515304286
0.0344319299 0.0111875977 0.5098939037 0.0418482731
0.7901555076 0.2927153900 0.3325312149 0.4035360410
0.2434378664 0.4498535521 0.6198752880 0.6319702626
0.2107435892 0.8786918305 0.8201232992 0.8022392541
0.1639589611 0.1650854455 0.4138754454 0.3594041276
0.0404082669 0.0585216439 0.1594299665 0.0673939358
0.0258640797 0.3974355580 0.3473749499 0.2181188957
0.6371488471 0.6912751791 0.9191099123 0.9694152633
0.5142553145 0.2733469671 0.5027793029 0.4118725356
0.0624141102 0.0951420283 0.2482917280 0.0766509980
0.0866925889 0.1476548430 0.3162601738 0.0783971517
0.0983549097 0.3930008208 0.2024900141 0.3218407656
0.1162794789 0.4095896147 0.2611780657 0.2961111517
0.2572298489 0.1741263130 0.2830665540 0.0877779725
0.0981297528 0.1449976609 0.0870048893 0.0244152505
0.1621886158 0.0501729133 0.2700181441 0.2544223185
0.2539869112 0.1984303650 0.1142081987 0.2503497377
0.2908705497 0.1810329486 0.0020813142 0.2557441432
0.3781396884 0.1141755775 0.2419667909 0.2471344162
0.2965501044 0.1335714470 0.2151959728 0.4009404594
0.0883589709 0.0017541768 0.2071438935 0.2189015082
0.1177492738 0.2418027484 0.1781974220 0.2278211761
0.5361168494 0.0874072422 0.2265503876 0.2703589072
0.0170114075 0.0490880521 0.0826809752 0.1878206771
0.2892222433 0.0921230460 0.3064229903 0.2277350851
0.0567294819 0.0206966567 0.1335015192 0.1646794819
0.1901296287 0.2895867129 0.3372012728 0.1781632034
0.1985941350 0.2517788419 0.3138869974 0.3657441080
0.0213149838 0.1190659674 0.1606376224 0.0446962902
0.0080297179 0.0032722035 0.0722617016 0.0011555884
0.0934579628 0.0856015150 0.0684835204 0.0025961208
