GAIN AT LOW ENERGIES
-----------------------------------------------------------------
Linear Fit in range [50 - 100] DAC_inj code
Cubic Fit in range [0 - 500] DAC_inj code
-----------------------------------------------------------------
INDEX
l_g_m: Gain obtained with linear fit and mean values
l_i_m: Intercept obtained with linear fit and mean values
l_r2_m: R^2 obtained with linear fit and mean values
l_rs_m: Residuals obtained with linear fit and mean values
l_g_mwo: Gain obtained with linear fit and mean values without outliers
l_i_mwo: Intercept obtained with linear fit and mean values without outliers
l_r2_mwo: R^2 obtained with linear fit and mean values without outliers
l_rs_mwo: Residuals obtained with linear fit and mean values without outliers
3_g_m: Gain obtained in x=0 with cubic fit and mean values
3_i_m: Intercept obtained with cubic fit and mean values
3_r2_m: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values
3_rs_m: Residuals obtained with cubic fit and mean values
3_g_mwo: Gain obtained in x=0 with cubic fit and mean values without outliers
3_i_mwo: Intercept obtained with cubic fit and mean values without outliers
3_r2_mwo: Adjusted R^2 (adjusted for cubic fit) obtained with cubic fit and mean values without outliers
3_rs_mwo: Residuals obtained with cubic fit and mean values without outliers
-----------------------------------------------------------------
ch	pt	l_g_m	l_i_m	l_r2_m	l_rs_m	l_g_mwo	l_i_mwo	l_r2_mwo	l_rs_mwo	3_g_m	3_i_m	3_r2_m	3_rs_m	3_g_mwo	3_i_mwo	3_r2_mwo	3_rs_mwo
 5	 7	0.863	155.830	0.9999	0.180	0.861	155.979	0.9999	0.144	0.960	151.868	0.9979	1.497	0.958	151.955	0.9979	1.561
 6	 0	1.399	153.700	0.9954	2.137	1.374	155.091	0.9940	2.394	1.783	142.320	0.9996	6.709	1.792	141.194	0.9996	5.554
 6	 1	1.120	153.350	1.0000	0.059	1.120	153.259	0.9999	0.297	1.409	144.840	0.9972	3.586	1.403	144.988	0.9972	3.812
 6	 2	0.902	157.000	0.9990	0.650	0.917	155.711	0.9995	0.461	1.173	143.984	0.9969	2.636	1.169	144.026	0.9971	2.188
 6	 3	0.954	147.580	0.9993	0.582	0.959	147.418	0.9982	0.910	1.120	141.305	0.9981	1.733	1.119	141.517	0.9982	1.643
 6	 4	0.915	146.315	0.9998	0.299	0.910	146.752	0.9997	0.364	1.061	140.213	0.9977	0.957	1.058	140.405	0.9977	0.977
 6	 5	0.912	143.415	0.9982	0.861	0.919	142.755	0.9980	0.925	1.032	138.749	0.9984	1.402	1.029	138.848	0.9985	1.442
 6	 6	0.858	144.270	0.9983	0.789	0.862	144.003	0.9981	0.839	1.006	137.367	0.9978	1.328	1.010	137.248	0.9979	1.306
 6	 7	0.860	141.405	0.9994	0.458	0.855	141.736	0.9995	0.443	0.980	136.152	0.9974	1.131	0.985	136.051	0.9974	1.232
 7	 0	1.343	152.025	0.9925	2.614	1.352	150.512	0.9961	1.885	1.739	140.007	0.9995	7.038	1.759	137.997	0.9995	6.116
 7	 1	1.045	153.300	0.9998	0.335	1.059	152.153	0.9996	0.448	1.356	142.979	0.9972	3.721	1.354	143.114	0.9972	3.740
 7	 2	0.859	155.115	0.9992	0.547	0.871	153.954	0.9993	0.506	1.152	140.729	0.9963	2.642	1.146	140.713	0.9965	2.260
 7	 3	0.898	147.055	0.9985	0.780	0.904	146.788	0.9989	0.663	1.072	139.555	0.9982	1.215	1.078	139.436	0.9982	1.169
 7	 4	0.896	143.225	0.9996	0.406	0.886	144.090	0.9999	0.174	1.041	137.717	0.9975	1.188	1.045	137.747	0.9975	1.191
 7	 5	0.912	139.200	0.9951	1.437	0.913	139.113	0.9948	1.479	1.028	135.568	0.9980	1.879	1.028	135.547	0.9980	1.937
 7	 6	0.845	141.430	0.9981	0.819	0.857	140.539	0.9987	0.694	0.988	134.968	0.9977	1.066	0.988	135.010	0.9980	0.853
 7	 7	0.845	138.620	0.9996	0.397	0.848	138.438	0.9992	0.526	0.942	135.092	0.9976	1.143	0.942	135.063	0.9976	1.239
 8	 0	1.299	170.895	0.9916	2.677	1.279	171.721	0.9949	2.052	1.720	156.751	0.9995	6.943	1.738	155.221	0.9996	5.842
 8	 1	1.106	165.540	0.9999	0.194	1.108	165.299	0.9996	0.524	1.359	159.282	0.9968	3.747	1.355	159.433	0.9967	4.028
 8	 2	0.856	172.665	0.9940	1.487	0.866	171.910	0.9933	1.596	1.170	156.925	0.9960	3.884	1.175	156.689	0.9960	3.681
 8	 3	0.928	162.205	0.9999	0.165	0.922	162.653	0.9996	0.386	1.083	156.629	0.9981	1.386	1.076	156.971	0.9981	1.346
 8	 4	0.889	161.380	0.9994	0.488	0.884	161.837	0.9989	0.663	1.048	154.974	0.9975	1.188	1.045	155.093	0.9975	1.326
 8	 5	0.933	155.805	0.9942	1.599	0.934	155.717	0.9941	1.612	1.025	153.591	0.9981	2.304	1.027	153.477	0.9981	2.324
 8	 6	0.839	160.140	0.9986	0.702	0.842	159.953	0.9988	0.652	0.982	153.336	0.9977	1.432	0.981	153.375	0.9977	1.373
 8	 7	0.864	155.680	0.9988	0.669	0.858	156.042	0.9985	0.748	0.953	152.645	0.9977	0.925	0.952	152.611	0.9977	0.989
 9	 0	1.404	146.280	0.9968	1.780	1.429	143.619	0.9995	0.687	1.785	135.182	0.9997	5.476	1.792	134.096	0.9997	5.509
 9	 1	1.067	150.635	0.9998	0.330	1.079	149.831	1.0000	0.160	1.408	138.055	0.9971	3.514	1.405	138.278	0.9972	3.478
 9	 2	0.928	149.185	0.9984	0.826	0.933	148.830	0.9982	0.876	1.216	135.652	0.9964	2.939	1.215	135.637	0.9965	2.799
 9	 3	0.951	141.820	0.9995	0.478	0.928	143.560	0.9990	0.664	1.141	134.113	0.9982	1.381	1.126	134.707	0.9983	1.851
 9	 4	0.920	140.265	0.9997	0.331	0.917	140.658	0.9996	0.386	1.109	132.129	0.9973	1.357	1.113	131.999	0.9972	1.518
 9	 5	0.967	133.650	0.9982	0.916	0.970	133.427	0.9980	0.977	1.080	130.391	0.9979	1.613	1.077	130.521	0.9980	1.683
 9	 6	0.908	135.070	0.9997	0.360	0.906	135.213	0.9996	0.395	1.035	130.079	0.9977	0.908	1.036	130.021	0.9977	0.952
 9	 7	0.882	134.500	0.9996	0.380	0.882	134.517	0.9996	0.378	0.997	129.863	0.9976	1.086	1.001	129.713	0.9975	1.123
10	 0	1.383	138.625	0.9952	2.151	1.382	137.991	0.9994	0.746	1.816	124.471	0.9997	5.488	1.795	124.563	0.9997	5.514
10	 1	1.100	138.655	0.9999	0.254	1.113	137.621	0.9998	0.311	1.407	128.559	0.9973	3.358	1.400	128.770	0.9974	3.536
10	 2	0.880	142.780	0.9951	1.380	0.880	142.780	0.9951	1.380	1.201	126.565	0.9967	3.276	1.211	126.081	0.9966	3.393
10	 3	0.948	132.280	0.9989	0.711	0.950	132.180	0.9987	0.777	1.142	124.475	0.9981	1.542	1.142	124.516	0.9982	1.526
10	 4	0.906	131.190	0.9999	0.158	0.906	131.177	0.9999	0.155	1.092	122.844	0.9974	1.467	1.089	122.942	0.9974	1.475
10	 5	0.960	123.390	0.9971	1.160	0.956	123.638	0.9970	1.166	1.053	121.266	0.9981	1.712	1.049	121.359	0.9981	1.738
10	 6	0.879	126.400	0.9987	0.696	0.876	126.621	0.9989	0.650	1.000	121.179	0.9980	1.200	0.999	121.265	0.9981	1.315
10	 7	0.866	124.310	0.9998	0.280	0.866	124.319	0.9998	0.282	0.976	120.029	0.9975	1.057	0.976	120.013	0.9976	1.025
11	 0	1.400	200.610	0.9954	2.129	1.379	201.538	0.9994	0.754	1.831	185.975	0.9997	6.184	1.831	185.178	0.9997	4.816
11	 1	1.135	200.190	0.9993	0.665	1.150	199.248	0.9983	1.047	1.507	186.893	0.9969	3.159	1.521	186.330	0.9969	2.941
11	 2	0.959	200.585	0.9987	0.759	0.964	200.275	0.9987	0.763	1.287	184.901	0.9964	3.104	1.291	184.630	0.9966	3.203
11	 3	1.006	190.770	0.9989	0.732	1.002	191.139	0.9978	1.050	1.202	183.140	0.9979	2.692	1.201	183.227	0.9979	2.866
11	 4	0.991	186.900	0.9992	0.626	0.996	186.625	0.9997	0.361	1.130	182.140	0.9973	1.656	1.131	182.215	0.9974	1.681
11	 5	1.029	180.135	0.9996	0.462	1.060	177.872	0.9984	0.942	1.102	179.868	0.9980	2.470	1.109	179.584	0.9979	3.121
11	 6	0.971	180.880	0.9981	0.936	0.977	180.391	0.9981	0.941	1.041	179.812	0.9976	2.025	1.043	179.737	0.9977	2.087
11	 7	0.951	179.500	0.9994	0.528	0.951	179.500	0.9994	0.528	1.005	179.245	0.9973	2.110	1.006	179.211	0.9973	2.025
12	 0	1.430	154.310	0.9952	2.220	1.411	155.010	0.9986	1.198	1.893	138.548	0.9997	6.265	1.879	138.405	0.9996	6.016
12	 1	1.166	151.395	0.9990	0.810	1.192	149.499	0.9993	0.690	1.477	142.091	0.9970	3.919	1.483	141.962	0.9970	3.958
12	 2	0.953	154.495	0.9993	0.553	0.966	153.443	0.9996	0.434	1.248	140.719	0.9964	3.029	1.247	140.706	0.9966	2.541
12	 3	0.994	145.255	0.9993	0.600	0.993	145.545	0.9997	0.401	1.155	139.328	0.9982	1.551	1.155	139.399	0.9983	1.542
12	 4	0.938	144.505	0.9998	0.305	0.926	145.571	0.9990	0.639	1.097	137.695	0.9975	1.745	1.100	137.684	0.9975	1.961
12	 5	0.981	137.880	0.9973	1.149	0.985	137.551	0.9965	1.303	1.055	136.321	0.9982	2.172	1.058	136.245	0.9982	2.460
12	 6	0.873	142.050	0.9986	0.727	0.876	141.836	0.9990	0.633	0.994	135.943	0.9981	1.518	0.995	135.960	0.9981	1.404
12	 7	0.863	139.800	0.9991	0.584	0.874	139.053	0.9996	0.411	0.973	134.682	0.9979	1.381	0.975	134.613	0.9979	1.223
13	 0	1.379	158.050	0.9927	2.654	1.361	158.896	0.9969	1.699	1.797	144.532	0.9995	7.290	1.838	141.600	0.9996	6.142
13	 1	1.144	153.360	0.9993	0.671	1.154	152.839	0.9992	0.739	1.416	145.990	0.9970	4.131	1.435	145.350	0.9968	4.381
13	 2	0.914	157.920	0.9994	0.480	0.933	156.615	0.9996	0.398	1.208	143.932	0.9966	2.846	1.211	143.827	0.9967	2.241
13	 3	0.960	148.785	0.9997	0.358	0.963	148.663	0.9998	0.306	1.125	142.477	0.9981	1.338	1.126	142.482	0.9982	1.157
13	 4	0.923	147.040	0.9997	0.386	0.916	147.651	0.9997	0.358	1.066	141.092	0.9975	1.188	1.061	141.364	0.9976	1.154
13	 5	0.949	141.885	0.9986	0.787	0.955	141.472	0.9983	0.873	1.059	138.435	0.9979	1.614	1.056	138.607	0.9979	1.830
13	 6	0.876	143.700	0.9990	0.618	0.875	143.691	0.9992	0.537	0.990	138.875	0.9981	0.885	0.989	138.886	0.9981	0.874
13	 7	0.870	141.505	0.9999	0.230	0.870	141.505	0.9999	0.230	0.978	137.239	0.9975	0.769	0.978	137.257	0.9975	0.896
14	 0	1.338	178.225	0.9917	2.739	1.331	177.886	0.9950	2.113	1.760	164.230	0.9996	6.576	1.815	160.465	0.9998	4.839
14	 1	1.140	171.375	0.9999	0.238	1.183	168.085	0.9987	0.947	1.392	165.216	0.9970	4.185	1.397	165.189	0.9967	4.690
14	 2	0.968	172.460	0.9947	1.581	0.996	170.603	0.9955	1.494	1.204	162.821	0.9962	3.120	1.210	162.642	0.9964	2.773
14	 3	0.966	167.130	0.9997	0.362	0.959	167.785	0.9997	0.393	1.111	162.331	0.9983	1.768	1.112	162.289	0.9983	1.764
14	 4	0.901	167.260	0.9996	0.408	0.897	167.552	0.9993	0.522	1.067	160.210	0.9974	2.122	1.071	160.087	0.9974	2.414
14	 5	0.945	160.680	0.9938	1.676	0.945	160.614	0.9945	1.572	1.041	158.340	0.9980	2.679	1.036	158.588	0.9980	2.554
14	 6	0.868	163.840	0.9995	0.450	0.868	163.888	0.9997	0.352	0.989	158.640	0.9980	1.022	0.992	158.566	0.9981	0.880
14	 7	0.869	160.530	0.9988	0.674	0.864	160.978	0.9989	0.635	0.940	158.097	0.9976	1.238	0.941	158.097	0.9976	1.181
15	 0	1.302	172.285	0.9873	3.299	1.215	178.271	0.9964	1.643	1.735	157.151	0.9991	8.972	1.798	153.132	0.9996	6.565
15	 1	1.132	164.215	0.9987	0.919	1.143	163.488	0.9994	0.603	1.392	157.520	0.9970	3.963	1.402	157.316	0.9969	3.853
15	 2	0.888	169.805	0.9803	2.811	0.902	168.846	0.9931	1.681	1.186	155.109	0.9961	4.529	1.184	155.366	0.9964	3.417
15	 3	0.929	161.055	0.9991	0.633	0.935	160.754	0.9998	0.319	1.092	154.596	0.9983	1.839	1.083	155.081	0.9985	1.932
15	 4	0.918	158.120	0.9996	0.433	0.920	158.024	0.9992	0.589	1.078	151.926	0.9971	1.783	1.075	152.067	0.9972	1.266
15	 5	0.924	154.360	0.9974	1.047	0.928	154.045	0.9979	0.944	1.052	150.137	0.9980	2.086	1.044	150.616	0.9982	1.987
15	 6	0.858	156.390	0.9998	0.252	0.852	156.972	0.9998	0.273	0.976	151.122	0.9983	0.817	0.978	151.171	0.9983	0.974
15	 7	0.858	153.565	0.9997	0.318	0.865	153.088	0.9997	0.307	0.957	149.777	0.9978	1.451	0.959	149.737	0.9978	1.467
16	 0	1.076	210.875	0.9939	1.883	1.001	216.374	0.9943	1.687	1.507	193.763	0.9989	8.283	1.565	190.433	0.9993	7.083
16	 1	-0.206	277.410	0.0517	19.719	0.900	203.844	0.9989	0.669	0.862	201.593	0.9809	32.227	1.185	192.979	0.9967	1.714
16	 2	0.789	203.475	0.9927	1.511	0.811	202.188	0.9885	1.958	1.062	189.942	0.9957	3.354	1.072	189.659	0.9958	3.428
16	 3	0.871	193.215	0.9988	0.669	0.881	192.714	0.9983	0.819	1.017	188.661	0.9981	1.640	1.012	189.211	0.9982	2.155
16	 4	0.893	188.605	0.9995	0.427	0.896	188.540	0.9993	0.543	0.994	187.198	0.9968	1.996	0.994	187.333	0.9969	2.047
16	 5	0.941	183.275	0.9944	1.586	0.952	182.658	0.9936	1.707	0.999	185.133	0.9970	3.885	0.998	185.416	0.9971	4.109
16	 6	0.857	187.305	0.9988	0.653	0.856	187.462	0.9989	0.637	0.947	185.801	0.9974	1.765	0.944	185.941	0.9976	1.686
16	 7	0.844	186.060	0.9995	0.411	0.846	185.928	0.9996	0.360	0.920	185.439	0.9970	2.167	0.917	185.551	0.9971	2.175
17	 0	1.168	230.620	0.9910	2.494	1.178	228.953	0.9929	2.233	1.560	216.453	0.9991	7.744	1.618	212.779	0.9995	5.854
17	 1	1.016	221.265	0.9990	0.712	1.028	220.450	0.9993	0.624	1.238	215.234	0.9971	2.774	1.253	214.762	0.9968	2.489
17	 2	0.799	227.400	0.9988	0.610	0.817	226.152	0.9987	0.664	1.083	212.895	0.9966	3.225	1.085	212.919	0.9971	2.911
17	 3	0.887	216.515	0.9990	0.623	0.896	216.053	0.9996	0.412	1.040	211.036	0.9982	2.032	1.042	211.116	0.9982	2.131
17	 4	0.851	215.765	0.9998	0.293	0.838	216.954	0.9995	0.412	1.011	209.540	0.9975	1.734	1.012	209.704	0.9975	1.682
17	 5	0.871	212.130	0.9940	1.517	0.867	212.423	0.9947	1.408	1.011	207.048	0.9977	2.818	1.008	207.278	0.9978	2.595
17	 6	0.790	216.260	0.9999	0.131	0.791	216.221	0.9997	0.288	0.948	208.576	0.9977	1.598	0.950	208.482	0.9977	1.557
17	 7	0.794	212.845	0.9987	0.633	0.795	212.766	0.9972	0.941	0.938	206.420	0.9972	1.620	0.935	206.535	0.9972	1.785
18	 0	1.223	208.590	0.9910	2.610	1.231	207.058	0.9979	1.276	1.680	191.097	0.9994	7.143	1.716	188.511	0.9997	5.036
18	 1	1.041	200.100	0.9998	0.315	1.061	198.543	0.9999	0.246	1.320	190.610	0.9967	3.158	1.328	190.253	0.9966	2.900
18	 2	0.842	203.680	0.9951	1.324	0.855	202.898	0.9930	1.609	1.133	188.870	0.9965	3.393	1.139	188.645	0.9965	3.400
18	 3	0.945	190.800	0.9954	1.444	0.938	191.590	0.9932	1.732	1.085	186.520	0.9981	2.230	1.084	186.692	0.9981	2.405
18	 4	0.947	186.360	0.9988	0.744	0.943	186.759	0.9984	0.848	1.038	184.940	0.9973	1.508	1.039	184.983	0.9973	1.472
18	 5	0.988	180.470	0.9934	1.797	0.991	180.217	0.9922	1.965	1.024	182.826	0.9976	3.269	1.019	183.070	0.9977	3.402
18	 6	0.908	183.385	0.9997	0.367	0.907	183.469	0.9996	0.382	0.965	183.125	0.9977	1.502	0.966	183.094	0.9979	1.527
18	 7	0.892	181.555	1.0000	0.128	0.891	181.688	0.9999	0.233	0.927	182.456	0.9973	1.948	0.926	182.479	0.9973	1.974
19	 0	1.381	185.270	0.9956	2.056	1.343	187.862	0.9966	1.765	1.768	172.260	0.9996	6.932	1.809	169.708	0.9996	6.380
19	 1	1.127	184.715	0.9985	0.989	1.132	184.736	0.9960	1.597	1.474	172.411	0.9967	3.396	1.486	172.176	0.9967	3.365
19	 2	0.940	185.360	0.9996	0.425	0.933	185.797	0.9995	0.457	1.224	171.735	0.9965	2.835	1.226	171.550	0.9966	3.098
19	 3	0.997	174.795	0.9992	0.616	1.009	173.854	0.9996	0.471	1.127	170.783	0.9982	2.123	1.134	170.465	0.9981	2.194
19	 4	0.993	169.550	0.9977	1.057	1.007	168.776	0.9963	1.379	1.070	168.702	0.9976	2.483	1.070	168.849	0.9976	2.811
19	 5	1.042	162.080	0.9899	2.355	1.042	162.096	0.9905	2.285	1.030	167.000	0.9979	4.093	1.033	166.905	0.9979	4.047
19	 6	0.889	169.360	0.9998	0.281	0.891	169.192	0.9997	0.347	0.969	166.488	0.9978	1.951	0.971	166.429	0.9980	2.066
19	 7	0.867	167.845	0.9995	0.418	0.866	167.889	0.9995	0.419	0.931	165.678	0.9975	1.573	0.928	165.717	0.9975	1.659
20	 0	1.101	195.985	0.9862	2.917	1.074	197.335	0.9975	1.207	1.540	178.478	0.9994	6.433	1.550	177.259	0.9995	5.351
20	 1	0.972	184.975	0.9997	0.356	0.992	183.664	1.0000	0.084	1.215	177.312	0.9970	2.780	1.227	177.091	0.9967	2.814
20	 2	0.805	187.465	0.9875	2.024	0.810	186.993	0.9872	2.066	1.036	175.980	0.9965	3.327	1.035	175.876	0.9966	3.261
20	 3	0.912	175.640	0.9998	0.312	0.917	175.379	0.9998	0.301	1.031	173.131	0.9977	2.149	1.026	173.377	0.9978	2.312
20	 4	0.874	175.395	0.9994	0.498	0.868	175.874	0.9992	0.551	0.997	172.094	0.9971	1.860	0.991	172.414	0.9972	2.215
20	 5	0.922	169.730	0.9893	2.145	0.917	170.149	0.9872	2.332	0.974	170.991	0.9977	3.473	0.974	171.024	0.9977	3.543
20	 6	0.821	174.715	0.9978	0.866	0.819	174.950	0.9981	0.789	0.924	171.254	0.9975	1.971	0.927	171.158	0.9975	1.977
20	 7	0.802	174.200	0.9996	0.357	0.808	173.805	0.9998	0.259	0.903	170.529	0.9971	1.268	0.904	170.528	0.9971	1.243
21	 0	1.138	150.105	0.9943	1.930	1.144	148.514	0.9985	0.978	1.541	135.440	0.9996	5.100	1.553	133.872	0.9997	4.059
21	 1	0.942	143.980	0.9993	0.564	0.954	143.002	0.9988	0.731	1.192	135.389	0.9974	2.895	1.193	135.291	0.9976	2.094
21	 2	0.777	146.250	0.9987	0.628	0.775	146.293	0.9980	0.780	1.036	133.137	0.9967	2.544	1.041	132.776	0.9967	2.620
