0.9365256125 0.9231613611 0.9292817680 0.9282560706 0.9111592633 0.9779069767 0.8861959958 0.9567690557 0.8975453575 1.0447204969 1.0011904762 0.9481397971 1.0193939394 0.9655568312 1.0120336943 0.9567690557 0.9578587699 0.9354838710 0.9801864802 0.9375696767 0.8880675818 0.9407158837 0.8918345705 0.9567690557 0.9428251121 0.9929161747 1.0000000000 0.9211391019 0.9633447881 1.0218712029 0.9292817680 0.9481397971
1.0672588832 0.9964454976 0.9191256831 1.0306372549 0.9396648045 1.0645569620 1.0293757650 0.9976275208 1.0754475703 0.9870892019 0.9502824859 0.9524348811 0.9396648045 1.0011904762 0.9191256831 0.9733796296 1.0907911803 0.8956336528 0.9905771496 0.9790454016 0.9313399779 0.9262114537 0.9790454016 0.9976275208 0.9262114537 0.9847775176 0.9524348811 0.9262114537 1.0011904762 0.9711316397 1.0591939547 0.9556818182
1.0382716049 0.9556818182 1.0331695332 0.9988123515 1.0268620269 1.0964797914 1.0727040816 0.9917452830 1.1109643329 0.9567690557 1.0000000000 1.0740740741 1.0893782383 1.1778711485 0.9722543353 0.9417693169 1.0293757650 1.0795892169 0.9870892019 1.0578616352 0.9567690557 0.9600456621 0.9677790564 0.9824766355 0.9988123515 1.1411126187 1.0499375780 1.0552070263 1.0851612903 0.9813302217 0.9589509692 1.0059808612
1.1380243572 0.9677790564 0.9535147392 1.0699745547 0.9801864802 1.0473225405 1.0447204969 1.0632111252 0.9644495413 1.2014285714 1.0011904762 0.9745075319 1.0565326633 0.9756380510 0.9043010753 0.9917452830 1.0782051282 0.9344444444 1.0727040816 1.0293757650 0.9438832772 0.9940898345 1.0408415842 1.0256097561 0.9524348811 0.9976275208 0.9611428571 1.0206310680 1.0206310680 0.9221491228 0.9043010753 0.9824766355
1.0096038415 0.9847775176 0.9824766355 1.0382716049 1.0795892169 1.1273458445 1.0525657071 1.0306372549 1.0823680824 0.9365256125 1.1745810056 0.9677790564 1.0727040816 1.1022280472 1.1036745407 1.0538847118 1.2295321637 0.9929161747 0.9578587699 1.0193939394 0.9407158837 0.9952662722 1.1349527665 0.9882491187 0.9859320047 1.1364864865 0.9556818182 1.1022280472 1.1442176871 1.0782051282 0.9700115340 1.0672588832
1.1473396999 1.1963015647 1.0795892169 1.1426630435 1.1051248357 1.0344403444 1.0011904762 1.2277372263 1.1243315508 1.2206095791 1.1051248357 1.1426630435 1.2781155015 1.0922077922 1.0907911803 1.1243315508 1.2477744807 1.0686149936 1.1696801113 1.1411126187 1.0922077922 1.1380243572 1.1473396999 1.1243315508 1.0754475703 1.1861777151 1.2723146747 1.1303763441 1.1124338624 1.1568088033 1.0591939547 1.1183510638
1.1153846154 0.9790454016 1.0047789725 1.1080368906 1.0605296343 1.2404129794 1.1124338624 1.0047789725 1.1648199446 1.1520547945 1.0865633075 1.1380243572 1.0740740741 1.2031473534 1.0047789725 1.0357142857 1.0795892169 1.1065789474 1.1051248357 1.0132530120 1.0632111252 0.9272326351 1.0727040816 1.0659062104 1.0218712029 1.2349486050 1.0144752714 1.0768245839 1.1243315508 1.0768245839 1.0108173077 1.0473225405
1.1778711485 1.0754475703 1.1648199446 1.3038759690 1.0108173077 1.0727040816 0.9666666667 1.0879689521 1.0157004831 1.1536351166 1.1364864865 1.1895332390 1.2014285714 1.1696801113 1.0473225405 1.0473225405 1.3181818182 1.1213333333 1.1680555556 1.1828410689 1.1007853403 1.2514880952 1.0281173594 1.1568088033 1.1520547945 1.0851612903 1.1288590604 1.1258366801 1.1616022099 1.0421313507 1.0538847118 1.0408415842
1.1915556815 1.1873499929 1.1902066233 1.2886913883 1.1949417448 1.3248267171 1.2631420847 1.2652324357 1.3196296877 1.2898773006 1.2481448501 1.2526064939 1.3481885220 1.3334390360 1.1898698359 1.1995435744 1.4136829719 1.2539138214 1.3056978730 1.3018575851 1.1825084364 1.2104202648 1.2104202648 1.2700090607 1.2211412807 1.3784625471 1.2505576208 1.2457413716 1.3150899140 1.2477744807 1.1553784861 1.2616261626
1.4075313808 1.4206081081 1.4353985322 1.6009899105 1.4349087186 1.6377799416 1.4824607791 1.5655249442 1.6019047619 1.6068016813 1.5153153153 1.5528064993 1.6918125126 1.6726332538 1.4070603982 1.4415495372 1.7642122928 1.5260388314 1.6201117318 1.5937085465 1.4225304465 1.4959089292 1.4567815694 1.5288129431 1.5106879828 1.7048449220 1.5459558824 1.5499447107 1.6597592264 1.5142239827 1.3507870222 1.5224475018
